primary_gene_symbol,HGNC_ID,ENSG_ID,NCBI_ID,gene_symbol
RPL34P9,HGNC:36771,ENSG00000244441,GENE ID:100271002,RPL34P9
RPL34P18,HGNC:35968,ENSG00000240509,GENE ID:100271003,RPL34P18
RPL34P10,HGNC:36962,ENSG00000236489,GENE ID:100271004,RPL34P10
RPL35P4,HGNC:36285,,GENE ID:100271006,RPL35P4
RPL35P6,HGNC:35520,ENSG00000244018,GENE ID:100271007,RPL35P6
RPL36P6,HGNC:36046,ENSG00000224348,GENE ID:100271008,RPL36P6
RPL36P9,HGNC:36746,,GENE ID:100271009,RPL36P9
RPL36P7,HGNC:35830,ENSG00000213519,GENE ID:100271010,RPL36P7
RPL36P10,HGNC:36318,ENSG00000226541,GENE ID:100271011,RPL36P10
RPL36P12,HGNC:35590,ENSG00000213361,GENE ID:100271012,RPL36P12
RPL36P13,HGNC:36941,,GENE ID:100271013,RPL36P13
RPL37P8,HGNC:36279,,GENE ID:100271014,RPL37P8
RPL37P10,HGNC:36951,ENSG00000224627,GENE ID:100271015,RPL37P10
RPL37P11,HGNC:36459,ENSG00000225024,GENE ID:100271016,RPL37P11
RPL37P12,HGNC:36989,ENSG00000237916,GENE ID:100271017,RPL37P12
RPL37P13,HGNC:36255,ENSG00000233702,GENE ID:100271018,RPL37P13
RPL37P14,HGNC:36871,ENSG00000242197,GENE ID:100271019,RPL37P14
RPL37P15,HGNC:36659,ENSG00000216365,GENE ID:100271020,RPL37P15
RPL37P16,HGNC:35949,,GENE ID:100271021,RPL37P16
RPL39P11,HGNC:36798,,GENE ID:100271022,RPL39P11
RPL39P16,HGNC:35912,ENSG00000227470,GENE ID:100271023,RPL39P16
RPL39P17,HGNC:35545,,GENE ID:100271024,RPL39P17
RPL39P18,HGNC:36111,,GENE ID:100271025,RPL39P18
RPL39P19,HGNC:36346,,GENE ID:100271027,RPL39P19
RPL39P22,HGNC:36072,,GENE ID:100271028,RPL39P22
UBA52P4,HGNC:35929,,GENE ID:100271030,UBA52P4
UBA52P5,HGNC:36993,,GENE ID:100271031,UBA52P5
RPL4P6,HGNC:35611,ENSG00000230071,GENE ID:100271033,RPL4P6
RPL6P24,HGNC:36343,ENSG00000227474,GENE ID:100271034,RPL6P24
RPL6P26,HGNC:36152,ENSG00000240305,GENE ID:100271035,RPL6P26
RPL7AP19,HGNC:36820,ENSG00000227777,GENE ID:100271036,RPL7AP19
RPL7AP20,HGNC:36358,ENSG00000234981,GENE ID:100271037,RPL7AP20
RPL7AP21,HGNC:37020,ENSG00000229757,GENE ID:100271038,RPL7AP21
RPL7AP22,HGNC:36592,ENSG00000227331,GENE ID:100271039,RPL7AP22
RPL7AP23,HGNC:36884,,GENE ID:100271040,RPL7AP23
RPL7AP24,HGNC:36588,ENSG00000241307,GENE ID:100271041,RPL7AP24
RPL7AP25,HGNC:36714,ENSG00000235294,GENE ID:100271042,RPL7AP25
RPL7AP29,HGNC:36394,ENSG00000248843,GENE ID:100271043,RPL7AP29
RPL8P5,HGNC:35758,ENSG00000232926,GENE ID:100271044,RPL8P5
RPL9P24,HGNC:36347,ENSG00000241917,GENE ID:100271045,RPL9P24
RPLP0P7,HGNC:36578,ENSG00000238069,GENE ID:100271047,RPLP0P7
RPLP1P9,HGNC:36069,ENSG00000240519,GENE ID:100271049,RPLP1P9
RPS10P16,HGNC:36200,,GENE ID:100271050,RPS10P16
RPS11P4,HGNC:35644,ENSG00000230867,GENE ID:100271052,RPS11P4
RPS12P5,HGNC:36525,ENSG00000226216,GENE ID:100271053,RPS12P5
RPS12P6,HGNC:35790,ENSG00000240752,GENE ID:100271054,RPS12P6
RPS12P7,HGNC:36699,ENSG00000243314,GENE ID:100271055,RPS12P7
RPS12P10,HGNC:35824,ENSG00000225147,GENE ID:100271056,RPS12P10
RPS12P13,HGNC:36549,ENSG00000218872,GENE ID:100271057,RPS12P13
RPS12P14,HGNC:35632,,GENE ID:100271058,RPS12P14
RPS12P15,HGNC:35610,ENSG00000240724,GENE ID:100271059,RPS12P15
RPS13P4,HGNC:35731,ENSG00000238111,GENE ID:100271060,RPS13P4
RPS13P5,HGNC:36610,,GENE ID:100271061,RPS13P5
RPS13P6,HGNC:35653,ENSG00000239615,GENE ID:100271062,RPS13P6
RPS14P1,HGNC:35572,ENSG00000224114,GENE ID:100271063,RPS14P1
RPS14P2,HGNC:36080,,GENE ID:100271064,RPS14P2
RPS14P7,HGNC:36961,ENSG00000242635,GENE ID:100271065,RPS14P7
RPS15P2,HGNC:36033,ENSG00000235605,GENE ID:100271066,RPS15P2
RPS16P3,HGNC:35986,ENSG00000233329,GENE ID:100271067,RPS16P3
RPS16P4,HGNC:36502,ENSG00000231449,GENE ID:100271068,RPS16P4
RPS17P7,HGNC:35796,ENSG00000232723,GENE ID:100271069,RPS17P7
RPS17P8,HGNC:36772,,GENE ID:100271070,RPS17P8
RPS17P10,HGNC:36438,ENSG00000235110,GENE ID:100271071,RPS17P10
RPS17P11,HGNC:36132,ENSG00000244621,GENE ID:100271072,RPS17P11
RPS17P13,HGNC:36664,ENSG00000224706,GENE ID:100271073,RPS17P13
RPS17P14,HGNC:35534,,GENE ID:100271074,RPS17P14
RPS18P4,HGNC:36952,ENSG00000231029,GENE ID:100271075,RPS18P4
RPS18P6,HGNC:36028,ENSG00000244048,GENE ID:100271076,RPS18P6
RPS18P11,HGNC:36319,ENSG00000241204,GENE ID:100271077,RPS18P11
RPS19P6,HGNC:36217,ENSG00000234637,GENE ID:100271078,RPS19P6
RPS20P8,HGNC:35770,,GENE ID:100271079,RPS20P8
RPS20P9,HGNC:36472,ENSG00000237162,GENE ID:100271080,RPS20P9
RPS20P10,HGNC:36800,,GENE ID:100271081,RPS20P10
RPS20P11,HGNC:36084,,GENE ID:100271082,RPS20P11
RPS20P12,HGNC:36519,,GENE ID:100271083,RPS20P12
RPS20P13,HGNC:36071,,GENE ID:100271084,RPS20P13
RPS20P15,HGNC:36340,ENSG00000227523,GENE ID:100271085,RPS20P15
RPS20P16,HGNC:35851,,GENE ID:100271086,RPS20P16
RPS20P22,HGNC:36379,,GENE ID:100271087,RPS20P22
RPS20P17,HGNC:35822,ENSG00000239393,GENE ID:100271088,RPS20P17
RPS20P23,HGNC:36146,ENSG00000242399,GENE ID:100271089,RPS20P23
RPS21P1,HGNC:36401,ENSG00000229795,GENE ID:100271090,RPS21P1
RPS23P3,HGNC:35499,ENSG00000244099,GENE ID:100271091,RPS23P3
RPS23P4,HGNC:36633,,GENE ID:100271092,RPS23P4
RPS23P5,HGNC:35726,ENSG00000242608,GENE ID:100271093,RPS23P5
RPS24P5,HGNC:36026,ENSG00000223450,GENE ID:100271094,RPS24P5
RPS24P10,HGNC:36554,ENSG00000228874,GENE ID:100271097,RPS24P10
RPS24P12,HGNC:35623,ENSG00000220237,GENE ID:100271098,RPS24P12
RPS25P2,HGNC:36701,,GENE ID:100271100,RPS25P2
RPS25P3,HGNC:36073,ENSG00000233416,GENE ID:100271101,RPS25P3
RPS25P5,HGNC:35788,,GENE ID:100271102,RPS25P5
RPS25P7,HGNC:36585,ENSG00000218472,GENE ID:100271103,RPS25P7
RPS26P12,HGNC:35487,ENSG00000235869,GENE ID:100271104,RPS26P12
RPS26P21,HGNC:36469,ENSG00000242829,GENE ID:100271105,RPS26P21
RPS26P13,HGNC:35784,,GENE ID:100271106,RPS26P13
RPS26P23,HGNC:36332,ENSG00000240775,GENE ID:100271107,RPS26P23
RPS26P18,HGNC:35782,,GENE ID:100271108,RPS26P18
RPS26P26,HGNC:36029,,GENE ID:100271109,RPS26P26
RPS26P19,HGNC:36377,ENSG00000244563,GENE ID:100271110,RPS26P19
RPS26P30,HGNC:35574,ENSG00000234839,GENE ID:100271111,RPS26P30
RPS26P22,HGNC:36261,ENSG00000242199,GENE ID:100271112,RPS26P22
RPS26P24,HGNC:36917,ENSG00000243920,GENE ID:100271113,RPS26P24
RPS26P34,HGNC:36894,,GENE ID:100271114,RPS26P34
RPS27P11,HGNC:36014,,GENE ID:100271115,RPS27P11
RPS27P5,HGNC:36734,ENSG00000238183,GENE ID:100271116,RPS27P5
RPS27P12,HGNC:35843,,GENE ID:100271117,RPS27P12
RPS27P15,HGNC:35863,,GENE ID:100271118,RPS27P15
RPS27P16,HGNC:36560,ENSG00000225907,GENE ID:100271119,RPS27P16
RPS28P2,HGNC:36211,ENSG00000236317,GENE ID:100271120,RPS28P2
RPS28P5,HGNC:36802,ENSG00000224646,GENE ID:100271121,RPS28P5
RPS29P13,HGNC:35818,,GENE ID:100271122,RPS29P13
RPS29P4,HGNC:35908,ENSG00000233946,GENE ID:100271123,RPS29P4
RPS29P5,HGNC:35584,,GENE ID:100271124,RPS29P5
FAUP2,HGNC:36535,,GENE ID:100271125,FAUP2
FAUP3,HGNC:36970,ENSG00000241011,GENE ID:100271126,FAUP3
RPS3AP8,HGNC:35638,ENSG00000233562,GENE ID:100271127,RPS3AP8
RPS3AP9,HGNC:36150,ENSG00000231022,GENE ID:100271129,RPS3AP9
RPS3AP17,HGNC:36083,,GENE ID:100271130,RPS3AP17
RPS3AP23,HGNC:36767,ENSG00000218351,GENE ID:100271131,RPS3AP23
RPS4XP5,HGNC:36670,ENSG00000229920,GENE ID:100271132,RPS4XP5
RPS4XP10,HGNC:35741,ENSG00000244217,GENE ID:100271133,RPS4XP10
RPS6P18,HGNC:36496,,GENE ID:100271135,RPS6P18
RPS6P19,HGNC:36136,ENSG00000241744,GENE ID:100271136,RPS6P19
RPL13AP9,HGNC:36341,,GENE ID:100271137,RPL13AP9
RPL23AP17,HGNC:35904,,GENE ID:100271138,RPL23AP17
RPL36AP9,HGNC:35872,,GENE ID:100271139,RPL36AP9
RPL36AP10,HGNC:36175,,GENE ID:100271140,RPL36AP10
RPS15AP6,HGNC:35657,ENSG00000233072,GENE ID:100271141,RPS15AP6
RPS15AP7,HGNC:35648,ENSG00000234088,GENE ID:100271142,RPS15AP7
RPS15AP8,HGNC:36887,ENSG00000235002,GENE ID:100271143,RPS15AP8
RPS27AP6,HGNC:36236,ENSG00000224800,GENE ID:100271144,RPS27AP6
RPL7P53,HGNC:36831,ENSG00000237475,GENE ID:100271145,RPL7P53
RPL7P54,HGNC:36817,ENSG00000227645,GENE ID:100271146,RPL7P54
RPL7P55,HGNC:36105,ENSG00000228301,GENE ID:100271147,RPL7P55
RPSAP59,HGNC:36957,ENSG00000233071,GENE ID:100271148,RPSAP59
RPSAP60,HGNC:36331,ENSG00000228965,GENE ID:100271149,RPSAP60
RPL17P19,HGNC:36919,ENSG00000241261,GENE ID:100271150,RPL17P19
RPL17P21,HGNC:36037,ENSG00000241809,GENE ID:100271151,RPL17P21
RPL17P23,HGNC:35832,ENSG00000220694,GENE ID:100271152,RPL17P23
RPL17P24,HGNC:36506,ENSG00000237593,GENE ID:100271153,RPL17P24
RPL17P29,HGNC:36510,ENSG00000231965,GENE ID:100271154,RPL17P29
RPL17P30,HGNC:35604,ENSG00000244235,GENE ID:100271155,RPL17P30
RPL17P31,HGNC:37036,ENSG00000241961,GENE ID:100271156,RPL17P31
RPL21P30,HGNC:36091,,GENE ID:100271157,RPL21P30
RPL21P40,HGNC:36189,ENSG00000235670,GENE ID:100271158,RPL21P40
RPL21P41,HGNC:36765,,GENE ID:100271159,RPL21P41
RPL21P31,HGNC:36306,ENSG00000227187,GENE ID:100271160,RPL21P31
RPL21P32,HGNC:36978,ENSG00000224019,GENE ID:100271161,RPL21P32
RPL21P42,HGNC:37017,ENSG00000240068,GENE ID:100271162,RPL21P42
RPL21P43,HGNC:36008,ENSG00000231688,GENE ID:100271163,RPL21P43
RPL21P47,HGNC:36711,ENSG00000241344,GENE ID:100271164,RPL21P47
RPL21P48,HGNC:35891,ENSG00000242318,GENE ID:100271165,RPL21P48
RPL21P49,HGNC:35769,ENSG00000241981,GENE ID:100271166,RPL21P49
RPL21P50,HGNC:36433,ENSG00000228489,GENE ID:100271167,RPL21P50
RPL21P54,HGNC:35552,ENSG00000241829,GENE ID:100271168,RPL21P54
RPL21P51,HGNC:36081,ENSG00000240674,GENE ID:100271169,RPL21P51
RPL21P55,HGNC:36434,ENSG00000239870,GENE ID:100271170,RPL21P55
RPL21P56,HGNC:35525,ENSG00000241739,GENE ID:100271171,RPL21P56
RPL21P57,HGNC:36644,ENSG00000241187,GENE ID:100271172,RPL21P57
RPL21P58,HGNC:35755,ENSG00000213663,GENE ID:100271173,RPL21P58
RPL21P59,HGNC:36922,ENSG00000253946,GENE ID:100271174,RPL21P59
RPL21P60,HGNC:36044,ENSG00000240729,GENE ID:100271175,RPL21P60
RPL21P63,HGNC:35526,ENSG00000217181,GENE ID:100271176,RPL21P63
RPL21P64,HGNC:36259,ENSG00000220110,GENE ID:100271177,RPL21P64
RPL21P65,HGNC:36017,ENSG00000216977,GENE ID:100271178,RPL21P65
RPL21P66,HGNC:36476,ENSG00000225343,GENE ID:100271179,RPL21P66
RPL21P67,HGNC:36139,ENSG00000219776,GENE ID:100271180,RPL21P67
RPL21P72,HGNC:37043,ENSG00000224593,GENE ID:100271181,RPL21P72
RPL21P73,HGNC:36794,,GENE ID:100271182,RPL21P73
RPL21P77,HGNC:36186,,GENE ID:100271183,RPL21P77
RPL21P74,HGNC:35854,ENSG00000237551,GENE ID:100271184,RPL21P74
RPL21P78,HGNC:35917,ENSG00000240237,GENE ID:100271185,RPL21P78
RPL21P83,HGNC:35864,ENSG00000230188,GENE ID:100271186,RPL21P83
RPL21P84,HGNC:36612,ENSG00000228781,GENE ID:100271187,RPL21P84
RPL21P79,HGNC:36931,,GENE ID:100271188,RPL21P79
RPL21P85,HGNC:35694,ENSG00000231804,GENE ID:100271189,RPL21P85
RPL21P86,HGNC:37032,ENSG00000213669,GENE ID:100271190,RPL21P86
RPL26P20,HGNC:35933,ENSG00000219722,GENE ID:100271191,RPL26P20
RPL30P15,HGNC:36542,,GENE ID:100271192,RPL30P15
RPL31P34,HGNC:35853,ENSG00000231359,GENE ID:100271193,RPL31P34
RPL31P24,HGNC:36353,ENSG00000241853,GENE ID:100271194,RPL31P24
RPL31P40,HGNC:36134,,GENE ID:100271196,RPL31P40
RPL31P42,HGNC:36930,ENSG00000237083,GENE ID:100271197,RPL31P42
RPL31P27,HGNC:36275,ENSG00000216642,GENE ID:100271198,RPL31P27
RPL31P35,HGNC:36932,ENSG00000232612,GENE ID:100271199,RPL31P35
RPL31P36,HGNC:36676,ENSG00000224545,GENE ID:100271200,RPL31P36
RPL31P41,HGNC:36720,ENSG00000239261,GENE ID:100271201,RPL31P41
RPL37P17,HGNC:36023,ENSG00000224797,GENE ID:100271202,RPL37P17
RPL39P23,HGNC:36581,,GENE ID:100271203,RPL39P23
RPL5P25,HGNC:35493,ENSG00000225251,GENE ID:100271204,RPL5P25
RPL5P26,HGNC:36247,ENSG00000230469,GENE ID:100271206,RPL5P26
RPL5P32,HGNC:36973,ENSG00000228992,GENE ID:100271207,RPL5P32
RPL6P28,HGNC:36065,ENSG00000293370,GENE ID:100271208,RPL6P28
RPL7AP28,HGNC:35656,ENSG00000184139,GENE ID:100271209,RPL7AP28
RPL7AP35,HGNC:36113,ENSG00000216639,GENE ID:100271210,RPL7AP35
RPL7AP47,HGNC:36833,ENSG00000234982,GENE ID:100271211,RPL7AP47
RPL7AP48,HGNC:35953,ENSG00000237088,GENE ID:100271212,RPL7AP48
RPL7AP41,HGNC:36403,ENSG00000213798,GENE ID:100271213,RPL7AP41
RPL7AP49,HGNC:35507,ENSG00000184961,GENE ID:100271214,RPL7AP49
RPL7AP42,HGNC:36716,ENSG00000234358,GENE ID:100271215,RPL7AP42
RPL7P35,HGNC:36153,ENSG00000233518,GENE ID:100271216,RPL7P35
RPL7P39,HGNC:36214,ENSG00000243020,GENE ID:100271217,RPL7P39
RPL7P36,HGNC:37045,ENSG00000234109,GENE ID:100271218,RPL7P36
RPL7P40,HGNC:36031,ENSG00000242991,GENE ID:100271220,RPL7P40
RPL7P49,HGNC:36912,ENSG00000242931,GENE ID:100271221,RPL7P49
RPL7P41,HGNC:36297,,GENE ID:100271222,RPL7P41
RPL7P42,HGNC:35543,,GENE ID:100271223,RPL7P42
RPL7P43,HGNC:36441,ENSG00000241045,GENE ID:100271224,RPL7P43
RPL7P45,HGNC:35522,ENSG00000225823,GENE ID:100271225,RPL7P45
RPL7P51,HGNC:36432,ENSG00000243469,GENE ID:100271226,RPL7P51
RPL9P26,HGNC:35633,ENSG00000242793,GENE ID:100271227,RPL9P26
RPL9P31,HGNC:36617,,GENE ID:100271228,RPL9P31
RPL9P33,HGNC:36273,ENSG00000244071,GENE ID:100271229,RPL9P33
RPS17P17,HGNC:35647,ENSG00000225758,GENE ID:100271230,RPS17P17
RPS20P18,HGNC:36937,,GENE ID:100271231,RPS20P18
RPS20P24,HGNC:36283,,GENE ID:100271232,RPS20P24
RPS20P20,HGNC:36674,ENSG00000241942,GENE ID:100271233,RPS20P20
RPS20P21,HGNC:35993,,GENE ID:100271234,RPS20P21
RPS20P25,HGNC:35866,ENSG00000228375,GENE ID:100271235,RPS20P25
RPS21P5,HGNC:36359,ENSG00000223918,GENE ID:100271236,RPS21P5
RPS26P27,HGNC:35636,ENSG00000244630,GENE ID:100271237,RPS26P27
RPS26P37,HGNC:36875,,GENE ID:100271238,RPS26P37
RPS26P33,HGNC:36227,,GENE ID:100271239,RPS26P33
RPS26P36,HGNC:36561,,GENE ID:100271240,RPS26P36
RPS29P15,HGNC:35876,,GENE ID:100271241,RPS29P15
RPS2P36,HGNC:36784,ENSG00000227032,GENE ID:100271243,RPS2P36
RPS2P39,HGNC:36131,ENSG00000240698,GENE ID:100271244,RPS2P39
RPS2P41,HGNC:36357,,GENE ID:100271245,RPS2P41
RPS2P43,HGNC:35652,,GENE ID:100271246,RPS2P43
RPS2P42,HGNC:36481,ENSG00000243916,GENE ID:100271247,RPS2P42
RPS2P44,HGNC:35811,,GENE ID:100271248,RPS2P44
RPS2P52,HGNC:36059,ENSG00000213726,GENE ID:100271250,RPS2P52
RPS2P49,HGNC:36521,ENSG00000274308,GENE ID:100271251,RPS2P49
RPS2P54,HGNC:35835,ENSG00000215450,GENE ID:100271252,RPS2P54
RPS3AP24,HGNC:36267,ENSG00000217684,GENE ID:100271253,RPS3AP24
RPS3AP30,HGNC:35538,ENSG00000228744,GENE ID:100271254,RPS3AP30
RPS3AP27,HGNC:35978,,GENE ID:100271255,RPS3AP27
RPS3AP31,HGNC:36860,ENSG00000244427,GENE ID:100271256,RPS3AP31
RPS3AP28,HGNC:35738,ENSG00000234995,GENE ID:100271257,RPS3AP28
RPS3AP32,HGNC:36717,ENSG00000240047,GENE ID:100271258,RPS3AP32
RPS3AP33,HGNC:35476,,GENE ID:100271259,RPS3AP33
RPS3AP34,HGNC:36293,ENSG00000242607,GENE ID:100271260,RPS3AP34
RPS3AP35,HGNC:35902,ENSG00000244289,GENE ID:100271261,RPS3AP35
RPS6P20,HGNC:36940,,GENE ID:100271262,RPS6P20
RPS6P21,HGNC:36478,ENSG00000243499,GENE ID:100271263,RPS6P21
RPSAP51,HGNC:36224,ENSG00000244131,GENE ID:100271267,RPSAP51
RPL11P3,HGNC:36342,ENSG00000213613,GENE ID:100271271,RPL11P3
RPL11P4,HGNC:36137,ENSG00000184111,GENE ID:100271272,RPL11P4
RPL12P28,HGNC:36818,,GENE ID:100271273,RPL12P28
RPL12P29,HGNC:35791,,GENE ID:100271274,RPL12P29
RPL13AP11,HGNC:36566,ENSG00000229657,GENE ID:100271276,RPL13AP11
RPL13AP12,HGNC:35673,ENSG00000236047,GENE ID:100271277,RPL13AP12
RPL13AP14,HGNC:36360,ENSG00000242858,GENE ID:100271278,RPL13AP14
RPL13AP15,HGNC:36883,,GENE ID:100271279,RPL13AP15
RPL14P4,HGNC:35663,ENSG00000237774,GENE ID:100271282,RPL14P4
RPL15P14,HGNC:36487,,GENE ID:100271283,RPL15P14
RPL17P35,HGNC:35819,ENSG00000233900,GENE ID:100271284,RPL17P35
RPL18AP10,HGNC:35885,ENSG00000213717,GENE ID:100271285,RPL18AP10
RPL18P10,HGNC:35957,ENSG00000214359,GENE ID:100271286,RPL18P10
RPL19P17,HGNC:36829,ENSG00000240424,GENE ID:100271287,RPL19P17
RPL19P18,HGNC:36121,ENSG00000241654,GENE ID:100271288,RPL19P18
RPL22P17,HGNC:36985,,GENE ID:100271289,RPL22P17
RPL22P18,HGNC:36232,ENSG00000230171,GENE ID:100271290,RPL22P18
RPL23AP22,HGNC:35505,ENSG00000237213,GENE ID:100271291,RPL23AP22
RPL23AP23,HGNC:36272,ENSG00000236863,GENE ID:100271292,RPL23AP23
RPL23AP33,HGNC:36946,ENSG00000237824,GENE ID:100271293,RPL23AP33
RPL23AP34,HGNC:36035,ENSG00000225991,GENE ID:100271294,RPL23AP34
RPL23AP35,HGNC:36580,,GENE ID:100271295,RPL23AP35
RPL23AP36,HGNC:35685,ENSG00000225124,GENE ID:100271296,RPL23AP36
RPL23P11,HGNC:36457,ENSG00000226407,GENE ID:100271297,RPL23P11
RPL27AP3,HGNC:35553,ENSG00000236667,GENE ID:100271298,RPL27AP3
RPL27AP4,HGNC:36262,ENSG00000233939,GENE ID:100271299,RPL27AP4
RPL27AP5,HGNC:36420,ENSG00000182383,GENE ID:100271300,RPL27AP5
RPL27AP7,HGNC:36064,ENSG00000216616,GENE ID:100271301,RPL27AP7
RPL27P12,HGNC:36736,ENSG00000239215,GENE ID:100271302,RPL27P12
RPL30P11,HGNC:36260,,GENE ID:100271303,RPL30P11
RPL30P12,HGNC:36909,ENSG00000240631,GENE ID:100271304,RPL30P12
RPL30P13,HGNC:36280,ENSG00000229014,GENE ID:100271305,RPL30P13
RPL32P27,HGNC:36924,ENSG00000239617,GENE ID:100271306,RPL32P27
RPL34P20,HGNC:35535,ENSG00000231508,GENE ID:100271308,RPL34P20
RPL34P24,HGNC:36823,ENSG00000240808,GENE ID:100271309,RPL34P24
RPL35AP8,HGNC:36976,,GENE ID:100271310,RPL35AP8
RPL35AP9,HGNC:35643,,GENE ID:100271311,RPL35AP9
RPL35AP6,HGNC:36793,ENSG00000228879,GENE ID:100271312,RPL35AP6
RPL35AP10,HGNC:35905,ENSG00000243687,GENE ID:100271313,RPL35AP10
RPL35AP11,HGNC:35708,,GENE ID:100271314,RPL35AP11
RPL35AP14,HGNC:36783,ENSG00000240436,GENE ID:100271315,RPL35AP14
RPL35AP12,HGNC:36068,ENSG00000227283,GENE ID:100271316,RPL35AP12
RPL35AP15,HGNC:36974,ENSG00000243758,GENE ID:100271317,RPL35AP15
RPL35AP16,HGNC:35485,,GENE ID:100271318,RPL35AP16
RPL35AP17,HGNC:36384,ENSG00000239317,GENE ID:100271319,RPL35AP17
RPL35AP18,HGNC:36812,ENSG00000220311,GENE ID:100271321,RPL35AP18
RPL35AP19,HGNC:36631,,GENE ID:100271322,RPL35AP19
RPL36AP13,HGNC:35877,,GENE ID:100271323,RPL36AP13
RPL36AP14,HGNC:36788,ENSG00000233335,GENE ID:100271324,RPL36AP14
RPL36AP15,HGNC:36648,,GENE ID:100271325,RPL36AP15
RPL36AP17,HGNC:35750,ENSG00000226489,GENE ID:100271326,RPL36AP17
RPL36AP16,HGNC:36416,,GENE ID:100271327,RPL36AP16
RPL36AP18,HGNC:35484,ENSG00000240426,GENE ID:100271328,RPL36AP18
RPL36AP20,HGNC:36250,ENSG00000242080,GENE ID:100271329,RPL36AP20
RPL36AP19,HGNC:36436,,GENE ID:100271330,RPL36AP19
RPL36AP25,HGNC:35926,,GENE ID:100271331,RPL36AP25
RPL36AP21,HGNC:37041,ENSG00000240785,GENE ID:100271332,RPL36AP21
RPL36P15,HGNC:36787,ENSG00000240100,GENE ID:100271334,RPL36P15
RPL36P17,HGNC:35884,ENSG00000226573,GENE ID:100271336,RPL36P17
RPL37AP2,HGNC:36880,ENSG00000243929,GENE ID:100271337,RPL37AP2
RPL37AP4,HGNC:35586,ENSG00000217514,GENE ID:100271338,RPL37AP4
RPL37AP6,HGNC:36824,ENSG00000228341,GENE ID:100271339,RPL37AP6
RPL37P20,HGNC:36562,ENSG00000239701,GENE ID:100271340,RPL37P20
RPL37P22,HGNC:37019,,GENE ID:100271341,RPL37P22
RPL37P18,HGNC:35919,ENSG00000229235,GENE ID:100271342,RPL37P18
UBA52P8,HGNC:35625,,GENE ID:100271343,UBA52P8
UBA52P9,HGNC:36169,ENSG00000244329,GENE ID:100271344,UBA52P9
RPLP1P10,HGNC:35509,ENSG00000226888,GENE ID:100271346,RPLP1P10
RPLP2P4,HGNC:36837,ENSG00000244436,GENE ID:100271347,RPLP2P4
RPLP2P5,HGNC:35706,,GENE ID:100271348,RPLP2P5
RPS10P18,HGNC:36239,,GENE ID:100271349,RPS10P18
RPS10P19,HGNC:35907,,GENE ID:100271350,RPS10P19
RPS10P21,HGNC:35906,ENSG00000232881,GENE ID:100271351,RPS10P21
RPS12P16,HGNC:36595,,GENE ID:100271352,RPS12P16
RPS12P17,HGNC:35705,ENSG00000233163,GENE ID:100271353,RPS12P17
RPS12P18,HGNC:36421,ENSG00000232965,GENE ID:100271354,RPS12P18
RPS15AP21,HGNC:36142,ENSG00000220447,GENE ID:100271357,RPS15AP21
RPS15AP16,HGNC:36764,ENSG00000239483,GENE ID:100271358,RPS15AP16
RPS15AP26,HGNC:36773,ENSG00000241003,GENE ID:100271359,RPS15AP26
RPS15AP18,HGNC:36524,ENSG00000242979,GENE ID:100271360,RPS15AP18
RPS15P7,HGNC:36623,ENSG00000213970,GENE ID:100271361,RPS15P7
RPS16P6,HGNC:36741,ENSG00000230835,GENE ID:100271362,RPS16P6
RPS17P15,HGNC:35931,ENSG00000239354,GENE ID:100271363,RPS17P15
RPS18P13,HGNC:36901,ENSG00000243455,GENE ID:100271364,RPS18P13
RPS21P6,HGNC:36317,ENSG00000240983,GENE ID:100271365,RPS21P6
RPS21P7,HGNC:35577,ENSG00000234573,GENE ID:100271366,RPS21P7
RPS23P6,HGNC:36511,,GENE ID:100271367,RPS23P6
RPS24P18,HGNC:36745,,GENE ID:100271371,RPS24P18
RPS25P10,HGNC:36078,ENSG00000234735,GENE ID:100271372,RPS25P10
RPS25P9,HGNC:36936,,GENE ID:100271373,RPS25P9
RPS27AP5,HGNC:36867,ENSG00000231767,GENE ID:100271374,RPS27AP5
RPS27AP8,HGNC:36361,ENSG00000237483,GENE ID:100271375,RPS27AP8
RPS27AP9,HGNC:35630,ENSG00000242706,GENE ID:100271376,RPS27AP9
RPS27AP10,HGNC:36570,,GENE ID:100271377,RPS27AP10
RPS27AP14,HGNC:36530,ENSG00000236594,GENE ID:100271378,RPS27AP14
RPS27AP15,HGNC:35817,ENSG00000229753,GENE ID:100271379,RPS27AP15
RPS27P18,HGNC:36296,ENSG00000233135,GENE ID:100271380,RPS27P18
RPS28P8,HGNC:36938,ENSG00000226093,GENE ID:100271381,RPS28P8
RPS29P19,HGNC:36118,ENSG00000243353,GENE ID:100271383,RPS29P19
RPS29P22,HGNC:35799,ENSG00000240873,GENE ID:100271384,RPS29P22
RPS4XP12,HGNC:35951,ENSG00000244400,GENE ID:100271385,RPS4XP12
RPS4XP20,HGNC:36437,ENSG00000249987,GENE ID:100271386,RPS4XP20
RPL12P43,HGNC:35840,ENSG00000234524,GENE ID:100271387,RPL12P43
RPL17P49,HGNC:37009,,GENE ID:100271388,RPL17P49
RPL21P81,HGNC:35530,ENSG00000230064,GENE ID:100271389,RPL21P81
RPL21P132,HGNC:35865,,GENE ID:100271390,RPL21P132
RPL21P133,HGNC:36003,ENSG00000236509,GENE ID:100271391,RPL21P133
RPL31P63,HGNC:35666,ENSG00000236735,GENE ID:100271392,RPL31P63
RPL32P35,HGNC:36547,ENSG00000223995,GENE ID:100271393,RPL32P35
