,HGNC_ID,gene_symbol,alias_symbol,NCBI_ID,ENSG_ID
25607,HGNC:26186,TMEM53,NET4,GENE ID:79639,ENSG00000126106
25608,HGNC:26188,SLC66A2,FLJ22378,GENE ID:80148,ENSG00000122490
25609,HGNC:26189,MTARC1,FLJ22390,GENE ID:64757,ENSG00000186205
25610,HGNC:26190,MTMR14,FLJ22405,GENE ID:64419,ENSG00000163719
25611,HGNC:26190,MTMR14,FLJ90311,GENE ID:64419,ENSG00000163719
25612,HGNC:26190,MTMR14,hJumpy,GENE ID:64419,ENSG00000163719
25613,HGNC:26190,MTMR14,hEDTP,GENE ID:64419,ENSG00000163719
25614,HGNC:26191,ZNF385D,FLJ22419,GENE ID:79750,ENSG00000151789
25615,HGNC:26192,DENND2D,FLJ22457,GENE ID:79961,ENSG00000162777
25616,HGNC:26192,DENND2D,RP5-1180E21.2,GENE ID:79961,ENSG00000162777
25617,HGNC:26193,CSPP1,FLJ22490,GENE ID:79848,ENSG00000104218
25618,HGNC:26193,CSPP1,CSPP,GENE ID:79848,ENSG00000104218
25619,HGNC:26193,CSPP1,JBTS21,GENE ID:79848,ENSG00000104218
25620,HGNC:26193,CSPP1,CSPP-L,GENE ID:79848,ENSG00000104218
25621,HGNC:26194,NUDT18,FLJ22494,GENE ID:79873,ENSG00000275074
25622,HGNC:26194,NUDT18,MTH3,GENE ID:79873,ENSG00000275074
25623,HGNC:26195,DRC11,FLJ22527,GENE ID:79781,ENSG00000132321
25624,HGNC:26196,MFSD13A,SLC68A1,GENE ID:79847,ENSG00000138111
25625,HGNC:26196,MFSD13A,FLJ22529,GENE ID:79847,ENSG00000138111
25626,HGNC:26196,MFSD13A,bA18I14.8,GENE ID:79847,ENSG00000138111
25627,HGNC:26197,TOP6BL,FLJ22531,GENE ID:79703,ENSG00000173715
25628,HGNC:26197,TOP6BL,TOPOVIBL,GENE ID:79703,ENSG00000173715
25629,HGNC:26198,MAIP1,DKFZp666A212,GENE ID:79568,ENSG00000162972
25630,HGNC:26198,MAIP1,FLJ22555,GENE ID:79568,ENSG00000162972
25631,HGNC:26199,KATNBL1,FLJ22557,GENE ID:79768,ENSG00000134152
25632,HGNC:262,ADORA1,RDC7,GENE ID:134,ENSG00000163485
25633,HGNC:2620,CYP2C18,P450IIC17,GENE ID:1562,ENSG00000108242
25634,HGNC:2620,CYP2C18,CPCI,GENE ID:1562,ENSG00000108242
25635,HGNC:2620,CYP2C18,CYP2C,GENE ID:1562,ENSG00000108242
25636,HGNC:26200,STN1,FLJ22559,GENE ID:79991,ENSG00000107960
25637,HGNC:26200,STN1,bA541N10.2,GENE ID:79991,ENSG00000107960
25638,HGNC:26202,MRM1,FLJ22578,GENE ID:79922,ENSG00000278619
25639,HGNC:26203,BAIAP2L2,FLJ22582,GENE ID:80115,ENSG00000128298
25640,HGNC:26203,BAIAP2L2,pinkbar,GENE ID:80115,ENSG00000128298
25641,HGNC:26204,TTC13,FLJ22584,GENE ID:79573,ENSG00000143643
25642,HGNC:26208,NSUN3,FLJ22609,GENE ID:63899,ENSG00000178694
25643,HGNC:26209,ZCCHC7,FLJ22611,GENE ID:84186,ENSG00000147905
25644,HGNC:26209,ZCCHC7,AIR1,GENE ID:84186,ENSG00000147905
25645,HGNC:2621,CYP2C19,P450IIC19,GENE ID:1557,ENSG00000165841
25646,HGNC:2621,CYP2C19,CPCJ,GENE ID:1557,ENSG00000165841
25647,HGNC:26210,PGGHG,FLJ22635,GENE ID:80162,ENSG00000142102
25648,HGNC:26211,LINC00115,FLJ22639,GENE ID:79854,ENSG00000225880
25649,HGNC:26212,SPCS3,FLJ22649,GENE ID:60559,ENSG00000129128
25650,HGNC:26212,SPCS3,SPC22/23,GENE ID:60559,ENSG00000129128
25651,HGNC:26212,SPCS3,SPC3,GENE ID:60559,ENSG00000129128
25652,HGNC:26212,SPCS3,YLR066W,GENE ID:60559,ENSG00000129128
25653,HGNC:26212,SPCS3,PRO3567,GENE ID:60559,ENSG00000129128
25654,HGNC:26213,RERGL,FLJ22655,GENE ID:79785,ENSG00000111404
25655,HGNC:26214,GRAPL-AS1,,GENE ID:79999,
25656,HGNC:26215,PLBD1,FLJ22662,GENE ID:79887,ENSG00000121316
25657,HGNC:26216,MAB21L4,FLJ22671,GENE ID:79919,ENSG00000172478
25658,HGNC:26217,TMEM164,FLJ22679,GENE ID:84187,ENSG00000157600
25659,HGNC:26217,TMEM164,RP13-360B22.2,GENE ID:84187,ENSG00000157600
25660,HGNC:26219,FUZ,FLJ22688,GENE ID:80199,ENSG00000010361
25661,HGNC:26219,FUZ,Fy,GENE ID:80199,ENSG00000010361
25662,HGNC:26219,FUZ,CPLANE3,GENE ID:80199,ENSG00000010361
25663,HGNC:2622,CYP2C8,CPC8,GENE ID:1558,ENSG00000138115
25664,HGNC:26220,PIF1,FLJ22692,GENE ID:80119,ENSG00000140451
25665,HGNC:26221,OCEL1,FLJ22709,GENE ID:79629,ENSG00000099330
25666,HGNC:26222,FAR1,FLJ22728,GENE ID:84188,ENSG00000197601
25667,HGNC:26222,FAR1,SDR10E1,GENE ID:84188,ENSG00000197601
25668,HGNC:26223,TEFM,FLJ22729,GENE ID:79736,ENSG00000172171
25669,HGNC:26224,FAM124B,FLJ22746,GENE ID:79843,ENSG00000124019
25670,HGNC:26225,DENND1C,FLJ22757,GENE ID:79958,ENSG00000205744
25671,HGNC:26226,HES3,bHLHb43,GENE ID:390992,ENSG00000173673
25672,HGNC:26227,DEFB108D,,GENE ID:504185,ENSG00000255544
25673,HGNC:26228,METTL25,FLJ22789,GENE ID:84190,ENSG00000127720
25674,HGNC:26229,GOLGA2P10,FLJ22795,GENE ID:80154,ENSG00000255769
25675,HGNC:26229,GOLGA2P10,AgSK1,GENE ID:80154,ENSG00000255769
25676,HGNC:2623,CYP2C9,P450IIC9,GENE ID:1559,ENSG00000138109
25677,HGNC:26230,TM4SF20,FLJ22800,GENE ID:79853,ENSG00000168955
25678,HGNC:26230,TM4SF20,TCCE518,GENE ID:79853,ENSG00000168955
25679,HGNC:26232,NABP1,FLJ22833,GENE ID:64859,ENSG00000173559
25680,HGNC:26232,NABP1,DKFZp667M1322,GENE ID:64859,ENSG00000173559
25681,HGNC:26232,NABP1,FLJ13624,GENE ID:64859,ENSG00000173559
25682,HGNC:26232,NABP1,MGC111163,GENE ID:64859,ENSG00000173559
25683,HGNC:26232,NABP1,SSB2,GENE ID:64859,ENSG00000173559
25684,HGNC:26232,NABP1,hSSB2,GENE ID:64859,ENSG00000173559
25685,HGNC:26232,NABP1,SOSS-B2,GENE ID:64859,ENSG00000173559
25686,HGNC:26233,EFHC2,FLJ22843,GENE ID:80258,ENSG00000183690
25687,HGNC:26234,MYO19,FLJ22865,GENE ID:80179,ENSG00000278259
25688,HGNC:26235,CIAO2A,FLJ22875,GENE ID:84191,ENSG00000166797
25689,HGNC:26235,CIAO2A,CIA2A,GENE ID:84191,ENSG00000166797
25690,HGNC:26236,SH3D21,FLJ22938,GENE ID:79729,ENSG00000214193
25691,HGNC:26237,CSAG3,,GENE ID:389903,ENSG00000268916
25692,HGNC:26238,DCAKD,FLJ22955,GENE ID:79877,ENSG00000172992
25693,HGNC:26239,STEEP1,FLJ22965,GENE ID:63932,ENSG00000018610
25694,HGNC:2624,CYP2D7,,GENE ID:1564,ENSG00000205702
25695,HGNC:26242,TTLL7,FLJ23033,GENE ID:79739,ENSG00000137941
25696,HGNC:26244,CEP97,FLJ23047,GENE ID:79598,ENSG00000182504
25697,HGNC:26245,ZBBX,FLJ23049,GENE ID:79740,ENSG00000169064
25698,HGNC:26249,MAP3K19,FLJ23074,GENE ID:80122,ENSG00000176601
25699,HGNC:26249,MAP3K19,RCK,GENE ID:80122,ENSG00000176601
25700,HGNC:2625,CYP2D6,CPD6,GENE ID:1565,ENSG00000100197
25701,HGNC:2625,CYP2D6,P450-DB1,GENE ID:1565,ENSG00000100197
25702,HGNC:2625,CYP2D6,CYP2D,GENE ID:1565,ENSG00000100197
25703,HGNC:2625,CYP2D6,P450C2D,GENE ID:1565,ENSG00000100197
25704,HGNC:26250,WBP11P1,HsT3017,GENE ID:441818,ENSG00000260389
25705,HGNC:26252,DNAI4,DIC4,GENE ID:79819,ENSG00000152763
25706,HGNC:26252,DNAI4,FLJ23129,GENE ID:79819,ENSG00000152763
25707,HGNC:26253,ZMYM1,FLJ23151,GENE ID:79830,ENSG00000197056
25708,HGNC:26253,ZMYM1,MYM,GENE ID:79830,ENSG00000197056
25709,HGNC:26255,C3orf52,FLJ23186,GENE ID:79669,ENSG00000114529
25710,HGNC:26255,C3orf52,TTMP,GENE ID:79669,ENSG00000114529
25711,HGNC:26256,NDNF,FLJ23191,GENE ID:79625,ENSG00000173376
25712,HGNC:26257,PDZD7,FLJ23209,GENE ID:79955,ENSG00000186862
25713,HGNC:26257,PDZD7,bA108L7.8,GENE ID:79955,ENSG00000186862
25714,HGNC:26258,C1orf54,FLJ23221,GENE ID:79630,ENSG00000118292
25715,HGNC:26259,ZC3H12A,FLJ23231,GENE ID:80149,ENSG00000163874
25716,HGNC:26259,ZC3H12A,MCPIP1,GENE ID:80149,ENSG00000163874
25717,HGNC:26259,ZC3H12A,Regnase-1,GENE ID:80149,ENSG00000163874
25718,HGNC:26260,TMEM156,FLJ23235,GENE ID:80008,ENSG00000121895
25719,HGNC:26261,LRRC31,FLJ23259,GENE ID:79782,ENSG00000114248
25720,HGNC:26262,TTI2,FLJ23263,GENE ID:80185,ENSG00000129696
25721,HGNC:26264,FOXRED2,FLJ23322,GENE ID:80020,ENSG00000100350
25722,HGNC:26264,FOXRED2,ERFAD,GENE ID:80020,ENSG00000100350
25723,HGNC:26265,NOL9,FLJ23323,GENE ID:79707,ENSG00000162408
25724,HGNC:26265,NOL9,NET6,GENE ID:79707,ENSG00000162408
25725,HGNC:26265,NOL9,Grc3,GENE ID:79707,ENSG00000162408
25726,HGNC:26266,MSANTD2,FLJ23342,GENE ID:79684,ENSG00000120458
25727,HGNC:26267,POMK,FLJ23356,GENE ID:84197,ENSG00000185900
25728,HGNC:26267,POMK,SgK196,GENE ID:84197,ENSG00000185900
25729,HGNC:26269,TMEM62,FLJ23375,GENE ID:80021,ENSG00000137842
25730,HGNC:26270,PIEZO2,FLJ23403,GENE ID:63895,ENSG00000154864
25731,HGNC:26270,PIEZO2,FLJ23144,GENE ID:63895,ENSG00000154864
25732,HGNC:26270,PIEZO2,HsT748,GENE ID:63895,ENSG00000154864
25733,HGNC:26270,PIEZO2,HsT771,GENE ID:63895,ENSG00000154864
25734,HGNC:26270,PIEZO2,FLJ34907,GENE ID:63895,ENSG00000154864
25735,HGNC:26272,LRRC8E,FLJ23420,GENE ID:80131,ENSG00000171017
25736,HGNC:26273,ZNF768,FLJ23436,GENE ID:79724,ENSG00000169957
25737,HGNC:26274,NARS2,FLJ23441,GENE ID:79731,ENSG00000137513
25738,HGNC:26274,NARS2,SLM5,GENE ID:79731,ENSG00000137513
25739,HGNC:26275,PODNL1,FLJ23447,GENE ID:79883,ENSG00000132000
25740,HGNC:26275,PODNL1,SLRR5B,GENE ID:79883,ENSG00000132000
25741,HGNC:26276,CAMKMT,CLNMT,GENE ID:79823,ENSG00000143919
25742,HGNC:26277,TNFAIP8L2,FLJ23467,GENE ID:79626,ENSG00000163154
25743,HGNC:26278,ISOC2,FLJ23469,GENE ID:79763,ENSG00000063241
25744,HGNC:26279,ZNF671,FLJ23506,GENE ID:79891,ENSG00000083814
25745,HGNC:2628,CYP2D8P,,GENE ID:1568,ENSG00000226450
25746,HGNC:26281,CCDC81,FLJ16339,GENE ID:60494,ENSG00000149201
25747,HGNC:26281,CCDC81,FLJ23514,GENE ID:60494,ENSG00000149201
25748,HGNC:26282,CCDC82,FLJ23518,GENE ID:79780,ENSG00000149231
25749,HGNC:26285,PLEKHS1,FLJ23537,GENE ID:79949,ENSG00000148735
25750,HGNC:26285,PLEKHS1,bA211N11.2,GENE ID:79949,ENSG00000148735
25751,HGNC:26286,ARSJ,FLJ23548,GENE ID:79642,ENSG00000180801
25752,HGNC:26287,MROH9,FLJ23550,GENE ID:80133,ENSG00000117501
25753,HGNC:26287,MROH9,ARMC11,GENE ID:80133,ENSG00000117501
25754,HGNC:26288,JHY,FLJ23554,GENE ID:79864,ENSG00000109944
25755,HGNC:26291,BBS10,FLJ23560,GENE ID:79738,ENSG00000179941
25756,HGNC:26292,ELOVL7,FLJ23563,GENE ID:79993,ENSG00000164181
25757,HGNC:26293,SPEF2,KPL2,GENE ID:79925,ENSG00000152582
25758,HGNC:26293,SPEF2,FLJ23577,GENE ID:79925,ENSG00000152582
25759,HGNC:26293,SPEF2,CT122,GENE ID:79925,ENSG00000152582
25760,HGNC:26294,C22orf46P,FLJ23584,GENE ID:79640,ENSG00000184208
25761,HGNC:26294,C22orf46P,CTA-216E10.6,GENE ID:79640,ENSG00000184208
25762,HGNC:26295,CCDC102B,FLJ23594,GENE ID:79839,ENSG00000150636
25763,HGNC:26295,CCDC102B,HsT1731,GENE ID:79839,ENSG00000150636
25764,HGNC:26295,CCDC102B,AN,GENE ID:79839,ENSG00000150636
25765,HGNC:26296,AGBL2,FLJ23598,GENE ID:79841,ENSG00000165923
25766,HGNC:26296,AGBL2,CCP2,GENE ID:79841,ENSG00000165923
25767,HGNC:26299,SH3RF2,FLJ23654,GENE ID:153769,ENSG00000156463
25768,HGNC:26299,SH3RF2,RNF158,GENE ID:153769,ENSG00000156463
25769,HGNC:26299,SH3RF2,Hepp1,GENE ID:153769,ENSG00000156463
25770,HGNC:26299,SH3RF2,POSHER,GENE ID:153769,ENSG00000156463
25771,HGNC:263,ADORA2A,RDC8,GENE ID:135,ENSG00000128271
25772,HGNC:26300,ODAPH,FLJ23657,GENE ID:152816,ENSG00000174792
25773,HGNC:26300,ODAPH,AI2A4,GENE ID:152816,ENSG00000174792
25774,HGNC:26301,TMEM51-AS1,FLJ23703,GENE ID:200197,ENSG00000175147
25775,HGNC:26302,LONRF1,FLJ23749,GENE ID:91694,ENSG00000154359
25776,HGNC:26302,LONRF1,RNF191,GENE ID:91694,ENSG00000154359
25777,HGNC:26303,PXYLP1,FLJ23751,GENE ID:92370,ENSG00000155893
25778,HGNC:26305,ZNF585A,FLJ23765,GENE ID:199704,ENSG00000196967
25779,HGNC:26305,ZNF585A,Zfp27,GENE ID:199704,ENSG00000196967
25780,HGNC:26306,FAM91A1,FLJ23790,GENE ID:157769,ENSG00000176853
25781,HGNC:26307,HEXD,FLJ23825,GENE ID:284004,ENSG00000169660
25782,HGNC:26308,CDHR3,FLJ44366,GENE ID:222256,ENSG00000128536
25783,HGNC:26308,CDHR3,FLJ23834,GENE ID:222256,ENSG00000128536
25784,HGNC:26308,CDHR3,CDH28,GENE ID:222256,ENSG00000128536
25785,HGNC:26309,COMTD1,FLJ23841,GENE ID:118881,ENSG00000165644
25786,HGNC:2631,CYP2E1,,GENE ID:1571,ENSG00000130649
25787,HGNC:26310,KANSL1L,FLJ23861,GENE ID:151050,ENSG00000144445
25788,HGNC:26310,KANSL1L,FLJ32349,GENE ID:151050,ENSG00000144445
25789,HGNC:26310,KANSL1L,MSL1v2,GENE ID:151050,ENSG00000144445
25790,HGNC:26310,KANSL1L,KIAA1267L,GENE ID:151050,ENSG00000144445
25791,HGNC:26313,SLFNL1,FLJ23878,GENE ID:200172,ENSG00000171790
25792,HGNC:26314,RSKR,FLJ25006,GENE ID:124923,ENSG00000167524
25793,HGNC:26314,RSKR,SgK494,GENE ID:124923,ENSG00000167524
25794,HGNC:26315,B4GALNT4,FLJ25045,GENE ID:338707,ENSG00000182272
25795,HGNC:26315,B4GALNT4,NGalNAc-T1,GENE ID:338707,ENSG00000182272
25796,HGNC:26316,MYRFL,FLJ25056,GENE ID:196446,ENSG00000166268
25797,HGNC:26316,MYRFL,bcm1377,GENE ID:196446,ENSG00000166268
25798,HGNC:26317,IMMP1L,FLJ25059,GENE ID:196294,ENSG00000148950
25799,HGNC:26318,SHLD1,FLJ25067,GENE ID:149840,ENSG00000171984
25800,HGNC:26318,SHLD1,RINN3,GENE ID:149840,ENSG00000171984
25801,HGNC:26319,C1orf74,FLJ25078,GENE ID:148304,ENSG00000162757
25802,HGNC:26319,C1orf74,URLC4,GENE ID:148304,ENSG00000162757
25803,HGNC:2632,CYP2F1,,GENE ID:1572,ENSG00000197446
25804,HGNC:26320,SAMD8,FLJ25082,GENE ID:142891,ENSG00000156671
25805,HGNC:26320,SAMD8,SMSr,GENE ID:142891,ENSG00000156671
25806,HGNC:26321,ASPRV1,Taps,GENE ID:151516,ENSG00000244617
25807,HGNC:26321,ASPRV1,SASPase,GENE ID:151516,ENSG00000244617
25808,HGNC:26321,ASPRV1,FLJ25084,GENE ID:151516,ENSG00000244617
25809,HGNC:26323,ANKRD35,FLJ25124,GENE ID:148741,ENSG00000198483
25810,HGNC:26324,CIMIP5,FLJ25143,GENE ID:130813,ENSG00000150873
25811,HGNC:26327,LINC02210,FLJ25168,GENE ID:147081,ENSG00000204650
25812,HGNC:26328,NKX6-3,FLJ25169,GENE ID:157848,ENSG00000165066
25813,HGNC:26329,MSTO2P,,GENE ID:100129405,ENSG00000203761
25814,HGNC:2633,CYP2G1P,CYP2GP1,GENE ID:22952,ENSG00000130612
25815,HGNC:26330,EFHB,FLJ25200,GENE ID:151651,ENSG00000163576
25816,HGNC:26330,EFHB,CFAP21,GENE ID:151651,ENSG00000163576
25817,HGNC:26331,NXPE2,FLJ25224,GENE ID:120406,ENSG00000204361
25818,HGNC:26332,ZNF385B,FLJ25270,GENE ID:151126,ENSG00000144331
25819,HGNC:26333,SRFBP1,FLJ25286,GENE ID:153443,ENSG00000151304
25820,HGNC:26333,SRFBP1,p49,GENE ID:153443,ENSG00000151304
25821,HGNC:26333,SRFBP1,STRAP,GENE ID:153443,ENSG00000151304
25822,HGNC:26333,SRFBP1,BUD22,GENE ID:153443,ENSG00000151304
25823,HGNC:26333,SRFBP1,Rlb1,GENE ID:153443,ENSG00000151304
25824,HGNC:26334,LINC00905,FLJ25328,GENE ID:148231,ENSG00000167459
25825,HGNC:26335,FAM81B,FLJ25333,GENE ID:153643,ENSG00000153347
25826,HGNC:26336,PRSS54,FLJ25339,GENE ID:221191,ENSG00000103023
25827,HGNC:26336,PRSS54,KLKBL4,GENE ID:221191,ENSG00000103023
25828,HGNC:26336,PRSS54,CT67,GENE ID:221191,ENSG00000103023
25829,HGNC:26337,ZNF534,FLJ25344,GENE ID:147658,ENSG00000198633
25830,HGNC:26338,SPOCD1,FLJ25348,GENE ID:90853,ENSG00000134668
25831,HGNC:26338,SPOCD1,PPP1R146,GENE ID:90853,ENSG00000134668
25832,HGNC:2634,CYP2J2,,GENE ID:1573,ENSG00000134716
25833,HGNC:26340,BTBD16,FLJ25359,GENE ID:118663,ENSG00000138152
25834,HGNC:26340,BTBD16,Em:AC061711.1,GENE ID:118663,ENSG00000138152
25835,HGNC:26341,SPMIP9,FLJ25369,GENE ID:200523,ENSG00000172073
25836,HGNC:26341,SPMIP9,TSC21,GENE ID:200523,ENSG00000172073
25837,HGNC:26342,SPMIP2,FLJ25371,GENE ID:152940,ENSG00000164123
25838,HGNC:26343,LINC00615,FLJ25378,GENE ID:439916,ENSG00000196243
25839,HGNC:26344,DEUP1,FLJ25393,GENE ID:159989,ENSG00000165325
25840,HGNC:26345,C8orf48,FLJ25402,GENE ID:157773,ENSG00000164743
25841,HGNC:26346,C16orf92,FLJ25404,GENE ID:146378,ENSG00000167194
25842,HGNC:26346,C16orf92,FIMP,GENE ID:146378,ENSG00000167194
25843,HGNC:26347,EIF3CL,,GENE ID:728689,ENSG00000205609
25844,HGNC:26348,SEPTIN12,FLJ25410,GENE ID:124404,ENSG00000140623
25845,HGNC:26349,SPATA32,FLJ25414,GENE ID:124783,ENSG00000184361
25846,HGNC:26349,SPATA32,AEP2,GENE ID:124783,ENSG00000184361
25847,HGNC:26349,SPATA32,VAD1.2,GENE ID:124783,ENSG00000184361
25848,HGNC:26350,ANKAR,FLJ25415,GENE ID:150709,ENSG00000151687
25849,HGNC:26351,DDIAS,FLJ38838,GENE ID:220042,ENSG00000165490
25850,HGNC:26351,DDIAS,FLJ25416,GENE ID:220042,ENSG00000165490
25851,HGNC:26351,DDIAS,noxin,GENE ID:220042,ENSG00000165490
25852,HGNC:26352,ENTHD1,FLJ25421,GENE ID:150350,ENSG00000176177
25853,HGNC:26353,RANBP3L,FLJ25422,GENE ID:202151,ENSG00000164188
25854,HGNC:26354,UBXN10,FLJ25429,GENE ID:127733,ENSG00000162543
25855,HGNC:26355,TTC23L,FLJ25439,GENE ID:153657,ENSG00000205838
25856,HGNC:26356,CXorf58,FLJ25444,GENE ID:254158,ENSG00000165182
25857,HGNC:26358,CCDC13,FLJ25467,GENE ID:152206,ENSG00000244607
25858,HGNC:26359,PXDNL,FLJ25471,GENE ID:137902,ENSG00000147485
25859,HGNC:26359,PXDNL,PMR1,GENE ID:137902,ENSG00000147485
25860,HGNC:26360,AMER2,FLJ25477,GENE ID:219287,ENSG00000165566
25861,HGNC:26361,HEPACAM,FLJ25530,GENE ID:220296,ENSG00000165478
25862,HGNC:26361,HEPACAM,GLIALCAM,GENE ID:220296,ENSG00000165478
25863,HGNC:26363,ANKRD13B,FLJ25555,GENE ID:124930,ENSG00000198720
25864,HGNC:26364,LINC01465,FLJ25590,GENE ID:283416,ENSG00000221949
25865,HGNC:26366,FAM187B,FLJ25660,GENE ID:148109,ENSG00000177558
25866,HGNC:26367,POU5F2,SPRM-1,GENE ID:134187,ENSG00000248483
25867,HGNC:26367,POU5F2,FLJ25680,GENE ID:134187,ENSG00000248483
25868,HGNC:26368,MCMDC2,FLJ25692,GENE ID:157777,ENSG00000178460
25869,HGNC:2637,CYP3A4,,GENE ID:1576,ENSG00000160868
25870,HGNC:26370,CTDP1-DT,,GENE ID:284241,ENSG00000178412
25871,HGNC:26371,CBLL2,FLJ25735,GENE ID:158506,ENSG00000175809
25872,HGNC:26371,CBLL2,HAKAIL,GENE ID:158506,ENSG00000175809
25873,HGNC:26371,CBLL2,CT138,GENE ID:158506,ENSG00000175809
25874,HGNC:26372,FMR1NB,FLJ25736,GENE ID:158521,ENSG00000176988
25875,HGNC:26372,FMR1NB,NY-SAR-35,GENE ID:158521,ENSG00000176988
25876,HGNC:26372,FMR1NB,CT37,GENE ID:158521,ENSG00000176988
25877,HGNC:26373,PRTG,FLJ25756,GENE ID:283659,ENSG00000166450
25878,HGNC:26373,PRTG,IGDCC5,GENE ID:283659,ENSG00000166450
25879,HGNC:26374,CCDC158,FLJ25770,GENE ID:339965,ENSG00000163749
25880,HGNC:26375,LINC02914,FLJ25773,GENE ID:283598,ENSG00000176605
25881,HGNC:26378,TRIML2,FLJ25801,GENE ID:205860,ENSG00000179046
25882,HGNC:26378,TRIML2,SPRYD6,GENE ID:205860,ENSG00000179046
25883,HGNC:26379,EFCAB3,FLJ25818,GENE ID:146779,ENSG00000172421
25884,HGNC:2638,CYP3A5,PCN3,GENE ID:1577,ENSG00000106258
25885,HGNC:2638,CYP3A5,P450PCN3,GENE ID:1577,ENSG00000106258
25886,HGNC:2638,CYP3A5,CP35,GENE ID:1577,ENSG00000106258
25887,HGNC:26383,DAW1,FLJ25955,GENE ID:164781,ENSG00000123977
25888,HGNC:26383,DAW1,ODA16,GENE ID:164781,ENSG00000123977
25889,HGNC:26383,DAW1,DNAAF18,GENE ID:164781,ENSG00000123977
25890,HGNC:26384,IGSF10,FLJ25972,GENE ID:285313,ENSG00000152580
25891,HGNC:26384,IGSF10,CMF608,GENE ID:285313,ENSG00000152580
25892,HGNC:26385,SLIRP-OT1,FLJ25976,GENE ID:283579,ENSG00000197734
25893,HGNC:26386,PAQR4,FLJ30002,GENE ID:124222,ENSG00000162073
25894,HGNC:26387,SLAIN1,FLJ30046,GENE ID:122060,ENSG00000139737
25895,HGNC:26388,ARHGAP36,FLJ30058,GENE ID:158763,ENSG00000147256
25896,HGNC:26390,WWC2-AS2,FLJ30277,GENE ID:152641,ENSG00000251359
25897,HGNC:26391,TMEM182,FLJ30294,GENE ID:130827,ENSG00000170417
25898,HGNC:26392,PTCHD1,SLC65C1,GENE ID:139411,ENSG00000165186
25899,HGNC:26392,PTCHD1,FLJ30296,GENE ID:139411,ENSG00000165186
25900,HGNC:26393,CRMA,FLJ30313,GENE ID:253868,ENSG00000174403
25901,HGNC:26393,CRMA,CARMA,GENE ID:253868,ENSG00000174403
25902,HGNC:26395,TTC9B,FLJ30373,GENE ID:148014,ENSG00000174521
25903,HGNC:26397,LYPD5,FLJ30469,GENE ID:284348,ENSG00000159871
25904,HGNC:26397,LYPD5,Haldisin,GENE ID:284348,ENSG00000159871
25905,HGNC:26398,AIFM3,AIFL,GENE ID:150209,ENSG00000183773
25906,HGNC:26398,AIFM3,FLJ30473,GENE ID:150209,ENSG00000183773
25907,HGNC:26399,AQP4-AS1,FLJ30507,GENE ID:147429,ENSG00000260372
25908,HGNC:264,ADORA2B,,GENE ID:136,ENSG00000170425
25909,HGNC:2640,CYP3A7,CP37,GENE ID:1551,ENSG00000160870
25910,HGNC:2640,CYP3A7,P450-HFLA,GENE ID:1551,ENSG00000160870
25911,HGNC:26400,HENMT1,FLJ30525,GENE ID:113802,ENSG00000162639
25912,HGNC:26400,HENMT1,HEN1,GENE ID:113802,ENSG00000162639
25913,HGNC:26401,MARVELD2,FLJ30532,GENE ID:153562,ENSG00000152939
25914,HGNC:26401,MARVELD2,TRIC,GENE ID:153562,ENSG00000152939
25915,HGNC:26402,RFTN2,FLJ30574,GENE ID:130132,ENSG00000162944
25916,HGNC:26402,RFTN2,Raftlin-2,GENE ID:130132,ENSG00000162944
25917,HGNC:26403,SILC1,FLJ30594,GENE ID:150622,ENSG00000232044
25918,HGNC:26403,SILC1,LOC150622,GENE ID:150622,ENSG00000232044
25919,HGNC:26404,NADK2,FLJ30596,GENE ID:133686,ENSG00000152620
25920,HGNC:26404,NADK2,MNADK,GENE ID:133686,ENSG00000152620
25921,HGNC:26406,SCLT1,hCAP-1A,GENE ID:132320,ENSG00000151466
25922,HGNC:26406,SCLT1,FLJ30655,GENE ID:132320,ENSG00000151466
25923,HGNC:26407,LSM12,FLJ30656,GENE ID:124801,ENSG00000161654
25924,HGNC:26408,ZNF599,FLJ30663,GENE ID:148103,ENSG00000153896
25925,HGNC:26409,TMEM74,FLJ30668,GENE ID:157753,ENSG00000164841
25926,HGNC:26409,TMEM74,NET36,GENE ID:157753,ENSG00000164841
25927,HGNC:2641,CYP46A1,,GENE ID:10858,ENSG00000036530
25928,HGNC:26411,HDX,FLJ30678,GENE ID:139324,ENSG00000165259
25929,HGNC:26413,FAM124A,FLJ30707,GENE ID:220108,ENSG00000150510
25930,HGNC:26416,ZNF570,FLJ30791,GENE ID:148268,ENSG00000171827
25931,HGNC:26417,SLC16A14,FLJ30794,GENE ID:151473,ENSG00000163053
25932,HGNC:26417,SLC16A14,MCT14,GENE ID:151473,ENSG00000163053
25933,HGNC:2642,CYP4A11,CYP4AII,GENE ID:1579,ENSG00000187048
25934,HGNC:26420,ZNF573,FLJ30921,GENE ID:126231,ENSG00000189144
25935,HGNC:26421,ZNF582,FLJ30927,GENE ID:147948,ENSG00000018869
25936,HGNC:26422,ZNF558,FLJ30932,GENE ID:148156,ENSG00000167785
25937,HGNC:26423,SNX32,FLJ30934,GENE ID:254122,ENSG00000172803
25938,HGNC:26424,GCOM1,FLJ30973,GENE ID:145781,ENSG00000137878
25939,HGNC:26424,GCOM1,GRINL1A,GENE ID:145781,ENSG00000137878
25940,HGNC:26424,GCOM1,MYZAP-POLR2M,GENE ID:145781,ENSG00000137878
25941,HGNC:26425,IFT70B,FLJ30990,GENE ID:150737,ENSG00000196659
