,primary_gene_symbol,alias_symbol,HGNC_ID,ENSG_ID,NCBI_ID
223,ABCB10P1,ABCB10P2,{'HGNC:14114'},"{'ENSG00000274099', 'ENSG00000281173', 'ENSG00000280461'}",{'GENE ID:56476'}
224,ABCB10P1,M-ABC2,{'HGNC:14114'},"{'ENSG00000274099', 'ENSG00000281173', 'ENSG00000280461'}",{'GENE ID:56476'}
225,ABCB10P1,MABC2,{'HGNC:14114'},"{'ENSG00000274099', 'ENSG00000281173', 'ENSG00000280461'}",{'GENE ID:56476'}
226,ABCB10P3,,{'HGNC:31129'},"{'ENSG00000282479', 'ENSG00000261524'}",{'GENE ID:728248'}
227,ABCB10P4,,{'HGNC:31130'},"{'ENSG00000274192', 'ENSG00000282004', 'ENSG00000260053'}",{'GENE ID:100132289'}
228,ABCB11,ABC16,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'}
229,ABCB11,BRIC2,{'HGNC:42'},{'ENSG00000073734'},{'GENE ID:8647'}
230,ABCB11,BSEP,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'}
231,ABCB11,PFIC-2,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'}
232,ABCB11,PFIC2,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'}
233,ABCB11,PGY4,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'}
234,ABCB11,SPGP,{'HGNC:42'},"{'ENSG00000276582', 'ENSG00000073734'}",{'GENE ID:8647'}
235,ABCB4,ABC21,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'}
236,ABCB4,GBD1,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'}
237,ABCB4,ICP3,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'}
238,ABCB4,MDR2,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'}
239,ABCB4,MDR2/3,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'}
240,ABCB4,MDR3,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'}
241,ABCB4,PFIC-3,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'}
242,ABCB4,PGY3,{'HGNC:45'},{'ENSG00000005471'},{'GENE ID:5244'}
243,ABCB5,ABCB5ALPHA,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'}
244,ABCB5,ABCB5BETA,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'}
245,ABCB5,ABCB5alpha,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'}
246,ABCB5,ABCB5beta,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'}
247,ABCB5,EST422562,{'HGNC:46'},{'ENSG00000004846'},{'GENE ID:340273'}
248,ABCB6,ABC,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'}
249,ABCB6,EST45597,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'}
250,ABCB6,LAN,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'}
251,ABCB6,MTABC3,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'}
252,ABCB6,PRP,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'}
253,ABCB6,UMAT,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'}
254,ABCB6,umat,{'HGNC:47'},{'ENSG00000115657'},{'GENE ID:10058'}
255,ABCB7,ABC7,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'}
256,ABCB7,ASAT,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'}
257,ABCB7,ATM1P,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'}
258,ABCB7,Atm1p,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'}
259,ABCB7,EST140535,{'HGNC:48'},{'ENSG00000131269'},{'GENE ID:22'}
260,ABCB8,EST328128,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'}
261,ABCB8,M-ABC1,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'}
262,ABCB8,MABC1,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'}
263,ABCB8,MITOSUR,{'HGNC:49'},{'ENSG00000197150'},{'GENE ID:11194'}
264,ABCB9,EST122234,{'HGNC:50'},{'ENSG00000150967'},{'GENE ID:23457'}
265,ABCB9,TAPL,{'HGNC:50'},{'ENSG00000150967'},{'GENE ID:23457'}
266,ABCC1,ABC29,{'HGNC:51'},{'ENSG00000103222'},{'GENE ID:4363'}
267,ABCC1,ABCC,{'HGNC:51'},{'ENSG00000103222'},{'GENE ID:4363'}
268,ABCC1,DFNA77,{'HGNC:51'},{'ENSG00000103222'},{'GENE ID:4363'}
269,ABCC1,GS-X,{'HGNC:51'},"{'ENSG00000278183', 'ENSG00000103222'}",{'GENE ID:4363'}
270,ABCC1,MRP,{'HGNC:51'},"{'ENSG00000278183', 'ENSG00000103222'}",{'GENE ID:4363'}
271,ABCC1,MRP1,{'HGNC:51'},"{'ENSG00000278183', 'ENSG00000103222'}",{'GENE ID:4363'}
272,ABCC10,EST182763,{'HGNC:52'},{'ENSG00000124574'},{'GENE ID:89845'}
273,ABCC10,MRP7,{'HGNC:52'},{'ENSG00000124574'},{'GENE ID:89845'}
274,ABCC10,SIMRP7,{'HGNC:52'},{'ENSG00000124574'},{'GENE ID:89845'}
275,ABCC11,EWWD,{'HGNC:14639'},{'ENSG00000121270'},{'GENE ID:85320'}
276,ABCC11,MRP8,{'HGNC:14639'},{'ENSG00000121270'},{'GENE ID:85320'}
277,ABCC11,WW,{'HGNC:14639'},{'ENSG00000121270'},{'GENE ID:85320'}
278,ABCC12,MRP9,{'HGNC:14640'},{'ENSG00000140798'},{'GENE ID:94160'}
279,ABCC13,ABCC13P,{'HGNC:16022'},"{'ENSG00000243064', 'ENSG00000291052'}",{'GENE ID:150000'}
280,ABCC13,C21ORF73,{'HGNC:16022'},{'ENSG00000243064'},set()
281,ABCC13,C21orf73,{'HGNC:16022'},"{'ENSG00000243064', 'ENSG00000291052'}",{'GENE ID:150000'}
282,ABCC13,PRED6,{'HGNC:16022'},"{'ENSG00000243064', 'ENSG00000291052'}",{'GENE ID:150000'}
283,ABCC2,ABC30,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'}
284,ABCC2,CMOAT,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'}
285,ABCC2,CMRP,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'}
286,ABCC2,DJS,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'}
287,ABCC2,MRP2,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'}
288,ABCC2,cMRP,{'HGNC:53'},{'ENSG00000023839'},{'GENE ID:1244'}
289,ABCC3,ABC31,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'}
290,ABCC3,CMOAT2,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'}
291,ABCC3,EST90757,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'}
292,ABCC3,MLP2,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'}
293,ABCC3,MOAT-D,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'}
294,ABCC3,MRP3,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'}
295,ABCC3,cMOAT2,{'HGNC:54'},{'ENSG00000108846'},{'GENE ID:8714'}
296,ABCC4,EST170205,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'}
297,ABCC4,MOAT-B,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'}
298,ABCC4,MOATB,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'}
299,ABCC4,MRP4,{'HGNC:55'},{'ENSG00000125257'},{'GENE ID:10257'}
300,ABCC5,ABC33,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'}
301,ABCC5,EST277145,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'}
302,ABCC5,MOAT-C,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'}
303,ABCC5,MOATC,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'}
304,ABCC5,MRP5,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'}
305,ABCC5,SMRP,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'}
306,ABCC5,pABC11,{'HGNC:56'},{'ENSG00000114770'},{'GENE ID:10057'}
307,ABCC5-AS1,,{'HGNC:40055'},{'ENSG00000223882'},{'GENE ID:100873982'}
308,ABCC6,ABC34,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'}
309,ABCC6,ARA,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'}
310,ABCC6,EST349056,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'}
311,ABCC6,GACI2,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'}
312,ABCC6,MLP1,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'}
313,ABCC6,MOAT-E,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'}
314,ABCC6,MOATE,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'}
315,ABCC6,MRP6,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'}
316,ABCC6,PXE,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'}
317,ABCC6,PXE1,{'HGNC:57'},{'ENSG00000091262'},{'GENE ID:368'}
318,ABCC6,URG7,{'HGNC:57'},"{'ENSG00000091262', 'ENSG00000275331'}",{'GENE ID:368'}
319,ABCC6P1,,{'HGNC:33352'},"{'ENSG00000291057', 'ENSG00000256340'}",{'GENE ID:653190'}
320,ABCC6P2,,{'HGNC:33353'},"{'ENSG00000273808', 'ENSG00000290943', 'ENSG00000290494', 'ENSG00000255277'}",{'GENE ID:730013'}
321,ABCC8,ABC36,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
322,ABCC8,HHF1,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
323,ABCC8,HI,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
324,ABCC8,HRINS,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
325,ABCC8,MODY12,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
326,ABCC8,MRP8,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
327,ABCC8,PHHI,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
328,ABCC8,PNDM3,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
329,ABCC8,SUR,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
330,ABCC8,SUR1,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
331,ABCC8,SUR1delta2,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
332,ABCC8,TNDM2,{'HGNC:59'},{'ENSG00000006071'},{'GENE ID:6833'}
333,ABCC9,ABC37,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'}
334,ABCC9,ATFB12,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'}
335,ABCC9,CANTU,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'}
336,ABCC9,CMD1O,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'}
337,ABCC9,IDMYS,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'}
338,ABCC9,SUR2,{'HGNC:60'},{'ENSG00000069431'},{'GENE ID:10060'}
339,ABCD1,ABC42,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'}
340,ABCD1,ADRENOLEUKODYSTROPHY,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'}
341,ABCD1,ALD,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'}
342,ABCD1,ALDP,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'}
343,ABCD1,AMN,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'}
344,ABCD1,adrenoleukodystrophy,{'HGNC:61'},{'ENSG00000101986'},{'GENE ID:215'}
345,ABCD1P1,,{'HGNC:62'},set(),{'GENE ID:23785'}
346,ABCD1P2,BA453N3.6,{'HGNC:63'},"{'ENSG00000288143', 'ENSG00000215151'}",set()
347,ABCD1P2,bA453N3.6,{'HGNC:63'},{'ENSG00000215151'},{'GENE ID:26983'}
348,ABCD1P3,,{'HGNC:64'},{'ENSG00000261233'},{'GENE ID:26982'}
349,ABCD1P4,ALD22Q11,{'HGNC:65'},set(),{'GENE ID:26957'}
350,ABCD1P4,,{'HGNC:65'},"{'ENSG00000288394', 'ENSG00000225293'}",{'GENE ID:26957'}
351,ABCD1P5,,{'HGNC:42662'},{'ENSG00000214330'},{'GENE ID:642762'}
352,ABCD2,ABC39,{'HGNC:66'},{'ENSG00000173208'},{'GENE ID:225'}
353,ABCD2,ALDL1,{'HGNC:66'},{'ENSG00000173208'},{'GENE ID:225'}
354,ABCD2,ALDR,{'HGNC:66'},{'ENSG00000173208'},{'GENE ID:225'}
355,ABCD2,ALDRP,{'HGNC:66'},{'ENSG00000173208'},{'GENE ID:225'}
356,ABCD2,hALDR,{'HGNC:66'},{'ENSG00000173208'},{'GENE ID:225'}
357,ABCD3,ABC43,{'HGNC:67'},{'ENSG00000117528'},{'GENE ID:5825'}
358,ABCD3,CBAS5,{'HGNC:67'},{'ENSG00000117528'},{'GENE ID:5825'}
359,ABCD3,PMP70,{'HGNC:67'},{'ENSG00000117528'},{'GENE ID:5825'}
360,ABCD3,PXMP1,{'HGNC:67'},{'ENSG00000117528'},{'GENE ID:5825'}
361,ABCD3,ZWS2,{'HGNC:67'},{'ENSG00000117528'},{'GENE ID:5825'}
362,ABCD4,ABC41,{'HGNC:68'},{'ENSG00000119688'},{'GENE ID:5826'}
363,ABCD4,EST352188,{'HGNC:68'},{'ENSG00000119688'},{'GENE ID:5826'}
364,ABCD4,MAHCJ,{'HGNC:68'},{'ENSG00000119688'},{'GENE ID:5826'}
365,ABCD4,P70R,{'HGNC:68'},{'ENSG00000119688'},{'GENE ID:5826'}
366,ABCD4,P79R,{'HGNC:68'},{'ENSG00000119688'},{'GENE ID:5826'}
367,ABCD4,PMP69,{'HGNC:68'},{'ENSG00000119688'},{'GENE ID:5826'}
368,ABCD4,PXMP1L,{'HGNC:68'},{'ENSG00000119688'},{'GENE ID:5826'}
369,ABCE1,ABC38,{'HGNC:69'},{'ENSG00000164163'},{'GENE ID:6059'}
370,ABCE1,OABP,{'HGNC:69'},{'ENSG00000164163'},{'GENE ID:6059'}
371,ABCE1,RLI,{'HGNC:69'},{'ENSG00000164163'},{'GENE ID:6059'}
372,ABCE1,RLI1,{'HGNC:69'},{'ENSG00000164163'},{'GENE ID:6059'}
373,ABCE1,RNASEL1,{'HGNC:69'},{'ENSG00000164163'},{'GENE ID:6059'}
374,ABCE1,RNASELI,{'HGNC:69'},{'ENSG00000164163'},{'GENE ID:6059'}
375,ABCE1,RNS4I,{'HGNC:69'},{'ENSG00000164163'},{'GENE ID:6059'}
376,ABCF1,ABC27,{'HGNC:70'},{'ENSG00000204574'},{'GENE ID:23'}
377,ABCF1,ABC50,{'HGNC:70'},"{'ENSG00000225989', 'ENSG00000206490', 'ENSG00000236149', 'ENSG00000231129', 'ENSG00000204574', 'ENSG00000232169', 'ENSG00000236342'}",{'GENE ID:23'}
378,ABCF1,EST123147,{'HGNC:70'},"{'ENSG00000225989', 'ENSG00000206490', 'ENSG00000236149', 'ENSG00000231129', 'ENSG00000204574', 'ENSG00000232169', 'ENSG00000236342'}",{'GENE ID:23'}
379,ABCF1-DT,,{'HGNC:53628'},set(),{'GENE ID:107986587'}
380,ABCF2,ABC28,{'HGNC:71'},{'ENSG00000033050'},{'GENE ID:10061'}
381,ABCF2,EST133090,{'HGNC:71'},{'ENSG00000033050'},{'GENE ID:10061'}
382,ABCF2,HUSSY-18,{'HGNC:71'},{'ENSG00000033050'},{'GENE ID:10061'}
383,ABCF2,HUSSY18,{'HGNC:71'},{'ENSG00000033050'},{'GENE ID:10061'}
384,ABCF2,M-ABC1,{'HGNC:71'},{'ENSG00000033050'},{'GENE ID:10061'}
385,ABCF2-H2BK1,ABCF2-H2BE1,{'HGNC:54751'},{'ENSG00000285292'},{'GENE ID:114483834'}
386,ABCF2-H2BK1,,{'HGNC:54751'},{'ENSG00000285292'},{'GENE ID:114483834'}
387,ABCF2P1,,{'HGNC:48841'},{'ENSG00000242159'},{'GENE ID:344653'}
388,ABCF2P2,,{'HGNC:48842'},{'ENSG00000228769'},{'GENE ID:100422059'}
389,ABCF3,EST201864,{'HGNC:72'},{'ENSG00000161204'},{'GENE ID:55324'}
390,ABCG1,ABC8,{'HGNC:73'},{'ENSG00000160179'},{'GENE ID:9619'}
391,ABCG1,WHITE1,{'HGNC:73'},{'ENSG00000160179'},{'GENE ID:9619'}
392,ABCG2,ABC15,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
393,ABCG2,ABCP,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
394,ABCG2,BCRP,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
395,ABCG2,BCRP1,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
396,ABCG2,BMDP,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
397,ABCG2,CD338,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
398,ABCG2,CDw338,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
399,ABCG2,CDw388,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
400,ABCG2,EST157481,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
401,ABCG2,GOUT1,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
402,ABCG2,MRX,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
403,ABCG2,MXR,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
404,ABCG2,MXR-1,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
405,ABCG2,MXR1,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
406,ABCG2,UAQTL1,{'HGNC:74'},{'ENSG00000118777'},{'GENE ID:9429'}
407,ABCG4,WHITE2,{'HGNC:13884'},{'ENSG00000172350'},{'GENE ID:64137'}
408,ABCG5,STSL,{'HGNC:13886'},{'ENSG00000138075'},{'GENE ID:64240'}
409,ABCG5,STSL2,{'HGNC:13886'},{'ENSG00000138075'},{'GENE ID:64240'}
410,ABCG8,GBD4,{'HGNC:13887'},{'ENSG00000143921'},{'GENE ID:64241'}
411,ABCG8,STSL,{'HGNC:13887'},{'ENSG00000143921'},{'GENE ID:64241'}
412,ABCG8,STSL1,{'HGNC:13887'},{'ENSG00000143921'},{'GENE ID:64241'}
413,ABHD1,FLJ36128,{'HGNC:17553'},{'ENSG00000143994'},{'GENE ID:84696'}
414,ABHD1,LABH1,{'HGNC:17553'},{'ENSG00000143994'},{'GENE ID:84696'}
415,ABHD10,FLJ11342,{'HGNC:25656'},{'ENSG00000144827'},{'GENE ID:55347'}
416,ABHD10,,{'HGNC:25656'},{'ENSG00000144827'},{'GENE ID:55347'}
417,ABHD11,PP1226,{'HGNC:16407'},{'ENSG00000106077'},{'GENE ID:83451'}
418,ABHD11,WBSCR21,{'HGNC:16407'},{'ENSG00000106077'},{'GENE ID:83451'}
419,ABHD12,ABHD12A,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
420,ABHD12,BEM46L2,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
421,ABHD12,C20ORF22,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
422,ABHD12,C20orf22,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
423,ABHD12,DJ965G21.2,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
424,ABHD12,DKFZP434P106,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
425,ABHD12,PHARC,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
426,ABHD12,dJ965G21.2,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
427,ABHD12,hABHD12,{'HGNC:15868'},{'ENSG00000100997'},{'GENE ID:26090'}
428,ABHD12B,BEM46L3,{'HGNC:19837'},{'ENSG00000131969'},{'GENE ID:145447'}
429,ABHD12B,C14ORF29,{'HGNC:19837'},{'ENSG00000131969'},{'GENE ID:145447'}
430,ABHD12B,C14orf29,{'HGNC:19837'},{'ENSG00000131969'},{'GENE ID:145447'}
431,ABHD12B,c14_5314,{'HGNC:19837'},{'ENSG00000131969'},{'GENE ID:145447'}
432,ABHD13,BA153I24.2,{'HGNC:20293'},{'ENSG00000139826'},{'GENE ID:84945'}
433,ABHD13,BEM46L1,{'HGNC:20293'},{'ENSG00000139826'},{'GENE ID:84945'}
434,ABHD13,C13ORF6,{'HGNC:20293'},{'ENSG00000139826'},{'GENE ID:84945'}
435,ABHD13,C13orf6,{'HGNC:20293'},{'ENSG00000139826'},{'GENE ID:84945'}
436,ABHD13,FLJ14906,{'HGNC:20293'},{'ENSG00000139826'},{'GENE ID:84945'}
437,ABHD13,bA153I24.2,{'HGNC:20293'},{'ENSG00000139826'},{'GENE ID:84945'}
438,ABHD14A,DKFZP564O243,{'HGNC:24538'},{'ENSG00000248487'},{'GENE ID:25864'}
439,ABHD14A,DORZ1,{'HGNC:24538'},{'ENSG00000248487'},{'GENE ID:25864'}
440,ABHD14A-ACY1,,{'HGNC:38856'},{'ENSG00000114786'},{'GENE ID:100526760'}
441,ABHD14B,CIB,{'HGNC:28235'},{'ENSG00000114779'},{'GENE ID:84836'}
442,ABHD14B,HEL-S-299,{'HGNC:28235'},{'ENSG00000114779'},{'GENE ID:84836'}
443,ABHD14B,MGC15429,{'HGNC:28235'},{'ENSG00000114779'},{'GENE ID:84836'}
444,ABHD15,,{'HGNC:26971'},{'ENSG00000168792'},{'GENE ID:116236'}
445,ABHD15-AS1,LINC-TP53I13,{'HGNC:49685'},{'ENSG00000264031'},set()
446,ABHD15-AS1,LNC-TP53I13,{'HGNC:49685'},{'ENSG00000264031'},set()
447,ABHD15-AS1,linc-TP53I13,{'HGNC:49685'},{'ENSG00000264031'},{'GENE ID:104355133'}
448,ABHD15-AS1,lnc-TP53I13,{'HGNC:49685'},{'ENSG00000264031'},{'GENE ID:104355133'}
449,ABHD16A,BAT5,{'HGNC:13921'},"{'ENSG00000231488', 'ENSG00000224552', 'ENSG00000204427', 'ENSG00000206403', 'ENSG00000236063', 'ENSG00000230475', 'ENSG00000235676'}",{'GENE ID:7920'}
450,ABHD16A,D6S82E,{'HGNC:13921'},"{'ENSG00000231488', 'ENSG00000224552', 'ENSG00000204427', 'ENSG00000206403', 'ENSG00000236063', 'ENSG00000230475', 'ENSG00000235676'}",{'GENE ID:7920'}
451,ABHD16A,NG26,{'HGNC:13921'},"{'ENSG00000231488', 'ENSG00000224552', 'ENSG00000204427', 'ENSG00000206403', 'ENSG00000236063', 'ENSG00000230475', 'ENSG00000235676'}",{'GENE ID:7920'}
452,ABHD16A,PP199,{'HGNC:13921'},{'ENSG00000204427'},{'GENE ID:7920'}
453,ABHD16A,SPG86,{'HGNC:13921'},{'ENSG00000204427'},{'GENE ID:7920'}
454,ABHD16A,hBAT5,{'HGNC:13921'},{'ENSG00000204427'},{'GENE ID:7920'}
455,ABHD16B,C20ORF135,{'HGNC:16128'},{'ENSG00000183260'},{'GENE ID:140701'}
456,ABHD16B,C20orf135,{'HGNC:16128'},{'ENSG00000183260'},{'GENE ID:140701'}
457,ABHD16B,DJ591C20.1,{'HGNC:16128'},{'ENSG00000183260'},{'GENE ID:140701'}
458,ABHD16B,dJ591C20.1,{'HGNC:16128'},{'ENSG00000183260'},{'GENE ID:140701'}
459,ABHD16B-AS1,,{'HGNC:58392'},{'ENSG00000268858'},{'GENE ID:112268269'}
460,ABHD17A,C19ORF27,{'HGNC:28756'},{'ENSG00000129968'},{'GENE ID:81926'}
461,ABHD17A,C19orf27,{'HGNC:28756'},{'ENSG00000129968'},{'GENE ID:81926'}
462,ABHD17A,FAM108A1,{'HGNC:28756'},{'ENSG00000129968'},{'GENE ID:81926'}
463,ABHD17A,MGC5244,{'HGNC:28756'},{'ENSG00000129968'},{'GENE ID:81926'}
464,ABHD17AP1,ABHD17AP2,{'HGNC:28394'},{'ENSG00000198658'},{'GENE ID:728917'}
465,ABHD17AP1,C1ORF47,{'HGNC:28394'},{'ENSG00000198658'},set()
466,ABHD17AP1,C1orf47,{'HGNC:28394'},{'ENSG00000198658'},{'GENE ID:728917'}
467,ABHD17AP1,FAM108A11P,{'HGNC:28394'},{'ENSG00000198658'},{'GENE ID:728917'}
468,ABHD17AP1,FAM108A2,{'HGNC:28394'},{'ENSG00000198658'},{'GENE ID:728917'}
469,ABHD17AP1,FAM108A3,{'HGNC:28394'},{'ENSG00000198658'},{'GENE ID:728917'}
470,ABHD17AP1,FAM108A3P,{'HGNC:28394'},{'ENSG00000198658'},{'GENE ID:728917'}
471,ABHD17AP3,FAM108A4,{'HGNC:34041'},{'ENSG00000250536'},{'GENE ID:648359'}
472,ABHD17AP3,FAM108A4P,{'HGNC:34041'},{'ENSG00000250536'},{'GENE ID:648359'}
473,ABHD17AP3,,{'HGNC:34041'},{'ENSG00000250536'},{'GENE ID:648359'}
474,ABHD17AP4,FAM108A5,{'HGNC:34042'},{'ENSG00000229107'},{'GENE ID:729495'}
475,ABHD17AP4,FAM108A5P,{'HGNC:34042'},{'ENSG00000229107'},{'GENE ID:729495'}
476,ABHD17AP4,,{'HGNC:34042'},{'ENSG00000229107'},{'GENE ID:729495'}
477,ABHD17AP5,FAM108A6,{'HGNC:34043'},{'ENSG00000263366'},{'GENE ID:91219'}
478,ABHD17AP5,FAM108A6P,{'HGNC:34043'},{'ENSG00000263366'},{'GENE ID:91219'}
479,ABHD17AP5,,{'HGNC:34043'},{'ENSG00000263366'},{'GENE ID:91219'}
480,ABHD17AP6,FAM108A7P,{'HGNC:34044'},{'ENSG00000226981'},{'GENE ID:644988'}
481,ABHD17AP6,,{'HGNC:34044'},{'ENSG00000226981'},{'GENE ID:644988'}
482,ABHD17AP7,FAM108A8P,{'HGNC:38508'},{'ENSG00000260864'},{'GENE ID:100133212'}
483,ABHD17AP7,,{'HGNC:38508'},{'ENSG00000260864'},{'GENE ID:100133212'}
484,ABHD17AP8,FAM108A9P,{'HGNC:38509'},{'ENSG00000260540'},{'GENE ID:647144'}
485,ABHD17AP8,,{'HGNC:38509'},{'ENSG00000260540'},{'GENE ID:647144'}
486,ABHD17AP9,FAM108A10P,{'HGNC:38510'},{'ENSG00000261536'},{'GENE ID:100132251'}
487,ABHD17AP9,,{'HGNC:38510'},{'ENSG00000261536'},{'GENE ID:100132251'}
488,ABHD17B,C9ORF77,{'HGNC:24278'},{'ENSG00000107362'},{'GENE ID:51104'}
489,ABHD17B,C9orf77,{'HGNC:24278'},{'ENSG00000107362'},{'GENE ID:51104'}
490,ABHD17B,CGI-67,{'HGNC:24278'},{'ENSG00000107362'},{'GENE ID:51104'}
