,ENSG_ID,NCBI_ID,HGNC_ID,alias_symbol,gene_symbol
35600,ENSG00000292045,,53814,KRTAP4P3,KRTAP4-17P
35602,ENSG00000292047,83900,16927,KAP9.3,KRTAP9-3
35603,ENSG00000292048,83901,17231,KAP9.8,KRTAP9-8
35604,ENSG00000292049,85280,18902,KAP9.4,KRTAP9-4
35605,ENSG00000292050,100533177,34211,KAP29.2,KRTAP29-1
35606,ENSG00000292051,81871,18909,KAP4.15,KRTAP4-6
35607,ENSG00000292051,81871,18909,KAP4.6,KRTAP4-6
35608,ENSG00000292051,81871,18909,KRTAP4-15,KRTAP4-6
35609,ENSG00000292052,100132386,18910,KAP4.9,KRTAP4-9
35610,ENSG00000292053,100132476,18898,KAP4.7,KRTAP4-7
35611,ENSG00000292054,728279,18905,KAP2.2,KRTAP2-2
35612,ENSG00000292055,85354,18921,KAP4A,KRTAP4-16
35613,ENSG00000292055,85354,18921,KRTAP4-16P,KRTAP4-16
35614,ENSG00000292055,85354,18921,KRTAP4P1,KRTAP4-16
35615,ENSG00000200293,,43293,RN5S393,RNA5SP393
35616,ENSG00000264850,100423013,38383,HSA-MIR-4310,MIR4310
35618,ENSG00000104131,8669,3270,EIF3-ALPHA,EIF3J
35619,ENSG00000104131,8669,3270,EIF3-P35,EIF3J
35620,ENSG00000104131,8669,3270,EIF3S1,EIF3J
35624,ENSG00000236229,,32320,VEZF1L1,VEZF1P1
35625,ENSG00000236229,,32320,ZNF161L1,VEZF1P1
35626,ENSG00000146151,54511,21359,BA418P12.1,HMGCLL1
35627,ENSG00000146151,54511,21359,DKFZP434G1411,HMGCLL1
35628,ENSG00000146151,54511,21359,ER-CHL,HMGCLL1
35631,ENSG00000122735,27019,2954,CILD1,DNAI1
35632,ENSG00000122735,27019,2954,DIC1,DNAI1
35633,ENSG00000122735,27019,2954,ODA6,DNAI1
35634,ENSG00000122735,27019,2954,PCD,DNAI1
35635,ENSG00000273899,79159,28585,MGC3731,NOL12
35636,ENSG00000273899,79159,28585,NOP25,NOL12
35637,ENSG00000273899,79159,28585,RRP17,NOL12
35638,ENSG00000163714,23350,30855,FSAPA,U2SURP
35639,ENSG00000163714,23350,30855,SR140,U2SURP
35640,ENSG00000164897,83590,21709,C7ORF21,TMUB1
35641,ENSG00000164897,83590,21709,HOPS,TMUB1
35642,ENSG00000164897,83590,21709,SB144,TMUB1
35643,ENSG00000168913,375704,24838,C9ORF165,ENHO
35644,ENSG00000168913,375704,24838,UNQ470,ENHO
35646,ENSG00000234776,143678,37213,C11ORF94,FREY1
35647,ENSG00000234776,143678,37213,FREY,FREY1
35653,ENSG00000144339,23671,11867,CT120.2,TMEFF2
35654,ENSG00000144339,23671,11867,HPP1,TMEFF2
35655,ENSG00000144339,23671,11867,TENB2,TMEFF2
35656,ENSG00000144339,23671,11867,TPEF,TMEFF2
35657,ENSG00000144339,23671,11867,TR,TMEFF2
35658,ENSG00000221303,677845,32665,ACA65,SNORA79
35659,ENSG00000221303,677845,32665,SNORA79A,SNORA79
35660,ENSG00000254858,84769,28177,FKSG24,MPV17L2
35661,ENSG00000254858,84769,28177,MGC12972,MPV17L2
35662,ENSG00000205579,,20723,DNCL1P1,DYNLL1P1
35664,ENSG00000276021,124997,26600,CAMRQ2,WDR81
35665,ENSG00000276021,124997,26600,FLJ33817,WDR81
35666,ENSG00000276021,124997,26600,PPP1R166,WDR81
35667,ENSG00000276021,124997,26600,SORF-2,WDR81
35668,ENSG00000283180,102465459,50133,HSA-MIR-6767,MIR6767
35670,ENSG00000273831,115399,25430,DKFZP761L1518,LRRC56
35671,ENSG00000273831,115399,25430,DNAAF12,LRRC56
35672,ENSG00000273831,115399,25430,FLJ00101,LRRC56
35673,ENSG00000273831,115399,25430,ODA8,LRRC56
35675,ENSG00000162062,80178,25849,C16ORF59,TEDC2
35676,ENSG00000162062,80178,25849,FLJ13909,TEDC2
35677,ENSG00000258605,,20724,DNCL1P2,DYNLL1P2
35678,ENSG00000254656,388015,14665,HUR1,RTL1
35679,ENSG00000254656,388015,14665,MAR1,RTL1
35680,ENSG00000254656,388015,14665,MART1,RTL1
35681,ENSG00000254656,388015,14665,PEG11,RTL1
35682,ENSG00000254656,388015,14665,SIRH2,RTL1
35684,ENSG00000134001,1965,3265,EIF-2ALPHA,EIF2S1
35685,ENSG00000134001,1965,3265,EIF2,EIF2S1
35686,ENSG00000134001,1965,3265,EIF2A,EIF2S1
35687,ENSG00000109339,5602,6872,JNK3,MAPK10
35688,ENSG00000109339,5602,6872,P493F12,MAPK10
35689,ENSG00000109339,5602,6872,P54BSAPK,MAPK10
35690,ENSG00000109339,5602,6872,PRKM10,MAPK10
35691,ENSG00000146926,136371,17185,GLC1F,ASB10
35693,ENSG00000059588,6894,11568,TRM3,TARBP1
35694,ENSG00000059588,6894,11568,TRMT3,TARBP1
35695,ENSG00000059588,6894,11568,TRP-185,TARBP1
35702,ENSG00000164967,138716,19909,BA296L22.5,RPP25L
35703,ENSG00000164967,138716,19909,C9ORF23,RPP25L
35704,ENSG00000164967,138716,19909,MGC29635,RPP25L
35705,ENSG00000262500,,6885,MAPK8IPP,MAPK8IP1P1
35706,ENSG00000262500,,6885,PRKM8IPP,MAPK8IP1P1
35710,ENSG00000137100,11258,2713,DCTN-22,DCTN3
35711,ENSG00000274780,57661,24351,KIAA1542,PHRF1
35712,ENSG00000274780,57661,24351,PPP1R125,PHRF1
35713,ENSG00000274780,57661,24351,RNF221,PHRF1
35715,ENSG00000232300,,43639,ARL17A-IT1,FAM215B
35716,ENSG00000184381,8398,9039,IPLA2,PLA2G6
35717,ENSG00000184381,8398,9039,IPLA2BETA,PLA2G6
35718,ENSG00000184381,8398,9039,NBIA2,PLA2G6
35719,ENSG00000184381,8398,9039,PARK14,PLA2G6
35720,ENSG00000184381,8398,9039,PNPLA9,PLA2G6
35721,ENSG00000263934,,33189,RNU3,SNORD3A
35722,ENSG00000263934,,33189,U3,SNORD3A
35723,ENSG00000278685,392843,22831,IQCA1P1,IQCA1L
35724,ENSG00000278685,392843,22831,TCAG_9762,IQCA1L
35726,ENSG00000264940,,33191,RNU3-3,SNORD3C
35727,ENSG00000264940,,33191,U3-3,SNORD3C
35731,ENSG00000285188,5143,,DPDE1,PDE4C
35732,ENSG00000285188,5143,,PDE21,PDE4C
35735,ENSG00000198682,9060,8604,ATPSK2,PAPSS2
35737,ENSG00000221540,100302256,35261,HSA-MIR-1180,MIR1180
35738,ENSG00000221540,100302256,35261,MIRN1180,MIR1180
35739,ENSG00000276726,9093,11808,HTID-1,DNAJA3
35740,ENSG00000276726,9093,11808,TID1,DNAJA3
35741,ENSG00000276726,9093,11808,TID1-L,DNAJA3
35742,ENSG00000276726,9093,11808,TID1-S,DNAJA3
35743,ENSG00000166484,5598,6880,BMK1,MAPK7
35744,ENSG00000166484,5598,6880,ERK5,MAPK7
35745,ENSG00000166484,5598,6880,PRKM7,MAPK7
35748,ENSG00000130522,3727,6206,AP-1,JUND
35749,ENSG00000033050,10061,71,ABC28,ABCF2
35750,ENSG00000033050,10061,71,EST133090,ABCF2
35751,ENSG00000033050,10061,71,HUSSY-18,ABCF2
35752,ENSG00000033050,10061,71,M-ABC1,ABCF2
35759,ENSG00000130520,25804,17259,YER112W,LSM4
35761,ENSG00000103855,80381,19137,B7-H3,CD276
35762,ENSG00000103855,80381,19137,B7H3,CD276
35763,ENSG00000103855,80381,19137,B7RP-2,CD276
35764,ENSG00000262334,9501,10296,NOC2,RPH3AL
35771,ENSG00000162782,163589,20614,FLJ34823,TDRD5
35772,ENSG00000162782,163589,20614,TUDOR3,TDRD5
35777,ENSG00000144452,26154,14637,DKFZP434G232,ABCA12
35778,ENSG00000144452,26154,14637,ICR2B,ABCA12
35779,ENSG00000144452,26154,14637,LI2,ABCA12
35780,ENSG00000165905,120071,16522,FLJ35207,LARGE2
35781,ENSG00000165905,120071,16522,GYLTL1B,LARGE2
35782,ENSG00000165905,120071,16522,PP5656,LARGE2
35783,ENSG00000213005,,13422,PTTG1P3,PTTG3P
35784,ENSG00000213005,,13422,PTTG3,PTTG3P
35786,ENSG00000178460,157777,26368,C8ORF45,MCMDC2
35787,ENSG00000178460,157777,26368,FLJ25692,MCMDC2
35788,ENSG00000265993,100847064,43530,HSA-MIR-5694,MIR5694
35789,ENSG00000156127,10538,958,B-ATF,BATF
35790,ENSG00000156127,10538,958,BATF1,BATF
35791,ENSG00000156127,10538,958,SFA-2,BATF
35792,ENSG00000170231,2172,3561,I-15P,FABP6
35793,ENSG00000170231,2172,3561,I-BABP,FABP6
35794,ENSG00000170231,2172,3561,I-BALB,FABP6
35795,ENSG00000170231,2172,3561,I-BAP,FABP6
35796,ENSG00000170231,2172,3561,ILBP,FABP6
35797,ENSG00000170231,2172,3561,ILBP3,FABP6
35798,ENSG00000170231,2172,3561,ILLBP,FABP6
35799,ENSG00000130517,54858,13568,PCP,PGPEP1
35800,ENSG00000130517,54858,13568,PGP,PGPEP1
35801,ENSG00000130517,54858,13568,PGP-I,PGPEP1
35802,ENSG00000130517,54858,13568,PGPI,PGPEP1
35803,ENSG00000132446,53940,3987,CT38,FTHL17
35806,ENSG00000222922,,43401,RN5S501,RNA5SP501
35807,ENSG00000119686,55640,20105,C14ORF58,FLVCR2
35808,ENSG00000119686,55640,20105,CCT,FLVCR2
35809,ENSG00000119686,55640,20105,FLJ20371,FLVCR2
35810,ENSG00000119686,55640,20105,MFSD7C,FLVCR2
35811,ENSG00000119686,55640,20105,SLC49A2,FLVCR2
35813,ENSG00000263600,100500915,38955,HSA-MIR-3915,MIR3915
35814,ENSG00000221348,100302239,35309,HSA-MIR-548F-5,MIR548F5
35815,ENSG00000221348,100302239,35309,MIRN548F5,MIR548F5
35820,ENSG00000189369,23708,4622,ERF3B,GSPT2
35821,ENSG00000189369,23708,4622,FLJ10441,GSPT2
35822,ENSG00000138138,84896,25903,FLJ14600,ATAD1
35823,ENSG00000138138,84896,25903,MSP1,ATAD1
35832,ENSG00000181704,286451,28304,FINGER6,YIPF6
35833,ENSG00000181704,286451,28304,MGC21416,YIPF6
35834,ENSG00000181704,286451,28304,YIP4,YIPF6
35835,ENSG00000181704,286451,28304,YIPFALPHA3,YIPF6
35837,ENSG00000152422,7518,12831,HXRCC4,XRCC4
35838,ENSG00000122557,64224,21915,FLJ22313,HERPUD2
35839,ENSG00000175489,126364,29806,FLJ38116,LRRC25
35840,ENSG00000175489,126364,29806,MAPA,LRRC25
35841,ENSG00000214113,57128,21365,C6ORF149,LYRM4
35842,ENSG00000214113,57128,21365,CGI-203,LYRM4
35843,ENSG00000214113,57128,21365,ISD11,LYRM4
35846,ENSG00000157613,90993,18856,OASIS,CREB3L1
35852,ENSG00000150347,84159,17362,FLJ21150,ARID5B
35853,ENSG00000150347,84159,17362,MRF2,ARID5B
35860,ENSG00000288638,,54855,YYLNCT,LNCDAT
35863,ENSG00000132911,56923,16454,NMU2R,NMUR2
35865,ENSG00000162851,64216,18559,FLJ22661,TFB2M
35866,ENSG00000162851,64216,18559,FLJ23182,TFB2M
35867,ENSG00000162851,64216,18559,HKP1,TFB2M
35872,ENSG00000079482,4983,8148,ARHGAP41,OPHN1
35873,ENSG00000079482,4983,8148,MRX60,OPHN1
35874,ENSG00000079482,4983,8148,OPN1,OPHN1
35875,ENSG00000124785,51299,17972,NRN,NRN1
35876,ENSG00000187257,222194,24765,FLJ42526,RSBN1L
35877,ENSG00000187257,222194,24765,FLJ45813,RSBN1L
35878,ENSG00000187257,222194,24765,MGC71764,RSBN1L
35880,ENSG00000274805,102465460,50264,HSA-MIR-6768,MIR6768
35881,ENSG00000264102,100616368,41897,HSA-MIR-4688,MIR4688
35882,ENSG00000162068,4917,8030,NTN2L,NTN3
35885,ENSG00000274336,29965,13234,C16ORF5,CDIP1
35886,ENSG00000274336,29965,13234,CDIP,CDIP1
35887,ENSG00000274336,29965,13234,LITAFL,CDIP1
35888,ENSG00000077458,143684,28492,MGC33371,FAM76B
35892,ENSG00000128915,79664,29885,BRCC1,ICE2
35893,ENSG00000128915,79664,29885,FLJ11896,ICE2
35894,ENSG00000128915,79664,29885,NARG2,ICE2
35896,ENSG00000272670,8447,2986,DOC2BL,DOC2B
35899,ENSG00000263572,102466866,49933,HSA-MIR-7853,MIR7853
35900,ENSG00000283616,100847034,43453,HSA-MIR-5683,MIR5683
35903,ENSG00000124491,2162,3531,F13A,F13A1
35904,ENSG00000185883,527,855,ATP6C,ATP6V0C
35905,ENSG00000185883,527,855,ATP6L,ATP6V0C
35906,ENSG00000185883,527,855,ATPL,ATP6V0C
35907,ENSG00000185883,527,855,VATL,ATP6V0C
35908,ENSG00000185883,527,855,VMA3,ATP6V0C
35909,ENSG00000143353,127018,20440,Q96AV0,LYPLAL1
35911,ENSG00000166343,118490,21000,FLJ39565,MSS51
35912,ENSG00000166343,118490,21000,ZMYND17,MSS51
35913,ENSG00000107758,5532,9315,CALNA2,PPP3CB
35914,ENSG00000107758,5532,9315,CALNB,PPP3CB
35915,ENSG00000107758,5532,9315,CNA2,PPP3CB
35916,ENSG00000107758,5532,9315,PP2BBETA,PPP3CB
35922,ENSG00000201096,,43287,RN5S387,RNA5SP387
35924,ENSG00000119685,23093,19963,KIAA0998,TTLL5
35925,ENSG00000119685,23093,19963,STAMP,TTLL5
35926,ENSG00000254341,,32746,HBII-276,SNORD87
35927,ENSG00000254341,,32746,U87,SNORD87
35928,ENSG00000147364,26260,13596,FBX25,FBXO25
35929,ENSG00000135211,85025,21754,C7ORF35,TMEM60
35930,ENSG00000135211,85025,21754,DC32,TMEM60
35936,ENSG00000205923,752014,32553,CP-23,CEMP1
35938,ENSG00000232756,,55358,TCONS_00012883,DDX3ILA1
35941,ENSG00000266232,100422974,38381,HSA-MIR-3178,MIR3178
35952,ENSG00000225415,,21142,CCRL1P,ACKR4P1
35953,ENSG00000225415,,21142,CCRL1P1,ACKR4P1
35954,ENSG00000225415,,21142,DJ509I19.4,ACKR4P1
35956,ENSG00000024862,25901,21098,C6ORF80,CCDC28A
35957,ENSG00000024862,25901,21098,CCRL1AP,CCDC28A
35958,ENSG00000024862,25901,21098,DKFZP586D0623,CCDC28A
35964,ENSG00000166783,9665,29562,KIAA0430,MARF1
35965,ENSG00000166783,9665,29562,LKAP,MARF1
35966,ENSG00000166783,9665,29562,LMKB,MARF1
35967,ENSG00000166783,9665,29562,PPP1R34,MARF1
35971,ENSG00000006625,79017,21705,C7ORF24,GGCT
35972,ENSG00000006625,79017,21705,CRF21,GGCT
35973,ENSG00000006625,79017,21705,GCTG,GGCT
35974,ENSG00000006625,79017,21705,GGC,GGCT
35975,ENSG00000006625,79017,21705,MGC3077,GGCT
35976,ENSG00000213927,10850,10626,ALP,CCL27
35977,ENSG00000213927,10850,10626,CTACK,CCL27
35978,ENSG00000213927,10850,10626,CTAK,CCL27
35979,ENSG00000213927,10850,10626,ESKINE,CCL27
35980,ENSG00000213927,10850,10626,ILC,CCL27
35981,ENSG00000213927,10850,10626,PESKY,CCL27
35982,ENSG00000213927,10850,10626,SCYA27,CCL27
35983,ENSG00000213927,10850,10626,SKINKINE,CCL27
35985,ENSG00000265558,100500851,38919,HSA-MIR-3918,MIR3918
35989,ENSG00000212333,,43113,RN5S213,RNA5SP213
35993,ENSG00000128482,7732,12968,BFP,RNF112
35994,ENSG00000128482,7732,12968,ZNF179,RNF112
36001,ENSG00000197965,9019,7226,FLJ21047,MPZL1
36002,ENSG00000197965,9019,7226,PZR,MPZL1
36003,ENSG00000166037,9702,30794,KIAA0092,CEP57
36004,ENSG00000166037,9702,30794,TRANSLOKIN,CEP57
36005,ENSG00000166037,9702,30794,TSP57,CEP57
36010,ENSG00000106113,1395,2358,CRF-RB,CRHR2
36011,ENSG00000106113,1395,2358,CRF2,CRHR2
36012,ENSG00000106113,1395,2358,HM-CRF,CRHR2
36014,ENSG00000172724,6363,10617,CKB11,CCL19
36015,ENSG00000172724,6363,10617,ELC,CCL19
36016,ENSG00000172724,6363,10617,EXODUS-3,CCL19
36017,ENSG00000172724,6363,10617,MIP-3B,CCL19
36018,ENSG00000172724,6363,10617,SCYA19,CCL19
36019,ENSG00000276270,102465479,50162,HSA-MIR-6799,MIR6799
36020,ENSG00000205108,259308,41911,C9ORF144B,SPATA31F1
36021,ENSG00000205108,259308,41911,FAM205A,SPATA31F1
36022,ENSG00000010361,80199,26219,CPLANE3,FUZ
36023,ENSG00000010361,80199,26219,FLJ22688,FUZ
36024,ENSG00000010361,80199,26219,FY,FUZ
36025,ENSG00000282725,79585,26161,FLJ22021,CORO7
36026,ENSG00000282725,79585,26161,POD1,CORO7
36027,ENSG00000147955,10280,8157,OPRS1,SIGMAR1
36028,ENSG00000147955,10280,8157,SR-BP1,SIGMAR1
36031,ENSG00000282800,84981,28219,C17ORF91,MIR22HG
36032,ENSG00000282800,84981,28219,DKFZP686O06159,MIR22HG
36033,ENSG00000282800,84981,28219,MGC14376,MIR22HG
36039,ENSG00000185527,5148,8789,PDEG,PDE6G
36040,ENSG00000185527,5148,8789,RP57,PDE6G
36045,ENSG00000160131,203547,22082,MEAX,VMA21
36046,ENSG00000160131,203547,22082,XMEA,VMA21
36047,ENSG00000230375,,49905,GSTAP3,GSTA11P
36048,ENSG00000096264,9436,6732,CD336,NCR2
36049,ENSG00000096264,9436,6732,LY95,NCR2
36050,ENSG00000096264,9436,6732,NK-P44,NCR2
36053,ENSG00000075826,25956,23197,DKFZP434M183,SEC31B
36054,ENSG00000075826,25956,23197,SEC31B-1,SEC31B
36055,ENSG00000075826,25956,23197,SEC31L2,SEC31B
36061,ENSG00000275873,256329,28561,C11ORF35,LMNTD2
36062,ENSG00000275873,256329,28561,MGC35138,LMNTD2
36066,ENSG00000271898,100616291,41704,HSA-MIR-4791,MIR4791
36067,ENSG00000071553,537,868,16A,ATP6AP1
36068,ENSG00000071553,537,868,AC45,ATP6AP1
36069,ENSG00000071553,537,868,ATP6IP1,ATP6AP1
36070,ENSG00000071553,537,868,ATP6S1,ATP6AP1
36071,ENSG00000071553,537,868,CF2,ATP6AP1
36072,ENSG00000071553,537,868,ORF,ATP6AP1
36073,ENSG00000071553,537,868,VATPS1,ATP6AP1
36074,ENSG00000071553,537,868,XAP-3,ATP6AP1
36075,ENSG00000071553,537,868,XAP3,ATP6AP1
36076,ENSG00000266745,100422901,38199,HSA-MIR-3135,MIR3135A
36077,ENSG00000266745,100422901,38199,MIR3135,MIR3135A
36085,ENSG00000204237,339229,27901,C17ORF90,OXLD1
36086,ENSG00000204237,339229,27901,MGC104712,OXLD1
36087,ENSG00000273932,102465528,50205,HSA-MIR-6877,MIR6877
36089,ENSG00000265376,100423038,38359,HSA-MIR-466,MIR466
36090,ENSG00000120533,56943,24449,DC6,ENY2
36091,ENSG00000120533,56943,24449,FLJ20480,ENY2
36092,ENSG00000120533,56943,24449,SUS1,ENY2
36093,ENSG00000276147,102465247,49943,HSA-MIR-548AY,MIR548AY
36095,ENSG00000148308,9328,4668,TFIIIC2-63,GTF3C5
36096,ENSG00000148308,9328,4668,TFIIIC63,GTF3C5
36097,ENSG00000148308,9328,4668,TFIIICEPSILON,GTF3C5
36100,ENSG00000222983,,43027,RN5S127,RNA5SP127
36101,ENSG00000207625,406916,31511,HSA-MIR-128-2,MIR128-2
36102,ENSG00000207625,406916,31511,HSA-MIR-128B,MIR128-2
36103,ENSG00000207625,406916,31511,MIRN128-2,MIR128-2
36104,ENSG00000207625,406916,31511,MIRN128B,MIR128-2
36105,ENSG00000243414,353376,21354,TICAM-2,TICAM2
36106,ENSG00000243414,353376,21354,TIRP,TICAM2
36107,ENSG00000243414,353376,21354,TRAM,TICAM2
36110,ENSG00000118246,22868,29160,KIAA0971,FASTKD2
36111,ENSG00000283298,100422941,38303,HSA-MIR-4272,MIR4272
36114,ENSG00000252301,,43034,RN5S134,RNA5SP134
36119,ENSG00000135074,8728,197,MLTNB,ADAM19
36125,ENSG00000259513,,24411,HC2,CYCSP38
36126,ENSG00000259513,,24411,HCP38,CYCSP38
36129,ENSG00000185298,339230,33451,MGC16597,CCDC137
36135,ENSG00000140527,56964,26924,C1D-87,WDR93
36136,ENSG00000140527,56964,26924,CFAP297,WDR93
36137,ENSG00000140527,56964,26924,FAP297,WDR93
36138,ENSG00000266494,100616178,41835,HSA-MIR-4641,MIR4641
36139,ENSG00000168135,3761,6265,HIR,KCNJ4
36140,ENSG00000168135,3761,6265,HIRK2,KCNJ4
36141,ENSG00000168135,3761,6265,HRK1,KCNJ4
36142,ENSG00000168135,3761,6265,IRK3,KCNJ4
36143,ENSG00000168135,3761,6265,KIR2.3,KCNJ4
36145,ENSG00000146039,10050,10932,KIAA2138,SLC17A4
36149,ENSG00000265193,100500877,38978,HSA-MIR-3923,MIR3923
36153,ENSG00000265328,100616336,41825,HSA-MIR-548AB,MIR548AB
36154,ENSG00000264897,100500859,38936,HSA-MIR-3921,MIR3921
36161,ENSG00000265956,100616129,41614,HSA-MIR-4445,MIR4445
36166,ENSG00000274442,10594,17340,HPRP8,PRPF8
36167,ENSG00000274442,10594,17340,PRP8,PRPF8
36168,ENSG00000274442,10594,17340,PRPC8,PRPF8
36169,ENSG00000274442,10594,17340,RP13,PRPF8
36170,ENSG00000274442,10594,17340,SNRNP220,PRPF8
36171,ENSG00000207940,693152,32823,HSA-MIR-567,MIR567
36172,ENSG00000207940,693152,32823,MIRN567,MIR567
36176,ENSG00000284421,102465667,50024,HSA-MIR-7110,MIR7110
36180,ENSG00000201325,,43042,RN5S142,RNA5SP142
36183,ENSG00000143493,25896,24484,C1ORF73,INTS7
36184,ENSG00000143493,25896,24484,DKFZP434B168,INTS7
36185,ENSG00000143493,25896,24484,INT7,INTS7
36190,ENSG00000222778,,43044,RN5S144,RNA5SP144
36194,ENSG00000186787,474343,33147,SPIN-2,SPIN2B
36195,ENSG00000186787,474343,33147,TDRD26,SPIN2B
36201,ENSG00000238924,,34178,RNU7-163P,RNU7-82P
36202,ENSG00000238924,,34178,U7.82,RNU7-82P
36203,ENSG00000207963,693154,32825,HSA-MIR-569,MIR569
36204,ENSG00000207963,693154,32825,MIRN569,MIR569
36209,ENSG00000100201,10521,2740,P72,DDX17
36210,ENSG00000221251,100302148,35329,HSA-MIR-1263,MIR1263
36211,ENSG00000221251,100302148,35329,MIRN1263,MIR1263
36212,ENSG00000283333,102465858,49969,HSA-MIR-7977,MIR7977
36215,ENSG00000202502,,43051,RN5S151,RNA5SP151
36219,ENSG00000216058,100126340,33690,HSA-MIR-944,MIR944
36220,ENSG00000216058,100126340,33690,MIRN944,MIR944
36221,ENSG00000277784,102465471,49970,HSA-MIR-6786,MIR6786
36224,ENSG00000262814,6182,10378,BL12M,MRPL12
36225,ENSG00000262814,6182,10378,MRPL7,MRPL12
36226,ENSG00000262814,6182,10378,MRPL7/L12,MRPL12
36227,ENSG00000262814,6182,10378,RPML12,MRPL12
36229,ENSG00000276230,6050,10074,RAI,RNH1
36230,ENSG00000276230,6050,10074,RNH,RNH1
36231,ENSG00000252302,,43047,RN5S147,RNA5SP147
36233,ENSG00000201458,,10197,RNU4P4,RNU4-4P
36234,ENSG00000201458,,10197,U4,RNU4-4P
36235,ENSG00000201458,,10197,U4/5,RNU4-4P
36236,ENSG00000264974,100616395,41719,HSA-MIR-4789,MIR4789
36239,ENSG00000124568,6568,10929,NAPI-1,SLC17A1
36240,ENSG00000124568,6568,10929,NPT1,SLC17A1
36248,ENSG00000222675,,43046,RN5S146,RNA5SP146
36249,ENSG00000252336,,43048,RN5S148,RNA5SP148
36252,ENSG00000144820,84873,19241,FLJ14454,ADGRG7
36253,ENSG00000144820,84873,19241,GPR128,ADGRG7
36255,ENSG00000254185,,18979,MAPK6PS5,MAPK6P5
36256,ENSG00000120526,84955,24306,CML66,NUDCD1
36257,ENSG00000120526,84955,24306,FLJ14991,NUDCD1
36258,ENSG00000183048,1468,10980,DIC,SLC25A10
36265,ENSG00000133935,11161,1187,C14ORF1,ERG28
36266,ENSG00000133935,11161,1187,NET51,ERG28
36268,ENSG00000136560,10010,11562,I-TRAF,TANK
36269,ENSG00000136560,10010,11562,TRAF2,TANK
36270,ENSG00000284114,102465480,50042,HSA-MIR-6800,MIR6800
36271,ENSG00000265954,100616313,41760,HSA-MIR-4749,MIR4749
36274,ENSG00000222578,,43245,RN5S345,RNA5SP345
36278,ENSG00000172638,30008,3219,FBLN4,EFEMP2
36279,ENSG00000172638,30008,3219,UPH1,EFEMP2
36280,ENSG00000188095,145873,29659,BHLHC6,MESP2
36281,ENSG00000188095,145873,29659,SCDO2,MESP2
36287,ENSG00000039650,11284,9154,PNK,PNKP
36289,ENSG00000166825,290,500,AP-N,ANPEP
36290,ENSG00000166825,290,500,CD13,ANPEP
36291,ENSG00000166825,290,500,GP150,ANPEP
36292,ENSG00000166825,290,500,HAPN,ANPEP
36293,ENSG00000166825,290,500,LAP1,ANPEP
36294,ENSG00000166825,290,500,P150,ANPEP
36295,ENSG00000166825,290,500,PEPN,ANPEP
36297,ENSG00000284184,102465252,50158,HSA-MIR-6506,MIR6506
36298,ENSG00000283736,619553,32341,HSA-MIR-484,MIR484
36299,ENSG00000283736,619553,32341,MIRN484,MIR484
36305,ENSG00000089916,55668,20210,C14ORF118,GPATCH2L
36306,ENSG00000089916,55668,20210,FLJ10033,GPATCH2L
36307,ENSG00000089916,55668,20210,FLJ20689,GPATCH2L
36309,ENSG00000072864,54820,17619,FLJ20101,NDE1
36310,ENSG00000072864,54820,17619,NDE,NDE1
36311,ENSG00000072864,54820,17619,NUDE,NDE1
36312,ENSG00000124564,10786,10931,NPT4,SLC17A3
36314,ENSG00000106105,2617,4162,CMT2D,GARS1
36315,ENSG00000106105,2617,4162,DSMAV,GARS1
36316,ENSG00000106105,2617,4162,GARS,GARS1
36317,ENSG00000106105,2617,4162,GLYRS,GARS1
36318,ENSG00000106105,2617,4162,SMAD1,GARS1
36319,ENSG00000186765,25794,3960,RFSN,FSCN2
36320,ENSG00000186765,25794,3960,RP30,FSCN2
36322,ENSG00000241627,,31133,C3ORF12,UBQLN4P1
36323,ENSG00000241627,,31133,UBQLN4P,UBQLN4P1
36325,ENSG00000198205,7789,13198,ZNF896,ZXDA
36326,ENSG00000176774,286514,28515,MGC33889,MAGEB18
36327,ENSG00000163754,2992,4699,GYG,GYG1
36328,ENSG00000128311,7263,12388,RDS,TST
36331,ENSG00000176746,158809,23796,CT3.4,MAGEB6
36332,ENSG00000176746,158809,23796,FLJ40242,MAGEB6
36333,ENSG00000176746,158809,23796,MAGE-B6,MAGEB6
36334,ENSG00000176746,158809,23796,MAGEB6A,MAGEB6
36336,ENSG00000188408,347541,23795,CT3.3,MAGEB5
36337,ENSG00000188408,347541,23795,MAGE-B5,MAGEB5
36340,ENSG00000178146,,4295,GKP6,GK4P
36345,ENSG00000224236,,35238,MRRFP,MRRFP1
36346,ENSG00000108469,9400,9950,FLJ90603,RECQL5
36347,ENSG00000108469,9400,9950,RECQ5,RECQL5
36348,ENSG00000125675,2892,4573,GLUA3,GRIA3
36349,ENSG00000125675,2892,4573,GLUR-3,GRIA3
36350,ENSG00000125675,2892,4573,GLUR-C,GRIA3
36351,ENSG00000125675,2892,4573,GLUR-K3,GRIA3
36352,ENSG00000125675,2892,4573,GLUR3,GRIA3
36353,ENSG00000125675,2892,4573,GLURC,GRIA3
36354,ENSG00000125675,2892,4573,IGLUR3,GRIA3
36355,ENSG00000125675,2892,4573,MRX94,GRIA3
36356,ENSG00000166897,114794,29396,LRRC62,ELFN2
36357,ENSG00000166897,114794,29396,PPP1R29,ELFN2
36358,ENSG00000166897,114794,29396,DJ63G5.3,ELFN2
36359,ENSG00000166897,114794,29396,KIAA1904,ELFN2
36366,ENSG00000037474,54888,25994,FLJ20303,NSUN2
