primary_gene_symbol,HGNC_ID,ENSG_ID,NCBI_ID,gene_symbol
CHRNA9,HGNC:14079,ENSG00000174343,GENE ID:55584,NACHRA9
OR8H1,HGNC:14824,ENSG00000181693,GENE ID:219469,
BAG6,HGNC:13919,ENSG00000233348,GENE ID:7917,BAT3
BAG6,HGNC:13919,ENSG00000233348,GENE ID:7917,D6S52E
BAG6,HGNC:13919,ENSG00000233348,GENE ID:7917,G3
BAG6,HGNC:13919,ENSG00000233348,GENE ID:7917,SCYTHE
MYBPC3,HGNC:7551,ENSG00000134571,GENE ID:4607,CMH4
MYBPC3,HGNC:7551,ENSG00000134571,GENE ID:4607,CMYBP-C
MYBPC3,HGNC:7551,ENSG00000134571,GENE ID:4607,FHC
MCPH1-AS1,HGNC:51655,ENSG00000249898,,
RNU6-537P,HGNC:47500,ENSG00000253086,,
SYF2,HGNC:19824,ENSG00000117614,GENE ID:25949,CBPIN
SYF2,HGNC:19824,ENSG00000117614,GENE ID:25949,DKFZP564O2082
SYF2,HGNC:19824,ENSG00000117614,GENE ID:25949,FSAP29
SYF2,HGNC:19824,ENSG00000117614,GENE ID:25949,NTC31
SYF2,HGNC:19824,ENSG00000117614,GENE ID:25949,P29
LRRK1,HGNC:18608,ENSG00000154237,GENE ID:79705,FLJ23119
LRRK1,HGNC:18608,ENSG00000154237,GENE ID:79705,KIAA1790
LRRK1,HGNC:18608,ENSG00000154237,GENE ID:79705,RIPK6
LRRK1,HGNC:18608,ENSG00000154237,GENE ID:79705,ROCO1
RNU7-74P,HGNC:34170,ENSG00000239010,,U7.74
POR,HGNC:9208,ENSG00000127948,GENE ID:5447,CYPOR
POR,HGNC:9208,ENSG00000127948,GENE ID:5447,FLJ26468
RBM47,HGNC:30358,ENSG00000163694,GENE ID:54502,FLJ20273
RBM47,HGNC:30358,ENSG00000163694,GENE ID:54502,NET18
MIR3677,HGNC:38932,ENSG00000266643,GENE ID:100500812,HSA-MIR-3677
MIR940,HGNC:33683,ENSG00000284346,GENE ID:100126328,HSA-MIR-940
MIR940,HGNC:33683,ENSG00000284346,GENE ID:100126328,MIRN940
MIR4717,HGNC:41571,ENSG00000264004,GENE ID:100616241,HSA-MIR-4717
PLLP,HGNC:18553,ENSG00000102934,GENE ID:51090,PMLP
PLLP,HGNC:18553,ENSG00000102934,GENE ID:51090,TM4SF11
C12orf60,HGNC:28726,ENSG00000182993,GENE ID:144608,MGC47869
RAB11FIP3,HGNC:17224,ENSG00000090565,GENE ID:9727,EFERIN
RAB11FIP3,HGNC:17224,ENSG00000090565,GENE ID:9727,KIAA0665
RAB11FIP3,HGNC:17224,ENSG00000090565,GENE ID:9727,RAB11-FIP3
ST3GAL1-DT,HGNC:55372,ENSG00000261220,,
RSRP1,HGNC:25234,ENSG00000117616,GENE ID:57035,C1ORF63
RSRP1,HGNC:25234,ENSG00000117616,GENE ID:57035,DJ465N24.2.1
SMCO3,HGNC:34401,ENSG00000179256,GENE ID:440087,C12ORF69
SMCO3,HGNC:34401,ENSG00000179256,GENE ID:440087,LOC440087
MGP,HGNC:7060,ENSG00000111341,GENE ID:4256,
FZD7,HGNC:4045,ENSG00000155760,GENE ID:8324,FZE3
THADA,HGNC:19217,ENSG00000115970,GENE ID:63892,ARMC13
THADA,HGNC:19217,ENSG00000115970,GENE ID:63892,FLJ21877
THADA,HGNC:19217,ENSG00000115970,GENE ID:63892,GITA
THADA,HGNC:19217,ENSG00000115970,GENE ID:63892,KIAA1767
THADA,HGNC:19217,ENSG00000115970,GENE ID:63892,TRM732
FYN,HGNC:4037,ENSG00000010810,GENE ID:2534,MGC45350
FYN,HGNC:4037,ENSG00000010810,GENE ID:2534,SLK
FYN,HGNC:4037,ENSG00000010810,GENE ID:2534,SYN
ERP27,HGNC:26495,ENSG00000139055,GENE ID:121506,C12ORF46
ERP27,HGNC:26495,ENSG00000139055,GENE ID:121506,FLJ32115
ERP27,HGNC:26495,ENSG00000139055,GENE ID:121506,PDIA8
ARHGDIB,HGNC:679,ENSG00000111348,GENE ID:397,GDIA2
ARHGDIB,HGNC:679,ENSG00000111348,GENE ID:397,GDID4
ARHGDIB,HGNC:679,ENSG00000111348,GENE ID:397,LY-GDI
ARHGDIB,HGNC:679,ENSG00000111348,GENE ID:397,RAP1GN1
ARHGDIB,HGNC:679,ENSG00000111348,GENE ID:397,RHOGDI2
LINC02844,HGNC:54379,ENSG00000253679,GENE ID:105375679,
Y_RNA,,ENSG00000201034,,
SFTA3,HGNC:18387,ENSG00000229415,GENE ID:253970,NANCI
SFTA3,HGNC:18387,ENSG00000229415,GENE ID:253970,PAHRF
SFTA3,HGNC:18387,ENSG00000229415,GENE ID:253970,SFTPH
SFTA3,HGNC:18387,ENSG00000229415,GENE ID:253970,SP-H
SFTA3,HGNC:18387,ENSG00000229415,GENE ID:253970,SPH
LINC00235,HGNC:14138,ENSG00000277142,,C16ORF10
LINC00235,HGNC:14138,ENSG00000277142,,NCRNA00235
CAPN15,HGNC:11182,ENSG00000103326,GENE ID:6650,SOLH
Y_RNA,,ENSG00000212325,,
WNT8B,HGNC:12789,ENSG00000075290,GENE ID:7479,
UBQLN1-AS1,HGNC:55518,ENSG00000254473,,
MIR4802,HGNC:41658,ENSG00000263642,GENE ID:100616274,HSA-MIR-4802
NDUFB8,HGNC:7703,ENSG00000166136,GENE ID:4714,ASHI
NDUFB8,HGNC:7703,ENSG00000166136,GENE ID:4714,CI-ASHI
REXO6P,HGNC:16506,ENSG00000291187,GENE ID:158035,C9ORF14
REXO6P,HGNC:16506,ENSG00000291187,GENE ID:158035,LINC00032
REXO6P,HGNC:16506,ENSG00000291187,GENE ID:158035,NCRNA00032
LINC02331,HGNC:53251,ENSG00000235269,GENE ID:105370503,
APBB2,HGNC:582,ENSG00000163697,GENE ID:323,FE65L
APBB2,HGNC:582,ENSG00000163697,GENE ID:323,FE65L1
APBB2,HGNC:582,ENSG00000163697,GENE ID:323,MGC35575
SLCO5A1-AS1,HGNC:55595,ENSG00000246528,GENE ID:121233925,
RHD,HGNC:10009,ENSG00000187010,GENE ID:6007,CD240D
RHD,HGNC:10009,ENSG00000187010,GENE ID:6007,DIIIC
RHD,HGNC:10009,ENSG00000187010,GENE ID:6007,RH
RHD,HGNC:10009,ENSG00000187010,GENE ID:6007,RH30A
RHD,HGNC:10009,ENSG00000187010,GENE ID:6007,RH4
RHD,HGNC:10009,ENSG00000187010,GENE ID:6007,RHII
RHD,HGNC:10009,ENSG00000187010,GENE ID:6007,RHPI
RHD,HGNC:10009,ENSG00000187010,GENE ID:6007,SLC42A5
MYO7A,HGNC:7606,ENSG00000137474,GENE ID:4647,DFNA11
MYO7A,HGNC:7606,ENSG00000137474,GENE ID:4647,DFNB2
MYO7A,HGNC:7606,ENSG00000137474,GENE ID:4647,NSRD2
MYO7A,HGNC:7606,ENSG00000137474,GENE ID:4647,USH1B
LOXL2-AS1,HGNC:56648,ENSG00000253837,GENE ID:100507156,AC090197.1
LINC01581,HGNC:51415,ENSG00000259724,GENE ID:101927112,
MIR5587,HGNC:43508,ENSG00000266124,GENE ID:100847028,HSA-MIR-5587
MIR3176,HGNC:38345,ENSG00000266235,GENE ID:100423037,HSA-MIR-3176
PRR35,HGNC:14139,ENSG00000161992,GENE ID:146325,C16ORF11
PDE6H,HGNC:8790,ENSG00000139053,GENE ID:5149,
LONRF2P4,HGNC:54500,ENSG00000258415,,
OR10P1,HGNC:15378,ENSG00000175398,GENE ID:121130,OR10P1P
OR10P1,HGNC:15378,ENSG00000175398,GENE ID:121130,OR10P2P
OR10P1,HGNC:15378,ENSG00000175398,GENE ID:121130,OR10P3P
OR10P1,HGNC:15378,ENSG00000175398,GENE ID:121130,OST701
CXADRP2,HGNC:33973,ENSG00000258712,,
ATF7IP,HGNC:20092,ENSG00000171681,GENE ID:55729,AM
ATF7IP,HGNC:20092,ENSG00000171681,GENE ID:55729,ATF7IP1
ATF7IP,HGNC:20092,ENSG00000171681,GENE ID:55729,FLJ10688
ATF7IP,HGNC:20092,ENSG00000171681,GENE ID:55729,MCAF
ATF7IP,HGNC:20092,ENSG00000171681,GENE ID:55729,MCAF1
ATF7IP,HGNC:20092,ENSG00000171681,GENE ID:55729,P621
RBFOX1,HGNC:18222,ENSG00000078328,GENE ID:54715,A2BP1
RBFOX1,HGNC:18222,ENSG00000078328,GENE ID:54715,FOX-1
RBFOX1,HGNC:18222,ENSG00000078328,GENE ID:54715,HRNBP1
GRAMD4P6,HGNC:49141,ENSG00000258848,,
POTEB3,HGNC:51240,ENSG00000278522,GENE ID:102724631,
PRRX2-AS1,HGNC:50684,ENSG00000236024,GENE ID:101929437,
GAD2,HGNC:4093,ENSG00000136750,GENE ID:2572,GAD65
KRTAP4-6,HGNC:18909,ENSG00000198090,GENE ID:81871,KAP4.15
KRTAP4-6,HGNC:18909,ENSG00000198090,GENE ID:81871,KAP4.6
KRTAP4-6,HGNC:18909,ENSG00000198090,GENE ID:81871,KRTAP4-15
IGBP1C,HGNC:43611,ENSG00000266826,GENE ID:645545,IGBP1P2
KRTAP4-9,HGNC:18910,ENSG00000212722,GENE ID:100132386,KAP4.9
TBC1D3K,HGNC:51245,ENSG00000273513,GENE ID:101060351,
TBC1D3K,HGNC:51245,ENSG00000273513,GENE ID:102723859,
SYNE3-AS1,HGNC:56940,ENSG00000258572,GENE ID:101929107,AL133467.1
LINC02309,HGNC:53228,ENSG00000258994,GENE ID:105370607,
KRTAP4-7,HGNC:18898,ENSG00000240871,GENE ID:100132476,KAP4.7
Metazoa_SRP,,ENSG00000273549,,
OR1R1P,HGNC:8226,ENSG00000180042,GENE ID:9596,OR17-1
OR1R1P,HGNC:8226,ENSG00000180042,GENE ID:9596,OR1R2P
OR1R1P,HGNC:8226,ENSG00000180042,GENE ID:9596,OR1R3P
OR1R1P,HGNC:8226,ENSG00000180042,GENE ID:9596,OR20A1P
PGBD4P3,HGNC:44068,ENSG00000249834,,
KRTAP2-2,HGNC:18905,ENSG00000214518,GENE ID:728279,KAP2.2
SPINK7,HGNC:24643,ENSG00000145879,GENE ID:84651,ECG2
SPINK7,HGNC:24643,ENSG00000145879,GENE ID:84651,ECRG2
LINC02291,HGNC:53207,ENSG00000197176,,
TMEM238L,HGNC:44356,ENSG00000263429,GENE ID:100289255,FORCP
TMEM238L,HGNC:44356,ENSG00000263429,GENE ID:100289255,LINC00675
KRT26,HGNC:30840,ENSG00000186393,GENE ID:353288,KRT25B
MIR3118-3,HGNC:38274,ENSG00000277243,GENE ID:100422844,HSA-MIR-3118-3
U6,,ENSG00000275174,GENE ID:124900632,
U6,,ENSG00000275174,GENE ID:124905519,
NF1P9,HGNC:51736,ENSG00000281347,,
CA3-AS1,HGNC:51657,ENSG00000253549,,
MIR5701-2,HGNC:43510,ENSG00000277841,GENE ID:100847005,HSA-MIR-5701-2
LINC02203,HGNC:53069,ENSG00000280709,GENE ID:727924,
KRTAP4-16,HGNC:18921,ENSG00000241241,GENE ID:85354,KAP4A
KRTAP4-16,HGNC:18921,ENSG00000241241,GENE ID:85354,KRTAP4-16P
KRTAP4-16,HGNC:18921,ENSG00000241241,GENE ID:85354,KRTAP4P1
TNFSF12,HGNC:11927,ENSG00000239697,GENE ID:8742,APO3L
TNFSF12,HGNC:11927,ENSG00000239697,GENE ID:8742,DR3LG
TNFSF12,HGNC:11927,ENSG00000239697,GENE ID:8742,TWEAK
LINC02834,HGNC:54368,ENSG00000285686,GENE ID:105376124,
SPINK9,HGNC:32951,ENSG00000204909,GENE ID:643394,
LINC02203,HGNC:53069,ENSG00000284988,GENE ID:727924,
MRPS22,HGNC:14508,ENSG00000175110,GENE ID:56945,C3ORF5
MRPS22,HGNC:14508,ENSG00000175110,GENE ID:56945,GIBT
MRPS22,HGNC:14508,ENSG00000175110,GENE ID:56945,GK002
MRPS22,HGNC:14508,ENSG00000175110,GENE ID:56945,MRP-S22
MRPS22,HGNC:14508,ENSG00000175110,GENE ID:56945,MS22
OR11K1BP,HGNC:55117,ENSG00000259324,,
OR1Q1BP,HGNC:55113,ENSG00000285491,,
OR4H6BP,HGNC:55112,ENSG00000285116,,
FBXO38,HGNC:28844,ENSG00000145868,GENE ID:81545,FBX38
FBXO38,HGNC:28844,ENSG00000145868,GENE ID:81545,FLJ13962
FBXO38,HGNC:28844,ENSG00000145868,GENE ID:81545,MOKA
FBXO38,HGNC:28844,ENSG00000145868,GENE ID:81545,SP329
OR4M2B,HGNC:55109,ENSG00000182974,GENE ID:118568804,
FAM74A4,HGNC:32032,ENSG00000293075,GENE ID:401508,FAM74A2
FAM74A4,HGNC:32032,ENSG00000293075,GENE ID:401508,FLJ45202
OR4N4C,HGNC:55110,ENSG00000279408,GENE ID:105369274,
OR4N3BP,HGNC:55116,ENSG00000279445,,
PRPF39-DT,HGNC:55576,ENSG00000249163,GENE ID:105370474,
LINC02327,HGNC:53247,ENSG00000258038,GENE ID:102724917,
LINC02327,HGNC:53247,ENSG00000258038,GENE ID:107984685,
TNFSF12-TNFSF13,HGNC:33537,ENSG00000248871,GENE ID:407977,TWE-PRIL
PWRN1,HGNC:33235,ENSG00000259905,GENE ID:791114,LOHAN1
PWRN1,HGNC:33235,ENSG00000259905,GENE ID:791114,NCRNA00198
PWRN1,HGNC:33235,ENSG00000259905,GENE ID:101928840,LOHAN1
PWRN1,HGNC:33235,ENSG00000259905,GENE ID:101928840,NCRNA00198
MAL2-AS1,HGNC:53626,ENSG00000253972,GENE ID:105375726,
VAT1,HGNC:16919,ENSG00000108828,GENE ID:10493,FLJ20230
VAT1,HGNC:16919,ENSG00000108828,GENE ID:10493,VATI
VLDLR-AS1,HGNC:49621,ENSG00000236404,GENE ID:401491,LINCRNA-VLDLR
LACTB2-AS1,HGNC:27841,ENSG00000246366,GENE ID:286190,
GABBR1,HGNC:4070,ENSG00000204681,GENE ID:2550,GPRC3A
GABBR1,HGNC:4070,ENSG00000204681,GENE ID:2550,HGB1A
YME1L1,HGNC:12843,ENSG00000136758,GENE ID:10730,YME1L
RPL21P4,HGNC:17959,ENSG00000240828,,
PENK-AS1,HGNC:55519,ENSG00000254254,GENE ID:101929415,
BRCA1P1,HGNC:28470,ENSG00000267595,,LBRCA1
BRCA1P1,HGNC:28470,ENSG00000267595,,PSEUDO-BRCA1
BRCA1P1,HGNC:28470,ENSG00000267595,,PSIBRCA1
NBR1,HGNC:6746,ENSG00000188554,GENE ID:4077,1A1-3B
NBR1,HGNC:6746,ENSG00000188554,GENE ID:4077,CA125
NBR1,HGNC:6746,ENSG00000188554,GENE ID:4077,KIAA0049
NBR1,HGNC:6746,ENSG00000188554,GENE ID:4077,M17S2
PLBD1,HGNC:26215,ENSG00000121316,GENE ID:79887,FLJ22662
LINC00824,HGNC:50281,ENSG00000254275,,LINC01263
RN7SKP134,HGNC:45858,ENSG00000200830,,
NALT1,HGNC:51192,ENSG00000237886,,LINC01573
NALT1,HGNC:51192,ENSG00000237886,,MIR4674HG
NALT1,HGNC:51192,ENSG00000237886,,TCONS_L2_00029132
MIR4700,HGNC:41806,ENSG00000284143,GENE ID:100616329,HSA-MIR-4700
ACADS,HGNC:90,ENSG00000122971,GENE ID:35,ACAD3
ACADS,HGNC:90,ENSG00000122971,GENE ID:35,SCAD
PWRN2,HGNC:33236,ENSG00000260551,GENE ID:791115,NCRNA00199
JDP2-AS1,HGNC:55424,ENSG00000259319,,
LINC03020,HGNC:56148,ENSG00000253967,GENE ID:101926892,
NPAP1,HGNC:1190,ENSG00000185823,GENE ID:23742,C15ORF2
U2,,ENSG00000278234,,
SNRPN,HGNC:11164,ENSG00000128739,GENE ID:6638,HCERN3
SNRPN,HGNC:11164,ENSG00000128739,GENE ID:6638,PWCR
SNRPN,HGNC:11164,ENSG00000128739,GENE ID:6638,RT-LI
SNRPN,HGNC:11164,ENSG00000128739,GENE ID:6638,SM-D
SNRPN,HGNC:11164,ENSG00000128739,GENE ID:6638,SMN
SNRPN,HGNC:11164,ENSG00000128739,GENE ID:6638,SNRNP-N
SNRPN,HGNC:11164,ENSG00000128739,GENE ID:6638,SNURF-SNRPN
EIF2A,HGNC:3254,ENSG00000144895,GENE ID:83939,EIF-2A
LINC02284,HGNC:53201,ENSG00000259719,GENE ID:102723699,
SPPL3,HGNC:30424,ENSG00000157837,GENE ID:121665,DKFZP586C1324
SPPL3,HGNC:30424,ENSG00000157837,GENE ID:121665,IMP2
SPPL3,HGNC:30424,ENSG00000157837,GENE ID:121665,MGC126674
SPPL3,HGNC:30424,ENSG00000157837,GENE ID:121665,MGC126676
SPPL3,HGNC:30424,ENSG00000157837,GENE ID:121665,MGC90402
SPPL3,HGNC:30424,ENSG00000157837,GENE ID:121665,PSL4
ITGB1,HGNC:6153,ENSG00000150093,GENE ID:3688,CD29
ITGB1,HGNC:6153,ENSG00000150093,GENE ID:3688,FNRB
ITGB1,HGNC:6153,ENSG00000150093,GENE ID:3688,GPIIA
ITGB1,HGNC:6153,ENSG00000150093,GENE ID:3688,MDF2
ITGB1,HGNC:6153,ENSG00000150093,GENE ID:3688,MSK12
LINC02849,HGNC:54385,ENSG00000285768,GENE ID:105375622,
PRKAR2B,HGNC:9392,ENSG00000005249,GENE ID:5577,PRKAR2
LINC02295,HGNC:53211,ENSG00000258511,,
FAM87A,HGNC:27233,ENSG00000182366,GENE ID:157693,
ARF1P2,HGNC:39883,ENSG00000213137,,
CABP1,HGNC:1384,ENSG00000157782,GENE ID:9478,
LINC00587,HGNC:31372,ENSG00000204250,GENE ID:414319,BA785H23.1
LINC00587,HGNC:31372,ENSG00000204250,GENE ID:414319,C9ORF107
LINC00964,HGNC:27226,ENSG00000249816,GENE ID:157381,
MTA1-DT,HGNC:56032,ENSG00000251602,GENE ID:100507437,AL928654.1
TMEM106A,HGNC:28288,ENSG00000184988,GENE ID:113277,MGC20235
FAM242F,HGNC:53876,ENSG00000275239,,
LINC01550,HGNC:20111,ENSG00000246223,GENE ID:388011,C14ORF64
Metazoa_SRP,,ENSG00000274799,,
HTR4,HGNC:5299,ENSG00000164270,GENE ID:3360,5-HT4
SPDYE14,HGNC:51510,ENSG00000286137,GENE ID:641776,SPDYE14P
SPDYE14,HGNC:51510,ENSG00000286137,GENE ID:124906603,SPDYE14P
PHTF2,HGNC:13411,ENSG00000006576,GENE ID:57157,DKFZP434D166
TMEM33,HGNC:25541,ENSG00000109133,GENE ID:55161,FLJ10525
TMEM33,HGNC:25541,ENSG00000109133,GENE ID:55161,POM33
CCDC200,HGNC:43658,ENSG00000236383,GENE ID:100874261,LINC00854
CCDC200,HGNC:43658,ENSG00000236383,GENE ID:100874261,TMEM106A-AS1
IFT74-AS1,HGNC:49806,ENSG00000234676,,
KMT2D,HGNC:7133,ENSG00000167548,GENE ID:8085,ALR
KMT2D,HGNC:7133,ENSG00000167548,GENE ID:8085,CAGL114
KMT2D,HGNC:7133,ENSG00000167548,GENE ID:8085,MLL2
KMT2D,HGNC:7133,ENSG00000167548,GENE ID:8085,MLL4
KMT2D,HGNC:7133,ENSG00000167548,GENE ID:8085,TNRC21
HPX,HGNC:5171,ENSG00000110169,GENE ID:3263,
LINC01474,HGNC:51111,ENSG00000236849,,
LINC02691,HGNC:20358,ENSG00000258913,GENE ID:145195,C14ORF144
U2,,ENSG00000275616,GENE ID:124904135,
U2,,ENSG00000275616,GENE ID:124904138,
U2,,ENSG00000275616,GENE ID:124904139,
U2,,ENSG00000275616,GENE ID:124904141,
U2,,ENSG00000275616,GENE ID:124904142,
U2,,ENSG00000275616,GENE ID:124904143,
U2,,ENSG00000275616,GENE ID:124907963,
U2,,ENSG00000275616,GENE ID:124907964,
U2,,ENSG00000275616,GENE ID:124907965,
U2,,ENSG00000273709,GENE ID:124904136,
U2,,ENSG00000273709,GENE ID:124904138,
U2,,ENSG00000273709,GENE ID:124904139,
U2,,ENSG00000273709,GENE ID:124904141,
U2,,ENSG00000273709,GENE ID:124904142,
U2,,ENSG00000273709,GENE ID:124904143,
U2,,ENSG00000273709,GENE ID:124907963,
U2,,ENSG00000273709,GENE ID:124907964,
U2,,ENSG00000273709,GENE ID:124907965,
U2,,ENSG00000274432,GENE ID:124904137,
U2,,ENSG00000274432,GENE ID:124904138,
U2,,ENSG00000274432,GENE ID:124904139,
U2,,ENSG00000274432,GENE ID:124904141,
U2,,ENSG00000274432,GENE ID:124904142,
U2,,ENSG00000274432,GENE ID:124904143,
U2,,ENSG00000274432,GENE ID:124907963,
U2,,ENSG00000274432,GENE ID:124907964,
U2,,ENSG00000274432,GENE ID:124907965,
U2,,ENSG00000278048,GENE ID:124904138,
U2,,ENSG00000278048,GENE ID:124904139,
U2,,ENSG00000278048,GENE ID:124904141,
U2,,ENSG00000278048,GENE ID:124904142,
U2,,ENSG00000278048,GENE ID:124904143,
U2,,ENSG00000278048,GENE ID:124907963,
U2,,ENSG00000278048,GENE ID:124907964,
U2,,ENSG00000278048,GENE ID:124907965,
U2,,ENSG00000276596,GENE ID:124904138,
U2,,ENSG00000276596,GENE ID:124904139,
U2,,ENSG00000276596,GENE ID:124904141,
U2,,ENSG00000276596,GENE ID:124904142,
U2,,ENSG00000276596,GENE ID:124904143,
U2,,ENSG00000276596,GENE ID:124907963,
U2,,ENSG00000276596,GENE ID:124907964,
U2,,ENSG00000276596,GENE ID:124907965,
U2,,ENSG00000277903,GENE ID:124904138,
U2,,ENSG00000277903,GENE ID:124904139,
U2,,ENSG00000277903,GENE ID:124904140,
U2,,ENSG00000277903,GENE ID:124904141,
U2,,ENSG00000277903,GENE ID:124904142,
U2,,ENSG00000277903,GENE ID:124904143,
U2,,ENSG00000277903,GENE ID:124907963,
U2,,ENSG00000277903,GENE ID:124907964,
U2,,ENSG00000277903,GENE ID:124907965,
U2,,ENSG00000278774,GENE ID:124904146,
U2,,ENSG00000274862,GENE ID:124904138,
U2,,ENSG00000274862,GENE ID:124904139,
U2,,ENSG00000274862,GENE ID:124904141,
U2,,ENSG00000274862,GENE ID:124904142,
U2,,ENSG00000274862,GENE ID:124904143,
U2,,ENSG00000274862,GENE ID:124907963,
U2,,ENSG00000274862,GENE ID:124907964,
U2,,ENSG00000274862,GENE ID:124907965,
U2,,ENSG00000274062,GENE ID:124904138,
U2,,ENSG00000274062,GENE ID:124904139,
U2,,ENSG00000274062,GENE ID:124904141,
U2,,ENSG00000274062,GENE ID:124904142,
U2,,ENSG00000274062,GENE ID:124904143,
U2,,ENSG00000274062,GENE ID:124907963,
U2,,ENSG00000274062,GENE ID:124907964,
U2,,ENSG00000274062,GENE ID:124907965,
U2,,ENSG00000274452,GENE ID:124904145,
PGM5P2,HGNC:18965,ENSG00000290923,GENE ID:595135,AK096159
U2,,ENSG00000275219,GENE ID:124904138,
U2,,ENSG00000275219,GENE ID:124904139,
U2,,ENSG00000275219,GENE ID:124904141,
U2,,ENSG00000275219,GENE ID:124904142,
U2,,ENSG00000275219,GENE ID:124904143,
U2,,ENSG00000275219,GENE ID:124907963,
U2,,ENSG00000275219,GENE ID:124907964,
U2,,ENSG00000275219,GENE ID:124907965,
U2,,ENSG00000278591,GENE ID:124904138,
U2,,ENSG00000278591,GENE ID:124904139,
U2,,ENSG00000278591,GENE ID:124904141,
U2,,ENSG00000278591,GENE ID:124904142,
U2,,ENSG00000278591,GENE ID:124904143,
U2,,ENSG00000278591,GENE ID:124904144,
U2,,ENSG00000278591,GENE ID:124907963,
U2,,ENSG00000278591,GENE ID:124907964,
U2,,ENSG00000278591,GENE ID:124907965,
IL18R1,HGNC:5988,ENSG00000115604,GENE ID:8809,CD218A
IL18R1,HGNC:5988,ENSG00000115604,GENE ID:8809,IL-1RRP
IL18R1,HGNC:5988,ENSG00000115604,GENE ID:8809,IL1RRP
PLEKHM1,HGNC:29017,ENSG00000225190,GENE ID:9842,KIAA0356
LINC02960,HGNC:55985,ENSG00000275198,,
RNU6-1075P,HGNC:48038,ENSG00000201260,,
MIR26A1,HGNC:31610,ENSG00000199075,GENE ID:407015,HSA-MIR-26A-1
MIR26A1,HGNC:31610,ENSG00000199075,GENE ID:407015,MIRN26A1
PTER,HGNC:9590,ENSG00000165983,GENE ID:9317,
VILL,HGNC:30906,ENSG00000136059,GENE ID:50853,
ADAMTS3,HGNC:219,ENSG00000156140,GENE ID:9508,ADAMTS-4
ADAMTS3,HGNC:219,ENSG00000156140,GENE ID:9508,KIAA0366
FAM237A,HGNC:52388,ENSG00000235118,GENE ID:200726,
LINC02322,HGNC:53241,ENSG00000258556,,
HSD17B3-AS1,HGNC:53136,ENSG00000232283,,ENST00000448857
RNU2-18P,HGNC:48511,ENSG00000223156,,
ANKRD30BL,HGNC:35167,ENSG00000163046,GENE ID:554226,ANKRD30BP3
ANKRD30BL,HGNC:35167,ENSG00000163046,GENE ID:554226,NCRNA00164
C1QL3,HGNC:19359,ENSG00000165985,GENE ID:389941,C1QL
C1QL3,HGNC:19359,ENSG00000165985,GENE ID:389941,C1QTNF13
C1QL3,HGNC:19359,ENSG00000165985,GENE ID:389941,CTRP13
C1QL3,HGNC:19359,ENSG00000165985,GENE ID:389941,K100
C5orf58,HGNC:37272,ENSG00000234511,GENE ID:133874,
TMEM246-AS1,HGNC:51191,ENSG00000225376,GENE ID:101928470,
CNTN5,HGNC:2175,ENSG00000149972,GENE ID:53942,HNB-2
CNTN5,HGNC:2175,ENSG00000149972,GENE ID:53942,NB-2
SRGN,HGNC:9361,ENSG00000122862,GENE ID:5552,PPG
SRGN,HGNC:9361,ENSG00000122862,GENE ID:5552,PRG
SRGN,HGNC:9361,ENSG00000122862,GENE ID:5552,PRG1
FRMD6-AS2,HGNC:43637,ENSG00000258537,GENE ID:145438,
FRMD6-AS2,HGNC:43637,ENSG00000258537,GENE ID:100874185,
FRG1HP,,ENSG00000291075,GENE ID:100132352,
FRG1HP,,ENSG00000291075,GENE ID:124906858,
CCDC192,HGNC:49566,ENSG00000230561,GENE ID:728586,LINC01183
RPL13P,HGNC:13978,ENSG00000231746,,BBC1P
RPL13P,HGNC:13978,ENSG00000231746,,DJ111M5.1
ZDHHC20P2,HGNC:33457,ENSG00000227405,,OTTHUMG00000133740
TSBP1,HGNC:13922,ENSG00000232106,GENE ID:10665,C6ORF10
TSBP1,HGNC:13922,ENSG00000232106,GENE ID:10665,TSBP
PTRHD1,HGNC:33782,ENSG00000184924,GENE ID:391356,C2ORF79
PTRHD1,HGNC:33782,ENSG00000184924,GENE ID:391356,LOC391356
KCNN2,HGNC:6291,ENSG00000080709,GENE ID:3781,HSK2
KCNN2,HGNC:6291,ENSG00000080709,GENE ID:3781,KCA2.2
FOXG1-AS1,HGNC:50663,ENSG00000257126,,FOXG1-AS
MEMO1,HGNC:14014,ENSG00000162959,GENE ID:51072,C2ORF4
MEMO1,HGNC:14014,ENSG00000162959,GENE ID:51072,CGI-27
MEMO1,HGNC:14014,ENSG00000162959,GENE ID:51072,MEMO
AFP,HGNC:317,ENSG00000081051,GENE ID:174,FETA
AFP,HGNC:317,ENSG00000081051,GENE ID:174,HPAFP
ACSF2,HGNC:26101,ENSG00000167107,GENE ID:80221,ACSMW
ACSF2,HGNC:26101,ENSG00000167107,GENE ID:80221,FLJ20920
RBM12B-DT,HGNC:55529,ENSG00000253848,,
RPL5P1,HGNC:10361,ENSG00000241061,,
RN7SKP89,HGNC:45813,ENSG00000222706,,
LINC01957,HGNC:52783,ENSG00000251542,GENE ID:101927059,
RPS27P2,HGNC:31035,ENSG00000242088,,HST16324
JMJD1C-AS1,HGNC:28222,ENSG00000272767,GENE ID:84989,
SNURF,HGNC:11171,ENSG00000273173,GENE ID:8926,
JMJD1C-AS2,HGNC:56170,ENSG00000293932,GENE ID:105378330,
POLK,HGNC:9183,ENSG00000122008,GENE ID:51426,DINB1
POLK,HGNC:9183,ENSG00000122008,GENE ID:51426,DINP
