,HGNC_ID,ENSG_ID,NCBI_ID,primary_gene_symbol,gene_symbol,captured,captured as:
52931,{'HGNC:16343'},"{'ENSG00000277477', 'ENSG00000278157', 'ENSG00000278786', 'ENSG00000276035', 'ENSG00000276041', 'ENSG00000275751', 'ENSG00000273688', 'ENSG00000275593', 'ENSG00000278691', 'ENSG00000274610', 'ENSG00000275887', 'ENSG00000284119', 'ENSG00000284105', 'ENSG00000284006', 'ENSG00000283713', 'ENSG00000277835', 'ENSG00000283968', 'ENSG00000274498', 'ENSG00000284007', 'ENSG00000277742', 'ENSG00000284417', 'ENSG00000284397', 'ENSG00000276518', 'ENSG00000278051', 'ENSG00000264257', 'ENSG00000276212', 'ENSG00000284102', 'ENSG00000273880', 'ENSG00000277176', 'ENSG00000274163', 'ENSG00000277560', 'ENSG00000283919', 'ENSG00000283974', 'ENSG00000275255', 'ENSG00000276912'}","{'GENE ID:128966731', 'GENE ID:128966722', 'GENE ID:128966732', 'GENE ID:128966733', 'GENE ID:128966730', 'GENE ID:548594'}",KIR3DP1,KIR3DP1,T,Primary Gene Symbol
52932,{'HGNC:16343'},"{'ENSG00000277477', 'ENSG00000278157', 'ENSG00000278786', 'ENSG00000276035', 'ENSG00000276041', 'ENSG00000275751', 'ENSG00000273688', 'ENSG00000275593', 'ENSG00000278691', 'ENSG00000274610', 'ENSG00000275887', 'ENSG00000284119', 'ENSG00000284105', 'ENSG00000284006', 'ENSG00000283713', 'ENSG00000277835', 'ENSG00000283968', 'ENSG00000274498', 'ENSG00000284007', 'ENSG00000277742', 'ENSG00000284417', 'ENSG00000284397', 'ENSG00000276518', 'ENSG00000278051', 'ENSG00000264257', 'ENSG00000276212', 'ENSG00000284102', 'ENSG00000273880', 'ENSG00000277176', 'ENSG00000274163', 'ENSG00000277560', 'ENSG00000283919', 'ENSG00000283974', 'ENSG00000275255', 'ENSG00000276912'}","{'GENE ID:128966731', 'GENE ID:128966730', 'GENE ID:128966722', 'GENE ID:548594', 'GENE ID:128966732', 'GENE ID:128966733'}",KIR3DP1,KIR3DS2P,T,Gene Group Symbol
52933,{'HGNC:16343'},"{'ENSG00000277477', 'ENSG00000278157', 'ENSG00000278786', 'ENSG00000276035', 'ENSG00000276041', 'ENSG00000275751', 'ENSG00000273688', 'ENSG00000275593', 'ENSG00000278691', 'ENSG00000274610', 'ENSG00000275887', 'ENSG00000284119', 'ENSG00000284105', 'ENSG00000284006', 'ENSG00000283713', 'ENSG00000277835', 'ENSG00000283968', 'ENSG00000274498', 'ENSG00000284007', 'ENSG00000277742', 'ENSG00000284417', 'ENSG00000284397', 'ENSG00000276518', 'ENSG00000278051', 'ENSG00000264257', 'ENSG00000276212', 'ENSG00000284102', 'ENSG00000273880', 'ENSG00000277176', 'ENSG00000274163', 'ENSG00000277560', 'ENSG00000283919', 'ENSG00000283974', 'ENSG00000275255', 'ENSG00000276912'}","{'GENE ID:128966731', 'GENE ID:128966730', 'GENE ID:128966722', 'GENE ID:548594', 'GENE ID:128966732', 'GENE ID:128966733'}",KIR3DP1,KIR48,T,Gene Group Symbol
52934,{'HGNC:16343'},"{'ENSG00000277477', 'ENSG00000278157', 'ENSG00000278786', 'ENSG00000276035', 'ENSG00000276041', 'ENSG00000275751', 'ENSG00000273688', 'ENSG00000275593', 'ENSG00000278691', 'ENSG00000274610', 'ENSG00000275887', 'ENSG00000284119', 'ENSG00000284105', 'ENSG00000284006', 'ENSG00000283713', 'ENSG00000277835', 'ENSG00000283968', 'ENSG00000274498', 'ENSG00000284007', 'ENSG00000277742', 'ENSG00000284417', 'ENSG00000284397', 'ENSG00000276518', 'ENSG00000278051', 'ENSG00000264257', 'ENSG00000276212', 'ENSG00000284102', 'ENSG00000273880', 'ENSG00000277176', 'ENSG00000274163', 'ENSG00000277560', 'ENSG00000283919', 'ENSG00000283974', 'ENSG00000275255', 'ENSG00000276912'}","{'GENE ID:128966731', 'GENE ID:128966730', 'GENE ID:128966722', 'GENE ID:548594', 'GENE ID:128966732', 'GENE ID:128966733'}",KIR3DP1,KIRX,T,Gene Group Symbol
52935,{'HGNC:6340'},set(),{'GENE ID:3813'},KIR3DS1,CD158E2,F,
52936,{'HGNC:6340'},set(),{'GENE ID:3813'},KIR3DS1,KIR-123FM,T,Gene Group Symbol
52937,{'HGNC:6340'},set(),{'GENE ID:3813'},KIR3DS1,KIR-G1,T,Gene Group Symbol
52938,{'HGNC:6340'},"{'ENSG00000275434', 'ENSG00000283889'}",{'GENE ID:3813'},KIR3DS1,KIR3DS1,T,Primary Gene Symbol
52939,{'HGNC:6340'},set(),{'GENE ID:3813'},KIR3DS1,NKAT-10,F,
52940,{'HGNC:6340'},"{'ENSG00000275434', 'ENSG00000283889'}",{'GENE ID:3813'},KIR3DS1,NKAT10,F,
52941,{'HGNC:6340'},{'ENSG00000275434'},{'GENE ID:3813'},KIR3DS1,nkat10,F,
52942,{'HGNC:25043'},"{'ENSG00000276848', 'ENSG00000104970', 'ENSG00000275918', 'ENSG00000276033'}",{'GENE ID:90011'},KIR3DX1,FLJ00060,F,
52943,{'HGNC:25043'},{'ENSG00000290933'},{'GENE ID:90011'},KIR3DX1,KIR3DL0,T,Gene Group Symbol
52944,{'HGNC:25043'},"{'ENSG00000275918', 'ENSG00000276033', 'ENSG00000276848', 'ENSG00000104970', 'ENSG00000290933'}",{'GENE ID:90011'},KIR3DX1,KIR3DX1,T,Primary Gene Symbol
52945,{'HGNC:25043'},"{'ENSG00000275918', 'ENSG00000276033', 'ENSG00000276848', 'ENSG00000104970', 'ENSG00000290933'}",{'GENE ID:90011'},KIR3DX1,LENG12,T,Previous Symbol
52946,{'HGNC:15734'},{'ENSG00000183853'},{'GENE ID:55243'},KIRREL1,KIRREL,T,"Previous Symbol, Ortholog Symbol, Withdrawn Ortholog Symbol"
52947,{'HGNC:15734'},{'ENSG00000183853'},{'GENE ID:55243'},KIRREL1,KIRREL1,T,Primary Gene Symbol
52948,{'HGNC:15734'},{'ENSG00000183853'},{'GENE ID:55243'},KIRREL1,NEPH1,T,"Withdrawn Ortholog Symbol, Alternate Abbreviation Symbol"
52949,{'HGNC:15734'},{'ENSG00000183853'},{'GENE ID:55243'},KIRREL1,NPHS23,T,Phenotype Symbol
52950,{'HGNC:41412'},{'ENSG00000226520'},{'GENE ID:100505785'},KIRREL1-IT1,KIRREL-IT1,T,Previous Symbol
52951,{'HGNC:41412'},{'ENSG00000226520'},{'GENE ID:100505785'},KIRREL1-IT1,KIRREL1-IT1,T,Primary Gene Symbol
52952,{'HGNC:18816'},{'ENSG00000126259'},{'GENE ID:84063'},KIRREL2,DKFZP564A1164,T,Placeholder Symbol
52953,{'HGNC:18816'},{'ENSG00000126259'},{'GENE ID:84063'},KIRREL2,DKFZp564A1164,T,Placeholder Symbol
52954,{'HGNC:18816'},{'ENSG00000126259'},{'GENE ID:84063'},KIRREL2,FILTRIN,F,
52955,{'HGNC:18816'},{'ENSG00000126259'},{'GENE ID:84063'},KIRREL2,KIRREL2,T,Primary Gene Symbol
52956,{'HGNC:18816'},{'ENSG00000126259'},{'GENE ID:84063'},KIRREL2,MGC15718,T,Placeholder Symbol
52957,{'HGNC:18816'},{'ENSG00000126259'},{'GENE ID:84063'},KIRREL2,NEPH3,F,
52958,{'HGNC:18816'},{'ENSG00000126259'},{'GENE ID:84063'},KIRREL2,NLG1,F,
52959,{'HGNC:23204'},{'ENSG00000149571'},{'GENE ID:84623'},KIRREL3,KIAA1867,T,Placeholder Symbol
52960,{'HGNC:23204'},{'ENSG00000149571'},{'GENE ID:84623'},KIRREL3,KIRRE,F,
52961,{'HGNC:23204'},{'ENSG00000149571'},{'GENE ID:84623'},KIRREL3,KIRREL3,T,Primary Gene Symbol
52962,{'HGNC:23204'},{'ENSG00000149571'},{'GENE ID:84623'},KIRREL3,MRD4,T,Phenotype Symbol
52963,{'HGNC:23204'},{'ENSG00000149571'},{'GENE ID:84623'},KIRREL3,NEPH2,F,
52964,{'HGNC:23204'},{'ENSG00000149571'},{'GENE ID:84623'},KIRREL3,PRO4502,F,
52965,{'HGNC:42655'},{'ENSG00000257271'},{'GENE ID:100874250'},KIRREL3-AS1,KIRREL3-AS1,T,Primary Gene Symbol
52966,{'HGNC:42656'},{'ENSG00000254960'},{'GENE ID:100874251'},KIRREL3-AS2,KIRREL3-AS2,T,Primary Gene Symbol
52967,{'HGNC:26855'},{'ENSG00000218109'},{'GENE ID:283165'},KIRREL3-AS3,FLJ40224,T,Clone Name Symbol
52968,{'HGNC:26855'},{'ENSG00000218109'},{'GENE ID:283165'},KIRREL3-AS3,KIRREL3-AS3,T,Primary Gene Symbol
52969,{'HGNC:26855'},{'ENSG00000218109'},{'GENE ID:283165'},KIRREL3-AS3,NCRNA00288,T,Previous Symbol
52970,{'HGNC:26855'},{'ENSG00000218109'},{'GENE ID:283165'},KIRREL3-AS3,PRR10,T,Previous Symbol
52971,{'HGNC:58263'},{'ENSG00000254607'},{'GENE ID:101929427'},KIRREL3-AS4,KIRREL3-AS4,T,Primary Gene Symbol
52972,{'HGNC:6341'},{'ENSG00000170498'},{'GENE ID:3814'},KISS1,HH13,T,Phenotype Symbol
52973,{'HGNC:6341'},{'ENSG00000170498'},{'GENE ID:3814'},KISS1,KISS1,T,Primary Gene Symbol
52974,{'HGNC:6341'},{'ENSG00000170498'},{'GENE ID:3814'},KISS1,KiSS-1,T,Alternate Abbreviation Symbol
52975,{'HGNC:4510'},{'ENSG00000116014'},{'GENE ID:84634'},KISS1R,AXOR12,F,
52976,{'HGNC:4510'},{'ENSG00000116014'},{'GENE ID:84634'},KISS1R,CPPB1,T,Phenotype Symbol
52977,{'HGNC:4510'},{'ENSG00000116014'},{'GENE ID:84634'},KISS1R,GPR54,T,"Previous Symbol, Withdrawn Ortholog Symbol"
52978,{'HGNC:4510'},{'ENSG00000116014'},{'GENE ID:84634'},KISS1R,HH8,T,Phenotype Symbol
52979,{'HGNC:4510'},{'ENSG00000116014'},{'GENE ID:84634'},KISS1R,HOT7T175,F,
52980,{'HGNC:4510'},{'ENSG00000116014'},{'GENE ID:84634'},KISS1R,KISS-1R,T,Alternate Abbreviation Symbol
52981,{'HGNC:4510'},{'ENSG00000116014'},{'GENE ID:84634'},KISS1R,KISS1R,T,Primary Gene Symbol
52982,{'HGNC:6342'},{'ENSG00000157404'},{'GENE ID:3815'},KIT,C-KIT,T,Alternate Abbreviation Symbol
52983,{'HGNC:6342'},{'ENSG00000157404'},{'GENE ID:3815'},KIT,C-Kit,T,Alternate Abbreviation Symbol
52984,{'HGNC:6342'},{'ENSG00000157404'},{'GENE ID:3815'},KIT,CD117,T,"Gene Group Symbol, Gene Identifier Symbol"
52985,{'HGNC:6342'},{'ENSG00000157404'},{'GENE ID:3815'},KIT,KIT,T,Primary Gene Symbol
52986,{'HGNC:6342'},{'ENSG00000157404'},{'GENE ID:3815'},KIT,MASTC,T,Phenotype Symbol
52987,{'HGNC:6342'},{'ENSG00000157404'},{'GENE ID:3815'},KIT,PBT,T,"Previous Symbol, Phenotype Symbol"
52988,{'HGNC:6342'},{'ENSG00000157404'},{'GENE ID:3815'},KIT,SCFR,F,
52989,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,DCUA,T,Phenotype Symbol
52990,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,DFNA69,T,Phenotype Symbol
52991,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,FPH2,T,Phenotype Symbol
52992,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,FPHH,T,Phenotype Symbol
52993,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,KITL,T,"Ortholog Symbol, Alternate Abbreviation Symbol"
52994,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,KITLG,T,Primary Gene Symbol
52995,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,KL-1,F,
52996,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,Kitl,T,"Ortholog Symbol, Alternate Abbreviation Symbol"
52997,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,MGF,T,Previous Symbol
52998,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,SCF,F,
52999,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,SF,F,
53000,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,SHEP7,T,Phenotype Symbol
53001,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,SLF,F,
53002,{'HGNC:6343'},{'ENSG00000049130'},{'GENE ID:4254'},KITLG,WS2F,T,Phenotype Symbol
53003,{'HGNC:15865'},{'ENSG00000088970'},{'GENE ID:55857'},KIZ,C20ORF19,T,"Previous Symbol, Placeholder Symbol"
53004,{'HGNC:15865'},{'ENSG00000088970'},{'GENE ID:55857'},KIZ,C20orf19,T,"Previous Symbol, Placeholder Symbol"
53005,{'HGNC:15865'},{'ENSG00000088970'},{'GENE ID:55857'},KIZ,HT013,F,
53006,{'HGNC:15865'},{'ENSG00000088970'},{'GENE ID:55857'},KIZ,KIZ,T,Primary Gene Symbol
53007,{'HGNC:15865'},{'ENSG00000088970'},{'GENE ID:55857'},KIZ,Kizuna,T,Alternate Abbreviation Symbol
53008,{'HGNC:15865'},{'ENSG00000088970'},{'GENE ID:55857'},KIZ,NCRNA00153,T,Previous Symbol
53009,{'HGNC:15865'},{'ENSG00000088970'},{'GENE ID:55857'},KIZ,PLK1S1,T,"Previous Symbol, Withdrawn Ortholog Symbol"
53010,{'HGNC:15865'},{'ENSG00000088970'},{'GENE ID:55857'},KIZ,RP69,T,Phenotype Symbol
53011,{'HGNC:51231'},{'ENSG00000232712'},{'GENE ID:101929591'},KIZ-AS1,KIZ-AS1,T,Primary Gene Symbol
53012,{'HGNC:6344'},{'ENSG00000133116'},{'GENE ID:9365'},KL,HFTC3,T,Phenotype Symbol
53013,{'HGNC:6344'},{'ENSG00000133116'},{'GENE ID:9365'},KL,KL,T,Primary Gene Symbol
53014,{'HGNC:6344'},{'ENSG00000133116'},{'GENE ID:9365'},KL,KLA,F,
53015,{'HGNC:15527'},{'ENSG00000134962'},{'GENE ID:152831'},KLB,BKL,T,Alternate Abbreviation Symbol
53016,{'HGNC:15527'},{'ENSG00000134962'},{'GENE ID:152831'},KLB,KLB,T,Primary Gene Symbol
53017,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,HKLC1B,F,
53018,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,HKLC1G,F,
53019,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,HKLC1J,F,
53020,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,HKLC1N,F,
53021,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,HKLC1P,F,
53022,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,HKLC1R,F,
53023,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,HKLC1S,F,
53024,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,KLC,T,Ortholog Symbol
53025,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,KLC1,T,Primary Gene Symbol
53026,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,KNS2,T,"Previous Symbol, Withdrawn Ortholog Symbol"
53027,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,KNS2A,F,
53028,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,hKLC1B,F,
53029,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,hKLC1G,T,Alternate Abbreviation Symbol
53030,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,hKLC1J,T,Alternate Abbreviation Symbol
53031,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,hKLC1N,F,
53032,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,hKLC1P,F,
53033,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,hKLC1R,F,
53034,{'HGNC:6387'},{'ENSG00000126214'},{'GENE ID:3831'},KLC1,hKLC1S,T,Alternate Abbreviation Symbol
53035,{'HGNC:56065'},{'ENSG00000246451'},{'GENE ID:123706534'},KLC1-AS1,KLC1-AS1,T,Primary Gene Symbol
53036,{'HGNC:20716'},{'ENSG00000174996'},{'GENE ID:64837'},KLC2,FLJ12387,T,Clone Name Symbol
53037,{'HGNC:20716'},{'ENSG00000174996'},{'GENE ID:64837'},KLC2,KLC2,T,Primary Gene Symbol
53038,{'HGNC:40934'},{'ENSG00000254855'},{'GENE ID:105369352'},KLC2-AS1,KLC2-AS1,T,Primary Gene Symbol
53039,{'HGNC:55515'},{'ENSG00000254762'},{'GENE ID:105369351'},KLC2-AS2,KLC2-AS2,T,Primary Gene Symbol
53040,{'HGNC:20717'},{'ENSG00000104892'},{'GENE ID:147700'},KLC3,KLC2,T,"Previous Symbol, Ortholog Symbol"
53041,{'HGNC:20717'},{'ENSG00000104892'},{'GENE ID:147700'},KLC3,KLC2L,F,
53042,{'HGNC:20717'},{'ENSG00000104892'},{'GENE ID:147700'},KLC3,KLC3,T,Primary Gene Symbol
53043,{'HGNC:20717'},{'ENSG00000104892'},{'GENE ID:147700'},KLC3,KLCT,F,
53044,{'HGNC:20717'},{'ENSG00000104892'},{'GENE ID:147700'},KLC3,KLCt,F,
53045,{'HGNC:20717'},{'ENSG00000104892'},{'GENE ID:147700'},KLC3,KNS2B,F,
53046,{'HGNC:21624'},{'ENSG00000137171'},{'GENE ID:89953'},KLC4,BA387M24.3,F,
53047,{'HGNC:21624'},{'ENSG00000137171'},{'GENE ID:89953'},KLC4,CONDRHN,T,Phenotype Symbol
53048,{'HGNC:21624'},{'ENSG00000137171'},{'GENE ID:89953'},KLC4,KLC4,T,Primary Gene Symbol
53049,{'HGNC:21624'},{'ENSG00000137171'},{'GENE ID:89953'},KLC4,KNSL8,T,"Previous Symbol, Withdrawn Ortholog Symbol"
53050,{'HGNC:21624'},{'ENSG00000137171'},{'GENE ID:89953'},KLC4,bA387M24.3,F,
53051,{'HGNC:55228'},{'ENSG00000272170'},{'GENE ID:112267958'},KLC4-AS1,KLC4-AS1,T,Primary Gene Symbol
53052,{'HGNC:6345'},{'ENSG00000105610'},{'GENE ID:10661'},KLF1,CDAN4A,T,Phenotype Symbol
53053,{'HGNC:6345'},{'ENSG00000105610'},{'GENE ID:10661'},KLF1,CDAN4B,T,Phenotype Symbol
53054,{'HGNC:6345'},{'ENSG00000105610'},{'GENE ID:10661'},KLF1,EKLF,T,"Withdrawn Ortholog Symbol, Alternate Abbreviation Symbol"
53055,{'HGNC:6345'},{'ENSG00000105610'},{'GENE ID:10661'},KLF1,EKLF/KLF1,T,Alternate Abbreviation Symbol
53056,{'HGNC:6345'},{'ENSG00000105610'},{'GENE ID:10661'},KLF1,KLF1,T,Primary Gene Symbol
53057,{'HGNC:11810'},{'ENSG00000155090'},{'GENE ID:7071'},KLF10,EGR-alpha,F,
53058,{'HGNC:11810'},{'ENSG00000155090'},{'GENE ID:7071'},KLF10,EGRA,F,
53059,{'HGNC:11810'},{'ENSG00000155090'},{'GENE ID:7071'},KLF10,KLF10,T,Primary Gene Symbol
53060,{'HGNC:11810'},{'ENSG00000155090'},{'GENE ID:7071'},KLF10,TIEG,T,Previous Symbol
53061,{'HGNC:11810'},{'ENSG00000155090'},{'GENE ID:7071'},KLF10,TIEG1,T,Withdrawn Ortholog Symbol
53062,{'HGNC:11811'},{'ENSG00000172059'},{'GENE ID:8462'},KLF11,FKLF,F,
53063,{'HGNC:11811'},{'ENSG00000172059'},{'GENE ID:8462'},KLF11,FKLF1,F,
53064,{'HGNC:11811'},{'ENSG00000172059'},{'GENE ID:8462'},KLF11,KLF11,T,Primary Gene Symbol
53065,{'HGNC:11811'},{'ENSG00000172059'},{'GENE ID:8462'},KLF11,MODY7,T,Phenotype Symbol
53066,{'HGNC:11811'},{'ENSG00000172059'},{'GENE ID:8462'},KLF11,TIEG2,T,"Previous Symbol, Withdrawn Ortholog Symbol"
53067,{'HGNC:11811'},{'ENSG00000172059'},{'GENE ID:8462'},KLF11,TIEG3,T,Withdrawn Ortholog Symbol
53068,{'HGNC:11811'},{'ENSG00000172059'},{'GENE ID:8462'},KLF11,Tieg3,F,
53069,{'HGNC:56037'},set(),{'GENE ID:101929882'},KLF11-DT,KLF11-DT,T,Primary Gene Symbol
53070,{'HGNC:6346'},{'ENSG00000118922'},{'GENE ID:11278'},KLF12,AP-2REP,F,
53071,{'HGNC:6346'},{'ENSG00000118922'},{'GENE ID:11278'},KLF12,AP-2rep,F,
53072,{'HGNC:6346'},{'ENSG00000118922'},{'GENE ID:11278'},KLF12,AP2REP,F,
53073,{'HGNC:6346'},{'ENSG00000118922'},{'GENE ID:11278'},KLF12,HSPC122,F,
53074,{'HGNC:6346'},{'ENSG00000118922'},{'GENE ID:11278'},KLF12,KLF12,T,Primary Gene Symbol
53075,{'HGNC:13672'},"{'ENSG00000169926', 'ENSG00000275746'}",{'GENE ID:51621'},KLF13,BTEB3,T,Withdrawn Ortholog Symbol
53076,{'HGNC:13672'},"{'ENSG00000169926', 'ENSG00000275746'}",{'GENE ID:51621'},KLF13,FKLF-2,F,
53077,{'HGNC:13672'},{'ENSG00000169926'},{'GENE ID:51621'},KLF13,FKLF2,F,
53078,{'HGNC:13672'},"{'ENSG00000169926', 'ENSG00000275746'}",{'GENE ID:51621'},KLF13,KLF13,T,Primary Gene Symbol
53079,{'HGNC:13672'},"{'ENSG00000169926', 'ENSG00000275746'}",{'GENE ID:51621'},KLF13,NSLP1,F,
53080,{'HGNC:13672'},"{'ENSG00000169926', 'ENSG00000275746'}",{'GENE ID:51621'},KLF13,RFLAT-1,F,
53081,{'HGNC:13672'},{'ENSG00000169926'},{'GENE ID:51621'},KLF13,RFLAT1,F,
53082,{'HGNC:23025'},{'ENSG00000266265'},{'GENE ID:136259'},KLF14,BTEB5,F,
53083,{'HGNC:23025'},{'ENSG00000266265'},{'GENE ID:136259'},KLF14,KLF14,T,Primary Gene Symbol
53084,{'HGNC:14536'},{'ENSG00000163884'},{'GENE ID:28999'},KLF15,KKLF,F,
53085,{'HGNC:14536'},{'ENSG00000163884'},{'GENE ID:28999'},KLF15,KLF15,T,Primary Gene Symbol
53086,{'HGNC:16857'},{'ENSG00000129911'},{'GENE ID:83855'},KLF16,BTEB4,F,
53087,{'HGNC:16857'},{'ENSG00000129911'},{'GENE ID:83855'},KLF16,DRRF,F,
53088,{'HGNC:16857'},{'ENSG00000129911'},{'GENE ID:83855'},KLF16,KLF16,T,Primary Gene Symbol
53089,{'HGNC:16857'},{'ENSG00000129911'},{'GENE ID:83855'},KLF16,NSLP2,F,
53090,{'HGNC:58318'},{'ENSG00000267125'},{'GENE ID:139440220'},KLF16-AS1,KLF16-AS1,T,Primary Gene Symbol
53091,{'HGNC:18830'},{'ENSG00000171872'},{'GENE ID:128209'},KLF17,FLJ40160,T,Clone Name Symbol
53092,{'HGNC:18830'},{'ENSG00000171872'},{'GENE ID:128209'},KLF17,KLF17,T,Primary Gene Symbol
53093,{'HGNC:18830'},{'ENSG00000171872'},{'GENE ID:128209'},KLF17,ZFP393,T,Withdrawn Ortholog Symbol
53094,{'HGNC:18830'},{'ENSG00000171872'},{'GENE ID:128209'},KLF17,ZLF393,F,
53095,{'HGNC:18830'},{'ENSG00000171872'},{'GENE ID:128209'},KLF17,ZNF393,T,"Previous Symbol, Gene Group Symbol"
53096,{'HGNC:18830'},{'ENSG00000171872'},{'GENE ID:128209'},KLF17,Zfp393,F,
53097,{'HGNC:41521'},{'ENSG00000258316'},{'GENE ID:100133321'},KLF17P1,KLF17P1,T,Primary Gene Symbol
53098,{'HGNC:49135'},"{'ENSG00000248698', 'ENSG00000251317'}",{'GENE ID:106481669'},KLF17P2,KLF17P2,T,Primary Gene Symbol
53099,{'HGNC:51793'},{'ENSG00000283039'},{'GENE ID:105378952'},KLF18,KLF18,T,Primary Gene Symbol
53100,{'HGNC:6347'},{'ENSG00000127528'},{'GENE ID:10365'},KLF2,KLF2,T,Primary Gene Symbol
53101,{'HGNC:6347'},{'ENSG00000127528'},{'GENE ID:10365'},KLF2,LKLF,T,"Withdrawn Ortholog Symbol, Alternate Abbreviation Symbol"
53102,{'HGNC:55304'},{'ENSG00000267275'},{'GENE ID:118827812'},KLF2-DT,KLF2-DT,T,Primary Gene Symbol
53103,{'HGNC:49280'},"{'ENSG00000231240', 'ENSG00000292124'}",{'GENE ID:106480253'},KLF2P1,KLF2P1,T,Primary Gene Symbol
53104,{'HGNC:49281'},{'ENSG00000230646'},{'GENE ID:106480678'},KLF2P2,KLF2P2,T,Primary Gene Symbol
53105,{'HGNC:49282'},{'ENSG00000223349'},{'GENE ID:106481672'},KLF2P3,KLF2P3,T,Primary Gene Symbol
53106,{'HGNC:49283'},{'ENSG00000236516'},{'GENE ID:100533668'},KLF2P4,KLF2P4,T,Primary Gene Symbol
53107,{'HGNC:16516'},{'ENSG00000109787'},{'GENE ID:51274'},KLF3,BKLF,T,"Withdrawn Ortholog Symbol, Alternate Abbreviation Symbol"
53108,{'HGNC:16516'},{'ENSG00000109787'},{'GENE ID:51274'},KLF3,KLF3,T,Primary Gene Symbol
53109,{'HGNC:25796'},{'ENSG00000231160'},{'GENE ID:79667'},KLF3-AS1,FLJ13197,T,Clone Name Symbol
53110,{'HGNC:25796'},{'ENSG00000231160'},{'GENE ID:79667'},KLF3-AS1,KLF3-AS1,T,Primary Gene Symbol
53111,{'HGNC:41518'},{'ENSG00000253218'},{'GENE ID:651815'},KLF3P1,KLF3P1,T,Primary Gene Symbol
53112,{'HGNC:41519'},{'ENSG00000241879'},{'GENE ID:100124394'},KLF3P2,KLF3P2,T,Primary Gene Symbol
53113,{'HGNC:6348'},{'ENSG00000136826'},{'GENE ID:9314'},KLF4,EZF,F,
53114,{'HGNC:6348'},{'ENSG00000136826'},{'GENE ID:9314'},KLF4,GKLF,T,"Withdrawn Ortholog Symbol, Alternate Abbreviation Symbol"
53115,{'HGNC:6348'},{'ENSG00000136826'},{'GENE ID:9314'},KLF4,KLF4,T,Primary Gene Symbol
53116,{'HGNC:49738'},{'ENSG00000233186'},{'GENE ID:100420113'},KLF4P1,KLF4P1,T,Primary Gene Symbol
53117,{'HGNC:6349'},{'ENSG00000102554'},{'GENE ID:688'},KLF5,BTEB2,T,"Previous Symbol, Withdrawn Ortholog Symbol"
53118,{'HGNC:6349'},{'ENSG00000102554'},{'GENE ID:688'},KLF5,CKLF,F,
53119,{'HGNC:6349'},{'ENSG00000102554'},{'GENE ID:688'},KLF5,IKLF,T,Alternate Abbreviation Symbol
53120,{'HGNC:6349'},{'ENSG00000102554'},{'GENE ID:688'},KLF5,KLF5,T,Primary Gene Symbol
53121,{'HGNC:2235'},{'ENSG00000067082'},{'GENE ID:1316'},KLF6,BCD1,T,Previous Symbol
53122,{'HGNC:2235'},{'ENSG00000067082'},{'GENE ID:1316'},KLF6,CBA1,F,
53123,{'HGNC:2235'},{'ENSG00000067082'},{'GENE ID:1316'},KLF6,COPEB,T,"Previous Symbol, Withdrawn Ortholog Symbol"
53124,{'HGNC:2235'},{'ENSG00000067082'},{'GENE ID:1316'},KLF6,CPBP,F,
