,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
215,NCOA6,"AIB3,ASC2,NRC,PRIP,RAP250,TRBP",ENSG00000198646,15936.0,23054,AIB3,NCBI
216,AUNIP,"AIBP,C1orf135",ENSG00000127423,28363.0,79000,AIBP,NCBI
217,NAXE,"AIBP,APOA1BP,PEBEL,YJEFN1",ENSG00000163382,18453.0,128240,AIBP,NCBI
218,DNMT1,"ADCADN,AIM,CXXC9,DNMT,HSN1E,MCMT,m.HsaI",ENSG00000130816,2976.0,1786,AIM,NCBI
219,CD69,"AIM,BL-AC/P26,CLEC2C,EA1,GP32/28,MLR-3",ENSG00000110848,1694.0,969,AIM,NCBI
220,CD5L,"AIM,API6,CT-2,PRO229,SP-ALPHA,Spalpha,hAIM",ENSG00000073754,1690.0,922,AIM,NCBI
221,CRYBG1,"AIM1,ST4",ENSG00000112297,356.0,202,AIM1,NCBI
222,AURKB,"AIK2,AIM-1,AIM1,ARK-2,ARK2,AurB,IPL1,PPP1R48,STK-1,STK12,STK5,aurkb-sv1,aurkb-sv2",ENSG00000178999,11390.0,9212,AIM1,NCBI
223,SLC45A2,"1A1,AIM1,MATP,OCA4,SHEP5",ENSG00000164175,16472.0,51151,AIM1,NCBI
224,DAB2IP,"AF9Q34,AIP-1,AIP1,DIP1/2",ENSG00000136848,17294.0,153090,AIP-1,NCBI
225,MAGI2,"ACVRIP1,AIP-1,AIP1,ARIP1,MAGI-2,NPHS15,SSCAM",ENSG00000187391,18957.0,9863,AIP-1,NCBI
226,ABI2,"ABI-2,ABI2B,AIP-1,AIP1,AblBP3,SSH3BP2,argBP1,argBPIA,argBPIB",ENSG00000138443,24011.0,10152,AIP-1,NCBI
227,MAGI2,"ACVRIP1,AIP-1,AIP1,ARIP1,MAGI-2,NPHS15,SSCAM",ENSG00000187391,18957.0,9863,AIP1,NCBI
228,PDCD6IP,"AIP1,ALIX,DRIP4,HP95,MCPH29",ENSG00000170248,8766.0,10015,AIP1,NCBI
229,ACTRT1,"AIP1,ARIP1,ARPT1,HSD27",ENSG00000123165,24027.0,139741,AIP1,NCBI
230,ABI2,"ABI-2,ABI2B,AIP-1,AIP1,AblBP3,SSH3BP2,argBP1,argBPIA,argBPIB",ENSG00000138443,24011.0,10152,AIP1,NCBI
231,DAB2IP,"AF9Q34,AIP-1,AIP1,DIP1/2",ENSG00000136848,17294.0,153090,AIP1,NCBI
232,ARL6IP1,"AIP1,ARL6IP,ARMER,SPG61",ENSG00000170540,697.0,23204,AIP1,NCBI
233,BIRC3,"AIP1,API2,CIAP2,HAIP1,HIAP1,IAP-1,MALT2,MIHC,RNF49,c-IAP2",ENSG00000023445,591.0,330,AIP1,NCBI
234,WDR1,"AIP1,HEL-S-52,NORI-1,PFITS",ENSG00000071127,12754.0,9948,AIP1,NCBI
235,NT5C1B-RDH14,"AIRP,NT5C1B,cN-IB,cN1B",ENSG00000250741,38831.0,100526794,AIRP,NCBI
236,NT5C1B,"AIRP,CN-IB,CN1B",ENSG00000185013,17818.0,93034,AIRP,NCBI
237,AR,"AIS,AR8,DHTR,HUMARA,HYSP1,KD,NR3C4,SBMA,SMAX1,TFM",ENSG00000169083,644.0,367,AIS,NCBI
238,TP63,"AIS,B(p51A),B(p51B),EEC3,KET,LMS,NBP,OFC8,RHS,SHFM4,TP53CP,TP53L,TP73L,p40,p51,p53CP,p63,p73H,p73L",ENSG00000073282,15979.0,8626,AIS,NCBI
239,IS1,"AIS,AIS1",,,260402,AIS,NCBI
240,FOXD3,"AIS1,Genesis,HFH2,VAMAS2",ENSG00000187140,3804.0,27022,AIS1,NCBI
241,IS1,"AIS,AIS1",,,260402,AIS1,NCBI
242,TG,"AITD3,TGN",ENSG00000042832,11764.0,7038,AITD3,NCBI
243,ZFAT,"AITD3,ZFAT1,ZNF406",ENSG00000066827,19899.0,57623,AITD3,NCBI
244,AK4,"AK 4,AK3,AK3L1,AK3L2",ENSG00000162433,363.0,205,AK3L1,NCBI
245,AK3,"AK3L1,AK6,AKL3L,AKL3L1,FIX",ENSG00000147853,17376.0,50808,AK3L1,NCBI
246,AK4,"AK 4,AK3,AK3L1,AK3L2",ENSG00000162433,363.0,205,AK3L2,NCBI
247,AK4P3,"AK3L2,AK3L2P",,21596.0,645619,AK3L2,NCBI
248,AK3,"AK3L1,AK6,AKL3L,AKL3L1,FIX",ENSG00000147853,17376.0,50808,AK6,NCBI
249,AK5,AK6,ENSG00000154027,365.0,26289,AK6,NCBI
250,GAGE7,"AL4,CT4.7,GAGE-7",,4104.0,2579,AL4,NCBI
251,GAGE12F,"AL4,CT4.7,GAGE-7,GAGE-7B,GAGE-8,GAGE7,GAGE7B",ENSG00000236362,31906.0,100008586,AL4,NCBI
252,GAGE12G,"AL4,CT4.7,GAGE-12G",ENSG00000215269,31907.0,645073,AL4,NCBI
253,GAGE12I,"AL4,CT4.7,GAGE-7B,GAGE7B",,4105.0,26748,AL4,NCBI
254,MYL4,"ALC1,AMLC,GT1,PRO1957",ENSG00000198336,7585.0,4635,ALC1,NCBI
255,CHD1L,"ALC1,CHDL",ENSG00000131778,1916.0,9557,ALC1,NCBI
256,ALDOC,ALDC,ENSG00000109107,418.0,230,ALDC,NCBI
257,ALDH1A1,"ALDC,ALDH-E1,ALDH1,ALDH11,HEL-9,HEL-S-53e,HEL12,PUMB1,RALDH1",ENSG00000165092,402.0,216,ALDC,NCBI
258,ALDH3B1,"ALDH4,ALDH7",ENSG00000006534,410.0,221,ALDH4,NCBI
259,ALDH9A1,"ALDH4,ALDH7,ALDH9,E3,TMABA-DH,TMABADH,TMABALDH",ENSG00000143149,412.0,223,ALDH4,NCBI
260,ALDH4A1,"ALDH4,P5CD,P5CDh",ENSG00000159423,406.0,8659,ALDH4,NCBI
261,ALDH9A1,"ALDH4,ALDH7,ALDH9,E3,TMABA-DH,TMABADH,TMABALDH",ENSG00000143149,412.0,223,ALDH7,NCBI
262,ALDH3B1,"ALDH4,ALDH7",ENSG00000006534,410.0,221,ALDH7,NCBI
263,AKR1A1,"ALDR1,ALR,ARM,DD3,HEL-S-6",ENSG00000117448,380.0,10327,ALDR1,NCBI
264,AKR1B1,"ADR,ALDR1,ALR2,AR",ENSG00000085662,381.0,231,ALDR1,NCBI
265,ABCD2,"ABC39,ALDL1,ALDR,ALDRP,hALDR",ENSG00000173208,66.0,225,ALDRP,NCBI
266,AKR1B1P2,ALDRP,,425.0,236,ALDRP,NCBI
267,STON1-GTF2A1L,"ALF,GTF2A1L,GTF2A1LF,SALF",ENSG00000068781,30651.0,286749,ALF,NCBI
268,GTF2A1L,ALF,ENSG00000242441,30727.0,11036,ALF,NCBI
269,AFM,"ALB2,ALBA,ALF",ENSG00000079557,316.0,173,ALF,NCBI
270,COPS2,"ALIEN,CSN2,SGN2,TRIP15",ENSG00000166200,30747.0,9318,ALIEN,NCBI
271,LINC00261,"ALIEN,C20orf56,DEANR1,FALCOR,HCCDR1,LCAL62,NCRNA00261,TCONS_00027846,onco-lncRNA-17",ENSG00000259974,16189.0,140828,ALIEN,NCBI
272,SLPI,"ALK1,ALP,BLPI,HUSI,HUSI-I,MPI,WAP4,WFDC4",ENSG00000124107,11092.0,6590,ALK1,NCBI
273,ACVRL1,"ACVRLK1,ALK-1,ALK1,HHT,HHT2,ORW2,SKR3,TSR-I",ENSG00000139567,175.0,94,ALK1,NCBI
274,ALK,"ALK1,CD246,NBLST3",ENSG00000171094,427.0,238,ALK1,NCBI
275,NAT10,"ALP,Kre33,NET43",ENSG00000135372,29830.0,55226,ALP,NCBI
276,PDLIM3,ALP,ENSG00000154553,20767.0,27295,ALP,NCBI
277,ATHS,ALP,,,470,ALP,NCBI
278,ALPP,"ALP,ALPI,IAP,PALP,PLAP,PLAP-1",ENSG00000163283,439.0,250,ALP,NCBI
279,ASRGL1,"ALP,ALP1,CRASH",ENSG00000162174,16448.0,80150,ALP,NCBI
280,SLPI,"ALK1,ALP,BLPI,HUSI,HUSI-I,MPI,WAP4,WFDC4",ENSG00000124107,11092.0,6590,ALP,NCBI
281,ATRNL1,"ALP,bA338L11.1,bA454H24.1",ENSG00000107518,29063.0,26033,ALP,NCBI
282,CCL27,"ALP,CTACK,CTAK,ESKINE,ILC,PESKY,SCYA27",ENSG00000213927,10626.0,10850,ALP,NCBI
283,ASZ1,"ALP1,ANKL1,C7orf7,CT1.19,GASZ,Orf3",ENSG00000154438,1350.0,136991,ALP1,NCBI
284,ASRGL1,"ALP,ALP1,CRASH",ENSG00000162174,16448.0,80150,ALP1,NCBI
285,GFER,"ALR,ERV1,HERV1,HPO,HPO1,HPO2,HSS,MMCHD,MPMCD",ENSG00000127554,4236.0,2671,ALR,NCBI
286,KMT2D,"AAD10,ALR,BCAHH,CAGL114,KABUK1,KMS,MLL2,MLL4,TNRC21",ENSG00000167548,7133.0,8085,ALR,NCBI
287,AKR1A1,"ALDR1,ALR,ARM,DD3,HEL-S-6",ENSG00000117448,380.0,10327,ALR,NCBI
288,SOD1,"ALS,ALS1,HEL-S-44,IPOA,SOD,STAHP,hSod1,homodimer",ENSG00000142168,11179.0,6647,ALS,NCBI
289,IGFALS,"ACLSD,ALS",ENSG00000099769,5468.0,3483,ALS,NCBI
290,ERBB4,"ALS19,HER4,p180erbB4",ENSG00000178568,3432.0,2066,ALS19,NCBI
291,HNRNPA1,"ALS19,ALS20,HNRPA1,HNRPA1L3,IBMPFD3,MPD3,UP 1,hnRNP A1,hnRNP-A1",ENSG00000135486,5031.0,3178,ALS19,NCBI
292,MTND3P16,ALS2CR3,ENSG00000224590,52076.0,107075278,ALS2CR3,NCBI
293,MTCO3P16,ALS2CR3,ENSG00000227736,52046.0,107075155,ALS2CR3,NCBI
294,TRAK2,"ALS2CR3,CALS-C,GRIF-1,GRIF1,MILT2,OIP98",ENSG00000115993,13206.0,66008,ALS2CR3,NCBI
295,MTCO2P16,ALS2CR3,ENSG00000234842,52032.0,107075148,ALS2CR3,NCBI
296,MTATP6P16,ALS2CR3,ENSG00000224299,52061.0,107075158,ALS2CR3,NCBI
297,MTND4LP16,ALS2CR3,ENSG00000234731,42250.0,107075210,ALS2CR3,NCBI
298,ALS3,ALS6,,,253,ALS6,NCBI
299,FUS,"ALS6,ETM4,FUS1,HNRNPP2,POMP75,TLS,altFUS",ENSG00000089280,4010.0,2521,ALS6,NCBI
300,DLEU2,"ALT1,BCMSUN,DLB2,LEU2,LINC00022,MIR15AHG,NCRNA00022,RFP2,RFP2OS,TRIM13OS",ENSG00000231607,13748.0,8847,ALT1,NCBI
301,GPT,"AAT1,ALT,ALT1,GPT1,SGPT",ENSG00000167701,4552.0,2875,ALT1,NCBI
302,MIEF1,"AltMIEF1,D3A,HSU79252,L0R8F8,MID51,MIEF1-MP,OPA14,SMCR7L,dJ1104E15.3",ENSG00000100335,25979.0,54471,ALTMIEF1,NCBI
303,MIURF,"AltMIEF1,AltMiD51,MIEF1,MIEF1-MP",ENSG00000285025,,127898561,ALTMIEF1,NCBI
304,SRP9,ALURBP,ENSG00000143742,11304.0,6726,ALURBP,NCBI
305,SRP14,ALURBP,ENSG00000140319,11299.0,6727,ALURBP,NCBI
306,HSH2D,"ALX,HSH2",ENSG00000196684,24920.0,84941,ALX,NCBI
307,FPR2,"ALX,ALXR,FMLP-R-II,FMLPX,FPR2A,FPRH1,FPRH2,FPRL1,HM63,LXA4R",ENSG00000171049,3827.0,2358,ALX,NCBI
308,ADM,"AM,PAMP",ENSG00000148926,259.0,133,AM,NCBI
309,ATF7IP,"AM,ATF-IP,ATF7IP1,MCAF,MCAF1,p621",ENSG00000171681,20092.0,55729,AM,NCBI
310,CCL18,"AMAC-1,AMAC1,CKb7,DC-CK1,DCCK1,MIP-4,PARC,SCYA18",ENSG00000275385,10616.0,6362,AMAC1,NCBI
311,SLC35G3,"AMAC1,TMEM21A",ENSG00000164729,26848.0,146861,AMAC1,NCBI
312,ASAP1,"AMAP1,CENTB4,DDEF1,PAG2,PAP,ZG14P",ENSG00000153317,2720.0,50807,AMAP1,NCBI
313,MYCBPAP,"AMAP-1,AMAP1",ENSG00000136449,19677.0,84073,AMAP1,NCBI
314,AMD1,"ADOMETDC,AMD,SAMDC",ENSG00000123505,457.0,262,AMD,NCBI
315,AMD1P2,"AMD,AMD2,AMDP1,AMDPX,AMDPY",,460.0,263,AMD,NCBI
316,FAAH2,AMDD,ENSG00000165591,26440.0,158584,AMDD,NCBI
317,BMPR1B,"ALK-6,ALK6,AMD3,AMDD,BDA1D,BDA2,CDw293",ENSG00000138696,1077.0,658,AMDD,NCBI
318,AMELX,"AI1E,AIH1,ALGN,AMG,AMGL,AMGX",ENSG00000125363,461.0,265,AMGL,NCBI
319,AMELY,"AMGL,AMGY",ENSG00000099721,462.0,266,AMGL,NCBI
320,MECOM,"AML1-EVI-1,EVI1,KMT8E,MDS1,MDS1-EVI1,PRDM3,RUSAT2",ENSG00000085276,3498.0,2122,AML1-EVI-1,NCBI
321,RUNX1,"AML1,AML1-EVI-1,AMLCR1,CBF2alpha,CBFA2,EVI-1,PEBP2aB,PEBP2alpha",ENSG00000159216,10471.0,861,AML1-EVI-1,NCBI
322,MFAP1,AMP,ENSG00000140259,7032.0,4236,AMP,NCBI
323,APRT,"AMP,APRTD",ENSG00000198931,626.0,353,AMP,NCBI
324,PRKAB1,"AMPK,HAMPKb",ENSG00000111725,9378.0,5564,AMPK,NCBI
325,PRKAA2,"AMPK,AMPK2,AMPKa2,PRKAA",ENSG00000162409,9377.0,5563,AMPK,NCBI
326,PRKAA1,"AMPK,AMPK alpha 1,AMPKa1",ENSG00000132356,9376.0,5562,AMPK,NCBI
327,COL25A1,"AMY,CFEOM5,CLAC,CLAC-P,CLACP",ENSG00000188517,18603.0,84570,AMY,NCBI
328,OLFM1,"AMY,NOE1,NOELIN1,OlfA",ENSG00000130558,17187.0,10439,AMY,NCBI
329,AMY1B,AMY1,ENSG00000174876,475.0,277,AMY1,NCBI
330,AMY1C,AMY1,ENSG00000187733,476.0,278,AMY1,NCBI
331,AMY1A,AMY1,ENSG00000237763,474.0,276,AMY1,NCBI
332,AMY2A,"AMY2,PA",ENSG00000243480,477.0,279,AMY2,NCBI
333,AMY2B,"AMY2,AMY3,HXA",ENSG00000240038,478.0,280,AMY2,NCBI
334,ELP4,"AN,AN2,C11orf19,PAX6NEB,PAXNEB,dJ68P15A.1,hELP4",ENSG00000109911,1171.0,26610,AN,NCBI
335,CCDC102B,"ACY1L,AN,C18orf14,HsT1731",ENSG00000150636,26295.0,79839,AN,NCBI
336,DIAPH3,"AN,AUNA1,DIA2,DRF3,NSDAN,diap3,mDia2",ENSG00000139734,15480.0,81624,AN,NCBI
337,PAX6,"AN,AN1,AN2,ASGD5,D11S812E,FVH1,MGDA,WAGR",ENSG00000007372,8620.0,5080,AN,NCBI
338,PAX6,"AN,AN1,AN2,ASGD5,D11S812E,FVH1,MGDA,WAGR",ENSG00000007372,8620.0,5080,AN2,NCBI
339,ELP4,"AN,AN2,C11orf19,PAX6NEB,PAXNEB,dJ68P15A.1,hELP4",ENSG00000109911,1171.0,26610,AN2,NCBI
340,ANKRD11,"ANCO-1,ANCO1,LZ16,T13",ENSG00000167522,21316.0,29123,ANCO1,NCBI
341,ANKRD12,"ANCO-2,ANCO1,GAC-1,Nbla00144",ENSG00000101745,29135.0,23253,ANCO1,NCBI
342,UBE3A,"ANCR,AS,E6-AP,EPVE6AP,HPVE6A,PIX1",ENSG00000114062,12496.0,7337,ANCR,NCBI
343,DANCR,"AGU2,ANCR,KIAA0114,SNHG13,lncRNA-ANCR",ENSG00000226950,28964.0,57291,ANCR,NCBI
344,NPPA,"ANF,ANP,ATFB6,ATRST2,CDD,CDD-ANF,CDP,PND",ENSG00000175206,7939.0,4878,ANF,NCBI
345,HESX1,"ANF,CPHD5,RPX",ENSG00000163666,4877.0,8820,ANF,NCBI
346,ANGPT1,"AGP1,AGPT,AGPT-1,ANG1,HAE5",ENSG00000154188,484.0,284,ANG1,NCBI
347,TM7SF2,"ANG1,C14SR,DHCR14A,NET47",ENSG00000149809,11863.0,7108,ANG1,NCBI
348,VPS51,"ANG2,ANG3,C11orf2,C11orf3,FFR,PCH13",ENSG00000149823,1172.0,738,ANG2,NCBI
349,ANGPT2,"AGPT2,ANG2,LMPHM10",ENSG00000091879,485.0,285,ANG2,NCBI
350,ANGPTL1,"ANG3,ANGPT3,ARP1,AngY,UNQ162,dJ595C2.2",ENSG00000116194,489.0,9068,ANG3,NCBI
351,ANGPT4,"ANG3,ANG4",ENSG00000101280,487.0,51378,ANG3,NCBI
352,VPS51,"ANG2,ANG3,C11orf2,C11orf3,FFR,PCH13",ENSG00000149823,1172.0,738,ANG3,NCBI
353,ANKH,"ANK,CCAL2,CMDJ,CPPDD,HANK,MANK,SLC62A1",ENSG00000154122,15492.0,56172,ANK,NCBI
354,ANK1,"ANK,SPH1,SPH2,ankyrin-1",ENSG00000029534,492.0,286,ANK,NCBI
355,SLC25A4,"AAC1,ANT,ANT 1,ANT1,MTDPS12,MTDPS12A,PEO2,PEO3,PEOA2,T1",ENSG00000151729,10990.0,291,ANT,NCBI
356,SLC25A6,"AAC3,ANT,ANT 2,ANT 3,ANT3,ANT3Y",ENSG00000292334,10992.0,293,ANT,NCBI
357,SLC25A4,"AAC1,ANT,ANT 1,ANT1,MTDPS12,MTDPS12A,PEO2,PEO3,PEOA2,T1",ENSG00000151729,10990.0,291,ANT1,NCBI
358,PRPF6,"ANT-1,ANT1,C20orf14,Prp6,RP60,SNRNP102,TOM,U5-102K,hPrp6",ENSG00000101161,15860.0,24148,ANT1,NCBI
359,AOX3P,"AOH1,AOX3",,19049.0,107126360,AOH1,NCBI
360,AOX1,"AO,AOH1",ENSG00000138356,553.0,316,AOH1,NCBI
361,CELA2A,"AOMS4,ELA2A,PE-1",ENSG00000142615,24609.0,63036,AOMS4,NCBI
362,LIPE,"AOMS4,FPLD6,HSL,LHS,REH",ENSG00000079435,6621.0,3991,AOMS4,NCBI
363,SAE1,"AOS1,HSPC140,SUA1,UBLE1A",ENSG00000142230,30660.0,10055,AOS1,NCBI
364,ARHGAP31,"AOS,AOS1,CDGAP",ENSG00000031081,29216.0,57514,AOS1,NCBI
365,JUN,"AP-1,AP1,c-Jun,cJUN,p39",ENSG00000177606,6204.0,3725,AP-1,NCBI
366,JUND,AP-1,ENSG00000130522,6206.0,3727,AP-1,NCBI
367,FOS,"AP-1,C-FOS,p55",ENSG00000170345,3796.0,2353,AP-1,NCBI
368,FOSB,"AP-1,G0S3,GOS3,GOSB",ENSG00000125740,3797.0,2354,AP-1,NCBI
369,JUNB,AP-1,ENSG00000171223,6205.0,3726,AP-1,NCBI
370,GTF3A,"AP2,TFIIIA",ENSG00000122034,4662.0,2971,AP2,NCBI
371,FABP4,"A-FABP,AFABP,ALBP,HEL-S-104,aP2",ENSG00000170323,3559.0,2167,AP2,NCBI
372,AP4S1,"AP47B,CLA20,CLAPS4,CPSQ6,SPG52",ENSG00000100478,575.0,11154,AP47B,NCBI
373,AP3M2,"AP47B,CLA20,P47B",ENSG00000070718,570.0,10947,AP47B,NCBI
374,ANAPC1,"APC1,MCPR,TSG24",ENSG00000153107,19988.0,64682,APC1,NCBI
375,SLC25A24,"APC1,SCAMC-1,SCAMC1",ENSG00000085491,20662.0,29957,APC1,NCBI
376,ANAPC2,APC2,ENSG00000176248,19989.0,29882,APC2,NCBI
377,SLC25A23,"APC2,MCSC2,SCAMC3,SCaMC-3",ENSG00000125648,19375.0,79085,APC2,NCBI
378,ANAPC4,APC4,ENSG00000053900,19990.0,29945,APC4,NCBI
379,SLC25A41,"APC4,SCaMC-3L",ENSG00000181240,28533.0,284427,APC4,NCBI
380,SCARA3,"APC7,CSR,CSR1,MSLR1,MSRL1",ENSG00000168077,19000.0,51435,APC7,NCBI
381,ANAPC7,"APC7,FERBON",ENSG00000196510,17380.0,51434,APC7,NCBI
382,APEX1,"APE,APE1,APEN,APEX,APX,HAP1,REF1",ENSG00000100823,587.0,328,APE,NCBI
383,CCDC88A,"APE,GIRDIN,GIV,GRDN,HkRP1,KIAA1212,PEHO,PEHOL",ENSG00000115355,25523.0,55704,APE,NCBI
384,ADGRG6,"APG1,DREG,GPR126,LCCS9,PR126,PS1TP2,VIGR",ENSG00000112414,13841.0,57211,APG1,NCBI
385,HSPA4L,"APG-1,APG1,HSPH3,Osp94",ENSG00000164070,17041.0,22824,APG1,NCBI
386,CENPS,"APITD1,CENP-S,FAAP16,MHF1",ENSG00000175279,23163.0,378708,APITD1,NCBI
387,CENPS-CORT,"APITD1,APITD1-CORT,CENP-S,CENPS,FAAP16,MHF1",ENSG00000251503,38843.0,100526739,APITD1,NCBI
388,ZBTB7C,"APM-1,APM1,ZBTB36,ZNF857C",ENSG00000184828,31700.0,201501,APM-1,NCBI
389,ADIPOQ,"ACDC,ACRP30,ADIPQTL1,ADPN,APM-1,APM1,GBP28",ENSG00000181092,13633.0,9370,APM-1,NCBI
390,ADIPOQ,"ACDC,ACRP30,ADIPQTL1,ADPN,APM-1,APM1,GBP28",ENSG00000181092,13633.0,9370,APM1,NCBI
391,ZBTB7C,"APM-1,APM1,ZBTB36,ZNF857C",ENSG00000184828,31700.0,201501,APM1,NCBI
392,APOC4-APOC2,"APOC4,Apo-CIV,ApoC-IV",,44426.0,100533990,APO-CIV,NCBI
393,APOC4,"APO-CIV,APOC-IV",ENSG00000267467,611.0,346,APO-CIV,NCBI
394,APOBEC3C,"A3C,APOBEC1L,ARDC2,ARDC4,ARP5,PBI,bK150C2.3",ENSG00000244509,17353.0,27350,APOBEC1L,NCBI
395,APOBEC3B,"A3B,APOBEC1L,ARCD3,ARP4,DJ742C19.2,PHRBNL,bK150C2.2",ENSG00000179750,17352.0,9582,APOBEC1L,NCBI
396,APOC4,"APO-CIV,APOC-IV",ENSG00000267467,611.0,346,APOC-IV,NCBI
397,APOC4-APOC2,"APOC4,Apo-CIV,ApoC-IV",,44426.0,100533990,APOC-IV,NCBI
398,PABPC4,"APP-1,APP1,PABP4,iPABP",ENSG00000090621,8557.0,8761,APP1,NCBI
399,XPNPEP1,"APP1,SAMP,XPNPEP,XPNPEPL,XPNPEPL1",ENSG00000108039,12822.0,7511,APP1,NCBI
400,PMAIP1,"APR,NOXA",ENSG00000141682,9108.0,5366,APR,NCBI
401,LRP1,"A2MR,APOER,APR,CD91,DDH3,IGFBP-3R,IGFBP3R,IGFBP3R1,KPA,LRP,LRP1A,TGFBR5",ENSG00000123384,6692.0,4035,APR,NCBI
402,ANP32B,"APRIL,PHAPI2,SSP29",ENSG00000136938,16677.0,10541,APRIL,NCBI
403,TNFSF13,"APRIL,CD256,TALL-2,TALL2,TNLG7B,TRDL-1,UNQ383/PRO715,ZTNF2",ENSG00000161955,11928.0,8741,APRIL,NCBI
404,TOB1,"APRO5,APRO6,PIG49,TOB,TROB,TROB1",ENSG00000141232,11979.0,10140,APRO5,NCBI
405,TOB2,"APRO5,TOB4,TOBL,TROB2",ENSG00000183864,11980.0,10766,APRO5,NCBI
406,SH2B2,APS,ENSG00000160999,17381.0,10603,APS,NCBI
407,KLK3,"APS,KLK2A1,PSA,hK3",ENSG00000142515,6364.0,354,APS,NCBI
408,AIRE,"AIRE1,APECED,APS1,APSI,PGA1",ENSG00000160224,360.0,326,APS1,NCBI
409,NUDT11,"APS1,ASP1,DIPP3b,DIPP3beta,hDIPP3beta",ENSG00000196368,18011.0,55190,APS1,NCBI
410,TAP1,"ABC17,ABCB2,APT1,D6S114E,MHC1D1,PSF-1,PSF1,RING4,TAP1*0102N,TAP1N",ENSG00000168394,43.0,6890,APT1,NCBI
411,LYPLA1,"APT-1,APT1,LPL-I,LPL1,hAPT1",ENSG00000120992,6737.0,10434,APT1,NCBI
412,FAS,"ALPS1A,APO-1,APT1,CD95,FAS1,FASTM,TNFRSF6",ENSG00000026103,11920.0,355,APT1,NCBI
413,TAP2,"ABC18,ABCB3,APT2,D6S217E,MHC1D2,PSF-2,PSF2,RING11",ENSG00000204267,44.0,6891,APT2,NCBI
414,LYPLA2,"APT-2,APT2,DJ886K2.4",ENSG00000011009,6738.0,11313,APT2,NCBI
415,MS4A2,"APY,ATOPY,FCER1B,FCERI,IGEL,IGER,IGHER",ENSG00000149534,7316.0,2206,APY,NCBI
416,PHF11,"APY,BCAP,IGEL,IGER,IGHER,NY-REN-34,NYREN34",ENSG00000136147,17024.0,51131,APY,NCBI
417,AKR1B1,"ADR,ALDR1,ALR2,AR",ENSG00000085662,381.0,231,AR,NCBI
418,AREG,"AR,AREGB,CRDGF,SDGF",ENSG00000109321,651.0,374,AR,NCBI
419,PAK3,"ARA,MRX30,MRX47,OPHN3,PAK-3,PAK3beta,XLID30,bPAK,beta-PAK",ENSG00000077264,8592.0,5063,ARA,NCBI
420,ABCC6,"ABC34,ARA,EST349056,GACI2,MLP1,MOAT-E,MOATE,MRP6,PXE,PXE1,URG7",ENSG00000091262,57.0,368,ARA,NCBI
421,FOXC1,"ARA,ASGD3,FKHL7,FREAC-3,FREAC3,IGDA,IHG1,IRID1,RIEG3",ENSG00000054598,3800.0,2296,ARA,NCBI
422,MDK,"ARAP,MK,NEGF2",ENSG00000110492,6972.0,4192,ARAP,NCBI
423,FYB2,"ARAP,C1orf168",ENSG00000187889,27295.0,199920,ARAP,NCBI
424,AWAT2,"ARAT,DC4,DGAT2L4,MFAT,WS",ENSG00000147160,23251.0,158835,ARAT,NCBI
425,DGAT2,"ARAT,GS1999FULL,HMFN1045",ENSG00000062282,16940.0,84649,ARAT,NCBI
426,DGAT1,"ARAT,ARGP1,DGAT,DIAR7",ENSG00000185000,2843.0,8694,ARAT,NCBI
427,CBY1,"C22orf2,CBY,Chibby1,HS508I15A,PGEA1,PIGEA-14,PIGEA14,arb1",ENSG00000100211,1307.0,25776,ARB1,NCBI
428,ARRB1,"ARB1,ARR1",ENSG00000137486,711.0,408,ARB1,NCBI
429,ARRB2,"ARB2,ARR2,BARR2",ENSG00000141480,712.0,409,ARB2,NCBI
430,ADRB2,"ADRB2R,ADRBR,ARB2,B2AR,BAR,BETA2AR",ENSG00000169252,286.0,154,ARB2,NCBI
431,ARPC4,"ARC20,DEVLO,P20-ARC",ENSG00000241553,707.0,10093,ARC20,NCBI
432,ARPC4-TTLL3,"ARC20,ARPC4,p20-ARC",ENSG00000250151,38830.0,100526693,ARC20,NCBI
433,ARPC2,"ARC34,PNAS-139,PRO2446,p34-Arc",ENSG00000163466,705.0,10109,ARC34,NCBI
434,MED7,"ARC34,CRSP33,CRSP9",ENSG00000155868,2378.0,9443,ARC34,NCBI
435,NAA10,"ARD1,ARD1A,ARD1P,DXS707,LZMS,MAA,MCOPS1,NATD,OGDNS,TE2,hARD1",ENSG00000102030,18704.0,8260,ARD1,NCBI
436,PPP1R8,"ARD-1,ARD1,NIPP-1,NIPP1,PRO2047",ENSG00000117751,9296.0,5511,ARD1,NCBI
437,TRIM23,"ARD1,ARFD1,RNF46",ENSG00000113595,660.0,373,ARD1,NCBI
438,ABL2,"ABLL,ARG",ENSG00000143322,77.0,27,ARG,NCBI
439,RERE,"ARG,ARP,ATN1L,DNB1,NEDBEH",ENSG00000142599,9965.0,473,ARG,NCBI
440,RARS1,"ArgRS,DALRD1,HLD9,RARS",ENSG00000113643,9870.0,5917,ARGRS,NCBI
441,RARS2,"ArgRS,DALRD2,PCH6,PRO1992,RARSL",ENSG00000146282,21406.0,57038,ARGRS,NCBI
442,ADPRH,"ARH1,hARH1",ENSG00000144843,269.0,141,ARH1,NCBI
443,LDLRAP1,"ARH,ARH1,ARH2,FHCB1,FHCB2,FHCL4",ENSG00000157978,18640.0,26119,ARH1,NCBI
