,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
2783,PPP1CB,"MP,PP-1B,PP1B,PP1BETA,PP1C,PPP1BETA",ENSG00000213639,9282.0,5500.0,PP1C,ENSG
2784,PPP1CC,"PP1C,PP1GAMMA",ENSG00000186298,9283.0,5501.0,PP1C,ENSG
2785,PPM1A,"MGC9201,PP2CA,PP2CALPHA",ENSG00000100614,9275.0,5494.0,PP2CALPHA,ENSG
2786,PPP2CA,"PP2AC,PP2CALPHA",ENSG00000113575,9299.0,5515.0,PP2CALPHA,ENSG
2787,PPP5C,"PP5,PPP5",ENSG00000011485,9322.0,5536.0,PP5,ENSG
2788,TFPI2,"PP5,REF1,TFPI-2",ENSG00000105825,11761.0,7980.0,PP5,ENSG
2789,VSX1,"PPCD,PPCD1,PPD",ENSG00000100987,12723.0,30813.0,PPCD,ENSG
2790,COL8A2,"FECD,FECD1,PPCD,PPCD2",ENSG00000171812,2216.0,1296.0,PPCD,ENSG
2791,VSX1,"PPCD,PPCD1,PPD",ENSG00000100987,12723.0,30813.0,PPD,ENSG
2792,HPD,"4-HPPD,4HPPD,GLOD3,HPPD,PPD",ENSG00000158104,5147.0,3242.0,PPD,ENSG
2793,FKBP6,"FKBP36,PPIASE",ENSG00000077800,3722.0,8468.0,PPIASE,ENSG
2794,FKBP5,"FKBP51,FKBP54,P54,PPIASE,PTG-10",ENSG00000096060,3721.0,2289.0,PPIASE,ENSG
2795,FKBP2,"FKBP-13,FKBP13,PPIASE",ENSG00000173486,3718.0,2286.0,PPIASE,ENSG
2796,FKBP1A,"FKBP-12,FKBP1,FKBP12,FKBP12C,PKC12,PPIASE",ENSG00000088832,3711.0,2280.0,PPIASE,ENSG
2797,FKBP1B,"FKBP12.6,FKBP1L,FKBP9,OTK4,PPIASE",ENSG00000119782,3712.0,2281.0,PPIASE,ENSG
2798,PPIB,"B,CYP-S1,CYPB,OI9,PPIASE,SCYLP",ENSG00000166794,9255.0,5479.0,PPIASE,ENSG
2799,PPP1R3D,PPP1R6,ENSG00000132825,9294.0,5509.0,PPP1R6,ENSG
2800,PPP1R9B,"PPP1R6,PPP1R9,SPINO,SPN",ENSG00000108819,9298.0,84687.0,PPP1R6,ENSG
2801,PGR,"NR3C3,PR",ENSG00000082175,8910.0,5241.0,PR,ENSG
2802,PRH2,PR,ENSG00000272803,9367.0,5555.0,PR,ENSG
2803,TMEM37,"PR,PR1",ENSG00000171227,18216.0,140738.0,PR,ENSG
2804,RABAC1,"PRA1,PRAF1,YIP3",ENSG00000105404,9794.0,10567.0,PRAF1,ENSG
2805,POLR1E,"FLJ13390,FLJ13970,PAF53,PRAF1,RPA49",ENSG00000137054,17631.0,64425.0,PRAF1,ENSG
2806,TBC1D3,"DKFZP434P2235,PRC17,TBC1D3A",ENSG00000274611,19031.0,729873.0,PRC17,ENSG
2807,TBC1D3B,"PRC17,TBC1D3I",ENSG00000282750,27011.0,414059.0,PRC17,ENSG
2808,PRB3,PRG,ENSG00000275624,9339.0,5544.0,PRG,ENSG
2809,SRGN,"PPG,PRG,PRG1",ENSG00000122862,9361.0,5552.0,PRG,ENSG
2810,SRGN,"PPG,PRG,PRG1",ENSG00000122862,9361.0,5552.0,PRG1,ENSG
2811,IER3,"DIF-2,IEX-1,IEX-1L,PRG1",ENSG00000235030,5392.0,8870.0,PRG1,ENSG
2812,PLPPR3,"FLJ11535,LPPR3,PRG-2,PRG2",ENSG00000282283,23497.0,79948.0,PRG2,ENSG
2813,PXDN,"D2S448,D2S448E,KIAA0230,MG50,PRG2,PXN",ENSG00000130508,14966.0,7837.0,PRG2,ENSG
2814,NCOA6,"AIB3,ASC2,KIAA0181,NRC,PRIP,RAP250,TRBP",ENSG00000198646,15936.0,23054.0,PRIP,ENSG
2815,PRNP,"ALTPRP,CD230,CJD,GSS,PRIP,PRP",ENSG00000171867,9449.0,5621.0,PRIP,ENSG
2816,PLCL1,"PLC-L,PLCE,PLCL,PPP1R127,PRIP",ENSG00000115896,9063.0,5334.0,PRIP,ENSG
2817,PROK1,"EG-VEGF,EGVEGF,PK1,PRK1",ENSG00000143125,18454.0,84432.0,PRK1,ENSG
2818,PKN1,"DBK,MGC46204,PAK1,PKN,PRK1,PRKCL1",ENSG00000123143,9405.0,5585.0,PRK1,ENSG
2819,PRKAR2B,PRKAR2,ENSG00000005249,9392.0,5577.0,PRKAR2,ENSG
2820,PRKAR2A,PRKAR2,ENSG00000114302,9391.0,5576.0,PRKAR2,ENSG
2821,PTP4A1,"PRL-1,PRL1,PTPCAAX1",ENSG00000112245,9634.0,7803.0,PRL1,ENSG
2822,PLRG1,"CWC1,PRL1,PRP46,PRPF46,TANGO4",ENSG00000171566,9089.0,5356.0,PRL1,ENSG
2823,OPRPN,"BPLP,PRL1,PROL1",ENSG00000171199,17279.0,58503.0,PRL1,ENSG
2824,PTP4A3,"PRL-3,PRL-R,PRL3",ENSG00000291470,9636.0,11156.0,PRL3,ENSG
2825,SMR3B,"P-B,PRL3,PROL3",ENSG00000171201,17326.0,10879.0,PRL3,ENSG
2826,ZMPSTE24,"FACE-1,HGPS,PRO1,STE24,STE24P",ENSG00000084073,12877.0,10269.0,PRO1,ENSG
2827,LMNA,"CMD1A,HGPS,LGMD1B,LMN1,LMNL1,MADA,PRO1",ENSG00000160789,6636.0,4000.0,PRO1,ENSG
2828,PRORSD1P,"NCRNA00117,PRDXDD1,PRDXDD1P,PROX,PROXP-ALA,YBAKD1",ENSG00000162997,34379.0,,PROX,ENSG
2829,PDHX,"DLDBP,E3BP,OPDX,PDX1,PROX",ENSG00000110435,21350.0,8050.0,PROX,ENSG
2830,PRNP,"ALTPRP,CD230,CJD,GSS,PRIP,PRP",ENSG00000171867,9449.0,5621.0,PRP,ENSG
2831,PRDX2,"MGC4104,NKEFB,PRP,PRX2,PRXII,TDPX1,TSA",ENSG00000167815,9353.0,7001.0,PRP,ENSG
2832,TMEM171,PRP2,ENSG00000157111,27031.0,134285.0,PRP2,ENSG
2833,DHX16,"DBP2,DDX16,PRP2,PRPF2",ENSG00000204560,2739.0,8449.0,PRP2,ENSG
2834,PRPF4B,"KIAA0536,PR4H,PRP4,PRP4B,PRP4K",ENSG00000112739,17346.0,8899.0,PRP4,ENSG
2835,PRPF4,"HPRP4,HPRP4P,PRP4,PRP4P,SNRNP60",ENSG00000136875,17349.0,9128.0,PRP4,ENSG
2836,ATP6AP2,"APT6M8-9,ATP6IP2,ATP6M8-9,M8-9,PRR,RENR",ENSG00000182220,18305.0,10159.0,PRR,ENSG
2837,NECTIN1,"CD111,CLPED1,ED4,HIGR,HVEC,NECTIN-1,OFC7,PRR,PRR1,PVRL1,PVRR1,SK-12",ENSG00000110400,9706.0,5818.0,PRR,ENSG
2838,NECTIN2,"CD112,HVEB,NECTIN-2,PRR2,PVRL2,PVRR2",ENSG00000130202,9707.0,5819.0,PRR2,ENSG
2839,PNRC1,"B4-2,PROL2,PRR2",ENSG00000146278,17278.0,10957.0,PRR2,ENSG
2840,KLK10,"NES1,PRSSL1",ENSG00000129451,6358.0,5655.0,PRSSL1,ENSG
2841,PRSS57,"PRSSL1,UNQ782",ENSG00000185198,31397.0,400668.0,PRSSL1,ENSG
2842,PRRX2,"PMX2,PRX2",ENSG00000167157,21338.0,51450.0,PRX2,ENSG
2843,PRDX2,"MGC4104,NKEFB,PRP,PRX2,PRXII,TDPX1,TSA",ENSG00000167815,9353.0,7001.0,PRX2,ENSG
2844,TFF1,"BCEI,D21S21,HP1.A,HPS2,PNR-2,PS2",ENSG00000160182,11755.0,7031.0,PS2,ENSG
2845,PSEN2,"AD3L,AD4,E5-1,PS-2,PS2,STM2",ENSG00000143801,9509.0,5664.0,PS2,ENSG
2846,PSAT1,"PSA,PSAT",ENSG00000135069,19129.0,29968.0,PSA,ENSG
2847,NPEPPS,"MP100,PSA",ENSG00000141279,7900.0,9520.0,PSA,ENSG
2848,KLK3,"APS,PSA",ENSG00000142515,6364.0,354.0,PSA,ENSG
2849,CARD18,"ICEBERG,PSEUDO-ICE,UNQ5804",ENSG00000255501,28861.0,59082.0,PSEUDO-ICE,ENSG
2850,CARD16,"COP,COP1,LLID-114769,PSEUDO-ICE",ENSG00000204397,33701.0,114769.0,PSEUDO-ICE,ENSG
2851,SFPQ,"PPP1R140,PSF",ENSG00000116560,10774.0,6421.0,PSF,ENSG
2852,IGFBP7,"FSTL2,IGFBP-7,MAC25,PSF",ENSG00000163453,5476.0,3490.0,PSF,ENSG
2853,TAP1,"ABCB2,D6S114E,PSF1,RING4",ENSG00000227816,43.0,6890.0,PSF1,ENSG
2854,GINS1,"KIAA0186,PSF1",ENSG00000101003,28980.0,9837.0,PSF1,ENSG
2855,GINS2,"PFS2,PSF2",ENSG00000131153,24575.0,51659.0,PSF2,ENSG
2856,TAP2,"ABCB3,D6S217E,PSF2,RING11",ENSG00000225967,44.0,6891.0,PSF2,ENSG
2857,SEZ6L2,"FLJ90517,PSK-1",ENSG00000174938,30844.0,26470.0,PSK-1,ENSG
2858,TAOK2,"HKFC-C,KIAA0881,MAP3K17,PSK,PSK-1,PSK1,PSK1-BETA,TAO1,TAO2,TAO2BETA",ENSG00000149930,16835.0,9344.0,PSK-1,ENSG
2859,FOLH1B,"FOLH2,FOLHP,PSM,PSMA-LIKE,PSMAL",ENSG00000290503,,219595.0,PSM,ENSG
2860,FOLH1,"FOLH,GCP2,GCPII,NAALAD1,NAALADASE,PSM,PSMA",ENSG00000086205,3788.0,2346.0,PSM,ENSG
2861,PSMD4P1,"PSMD15,PSMD4P",ENSG00000223741,9562.0,,PSMD15,ENSG
2862,SEM1,"C7ORF76,DSS1,ECD,FLJ42280,PSMD15,SHFD1,SHFDG1,SHFM1,SHSF1",ENSG00000127922,10845.0,7979.0,PSMD15,ENSG
2863,PSPH,PSP,ENSG00000146733,9577.0,5723.0,PSP,ENSG
2864,RIDA,"HRSP12,P14.5,PSP,UK114",ENSG00000132541,16897.0,10247.0,PSP,ENSG
2865,MSMB,"IGBF,MSP,MSPB,PN44,PRPS,PSP,PSP-94,PSP57,PSP94",ENSG00000263639,7372.0,4477.0,PSP,ENSG
2866,BPIFA2,"BA49G10.1,C20ORF70,PSP,SPLUNC2",ENSG00000131050,16203.0,140683.0,PSP,ENSG
2867,PSPN,PSP,ENSG00000125650,9579.0,5623.0,PSP,ENSG
2868,REG1A,"PSP,PSPS,PSPS1,PTP,REG",ENSG00000115386,9951.0,5967.0,PSP,ENSG
2869,CD226,"DNAM-1,DNAM1,PTA1,TLISA1",ENSG00000150637,16961.0,10666.0,PTA1,ENSG
2870,SYMPK,"PTA1,SPK,SYM",ENSG00000125755,22935.0,8189.0,PTA1,ENSG
2871,PTBP2,"BRPTB,NPTB,PTB,PTBLP",ENSG00000117569,17662.0,58155.0,PTB,ENSG
2872,PTBP1,"HNRNP-I,HNRPI,PPTB,PTB,PTB-1,PTB2,PTB3,PTB4",ENSG00000011304,9583.0,5725.0,PTB,ENSG
2873,CCDC6,"D10S170,H4,PTC,PTC1,TPC,TST1",ENSG00000108091,18782.0,8030.0,PTC,ENSG
2874,TAS2R38,"PTC,T2R61",ENSG00000257138,9584.0,5726.0,PTC,ENSG
2875,RET,"CDHF12,CDHR16,HSCR1,MEN2A,MEN2B,MTC1,PTC,RET51",ENSG00000165731,9967.0,5979.0,PTC,ENSG
2876,TPTE,"CT44,PTEN2,TPTE1,CT44,PTEN2,TPTE1",ENSG00000274391,12023.0,7179.0,PTEN2,ENSG
2877,PTENP1,"PSIPTEN,PTEN-RS,PTEN2,PTENPG1,PTH2",ENSG00000237984,9589.0,,PTEN2,ENSG
2878,TEX28P1,PTEX,ENSG00000274962,33356.0,,PTEX,ENSG
2879,TEX28P2,"CXORF2B,PTEX",ENSG00000277008,33357.0,,PTEX,ENSG
2880,PTRH1,"C9ORF115,PTH1",ENSG00000187024,27039.0,138428.0,PTH1,ENSG
2881,PTH,PTH1,ENSG00000152266,9606.0,5741.0,PTH1,ENSG
2882,PTENP1,"PSIPTEN,PTEN-RS,PTEN2,PTENPG1,PTH2",ENSG00000237984,9589.0,,PTH2,ENSG
2883,PTRH2,"BIT1,CFAP37,CGI-147,PTH2",ENSG00000141378,24265.0,51651.0,PTH2,ENSG
2884,PTHLH,"HHM,PLP,PTHR,PTHRP",ENSG00000087494,9607.0,5744.0,PTHR,ENSG
2885,PTH1R,"PTHR,PTHR1",ENSG00000160801,9608.0,5745.0,PTHR,ENSG
2886,REG1A,"PSP,PSPS,PSPS1,PTP,REG",ENSG00000115386,9951.0,5967.0,PTP,ENSG
2887,SLC25A3,"PHC,PIC,PTP",ENSG00000075415,10989.0,5250.0,PTP,ENSG
2888,PTPRU,"FMI,HPTP-J,PCP-2,PTP,PTPRO",ENSG00000060656,9683.0,10076.0,PTP,ENSG
2889,ERGIC2,"ERV41,PTX1",ENSG00000087502,30208.0,51290.0,PTX1,ENSG
2890,CRP,PTX1,ENSG00000132693,2367.0,1401.0,PTX1,ENSG
2891,PITX1,"BFT,POTX,PTX1",ENSG00000069011,9004.0,5307.0,PTX1,ENSG
2892,MUC1,"ADMCKD,ADMCKD1,CA15-3,CD227,EMA,KL-6,MCD,MCKD,MCKD1,PEM,PUM",ENSG00000185499,7508.0,4582.0,PUM,ENSG
2893,MYOD1,"BHLHC1,MYF3,MYOD,PUM",ENSG00000129152,7611.0,4654.0,PUM,ENSG
2894,NDN,"HST16328,PWCR",ENSG00000288364,7675.0,4692.0,PWCR,ENSG
2895,SNRPN,"HCERN3,PWCR,RT-LI,SM-D,SMN,SNRNP-N,SNURF-SNRPN",ENSG00000128739,11164.0,6638.0,PWCR,ENSG
2896,PEX19,"D1S2223E,HK33,PMP1,PMPI,PXF,PXMP1",ENSG00000162735,9713.0,5824.0,PXMP1,ENSG
2897,ABCD3,"PMP70,PXMP1,ZWS2",ENSG00000117528,67.0,5825.0,PXMP1,ENSG
2898,PINX1,"FLJ20565,GNO1,LPTL,LPTS,MGC8850,PXR1",ENSG00000284764,30046.0,54984.0,PXR1,ENSG
2899,PEX5,"PTS1R,PXR1",ENSG00000288217,9719.0,5830.0,PXR1,ENSG
2900,QARS1,QARS,ENSG00000172053,9751.0,5859.0,QARS,ENSG
2901,EPRS1,"EARS,EPRS,GLUPRORS,PARS,QARS,QPRS",ENSG00000136628,3418.0,2058.0,QARS,ENSG
2902,UQCRQ,"QCR8,QP-C,UQCR7",ENSG00000164405,29594.0,27089.0,QP-C,ENSG
2903,UQCRB,"QCR7,QP-C,UQBP,UQCR6",ENSG00000156467,12582.0,7381.0,QP-C,ENSG
2904,RAB1A,"RAB1,YPT1",ENSG00000138069,9758.0,5861.0,RAB1,ENSG
2905,RNASE4,RAB1,ENSG00000258818,10047.0,6038.0,RAB1,ENSG
2906,RAB34,"NARR,RAB39,RAH",ENSG00000109113,16519.0,83871.0,RAB39,ENSG
2907,RAB39A,RAB39,ENSG00000179331,16521.0,54734.0,RAB39,ENSG
2908,ERCC4,"FANCQ,RAD1,XPF",ENSG00000175595,3436.0,2072.0,RAD1,ENSG
2909,RNASE6,"RAD1,RNASEK6,RNS6",ENSG00000169413,10048.0,6039.0,RAD1,ENSG
2910,ERCC6L2,"C9ORF102,FLJ37706,HEBO,RAD26L",ENSG00000182150,26922.0,375748.0,RAD26L,ENSG
2911,ERCC6L,"FLJ20105,PICH,RAD26L",ENSG00000186871,20794.0,54821.0,RAD26L,ENSG
2912,MOK,"RAGE,RAGE1,STK30",ENSG00000080823,9833.0,5891.0,RAGE,ENSG
2913,AGER,"RAGE,SCARJ1,SRAGE",ENSG00000231268,320.0,177.0,RAGE,ENSG
2914,PPP1R13L,"IASPP,RAI",ENSG00000104881,18838.0,10848.0,RAI,ENSG
2915,RNH1,"RAI,RNH",ENSG00000276230,10074.0,6050.0,RAI,ENSG
2916,RAMAC,"C15ORF18,FAM103A1,HST19360,MGC2560,RAM,RAMMET",ENSG00000169612,31022.0,83640.0,RAM,ENSG
2917,RAB27A,"GS2,HST18676,RAB27,RAM",ENSG00000069974,9766.0,5873.0,RAM,ENSG
2918,CCDC26,"MGC27434,RAM,MGC27434,RAM,MGC27434,RAM",ENSG00000229140,28416.0,137196.0,RAM,ENSG
2919,ZMYM2,"FIM,MYM,RAMP,ZNF198",ENSG00000121741,12989.0,7750.0,RAMP,ENSG
2920,PAMR1,"DKFZP586H2123,RAMP",ENSG00000149090,24554.0,25891.0,RAMP,ENSG
2921,DTL,"CDT2,DCAF2,L2DTL,RAMP",ENSG00000143476,30288.0,51514.0,RAMP,ENSG
2922,RAB40B,"RAR,SEC4L",ENSG00000141542,18284.0,10966.0,RAR,ENSG
2923,RARA,"NR1B1,RAR,RAR-ALPHA,RARALPHA",ENSG00000131759,9864.0,5914.0,RAR,ENSG
2924,KYAT3,"CCBL2,KAT3,KATIII,RBM1,RP11-82K18.3",ENSG00000137944,33238.0,56267.0,RBM1,ENSG
2925,RBMY1A1,"RBM1,RBM2,YRRM1,YRRM2,RBM1,RBM2,YRRM1,YRRM2",ENSG00000234414,9912.0,5940.0,RBM1,ENSG
2926,RENBP,"RBP,RNBP",ENSG00000102032,9959.0,5973.0,RBP,ENSG
2927,SUGP1,"DKFZP434E2216,F23858,RBP,SF4",ENSG00000105705,18643.0,57794.0,RBP,ENSG
2928,DMXL2,"DFNA71,KIAA0856,RC3",ENSG00000104093,2938.0,23312.0,RC3,ENSG
2929,NRGN,RC3,ENSG00000154146,8000.0,4900.0,RC3,ENSG
2930,KANSL3,"FLJ10081,KIAA1310,NSL3,RCD1",ENSG00000114982,25473.0,55683.0,RCD1,ENSG
2931,CNOT9,"CAF40,CT129,RCD1,RCD1+,RQCD1",ENSG00000144580,10445.0,9125.0,RCD1,ENSG
2932,DDX6,"HLR2,RCK,RCK/P54",ENSG00000110367,2747.0,1656.0,RCK,ENSG
2933,MAP3K19,"FLJ23074,RCK,YSK4",ENSG00000176601,26249.0,80122.0,RCK,ENSG
2934,OPN1LW,"CBBM,CBP,COD5,RCP",ENSG00000102076,9936.0,5956.0,RCP,ENSG
2935,RAB11FIP1,"FLJ22524,FLJ22622,RAB11-FIP1,RCP",ENSG00000156675,30265.0,80223.0,RCP,ENSG
2936,CRCP,"C17,CGRP-RCP,POLR3I,RCP,RCP9",ENSG00000241258,17888.0,27297.0,RCP,ENSG
2937,PEX7,"PTS2R,RD",ENSG00000112357,8860.0,5191.0,RD,ENSG
2938,PHYH,"PAHX,PHYH1,RD",ENSG00000107537,8940.0,5264.0,RD,ENSG
2939,ERMAP,"BTN5,RD,SC",ENSG00000164010,15743.0,114625.0,RD,ENSG
2940,NELFE,"D6S45,NELF-E,RD,RDBP,RDP",ENSG00000204356,13974.0,7936.0,RD,ENSG
2941,ACKR3,"CMKOR1,CXCR7,GPR159,RDC1",ENSG00000144476,23692.0,57007.0,RDC1,ENSG
2942,VIPR1,"HVR1,RDC1,VPAC1,VPAC1R",ENSG00000114812,12694.0,7433.0,RDC1,ENSG
2943,PRPH2,"CACD2,RD2,RDS,RP7,TSPAN22",ENSG00000112619,9942.0,5961.0,RDS,ENSG
2944,TST,RDS,ENSG00000128311,12388.0,7263.0,RDS,ENSG
2945,IK,"RED,RER",ENSG00000113141,5958.0,3550.0,RED,ENSG
2946,DYRK3,"HYAK3-2,RED,REDK",ENSG00000143479,3094.0,8444.0,RED,ENSG
2947,APEX1,"APE,APE-1,APEN,APEX,APX,HAP1,REF-1,REF1",ENSG00000291796,587.0,328.0,REF1,ENSG
2948,TFPI2,"PP5,REF1,TFPI-2",ENSG00000105825,11761.0,7980.0,REF1,ENSG
2949,REG1CP,"REG1P,REGL,RS",ENSG00000204787,9953.0,,REGL,ENSG
2950,REG1B,"PSPS2,REGH,REGI-BETA,REGL",ENSG00000172023,9952.0,5968.0,REGL,ENSG
2951,ETF1,"ERF,ERF1,RF1,SUP45L1,TB3-1",ENSG00000120705,3477.0,2107.0,RF1,ENSG
2952,MTRF1,"MGC47721,MTTRF1,RF1",ENSG00000120662,7469.0,9617.0,RF1,ENSG
2953,RHD,"CD240D,DIIIC,RH,RH30A,RH4,RHII,RHPI,SLC42A5",ENSG00000187010,10009.0,6007.0,RH,ENSG
2954,RHCE,"CD240CE,RH,SLC42A4",ENSG00000188672,10008.0,6006.0,RH,ENSG
2955,RHBDL3,"RHBDL4,VRHO",ENSG00000141314,16502.0,162494.0,RHBDL4,ENSG
2956,RHBDD1,"DKFZP547E052,RHBDL4",ENSG00000144468,23081.0,84236.0,RHBDL4,ENSG
2957,RHEB,RHEB2,ENSG00000106615,10011.0,6009.0,RHEB2,ENSG
2958,RHEBL1,"FLJ25797,MGC34869,RHEB2",ENSG00000167550,21166.0,121268.0,RHEB2,ENSG
2959,CHN1,"ARHGAP2,CHN,DURS2,N-CHIMERIN,RHOGAP2",ENSG00000128656,1943.0,1123.0,RHOGAP2,ENSG
2960,ARHGAP22,RHOGAP2,ENSG00000128805,30320.0,58504.0,RHOGAP2,ENSG
2961,RNF34,"FLJ21786,RIF,RIFF",ENSG00000170633,17297.0,80196.0,RIF,ENSG
2962,RHOF,"ARHF,FLJ20247,RIF",ENSG00000139725,15703.0,54509.0,RIF,ENSG
2963,INSL6,RIF1,ENSG00000120210,6089.0,11172.0,RIF1,ENSG
2964,LRIF1,"C1ORF103,FLJ11269,RIF1",ENSG00000121931,30299.0,55791.0,RIF1,ENSG
2965,DKK3,"CRRL,REIC,RIG",ENSG00000050165,2893.0,27122.0,RIG,ENSG
2966,RPS15,"MGC111130,RIG,S15,US19",ENSG00000115268,10388.0,6209.0,RIG,ENSG
2967,DIRAS1,"DI-RAS1,GBTS1,RIG",ENSG00000176490,19127.0,148252.0,RIG,ENSG
2968,PLAAT4,"HRASLS4,PLAAT-4,RARRES3,RIG1,TIG3",ENSG00000133321,9869.0,5920.0,RIG1,ENSG
2969,RIGI,"DDX58,DKFZP434J1111,FLJ13599,RIG-1,RIG-I,RIG1",ENSG00000107201,19102.0,23586.0,RIG1,ENSG
2970,RBBP8,"COM1,CTIP,RIM,SCKL2",ENSG00000101773,9891.0,5932.0,RIM,ENSG
2971,RIMS1,"CORD7,KIAA0340,RAB3IP2,RIM,RIM1",ENSG00000079841,17282.0,22999.0,RIM,ENSG
2972,HSD17B8,"D6S2245E,FABGL,H2-KE6,HKE6,KE6,RING2,SDR30C1",ENSG00000228357,3554.0,7923.0,RING2,ENSG
2973,RNF2,"BAP-1,BAP1,DING,HIPI3,RING1B,RING2",ENSG00000121481,10061.0,6045.0,RING2,ENSG
2974,RNF5,"G16,NG2,RING5,RMA1",ENSG00000223767,10068.0,6048.0,RING5,ENSG
2975,SLC39A7,"D6S2244E,H2-KE4,HKE4,KE4,RING5,ZIP7",ENSG00000227402,4927.0,7922.0,RING5,ENSG
2976,ZBTB46,"BTBD4,BZEL,FLJ13502,RINZF,ZNF340",ENSG00000130584,16094.0,140685.0,RINZF,ENSG
2977,ZBTB10,"FLJ12752,RINZF",ENSG00000205189,30953.0,65986.0,RINZF,ENSG
2978,RPAIN,"HRIP,MGC4189,RIP",ENSG00000129197,28641.0,84268.0,RIP,ENSG
2979,RIPK1,"RIP,RIP-1,RIP1",ENSG00000137275,10019.0,8737.0,RIP,ENSG
2980,AGFG1,"HRB,RAB,RIP",ENSG00000173744,5175.0,3267.0,RIP,ENSG
2981,RALBP1,"RIP,RIP1,RLIP76",ENSG00000017797,9841.0,10928.0,RIP,ENSG
2982,KRR1,"HRB2,RIP-1",ENSG00000111615,5176.0,11103.0,RIP-1,ENSG
2983,RIPK1,"RIP,RIP-1,RIP1",ENSG00000137275,10019.0,8737.0,RIP-1,ENSG
2984,RIPK1,"RIP,RIP-1,RIP1",ENSG00000137275,10019.0,8737.0,RIP1,ENSG
2985,UQCRFS1,"RIP1,RIS1,RISP,UQCR5",ENSG00000169021,12587.0,7386.0,RIP1,ENSG
2986,RALBP1,"RIP,RIP1,RLIP76",ENSG00000017797,9841.0,10928.0,RIP1,ENSG
2987,RIPK2,"CARD3,CARDIAK,RICK,RIP2",ENSG00000104312,10020.0,8767.0,RIP2,ENSG
2988,ARHGEF28,"P190RHOGEF,RGNEF,RIP2",ENSG00000214944,30322.0,64283.0,RIP2,ENSG
2989,DSTYK,"DUSTYPK,KIAA0472,RIP5,RIPK5,SPG23",ENSG00000133059,29043.0,25778.0,RIP5,ENSG
2990,RAB5IF,"C20ORF24,OPTI,PNAS-11,RCAF1,RIP5",ENSG00000101084,15870.0,55969.0,RIP5,ENSG
2991,TMEM158,"P40BBP,RIS1",ENSG00000249992,30293.0,25907.0,RIS1,ENSG
2992,UQCRFS1,"RIP1,RIS1,RISP,UQCR5",ENSG00000169021,12587.0,7386.0,RIS1,ENSG
2993,ZNF331,"RITA,ZNF361,ZNF463",ENSG00000130844,15489.0,55422.0,RITA,ENSG
2994,RITA1,"C12ORF52,FLJ14827,RITA",ENSG00000139405,25925.0,84934.0,RITA,ENSG
2995,RMDN1,"CGI-90,FAM82B,FLJ20665,RMD1",ENSG00000176623,24285.0,51115.0,RMD1,ENSG
2996,RMND1,"BA351K16.3,C6ORF96,FLJ20627,RMD1",ENSG00000155906,21176.0,55005.0,RMD1,ENSG
2997,U2AF1,"RN,RNU2AF1,U2AF35,U2AFBP,RN,RNU2AF1,U2AF35,U2AFBP",ENSG00000160201,12453.0,7307.0,RN,ENSG
2998,ZNF362,"FLJ25476,LIN-29,RN",ENSG00000160094,18079.0,149076.0,RN,ENSG
2999,TRIM40,RNF35,ENSG00000224496,18736.0,135644.0,RNF35,ENSG
3000,TRIM61,RNF35,ENSG00000183439,24339.0,391712.0,RNF35,ENSG
3001,RNVU1-18,"RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18,RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18,RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18,RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18,RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18",ENSG00000206737,37496.0,26863.0,RNU1-5,ENSG
3002,RNU1-5P,RNU1-5,ENSG00000291383,48304.0,,RNU1-5,ENSG
3003,RNU1-8P,RNU1-8,ENSG00000207056,48307.0,,RNU1-8,ENSG
3004,RNU1-28P,"RNU1-8,RNU1-8P,RNU1-8,RNU1-8P,RNU1-8,RNU1-8P,RNU1-8,RNU1-8P",ENSG00000206588,37498.0,124904613.0,RNU1-8,ENSG
3005,RNU12,"RNU12-1,RNU12P",ENSG00000276027,19380.0,267010.0,RNU12P,ENSG
3006,RNU12-2P,"RNU12,RNU12P,U12",ENSG00000201659,10109.0,,RNU12P,ENSG
3007,RNVU1-18,"RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18,RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18,RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18,RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18,RNU1-25,RNU1-25P,RNU1-5,RNU1P1,U1.15,U1P101,U1P15,VU1.18",ENSG00000206737,37496.0,26863.0,RNU1P1,ENSG
3008,RNU1-11P,"RNU1P1,RNU1P5,U1P1A",ENSG00000206702,10137.0,,RNU1P1,ENSG
3009,RIT1,"MGC125864,MGC125865,RIBB,RIT,ROC1",ENSG00000143622,10023.0,6016.0,ROC1,ENSG
3010,RBX1,"BA554C12.1,RNF75,ROC1",ENSG00000100387,9928.0,9978.0,ROC1,ENSG
