HGNC_ID,primary_gene_symbol,alias_symbol,NCBI_ID,ENSG_ID
HGNC:10258,RORA,ROR-alpha,GENE ID:6095,ENSG00000069667
HGNC:10258,RORA,RORalpha,GENE ID:6095,ENSG00000069667
HGNC:10258,RORA,RORa1,GENE ID:6095,ENSG00000069667
HGNC:10258,RORA,RORα,GENE ID:6095,ENSG00000069667
HGNC:10259,RORB,RZRB,GENE ID:6096,ENSG00000198963
HGNC:10259,RORB,NR1F2,GENE ID:6096,ENSG00000198963
HGNC:10259,RORB,ROR-BETA,GENE ID:6096,ENSG00000198963
HGNC:10259,RORB,RORβ,GENE ID:6096,ENSG00000198963
HGNC:10259,RORB,RZR-BETA,GENE ID:6096,ENSG00000198963
HGNC:10260,RORC,RZRG,GENE ID:6097,ENSG00000143365
HGNC:10260,RORC,RORG,GENE ID:6097,ENSG00000143365
HGNC:10260,RORC,NR1F3,GENE ID:6097,ENSG00000143365
HGNC:10260,RORC,TOR,GENE ID:6097,ENSG00000143365
HGNC:10261,ROS1,MCF3,GENE ID:6098,ENSG00000047936
HGNC:10261,ROS1,ROS,GENE ID:6098,ENSG00000047936
HGNC:10261,ROS1,c-ros-1,GENE ID:6098,ENSG00000047936
HGNC:10263,RP1,DCDC4A,GENE ID:6101,ENSG00000104237
HGNC:10263,RP1,ORP1,GENE ID:6101,ENSG00000104237
HGNC:1027,BDH1,SDR9C1,GENE ID:622,ENSG00000161267
HGNC:10274,RP2,TBCCD2,GENE ID:6102,ENSG00000102218
HGNC:10274,RP2,NME10,GENE ID:6102,ENSG00000102218
HGNC:10274,RP2,NM23-H10,GENE ID:6102,ENSG00000102218
HGNC:10288,RP9,PAP-1,GENE ID:6100,ENSG00000164610
HGNC:10289,RPA1,REPA1,GENE ID:6117,ENSG00000132383
HGNC:10289,RPA1,RPA70,GENE ID:6117,ENSG00000132383
HGNC:10289,RPA1,HSSB,GENE ID:6117,ENSG00000132383
HGNC:10289,RPA1,RF-A,GENE ID:6117,ENSG00000132383
HGNC:10289,RPA1,RP-A,GENE ID:6117,ENSG00000132383
HGNC:1029,BDKRB1,BKR1,GENE ID:623,ENSG00000100739
HGNC:1029,BDKRB1,B1BKR,GENE ID:623,ENSG00000100739
HGNC:1029,BDKRB1,bradyb1,GENE ID:623,ENSG00000100739
HGNC:10290,RPA2,,GENE ID:6118,ENSG00000117748
HGNC:10291,RPA3,REPA3,GENE ID:6119,ENSG00000106399
HGNC:10293,RPE,,GENE ID:6120,ENSG00000197713
HGNC:10294,RPE65,LCA2,GENE ID:6121,ENSG00000116745
HGNC:10294,RPE65,rd12,GENE ID:6121,ENSG00000116745
HGNC:10294,RPE65,BCO3,GENE ID:6121,ENSG00000116745
HGNC:10295,RPGR,CORDX1,GENE ID:6103,ENSG00000156313
HGNC:10296,RPH3AL,Noc2,GENE ID:9501,ENSG00000181031
HGNC:10297,RPIA,,GENE ID:22934,ENSG00000153574
HGNC:10298,RPL10,NOV,GENE ID:6134,ENSG00000147403
HGNC:10298,RPL10,QM,GENE ID:6134,ENSG00000147403
HGNC:10298,RPL10,DXS648E,GENE ID:6134,ENSG00000147403
HGNC:10298,RPL10,DXS648,GENE ID:6134,ENSG00000147403
HGNC:10298,RPL10,FLJ23544,GENE ID:6134,ENSG00000147403
HGNC:10298,RPL10,L10,GENE ID:6134,ENSG00000147403
HGNC:10298,RPL10,uL16,GENE ID:6134,ENSG00000147403
HGNC:10299,RPL10A,Csa-19,GENE ID:4736,ENSG00000198755
HGNC:10299,RPL10A,L10A,GENE ID:4736,ENSG00000198755
HGNC:10299,RPL10A,uL1,GENE ID:4736,ENSG00000198755
HGNC:103,CNNM2,SLC70A2,GENE ID:54805,ENSG00000148842
HGNC:1030,BDKRB2,BK-2,GENE ID:624,ENSG00000168398
HGNC:10300,RPL10P1,,GENE ID:100288252,ENSG00000217026
HGNC:10301,RPL11,L11,GENE ID:6135,ENSG00000142676
HGNC:10301,RPL11,uL5,GENE ID:6135,ENSG00000142676
HGNC:10302,RPL12,L12,GENE ID:6136,ENSG00000197958
HGNC:10302,RPL12,uL11,GENE ID:6136,ENSG00000197958
HGNC:10303,RPL13,D16S444E,GENE ID:6137,ENSG00000167526
HGNC:10303,RPL13,BBC1,GENE ID:6137,ENSG00000167526
HGNC:10303,RPL13,L13,GENE ID:6137,ENSG00000167526
HGNC:10303,RPL13,eL13,GENE ID:6137,ENSG00000167526
HGNC:10304,RPL13A,L13A,GENE ID:23521,ENSG00000142541
HGNC:10304,RPL13A,uL13,GENE ID:23521,ENSG00000142541
HGNC:10305,RPL14,L14,GENE ID:9045,ENSG00000188846
HGNC:10305,RPL14,hRL14,GENE ID:9045,ENSG00000188846
HGNC:10305,RPL14,RL14,GENE ID:9045,ENSG00000188846
HGNC:10305,RPL14,CTG-B33,GENE ID:9045,ENSG00000188846
HGNC:10305,RPL14,eL14,GENE ID:9045,ENSG00000188846
HGNC:10306,RPL15,RPL10,GENE ID:6138,ENSG00000174748
HGNC:10306,RPL15,RPLY10,GENE ID:6138,ENSG00000174748
HGNC:10306,RPL15,RPYL10,GENE ID:6138,ENSG00000174748
HGNC:10306,RPL15,EC45,GENE ID:6138,ENSG00000174748
HGNC:10306,RPL15,L15,GENE ID:6138,ENSG00000174748
HGNC:10306,RPL15,eL15,GENE ID:6138,ENSG00000174748
HGNC:10307,RPL17,rpL23,GENE ID:6139,ENSG00000265681
HGNC:10307,RPL17,L17,GENE ID:6139,ENSG00000265681
HGNC:10307,RPL17,uL22,GENE ID:6139,ENSG00000265681
HGNC:10310,RPL18,L18,GENE ID:6141,ENSG00000063177
HGNC:10310,RPL18,eL18,GENE ID:6141,ENSG00000063177
HGNC:10311,RPL18A,L18A,GENE ID:6142,ENSG00000105640
HGNC:10311,RPL18A,eL20,GENE ID:6142,ENSG00000105640
HGNC:10312,RPL19,FLJ27452,GENE ID:6143,ENSG00000108298
HGNC:10312,RPL19,MGC71997,GENE ID:6143,ENSG00000108298
HGNC:10312,RPL19,DKFZp779D216,GENE ID:6143,ENSG00000108298
HGNC:10312,RPL19,L19,GENE ID:6143,ENSG00000108298
HGNC:10312,RPL19,eL19,GENE ID:6143,ENSG00000108298
HGNC:10313,RPL21,L21,GENE ID:6144,ENSG00000122026
HGNC:10313,RPL21,FLJ27458,GENE ID:6144,ENSG00000122026
HGNC:10313,RPL21,MGC71252,GENE ID:6144,ENSG00000122026
HGNC:10313,RPL21,MGC104274,GENE ID:6144,ENSG00000122026
HGNC:10313,RPL21,MGC104275,GENE ID:6144,ENSG00000122026
HGNC:10313,RPL21,DKFZp686C06101,GENE ID:6144,ENSG00000122026
HGNC:10313,RPL21,eL21,GENE ID:6144,ENSG00000122026
HGNC:10314,RPL21P1,,GENE ID:6145,ENSG00000214760
HGNC:10315,RPL22,EAP,GENE ID:6146,ENSG00000116251
HGNC:10315,RPL22,L22,GENE ID:6146,ENSG00000116251
HGNC:10315,RPL22,eL22,GENE ID:6146,ENSG00000116251
HGNC:10316,RPL23,rpL17,GENE ID:9349,ENSG00000125691
HGNC:10316,RPL23,L23,GENE ID:9349,ENSG00000125691
HGNC:10316,RPL23,uL14,GENE ID:9349,ENSG00000125691
HGNC:10317,RPL23A,L23A,GENE ID:6147,ENSG00000198242
HGNC:10317,RPL23A,uL23,GENE ID:6147,ENSG00000198242
HGNC:10318,RPL23AP1,,GENE ID:6148,ENSG00000239257
HGNC:10319,RPL23AP2,,GENE ID:401904,ENSG00000225067
HGNC:10320,RPL23AP3,,GENE ID:8489,ENSG00000214914
HGNC:10321,RPL23AP4,,GENE ID:54029,ENSG00000212932
HGNC:10322,MRPL23,L23MRP,GENE ID:6150,ENSG00000214026
HGNC:10322,MRPL23,uL23m,GENE ID:6150,ENSG00000214026
HGNC:10324,RPL23P2,,GENE ID:54028,ENSG00000176054
HGNC:10325,RPL24,L24,GENE ID:6152,ENSG00000114391
HGNC:10325,RPL24,eL24,GENE ID:6152,ENSG00000114391
HGNC:10327,RPL26,L26,GENE ID:6154,ENSG00000161970
HGNC:10327,RPL26,uL24,GENE ID:6154,ENSG00000161970
HGNC:10328,RPL27,L27,GENE ID:6155,ENSG00000131469
HGNC:10328,RPL27,eL27,GENE ID:6155,ENSG00000131469
HGNC:10329,RPL27A,L27A,GENE ID:6157,ENSG00000166441
HGNC:10329,RPL27A,uL15,GENE ID:6157,ENSG00000166441
HGNC:1033,BDNF,,GENE ID:627,ENSG00000176697
HGNC:10330,RPL28,FLJ43307,GENE ID:6158,ENSG00000108107
HGNC:10330,RPL28,L28,GENE ID:6158,ENSG00000108107
HGNC:10330,RPL28,eL28,GENE ID:6158,ENSG00000108107
HGNC:10331,RPL29,HIP,GENE ID:6159,ENSG00000162244
HGNC:10331,RPL29,HUMRPL29,GENE ID:6159,ENSG00000162244
HGNC:10331,RPL29,L29,GENE ID:6159,ENSG00000162244
HGNC:10331,RPL29,eL29,GENE ID:6159,ENSG00000162244
HGNC:10332,RPL3,L3,GENE ID:6122,ENSG00000100316
HGNC:10332,RPL3,uL3,GENE ID:6122,ENSG00000100316
HGNC:10333,RPL30,L30,GENE ID:6156,ENSG00000156482
HGNC:10333,RPL30,eL30,GENE ID:6156,ENSG00000156482
HGNC:10334,RPL31,L31,GENE ID:6160,ENSG00000071082
HGNC:10334,RPL31,eL31,GENE ID:6160,ENSG00000071082
HGNC:10335,RPL31P1,,GENE ID:54027,ENSG00000214326
HGNC:10336,RPL32,L32,GENE ID:6161,ENSG00000144713
HGNC:10336,RPL32,eL32,GENE ID:6161,ENSG00000144713
HGNC:10337,RPL32P4,,GENE ID:100131339,ENSG00000243761
HGNC:10338,RPL32P5,,GENE ID:23754,ENSG00000236325
HGNC:10339,RPL32P1,RPL32-L,GENE ID:6163,ENSG00000224796
HGNC:1034,BECN1,ATG6,GENE ID:8678,ENSG00000126581
HGNC:1034,BECN1,VPS30,GENE ID:8678,ENSG00000126581
HGNC:10340,RPL34,L34,GENE ID:6164,ENSG00000109475
HGNC:10340,RPL34,eL34,GENE ID:6164,ENSG00000109475
HGNC:10341,RPL34P1,,GENE ID:26514,ENSG00000237049
HGNC:10342,RPL34P2,,GENE ID:26513,
HGNC:10343,RPL34P3,,GENE ID:54026,ENSG00000223671
HGNC:10344,RPL35,L35,GENE ID:11224,ENSG00000136942
HGNC:10344,RPL35,uL29,GENE ID:11224,ENSG00000136942
HGNC:10345,RPL35A,L35A,GENE ID:6165,ENSG00000182899
HGNC:10345,RPL35A,eL33,GENE ID:6165,ENSG00000182899
HGNC:10345,RPL35A,GIG33,GENE ID:6165,ENSG00000182899
HGNC:10346,RPL36AL,,GENE ID:6166,ENSG00000165502
HGNC:10347,RPL37,L37,GENE ID:6167,ENSG00000145592
HGNC:10347,RPL37,eL37,GENE ID:6167,ENSG00000145592
HGNC:10348,RPL37A,L37A,GENE ID:6168,ENSG00000197756
HGNC:10348,RPL37A,eL43,GENE ID:6168,ENSG00000197756
HGNC:10349,RPL38,L38,GENE ID:6169,ENSG00000172809
HGNC:10349,RPL38,eL38,GENE ID:6169,ENSG00000172809
HGNC:10350,RPL39,L39,GENE ID:6170,ENSG00000198918
HGNC:10350,RPL39,eL39,GENE ID:6170,ENSG00000198918
HGNC:10351,RPL3L,,GENE ID:6123,ENSG00000140986
HGNC:10352,RPL3P1,,GENE ID:8488,ENSG00000228149
HGNC:10353,RPL4,L4,GENE ID:6124,ENSG00000174444
HGNC:10353,RPL4,uL4,GENE ID:6124,ENSG00000174444
HGNC:10354,RPL41,L41,GENE ID:6171,ENSG00000229117
HGNC:10354,RPL41,eL41,GENE ID:6171,ENSG00000229117
HGNC:10355,RPL41P5,,GENE ID:6172,ENSG00000256393
HGNC:10356,RPL41P1,,GENE ID:22971,ENSG00000227063
HGNC:10357,RPL41P2,,GENE ID:22970,ENSG00000256338
HGNC:10358,RPL41P3,,GENE ID:22969,
HGNC:10359,RPL36A,L36A,GENE ID:6173,ENSG00000241343
HGNC:10359,RPL36A,eL42,GENE ID:6173,ENSG00000241343
HGNC:1036,BEX1,,GENE ID:55859,ENSG00000133169
HGNC:10360,RPL5,L5,GENE ID:6125,ENSG00000122406
HGNC:10360,RPL5,PPP1R135,GENE ID:6125,ENSG00000122406
HGNC:10360,RPL5,uL18,GENE ID:6125,ENSG00000122406
HGNC:10361,RPL5P1,,GENE ID:647436,ENSG00000241061
HGNC:10362,RPL6,TAXREB107,GENE ID:6128,ENSG00000089009
HGNC:10362,RPL6,L6,GENE ID:6128,ENSG00000089009
HGNC:10362,RPL6,eL6,GENE ID:6128,ENSG00000089009
HGNC:10363,RPL7,humL7-1,GENE ID:6129,ENSG00000147604
HGNC:10363,RPL7,L7,GENE ID:6129,ENSG00000147604
HGNC:10363,RPL7,uL30,GENE ID:6129,ENSG00000147604
HGNC:10364,RPL7A,SURF3,GENE ID:6130,ENSG00000148303
HGNC:10364,RPL7A,TRUP,GENE ID:6130,ENSG00000148303
HGNC:10364,RPL7A,L7A,GENE ID:6130,ENSG00000148303
HGNC:10364,RPL7A,eL8,GENE ID:6130,ENSG00000148303
HGNC:10367,RPL7P1,,GENE ID:6174,ENSG00000214485
HGNC:10368,RPL8,L8,GENE ID:6132,ENSG00000161016
HGNC:10368,RPL8,uL2,GENE ID:6132,ENSG00000161016
HGNC:10369,RPL9,L9,GENE ID:6133,ENSG00000163682
HGNC:10369,RPL9,uL6,GENE ID:6133,ENSG00000163682
HGNC:1037,CFB,H2-Bf,GENE ID:629,ENSG00000243649
HGNC:10371,RPLP0,PRLP0,GENE ID:6175,ENSG00000089157
HGNC:10371,RPLP0,P0,GENE ID:6175,ENSG00000089157
HGNC:10371,RPLP0,L10E,GENE ID:6175,ENSG00000089157
HGNC:10371,RPLP0,RPP0,GENE ID:6175,ENSG00000089157
HGNC:10371,RPLP0,LP0,GENE ID:6175,ENSG00000089157
HGNC:10371,RPLP0,uL10,GENE ID:6175,ENSG00000089157
HGNC:10372,RPLP1,LP1,GENE ID:6176,ENSG00000137818
HGNC:10372,RPLP1,P1,GENE ID:6176,ENSG00000137818
HGNC:10377,RPLP2,P2,GENE ID:6181,ENSG00000177600
HGNC:10377,RPLP2,RPP2,GENE ID:6181,ENSG00000177600
HGNC:10377,RPLP2,MGC71408,GENE ID:6181,ENSG00000177600
HGNC:10377,RPLP2,LP2,GENE ID:6181,ENSG00000177600
HGNC:10378,MRPL12,MRPL7/L12,GENE ID:6182,ENSG00000262814
HGNC:10378,MRPL12,MRPL7,GENE ID:6182,ENSG00000262814
HGNC:10378,MRPL12,bL12m,GENE ID:6182,ENSG00000262814
HGNC:10379,MRPL3,MRL3,GENE ID:11222,ENSG00000114686
HGNC:10379,MRPL3,uL3m,GENE ID:11222,ENSG00000114686
HGNC:10380,MRPS12,RPS12,GENE ID:6183,ENSG00000128626
HGNC:10380,MRPS12,RPSM12,GENE ID:6183,ENSG00000128626
HGNC:10380,MRPS12,uS12m,GENE ID:6183,ENSG00000128626
HGNC:10381,RPN1,OST1,GENE ID:6184,ENSG00000163902
HGNC:10382,RPN2,SWP1,GENE ID:6185,ENSG00000118705
HGNC:10382,RPN2,RPNII,GENE ID:6185,ENSG00000118705
HGNC:10382,RPN2,RIBIIR,GENE ID:6185,ENSG00000118705
HGNC:10382,RPN2,RPN-II,GENE ID:6185,ENSG00000118705
HGNC:10383,RPS10,MGC88819,GENE ID:6204,ENSG00000124614
HGNC:10383,RPS10,S10,GENE ID:6204,ENSG00000124614
HGNC:10383,RPS10,eS10,GENE ID:6204,ENSG00000124614
HGNC:10384,RPS11,S11,GENE ID:6205,ENSG00000142534
HGNC:10384,RPS11,uS17,GENE ID:6205,ENSG00000142534
HGNC:10385,RPS12,S12,GENE ID:6206,ENSG00000112306
HGNC:10385,RPS12,eS12,GENE ID:6206,ENSG00000112306
HGNC:10386,RPS13,S13,GENE ID:6207,ENSG00000110700
HGNC:10386,RPS13,uS15,GENE ID:6207,ENSG00000110700
HGNC:10387,RPS14,EMTB,GENE ID:6208,ENSG00000164587
HGNC:10387,RPS14,S14,GENE ID:6208,ENSG00000164587
HGNC:10387,RPS14,uS11,GENE ID:6208,ENSG00000164587
HGNC:10388,RPS15,RIG,GENE ID:6209,ENSG00000115268
HGNC:10388,RPS15,MGC111130,GENE ID:6209,ENSG00000115268
HGNC:10388,RPS15,S15,GENE ID:6209,ENSG00000115268
HGNC:10388,RPS15,uS19,GENE ID:6209,ENSG00000115268
HGNC:10389,RPS15A,S15A,GENE ID:6210,ENSG00000134419
HGNC:10389,RPS15A,uS8,GENE ID:6210,ENSG00000134419
HGNC:10396,RPS16,S16,GENE ID:6217,ENSG00000105193
HGNC:10396,RPS16,uS9,GENE ID:6217,ENSG00000105193
HGNC:10397,RPS17,RPS17L1,GENE ID:6218,ENSG00000182774
HGNC:10397,RPS17,RPS17L2,GENE ID:6218,ENSG00000182774
HGNC:10397,RPS17,MGC72007,GENE ID:6218,ENSG00000182774
HGNC:10397,RPS17,S17,GENE ID:6218,ENSG00000182774
HGNC:10397,RPS17,eS17,GENE ID:6218,ENSG00000182774
HGNC:10398,RPS17P2,,GENE ID:6219,ENSG00000197575
HGNC:10399,RPS17P3,,GENE ID:646013,
HGNC:104,CNNM3,SLC70A3,GENE ID:26505,ENSG00000168763
HGNC:1040,BFSP1,CP94,GENE ID:631,ENSG00000125864
HGNC:1040,BFSP1,CP115,GENE ID:631,ENSG00000125864
HGNC:1040,BFSP1,LIFL-H,GENE ID:631,ENSG00000125864
HGNC:1040,BFSP1,filensin,GENE ID:631,ENSG00000125864
HGNC:10401,RPS18,KE3,GENE ID:6222,ENSG00000231500
HGNC:10401,RPS18,KE-3,GENE ID:6222,ENSG00000231500
HGNC:10401,RPS18,HKE3,GENE ID:6222,ENSG00000231500
HGNC:10401,RPS18,S18,GENE ID:6222,ENSG00000231500
HGNC:10401,RPS18,uS13,GENE ID:6222,ENSG00000231500
HGNC:10402,RPS19,S19,GENE ID:6223,ENSG00000105372
HGNC:10402,RPS19,eS19,GENE ID:6223,ENSG00000105372
HGNC:10402,RPS19,DBA,GENE ID:6223,ENSG00000105372
HGNC:10404,RPS2,LLREP3,GENE ID:6187,ENSG00000140988
HGNC:10404,RPS2,S2,GENE ID:6187,ENSG00000140988
HGNC:10404,RPS2,uS5,GENE ID:6187,ENSG00000140988
HGNC:10405,RPS20,S20,GENE ID:6224,ENSG00000008988
HGNC:10405,RPS20,uS10,GENE ID:6224,ENSG00000008988
HGNC:10406,RPS20P3,,GENE ID:6225,
HGNC:10407,RPS20P4,,GENE ID:6226,ENSG00000241907
HGNC:10408,RPS20P1,,GENE ID:54025,ENSG00000229761
HGNC:10409,RPS21,S21,GENE ID:6227,ENSG00000171858
HGNC:10409,RPS21,eS21,GENE ID:6227,ENSG00000171858
HGNC:1041,BFSP2,CP47,GENE ID:8419,ENSG00000170819
HGNC:1041,BFSP2,CP49,GENE ID:8419,ENSG00000170819
HGNC:1041,BFSP2,LIFL-L,GENE ID:8419,ENSG00000170819
HGNC:1041,BFSP2,phakinin,GENE ID:8419,ENSG00000170819
HGNC:10410,RPS23,S23,GENE ID:6228,ENSG00000186468
HGNC:10410,RPS23,uS12,GENE ID:6228,ENSG00000186468
HGNC:10411,RPS24,S24,GENE ID:6229,ENSG00000138326
HGNC:10411,RPS24,eS24,GENE ID:6229,ENSG00000138326
HGNC:10412,RPS24P1,,GENE ID:23756,ENSG00000236477
HGNC:10413,RPS25,S25,GENE ID:6230,ENSG00000118181
HGNC:10413,RPS25,eS25,GENE ID:6230,ENSG00000118181
HGNC:10414,RPS26,S26,GENE ID:6231,ENSG00000197728
HGNC:10414,RPS26,eS26,GENE ID:6231,ENSG00000197728
HGNC:10415,RPS26P1,,GENE ID:54024,
HGNC:10416,RPS27,MPS-1,GENE ID:6232,ENSG00000177954
HGNC:10416,RPS27,MPS1,GENE ID:6232,ENSG00000177954
HGNC:10416,RPS27,S27,GENE ID:6232,ENSG00000177954
HGNC:10416,RPS27,eS27,GENE ID:6232,ENSG00000177954
HGNC:10417,RPS27A,UBCEP80,GENE ID:6233,ENSG00000143947
HGNC:10417,RPS27A,Uba80,GENE ID:6233,ENSG00000143947
HGNC:10417,RPS27A,S27A,GENE ID:6233,ENSG00000143947
HGNC:10417,RPS27A,eS31,GENE ID:6233,ENSG00000143947
HGNC:10418,RPS28,S28,GENE ID:6234,ENSG00000233927
HGNC:10418,RPS28,eS28,GENE ID:6234,ENSG00000233927
HGNC:10419,RPS29,S29,GENE ID:6235,ENSG00000213741
HGNC:10419,RPS29,uS14,GENE ID:6235,ENSG00000213741
HGNC:10420,RPS3,FLJ26283,GENE ID:6188,ENSG00000149273
HGNC:10420,RPS3,FLJ27450,GENE ID:6188,ENSG00000149273
HGNC:10420,RPS3,MGC87870,GENE ID:6188,ENSG00000149273
HGNC:10420,RPS3,S3,GENE ID:6188,ENSG00000149273
HGNC:10420,RPS3,uS3,GENE ID:6188,ENSG00000149273
HGNC:10421,RPS3A,S3A,GENE ID:6189,ENSG00000145425
HGNC:10421,RPS3A,eS1,GENE ID:6189,ENSG00000145425
HGNC:10422,RPS3AP1,,GENE ID:101241875,ENSG00000233206
HGNC:10424,RPS4X,DXS306,GENE ID:6191,ENSG00000198034
HGNC:10424,RPS4X,CCG2,GENE ID:6191,ENSG00000198034
HGNC:10424,RPS4X,SCAR,GENE ID:6191,ENSG00000198034
HGNC:10424,RPS4X,SCR10,GENE ID:6191,ENSG00000198034
HGNC:10424,RPS4X,FLJ40595,GENE ID:6191,ENSG00000198034
HGNC:10424,RPS4X,RPS4,GENE ID:6191,ENSG00000198034
HGNC:10424,RPS4X,eS4,GENE ID:6191,ENSG00000198034
HGNC:10425,RPS4Y1,MGC5070,GENE ID:6192,ENSG00000129824
HGNC:10425,RPS4Y1,MGC119100,GENE ID:6192,ENSG00000129824
HGNC:10425,RPS4Y1,S4,GENE ID:6192,ENSG00000129824
HGNC:10426,RPS5,S5,GENE ID:6193,ENSG00000083845
HGNC:10426,RPS5,uS7,GENE ID:6193,ENSG00000083845
HGNC:10427,RPS5P3,,GENE ID:54022,ENSG00000215088
HGNC:10428,RPS5P1,,GENE ID:26516,
HGNC:10429,RPS6,S6,GENE ID:6194,ENSG00000137154
HGNC:10429,RPS6,eS6,GENE ID:6194,ENSG00000137154
HGNC:1043,BGLAP,OCN,GENE ID:632,ENSG00000242252
HGNC:10430,RPS6KA1,RSK1,GENE ID:6195,ENSG00000117676
HGNC:10430,RPS6KA1,HU-1,GENE ID:6195,ENSG00000117676
HGNC:10430,RPS6KA1,p90Rsk,GENE ID:6195,ENSG00000117676
HGNC:10430,RPS6KA1,MAPKAPK1,GENE ID:6195,ENSG00000117676
HGNC:10431,RPS6KA2,RSK3,GENE ID:6196,ENSG00000071242
HGNC:10431,RPS6KA2,HU-2,GENE ID:6196,ENSG00000071242
HGNC:10432,RPS6KA3,RSK2,GENE ID:6197,ENSG00000177189
HGNC:10432,RPS6KA3,HU-3,GENE ID:6197,ENSG00000177189
HGNC:10433,RPS6KA4,RSK-B,GENE ID:8986,ENSG00000162302
HGNC:10433,RPS6KA4,MSK2,GENE ID:8986,ENSG00000162302
HGNC:10434,RPS6KA5,MSK1,GENE ID:9252,ENSG00000100784
HGNC:10434,RPS6KA5,RLPK,GENE ID:9252,ENSG00000100784
HGNC:10435,RPS6KA6,RSK4,GENE ID:27330,ENSG00000072133
HGNC:10436,RPS6KB1,S6K1,GENE ID:6198,ENSG00000108443
HGNC:10436,RPS6KB1,p70(S6K)-alpha,GENE ID:6198,ENSG00000108443
HGNC:10436,RPS6KB1,PS6K,GENE ID:6198,ENSG00000108443
HGNC:10436,RPS6KB1,S6K,GENE ID:6198,ENSG00000108443
HGNC:10437,RPS6KB2,p70S6Kb,GENE ID:6199,ENSG00000175634
HGNC:10437,RPS6KB2,P70-BETA,GENE ID:6199,ENSG00000175634
HGNC:10437,RPS6KB2,STK14B,GENE ID:6199,ENSG00000175634
HGNC:10437,RPS6KB2,KLS,GENE ID:6199,ENSG00000175634
HGNC:10437,RPS6KB2,S6KB,GENE ID:6199,ENSG00000175634
HGNC:10437,RPS6KB2,S6Kbeta,GENE ID:6199,ENSG00000175634
HGNC:10437,RPS6KB2,S6Kβ,GENE ID:6199,ENSG00000175634
HGNC:10439,RPS6KC1,humS6PKh1,GENE ID:26750,ENSG00000136643
HGNC:10439,RPS6KC1,RSKL1,GENE ID:26750,ENSG00000136643
HGNC:1044,BGN,DSPG1,GENE ID:633,ENSG00000182492
HGNC:1044,BGN,SLRR1A,GENE ID:633,ENSG00000182492
HGNC:10440,RPS7,S7,GENE ID:6201,ENSG00000171863
HGNC:10440,RPS7,eS7,GENE ID:6201,ENSG00000171863
HGNC:10441,RPS8,S8,GENE ID:6202,ENSG00000142937
HGNC:10441,RPS8,eS8,GENE ID:6202,ENSG00000142937
HGNC:10442,RPS9,S9,GENE ID:6203,ENSG00000170889
HGNC:10442,RPS9,uS4,GENE ID:6203,ENSG00000170889
HGNC:10443,RPS9P1,,GENE ID:8410,ENSG00000214889
HGNC:10445,CNOT9,RCD1,GENE ID:9125,ENSG00000144580
HGNC:10445,CNOT9,RCD1+,GENE ID:9125,ENSG00000144580
HGNC:10445,CNOT9,CT129,GENE ID:9125,ENSG00000144580
HGNC:10445,CNOT9,CAF40,GENE ID:9125,ENSG00000144580
HGNC:10446,RRAD,REM3,GENE ID:6236,ENSG00000166592
HGNC:10446,RRAD,RAD,GENE ID:6236,ENSG00000166592
HGNC:10447,RRAS,R-Ras,GENE ID:6237,ENSG00000126458
HGNC:10447,RRAS,RRAS1,GENE ID:6237,ENSG00000126458
HGNC:10448,RRBP1,ES/130,GENE ID:6238,ENSG00000125844
HGNC:10448,RRBP1,hES,GENE ID:6238,ENSG00000125844
HGNC:10448,RRBP1,p180,GENE ID:6238,ENSG00000125844
HGNC:10449,RREB1,HNT,GENE ID:6239,ENSG00000124782
HGNC:10450,RRH,peropsin,GENE ID:10692,ENSG00000180245
HGNC:10451,RRM1,,GENE ID:6240,ENSG00000167325
HGNC:10452,RRM2,FLJ25102,GENE ID:6241,ENSG00000171848
HGNC:10454,RRM2P2,,GENE ID:6244,ENSG00000236484
HGNC:10455,RRM2P3,,GENE ID:100420159,ENSG00000214018
HGNC:10456,RRM2P4,,GENE ID:6246,ENSG00000235598
HGNC:10457,RS1,XLRS1,GENE ID:6247,ENSG00000102104
HGNC:10458,RSC1A1,RS1,GENE ID:6248,ENSG00000215695
HGNC:1046,BHLHE40,DEC1,GENE ID:8553,ENSG00000134107
HGNC:1046,BHLHE40,SHARP2,GENE ID:8553,ENSG00000134107
HGNC:1046,BHLHE40,Clast5,GENE ID:8553,ENSG00000134107
HGNC:10461,CLIP1,CYLN1,GENE ID:6249,ENSG00000130779
HGNC:10461,CLIP1,CLIP170,GENE ID:6249,ENSG00000130779
HGNC:10461,CLIP1,CLIP,GENE ID:6249,ENSG00000130779
HGNC:10461,CLIP1,CLIP-170,GENE ID:6249,ENSG00000130779
HGNC:10464,RSU1,RSP-1,GENE ID:6251,ENSG00000148484
HGNC:10464,RSU1,FLJ31034,GENE ID:6251,ENSG00000148484
HGNC:10466,RTKN,B5,GENE ID:6242,ENSG00000114993
HGNC:10466,RTKN,RTKN-1,GENE ID:6242,ENSG00000114993
HGNC:10467,RTN1,,GENE ID:6252,ENSG00000139970
HGNC:10468,RTN2,NSP2,GENE ID:6253,ENSG00000125744
HGNC:10468,RTN2,NSPL1,GENE ID:6253,ENSG00000125744
HGNC:10469,RTN3,NSPL2,GENE ID:10313,ENSG00000133318
HGNC:10469,RTN3,NSPLII,GENE ID:10313,ENSG00000133318
HGNC:10469,RTN3,ASYIP,GENE ID:10313,ENSG00000133318
HGNC:10469,RTN3,HAP,GENE ID:10313,ENSG00000133318
