gene_symbol,alias_symbol,ENSG_ID,collision,source
CDK7,"CAK,CAK1,CDKN7,MO15,STK1",ENSG00000134058,CAK1,HGNC
FBLIM1,"CAL,FBLP-1,migfilin",ENSG00000162458,CAL,HGNC
GOPC,"CAL,FIG,GOPC1,PIST,dJ94G16.2",ENSG00000047932,CAL,HGNC
PICALM,"CALM,CLTH",ENSG00000073921,CALM,HGNC
SNAP91,"AP180,CALM,KIAA0656",ENSG00000065609,CALM,HGNC
CAMK2A,"CaMKIINalpha,CaMKIIα,KIAA0968",ENSG00000070808,CAMKIINALPHA,HGNC
CAMK2N1,CaMKIINalpha,ENSG00000162545,CAMKIINALPHA,HGNC
FAM111B,CANP,ENSG00000189057,CANP,HGNC
CAPN1,"CANP,CANPL1,muCANP,muCL",ENSG00000014216,CANP,HGNC
CAPNS1,"30K,CANP,CANPS,CDPS",ENSG00000126247,CANP,HGNC
SORBS1,"CAP,FLJ12406,KIAA1296,ponsin,sh3p12",ENSG00000095637,CAP,HGNC
HACD1,CAP,ENSG00000165996,CAP,HGNC
BRD4,"CAP,FSHRG4,HUNK1,HUNKI,MCAP",ENSG00000141867,CAP,HGNC
CAP1,CAP,ENSG00000131236,CAP,HGNC
SERPINB6,"CAP,PTI",ENSG00000124570,CAP,HGNC
LNPEP,"CAP,IRAP,P-LAP,PLAP",ENSG00000113441,CAP,HGNC
SERPINB8,CAP2,ENSG00000166401,CAP2,HGNC
TMPRSS4,"CAP2,MT-SP2,TMPRSS3",ENSG00000137648,CAP2,HGNC
SERPINB9,CAP3,ENSG00000170542,CAP3,HGNC
ST14,"CAP3,HAI,MT-SP1,SNC19,TMPRSS14",ENSG00000149418,CAP3,HGNC
CAPS,"CAPS1,MGC126562",ENSG00000105519,CAPS1,HGNC
CADPS,"CADPS1,CAPS,CAPS1,KIAA1121,UNC-31",ENSG00000163618,CAPS1,HGNC
NR1I3,"CAR,CAR1,MB67",ENSG00000143257,CAR,HGNC
SPG7,"CAR,SPG5C",ENSG00000197912,CAR,HGNC
CXADR,CAR,ENSG00000154639,CAR,HGNC
CXADRP1,"CAR,CXADRP",ENSG00000214319,CAR,HGNC
CA1,Car1,ENSG00000133742,CAR1,HGNC
NR1I3,"CAR,CAR1,MB67",ENSG00000143257,CAR1,HGNC
NR1I4,CAR2,,CAR2,HGNC
CA2,"CA-II,CAII,Car2",ENSG00000104267,CAR2,HGNC
KRT8,"CARD2,CK-8,CK8,CYK8,K2C8,K8,KO",ENSG00000170421,CARD2,HGNC
NOL3,"ARC,CARD2,MYP,NOP30",ENSG00000140939,CARD2,HGNC
LINC00670,"CARDINAL,FLJ34690",ENSG00000179136,CARDINAL,HGNC
CARD8,"CARDINAL,Dakar,KIAA0955,NDPP,TUCAN",ENSG00000105483,CARDINAL,HGNC
CARMN,CARMEN,ENSG00000249669,CARMEN,HGNC
BCL10,"CARMEN,CIPER,CLAP,c-E10,mE10",ENSG00000142867,CARMEN,HGNC
CA8,"CA-RP,CA-VIII,CARP",ENSG00000178538,CARP,HGNC
ANKRD1,"ALRP,C-193,CARP,CVARP,MCARP",ENSG00000148677,CARP,HGNC
MINDY3,"CARP,DERP5,FLJ13397,my042",ENSG00000148481,CARP,HGNC
RFFL,"CARP-2,CARP2,RNF189,RNF34L,fring,rififylin",ENSG00000092871,CARP2,HGNC
CA11,"CARP2,CARPX1",ENSG00000063180,CARP2,HGNC
BCAR1,"CAS,CASS1,Crkas,P130Cas",ENSG00000050820,CAS,HGNC
CSE1L,"CAS,CSE1,XPO2",ENSG00000124207,CAS,HGNC
CASD1,"C7orf12,Cas1,FLJ21213,FLJ21879",ENSG00000127995,CAS1,HGNC
CACNA1G-AS1,CAS1,ENSG00000250107,CAS1,HGNC
CUX1,"CASP,CDP,CDP/Cut,CDP/Cux,CDP1,CUT,CUX,Clox,Cux/CDP,GOLIM6",ENSG00000257923,CASP,HGNC
CRTAP,"CASP,LEPREL3,P3H5",ENSG00000170275,CASP,HGNC
CYTIP,"B3-1,CASP,CYBR,CYTHIP,HE",ENSG00000115165,CASP,HGNC
POLR1G,"A34.5,ASE-1,CAST,PAF49,RPA34",ENSG00000117877,CAST,HGNC
ERC2,"CAST,CAST1,ELKSL,KIAA0378,SPBC110,Spc110",ENSG00000187672,CAST,HGNC
TRPV6,CaT1,ENSG00000165125,CAT1,HGNC
CRAT,CAT1,ENSG00000095321,CAT1,HGNC
DGCR,CATCH22,,CATCH22,HGNC
TBX1,CATCH22,ENSG00000184058,CATCH22,HGNC
CA5A,"CA5,CAV,CAVA",ENSG00000174990,CAV,HGNC
CAV2,CAV,ENSG00000105971,CAV,HGNC
CBLC,"CBL-3,CBL-SL,RNF57",ENSG00000142273,CBL-3,HGNC
VTRNA2-1,"CBL-3,hsa-mir-886,hvg-5,nc886,pre-miR-886,vtRNA2",ENSG00000270123,CBL-3,HGNC
CREBBP,"CBP,KAT3A,RTS",ENSG00000005339,CBP,HGNC
PAG1,"CBP,PAG",ENSG00000076641,CBP,HGNC
AGTPBP1,"CCP1,KIAA1035,Nna1",ENSG00000135049,CCP1,HGNC
VMA22,"FLJ30131,MGC12981,ccp1",ENSG00000136710,CCP1,HGNC
CTLA4,"CD,CD152,CTLA-4,GSE",ENSG00000163599,CD,HGNC
NOD2,"BLAU,CD,CLR16.3,NLRC2,PSORAS1",ENSG00000167207,CD,HGNC
KIR3DL2,"CD158K,cl-5,nkat4,nkat4a,nkat4b",ENSG00000240403,CD158K,HGNC
KIR2DL2,"CD158B1,CD158k,cl-43,nkat6",,CD158K,HGNC
FCGR3A,"CD16,CD16a,FcGRIIIA,FcgammaRIIIa",ENSG00000203747,CD16,HGNC
FCGR3B,"CD16,CD16b,FcRIIIb,FcgammaRIIIb",ENSG00000162747,CD16,HGNC
ISG20,"CD25,HEM45",ENSG00000172183,CD25,HGNC
IL2RA,CD25,ENSG00000134460,CD25,HGNC
FCGR2B,"CD32,CD32B,FcGRIIB,FcgammaRIIb",ENSG00000072694,CD32,HGNC
FCGR2A,"CD32,CD32A,CDw32,Fc-gamma-RIIa,FcgammaRIIa,IGFR2",ENSG00000143226,CD32,HGNC
LILRB1,"CD85,CD85j,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000104972,CD85,HGNC
LILRA5,"CD85,CD85f,ILT11,LIR9",ENSG00000187116,CD85,HGNC
SLC3A2,"4F2,4F2HC,4T2HC,CD98,CD98HC,NACAE",ENSG00000168003,CD98,HGNC
SLC7A5,"CD98,D16S469E,E16,LAT1,MPE16",ENSG00000103257,CD98,HGNC
CDC14B,"CDC14B3,Cdc14B1,Cdc14B2,hCDC14B",ENSG00000081377,CDC14B2,HGNC
CDC14C,"CDC14B2,CDC14Bretro,CDC14CP,MGC26484",ENSG00000218305,CDC14B2,HGNC
ARHGAP1,"CDC42GAP,Cdc42GAP,RhoGAP,p50rhoGAP",ENSG00000175220,CDC42GAP,HGNC
ARHGAP1,"CDC42GAP,Cdc42GAP,RhoGAP,p50rhoGAP",ENSG00000175220,CDC42GAP,HGNC
CDH20,"CDH7L3,Cdh7",ENSG00000101542,CDH7,HGNC
CDH19,CDH7,ENSG00000071991,CDH7,HGNC
CDK11B,"CDK11-p110,CDK11-p46,CDK11-p58",ENSG00000248333,CDK11-P110,HGNC
CDK11A,"CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA",ENSG00000008128,CDK11-P110,HGNC
CDK11B,"CDK11-p110,CDK11-p46,CDK11-p58",ENSG00000248333,CDK11-P46,HGNC
CDK11A,"CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA",ENSG00000008128,CDK11-P46,HGNC
CDK11A,"CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA",ENSG00000008128,CDK11-P58,HGNC
CDK11B,"CDK11-p110,CDK11-p46,CDK11-p58",ENSG00000248333,CDK11-P58,HGNC
CDKN2A,"ARF,CAI2,CDK4I,CMM2,INK4,INK4a,MTS1,P16-INK4A,p14,p14ARF,p16,p16INK4a,p19,p19Arf",ENSG00000147889,CDK4I,HGNC
CDKN2B,"CDK4I,INK4B,MTS2,P15,TP15,p15INK4b",ENSG00000147883,CDK4I,HGNC
CALD1,"CDM,H-CAD,L-CAD,h-CD",ENSG00000122786,CDM,HGNC
BCAP31,"6C6-Ag,BAP31,CDM,DXS1357E",ENSG00000185825,CDM,HGNC
RUNX1T1,"CDR,ETO,MTG8,ZMYND2",ENSG00000079102,CDR,HGNC
AKR1C4,"3-alpha-HSD,C11,CDR,DD4,HAKRA,MGC22581",ENSG00000198610,CDR,HGNC
CEACAM7,CEA,ENSG00000007306,CEA,HGNC
PSG2,"CEA,PSG1,PSGGB",ENSG00000242221,CEA,HGNC
ELMO2,"CED-12,CED12,ELMO-2,FLJ11656,KIAA1834",ENSG00000062598,CED-12,HGNC
ELMO3,"CED-12,CED12,ELMO-3,FLJ13824",ENSG00000102890,CED-12,HGNC
ELMO1,"CED-12,CED12,ELMO-1,KIAA0281",ENSG00000155849,CED-12,HGNC
ELMO2,"CED-12,CED12,ELMO-2,FLJ11656,KIAA1834",ENSG00000062598,CED12,HGNC
ELMO1,"CED-12,CED12,ELMO-1,KIAA0281",ENSG00000155849,CED12,HGNC
ELMO3,"CED-12,CED12,ELMO-3,FLJ13824",ENSG00000102890,CED12,HGNC
HLA-DQB1,"CELIAC1,IDDM1",ENSG00000179344,CELIAC1,HGNC
HLA-DQA1,CELIAC1,ENSG00000196735,CELIAC1,HGNC
CXXC1,"CFP1,CGBP,HsT2645,PCCX1,PHF18,SPP1,ZCGPC1,hCGBP",ENSG00000154832,CFP1,HGNC
CCNY,"CBCP1,CFP1",ENSG00000108100,CFP1,HGNC
NUP42,"CG1,H_RG271G13.9,NLP_1,hCG1",ENSG00000136243,CG1,HGNC
MAMLD1,"CG1,F18",ENSG00000013619,CG1,HGNC
KTN1,"CG1,KIAA0004,KNT",ENSG00000126777,CG1,HGNC
GOLT1A,"CGI-141,FLJ42654,GOT1,MGC62027,YMR292W",ENSG00000174567,CGI-141,HGNC
GOLT1B,"CGI-141,GOT1,YMR292W",ENSG00000111711,CGI-141,HGNC
CALCA,"CGRP,CGRP-alpha",ENSG00000110680,CGRP,HGNC
S100A12,"CAAF1,CAGC,CGRP,ENRAGE,MRP6,p6",ENSG00000163221,CGRP,HGNC
MOV10L1,"CHAMP,DJ402G11.8,DKFZp434B0717",ENSG00000073146,CHAMP,HGNC
CHAMP1,"CAMP,CHAMP",ENSG00000198824,CHAMP,HGNC
CHD6,"CHD5,FLJ22369,KIAA1335,RIGB,dJ620E11.1",ENSG00000124177,CHD5,HGNC
GET1,CHD5,ENSG00000182093,CHD5,HGNC
CDK13,"CDC2L,CHED,KIAA1791",ENSG00000065883,CHED,HGNC
OVOL2,"CHED,HOVO2,bA504H3.3",ENSG00000125850,CHED,HGNC
DBF4,"ASK,DBF4A,ZDBF1,chif",ENSG00000006634,CHIF,HGNC
FXYD4,CHIF,ENSG00000150201,CHIF,HGNC
CHP1,"CHP,SLC9A1BP,Sid470p,p22,p24",ENSG00000187446,CHP,HGNC
RHOV,"Chp,WRCH2",ENSG00000104140,CHP,HGNC
ASF1A,"CIA,DKFZP547E2110",ENSG00000111875,CIA,HGNC
NCOA5,"CIA,bA465L10.6",ENSG00000124160,CIA,HGNC
ABHD14B,"CIB,MGC15429",ENSG00000114779,CIB,HGNC
CIB1,"CIB,KIP,SIP2-28",ENSG00000185043,CIB,HGNC
TSPYL2,"CDA1,CINAP,CTCL,DENTT,HRIHFB2216,SE20-4,TSPX",ENSG00000184205,CINAP,HGNC
AK6,CINAP,ENSG00000085231,CINAP,HGNC
CDKN1A,"CAP20,CIP1,P21,SDI1,WAF1,p21,p21CIP1,p21Cip1/Waf1",ENSG00000124762,CIP1,HGNC
SLC12A9,CIP1,ENSG00000146828,CIP1,HGNC
VIM2P,"CIR,RP11-162L10.1,VIM2,lncRNA-CIR",ENSG00000286215,CIR,HGNC
CIRSR,CIR,ENSG00000138433,CIR,HGNC
KCNJ5,"CIR,GIRK4,KATP1,Kir3.4,LQT13",ENSG00000120457,CIR,HGNC
CSNK2B,"Ckb1,Ckb2",ENSG00000204435,CKB1,HGNC
CCL14,"CKb1,HCC-1,HCC-3,MCIF,NCC-2,SCYL2",ENSG00000276409,CKB1,HGNC
CXCR1,"CD181,CDw128a,CKR-1",ENSG00000163464,CKR-1,HGNC
CCR1,"CD191,CKR-1,MIP1aR",ENSG00000163823,CKR-1,HGNC
KIR3DL1,"AMB11,CD158E1,CD158e1/2,CD158e2,NKB1,NKB1B,cl-11,cl-2,nkat3",ENSG00000167633,CL-11,HGNC
COLEC11,"CL-11,CL-K1,MGC3279",ENSG00000118004,CL-11,HGNC
INSIG1,"CL-6,MGC1405",ENSG00000186480,CL-6,HGNC
KIR2DL3,"CD158B2,cl-6,nkat2,nkat2a,nkat2b,p58",ENSG00000243772,CL-6,HGNC
CCDC80,"CL2,DRO1,SSG1,TCONS_00006930,URB",ENSG00000091986,CL2,HGNC
ERVW-5,CL2,,CL2,HGNC
AP3M2,"AP47B,CLA20",ENSG00000070718,CLA20,HGNC
AP4S1,"AP47B,CLA20,SPG52",ENSG00000100478,CLA20,HGNC
SPEF1,"CLAMP,DKFZP434I114,SPEF1A",ENSG00000101222,CLAMP,HGNC
PDZK1,"CAP70,CLAMP,NHERF3,NaPi-Cap1,PDZD1",ENSG00000174827,CLAMP,HGNC
NLRC4,"CLAN,CLAN1,CLANA,CLANB,CLANC,CLAND,CLR2.1,ipaf",ENSG00000091106,CLAN,HGNC
LINC02577,"AC002384.1,CLAN,SLINKY",ENSG00000228742,CLAN,HGNC
CLCN6,"CLC-6,ClC-6,KIAA0046",ENSG00000011021,CLC-6,HGNC
CLCN6,"CLC-6,ClC-6,KIAA0046",ENSG00000011021,CLC-6,HGNC
CLCN7,"CLC-7,CLC7,ClC-7,OPTA2,PPP1R63",ENSG00000103249,CLC-7,HGNC
CLCN7,"CLC-7,CLC7,ClC-7,OPTA2,PPP1R63",ENSG00000103249,CLC-7,HGNC
LGALS14,"CLC2,PPL13",ENSG00000006659,CLC2,HGNC
CLCN2,"CLC2,ClC-2,EJM6",ENSG00000114859,CLC2,HGNC
CRNKL1,"CLF,CRN,Clf1,SYF3",ENSG00000101343,CLF,HGNC
CRLF1,"CISS,CISS1,CLF,CLF-1",ENSG00000006016,CLF,HGNC
CLIP2,"CLIP,CLIP-115,KIAA0291,WSCR3,WSCR4",ENSG00000106665,CLIP,HGNC
CD74,CLIP,ENSG00000019582,CLIP,HGNC
POMC,"ACTH,CLIP,LPH,MSH,NPP,POC",ENSG00000115138,CLIP,HGNC
CLIP1,"CLIP,CLIP-170,CLIP170,CYLN1",ENSG00000130779,CLIP,HGNC
IL12A,"CLMF,IL-12A,NFSK,p35",ENSG00000168811,CLMF,HGNC
IL12B,"CLMF,CLMF2,IL-12B,NKSF",ENSG00000113302,CLMF,HGNC
COTL1,CLP,ENSG00000103187,CLP,HGNC
CALML3,CLP,ENSG00000178363,CLP,HGNC
CSRP3,"CLP,CMD1M,MLP",ENSG00000129170,CLP,HGNC
CLU,"CLU1,CLU2,KUB1,SGP-2,SP-40,TRPM-2",ENSG00000120885,CLU1,HGNC
CLUH,CLU1,ENSG00000132361,CLU1,HGNC
IFT74,"CMG-1,CMG1,FLJ22621",ENSG00000096872,CMG1,HGNC
ZFP36L1,"Berg36,ERF1,RNF162B,TIS11B,cMG1",ENSG00000185650,CMG1,HGNC
TNNT2,CMPD2,ENSG00000118194,CMPD2,HGNC
SCN5A,"CDCD2,CMPD2,HB1,HB2,HBBD,HH1,ICCD,IVF,LQT3,Nav1.5,PFHB1,SSS1",ENSG00000183873,CMPD2,HGNC
NT5C1A,"CN-I,CN-IA,CN1,CN1A,MGC119199,MGC119201",ENSG00000116981,CN1,HGNC
CNDP1,"CN1,CPGL2,HsT2308,MGC10825",ENSG00000150656,CN1,HGNC
CNIH2,"CNIH-2,Cnil,MGC50896",ENSG00000174871,CNIL,HGNC
CNIH1,"CNIL,TGAM77",ENSG00000100528,CNIL,HGNC
PCDHA4,"CNR1,CNRN1,CRNR1,PCDH-ALPHA4",ENSG00000204967,CNR1,HGNC
PCDHA@,CNR1,,CNR1,HGNC
C4A,"C4,C4A2,C4A3,C4A4,C4A6,C4B,C4S,CO4,CPAMD2,RG",ENSG00000244731,CO4,HGNC
C4B,"C4B1,C4B3,C4F,CH,CO4,CPAMD3",ENSG00000224389,CO4,HGNC
OPN1LW,COD5,ENSG00000102076,COD5,HGNC
OPN1MW,"COD5,OPN1MW1",ENSG00000268221,COD5,HGNC
COL6A4P2,COL6A4,ENSG00000228252,COL6A4,HGNC
COL6A4P1,"COL6A4,COL6A4P,DIVA,VWA6",ENSG00000230524,COL6A4,HGNC
RBBP8,"COM1,CtIP,RIM",ENSG00000101773,COM1,HGNC
NUPR1,"COM1,p8",ENSG00000176046,COM1,HGNC
TOMT,COMT2,ENSG00000284844,COMT2,HGNC
LRTOMT,"CFAP111,COMT2,LRTOMT1,LRTOMT2",ENSG00000284922,COMT2,HGNC
COQ8B,"COQ8,FLJ12229",ENSG00000123815,COQ8,HGNC
COQ8A,"COQ8,SCAR9",ENSG00000163050,COQ8,HGNC
MT-CO1,"COI,COX1",ENSG00000198804,COX1,HGNC
PTGS1,"COX1,PGHS-1,PTGHS",ENSG00000095303,COX1,HGNC
MT-CO2,"CO2,COX2",ENSG00000198712,COX2,HGNC
PTGS2,COX2,ENSG00000073756,COX2,HGNC
CYP27A1,"CP27,CTX",ENSG00000135929,CP27,HGNC
CFDP1,"BCNT,CENP-29,CP27,SWC5,Yeti,p97",ENSG00000153774,CP27,HGNC
PPP1R14D,"CPI17-like,FLJ20251,GBPI-1,MGC119014,MGC119016",ENSG00000166143,CPI17-LIKE,HGNC
PPP1R14C,"CPI17-like,KEPI,NY-BR-81",ENSG00000198729,CPI17-LIKE,HGNC
CYP11B1,"CPN1,FHI,P450C11",ENSG00000160882,CPN1,HGNC
CPNE1,CPN1,ENSG00000214078,CPN1,HGNC
CPNE2,CPN2,ENSG00000140848,CPN2,HGNC
CYP11B2,"ALDOS,CPN2,CYP11BL,P-450C18,P450aldo",ENSG00000179142,CPN2,HGNC
PM20D1,"Cps1,FLJ32569",ENSG00000162877,CPS1,HGNC
CYP21A2,"CA21H,CAH1,CPS1,P450c21B",ENSG00000231852,CPS1,HGNC
EBP,"CHO2,CPX,CPXD",ENSG00000147155,CPX,HGNC
CPOX,"CPX,HCP",ENSG00000080819,CPX,HGNC
EDARADD,CR,ENSG00000186197,CR,HGNC
CD55,"CR,CROM,TC",ENSG00000196352,CR,HGNC
CRIPTO,"CR,CR-1,Cripto-1",ENSG00000241186,CR,HGNC
MTMR11,CRA,ENSG00000014914,CRA,HGNC
LUC7L3,"CRA,CREAP-1,CROP,FLJ11063,LUC7A,OA48-18,hLuc7A",ENSG00000108848,CRA,HGNC
CRABP1,"CRABP,CRABP-I,CRABPI",ENSG00000166426,CRABP-I,HGNC
RBP1,"CRABP-I,CRBP,CRBP-I,CRBP1,CRBPI,RBPC,hCRBP1",ENSG00000114115,CRABP-I,HGNC
RBP2,"CRABP-II,CRBP2,CRBPII,RBPC2",ENSG00000114113,CRABP-II,HGNC
CRABP2,CRABP-II,ENSG00000143320,CRABP-II,HGNC
C1QL1,"C1QRF,C1QTNF14,CRF,CTRP14",ENSG00000131094,CRF,HGNC
CRH,"CRF,CRH1",ENSG00000147571,CRF,HGNC
CRNKL1,"CLF,CRN,Clf1,SYF3",ENSG00000101343,CRN,HGNC
CORIN,"ATC2,CRN,Lrp4,PRSC,TMPRSS10",ENSG00000145244,CRN,HGNC
CEBPB,"C/EBP-beta,CRP2,IL6DBP,LAP,NFIL6",ENSG00000172216,CRP2,HGNC
CSRP2,"CRP2,LMO5,SmLIM",ENSG00000175183,CRP2,HGNC
CRIP2,"CRP2,ESP1",ENSG00000182809,CRP2,HGNC
SLC6A8,"CRT,CRT-1,CRT1,CRTR,CT1",ENSG00000130821,CRT,HGNC
CALR,"CALR1,CRT,FLJ26680,RO,SSA,cC1qR",ENSG00000179218,CRT,HGNC
SLC16A12,"CRT2,MCT12",ENSG00000152779,CRT2,HGNC
CALR3,"CRT2,CT93,FLJ25355,MGC26577",ENSG00000269058,CRT2,HGNC
ITPRID2,"CS-1,KIAA1927,KRAP,SPAG13",ENSG00000138434,CS-1,HGNC
MYOZ2,"CS-1,FATZ-2",ENSG00000172399,CS-1,HGNC
MYOZ1,"CS-2,FATZ",ENSG00000177791,CS-2,HGNC
CSH2,"CS-2,CSB,hCS-B",ENSG00000213218,CS-2,HGNC
CSH1,"CSA,CSMT,FLJ75407,PL,hCS-A",ENSG00000136488,CSA,HGNC
ERCC8,CSA,ENSG00000049167,CSA,HGNC
CSH2,"CS-2,CSB,hCS-B",ENSG00000213218,CSB,HGNC
ERCC6,"ARMD5,CSB,RAD26",ENSG00000225830,CSB,HGNC
SMPX,"Chisel,Csl,DFNX4",ENSG00000091482,CSL,HGNC
CSHL1,"CS-5,CSL,MGC149868,hCS-L",ENSG00000204414,CSL,HGNC
MED14,"CRSP150,CSRP,EXLM1,RGR1,TRAP170",ENSG00000180182,CSRP,HGNC
CSRP1,"CSRP,D1S181E",ENSG00000159176,CSRP,HGNC
GAL3ST1,CST,ENSG00000128242,CST,HGNC
CST12P,"Cst,Ctes4,E2",ENSG00000226344,CST,HGNC
CASZ1,"FLJ20321,SRG,ZNF693,castor,cst",ENSG00000130940,CST,HGNC
CTF1,"CT-1,CT1",ENSG00000150281,CT1,HGNC
SLC6A8,"CRT,CRT-1,CRT1,CRTR,CT1",ENSG00000130821,CT1,HGNC
CCN5,"CT58,CTGF-L,WISP-2",ENSG00000064205,CT58,HGNC
NLRP4,"CLR19.5,CT58,FLJ32126,PAN2,PYPAF4,RNH2",ENSG00000160505,CT58,HGNC
TSPY1,CT78,ENSG00000258992,CT78,HGNC
TSPY3,CT78,ENSG00000228927,CT78,HGNC
MPHOSPH10,"CT90,MPP10,MPP10P,PPP1R106",ENSG00000124383,CT90,HGNC
KIF20B,"CT90,KRMP1,MPP1",ENSG00000138182,CT90,HGNC
SLC31A1,"CTR1,hCTR1",ENSG00000136868,CTR1,HGNC
CCDC174,"FLJ33839,ctr1",ENSG00000154781,CTR1,HGNC
DPYSL5,"CRAM,CRMP-5,CRMP5,CV2,Ulip6",ENSG00000157851,CV2,HGNC
BMPER,"CRIM3,Cv2",ENSG00000164619,CV2,HGNC
GJC3,"CX29,CX30.2",ENSG00000176402,CX30.2,HGNC
GJD3,"CX31.9,Cx30.2,GJA11",ENSG00000183153,CX30.2,HGNC
CYP2A13,"CPAD,CYP2A",ENSG00000197838,CYP2A,HGNC
CYP2A7,CYP2A,ENSG00000198077,CYP2A,HGNC
CYP2A6,"CPA6,CYP2A",ENSG00000255974,CYP2A,HGNC
PPIF,"Cyp-D,CypD,hCyP3",ENSG00000108179,CYPD,HGNC
PPID,"CYP-40,CypD",ENSG00000171497,CYPD,HGNC
CYP51A1,"CP51,CYPL1,LDM,P450-14DM,P450L1",ENSG00000001630,CYPL1,HGNC
PPIL1,CYPL1,ENSG00000137168,CYPL1,HGNC
ULK4P3,D-X,ENSG00000178081,D-X,HGNC
ULK4P2,D-X,ENSG00000260128,D-X,HGNC
ULK4P1,D-X,ENSG00000261279,D-X,HGNC
TPM2,"DA1,NEM4",ENSG00000198467,DA1,HGNC
IGHD4-11,"DA1,IGHD411",ENSG00000232543,DA1,HGNC
TNNI2,"DA2B,FSSV,fsTnI",ENSG00000130598,DA2B,HGNC
TNNT3,"AMCD2B,DA2B,DKFZp779M2348,FSSV",ENSG00000130595,DA2B,HGNC
DGKZ,"DAGK5,DAGK6,DGK-ZETA,hDGKzeta",ENSG00000149091,DAGK6,HGNC
DGKE,"DAGK6,DGK",ENSG00000153933,DAGK6,HGNC
NBL1,"D1S1733E,DAN,DAND1,NB,NO3",ENSG00000158747,DAN,HGNC
PARN,DAN,ENSG00000140694,DAN,HGNC
IAPP,"AMYLIN,DAP,IAP",ENSG00000121351,DAP,HGNC
DNPEP,"ASPEP,DAP",ENSG00000123992,DAP,HGNC
DLGAP4,"DAP4,KIAA0964,SAPAP4",ENSG00000080845,DAP4,HGNC
THAP12,"DAP4,P52rIPK,THAP0",ENSG00000137492,DAP4,HGNC
GC,"DBP,VDBP,hDBP",ENSG00000145321,DBP,HGNC
HSD17B4,"DBP,MFE-2,SDR8C1",ENSG00000133835,DBP,HGNC
LRP2,"DBS,gp330",ENSG00000081479,DBS,HGNC
MCF2L,"ARHGEF14,DBS,KIAA0362,OST",ENSG00000126217,DBS,HGNC
VPS29,"DC15,DC7,PEP11",ENSG00000111237,DC7,HGNC
MOGAT3,"DC7,DGAT2L2,MGAT3",ENSG00000106384,DC7,HGNC
TNFRSF10D,"CD264,DcR2,TRAILR4,TRUNDD",ENSG00000173530,DCR2,HGNC
CCR6,"BN-1,CD196,CKR-L3,CMKBR6,DCR2,DRY-6,GPR-CY4,GPR29",ENSG00000112486,DCR2,HGNC
TNFRSF6B,"DCR3,DcR3,M68,TR6",ENSG00000243509,DCR3,HGNC
TNFRSF6B,"DCR3,DcR3,M68,TR6",ENSG00000243509,DCR3,HGNC
AKR1A1,"ALR,DD3",ENSG00000117448,DD3,HGNC
PCA3,"DD3,NCRNA00019,PCAT3,PRUNE2-AS1",ENSG00000225937,DD3,HGNC
PSMB6,"DELTA,Y",ENSG00000142507,DELTA,HGNC
YY1,"DELTA,INO80S,NF-E1,UCRBP,YIN-YANG-1",ENSG00000100811,DELTA,HGNC
DGUOK,dGK,ENSG00000114956,DGK,HGNC
DGKE,"DAGK6,DGK",ENSG00000153933,DGK,HGNC
DGKB,"DGK,DGK-BETA,KIAA0718",ENSG00000136267,DGK,HGNC
DIAPH2,"DIA,DIA2,POF,POF2",ENSG00000147202,DIA,HGNC
LIF,"CDF,DIA,HILDA",ENSG00000128342,DIA,HGNC
GRAMD4,"DIP,KIAA0767",ENSG00000075240,DIP,HGNC
TSC22D3,"DIP,GILZ,TSC-22R,hDIP",ENSG00000157514,DIP,HGNC
CCNDBP1,"DIP1,GCIP,HHM",ENSG00000166946,DIP1,HGNC
NCKIPSD,"AF3P21,DIP1,ORF1,SPIN90,WASLBP,WISH",ENSG00000213672,DIP1,HGNC
DIP2A,"Dip2,KIAA0184",ENSG00000160305,DIP2,HGNC
WDR3,"DIP2,FLJ12796,UTP12",ENSG00000065183,DIP2,HGNC
BCL2L10,"BCL-B,Boo,Diva",ENSG00000137875,DIVA,HGNC
COL6A4P1,"COL6A4,COL6A4P,DIVA,VWA6",ENSG00000230524,DIVA,HGNC
CFTR,"ABC35,CFTR/MRP,MRP7,TNR-CFTR,dJ760C5.1",ENSG00000001626,DJ760C5.1,HGNC
CFTRP1,dJ760C5.1,ENSG00000228593,DJ760C5.1,HGNC
IGHD5-12,"DK1,IGHD512",ENSG00000211921,DK1,HGNC
DOLK,"DK1,KIAA1094",ENSG00000175283,DK1,HGNC
SPATA31A1,"C9orf36A,DKFZP434B204",ENSG00000204849,DKFZP434B204,HGNC
SPATA31A3,"DKFZp434B204,OTTHUMG00000013164",ENSG00000275969,DKFZP434B204,HGNC
TMEM268,"DKFZp547P234,FLJ38045",ENSG00000157693,DKFZP547P234,HGNC
ATP6V1G1,"ATP6G,ATP6GL,DKFZp547P234,Vma10",ENSG00000136888,DKFZP547P234,HGNC
SMARCAD1,"DKFZP762K2015,DKFZp762K2015,ETL1,KIAA1122",ENSG00000163104,DKFZP762K2015,HGNC
SMARCAD1,"DKFZP762K2015,DKFZp762K2015,ETL1,KIAA1122",ENSG00000163104,DKFZP762K2015,HGNC
