,ENSG_ID,gene_symbol,alias_symbol,HGNC_ID,NCBI_ID
1683,ENSG00000235649,MXRA5Y,{'MXRA5P1'},23932,
1684,ENSG00000258567,DUX4L16,{'DUXY1'},37719,
1688,ENSG00000228240,TTTY17A,{'NCRNA00140'},18841,252949
1689,ENSG00000228240,TTTY17A,{'TTTY17'},18841,252949
1694,ENSG00000224989,FAM41AY1,{'FAM41AY'},23955,
1695,ENSG00000131548,TTTY6B,{'LINC00128'},31887,441543
1696,ENSG00000232029,ELOCP15,{'TCEB1P15'},38151,
1698,ENSG00000227830,TRIM60P3Y,{'TRIM60P3'},38409,
1699,ENSG00000227830,TRIM60P3Y,{'TRIM60PY3'},38409,
1702,ENSG00000216777,PRRC2CP1,{'BAT2D1P1'},23949,
1703,ENSG00000216777,PRRC2CP1,{'BAT2L2P1'},23949,
1710,ENSG00000229234,RBMY1KP,{'RBMY1K'},38750,
1716,ENSG00000225117,ARSDP1,{'ARSDP'},718,
1717,ENSG00000225117,ARSDP1,{'ARSDY1'},718,
1718,ENSG00000215560,TTTY5,{'LINC00126'},16482,83863
1719,ENSG00000215560,TTTY5,{'TTY5'},16482,83863
1727,ENSG00000229236,TTTY10,{'NCRNA00133'},18491,246119
1729,ENSG00000232730,FAM8A4P,{'FAM8A8P'},16375,
1732,ENSG00000232764,TRIM60P8Y,{'TRIM60P8'},38458,
1733,ENSG00000232764,TRIM60P8Y,{'TRIM60PY8'},38458,
1735,ENSG00000227949,CYCSP46,{'HCP46'},23941,
1736,ENSG00000227949,CYCSP46,{'HCP47'},23941,
1740,ENSG00000252315,RNA5SP520,{'RN5S520'},43420,
1741,ENSG00000252012,RNA5SP521,{'RN5S521'},43421,
1745,ENSG00000169953,HSFY2,{'FLJ25453'},23950,159119
1748,ENSG00000228193,ELOCP14,{'TCEB1P14'},38150,
1754,ENSG00000238088,OFD1P7Y,{'OFD1P7'},23879,
1755,ENSG00000238088,OFD1P7Y,{'OFD1PY7'},23879,
1756,ENSG00000238088,OFD1P7Y,{'OFDYP7'},23879,
1759,ENSG00000185275,CD24P4,{'CD24L4'},1649,
1763,ENSG00000238191,CLUHP1,{'KIAA0664L1'},38416,
1764,ENSG00000238191,CLUHP1,{'KIAA0664P1'},38416,
1769,ENSG00000224166,PRYP1,{'PRY4P'},34018,
1770,ENSG00000224166,PRYP1,{'PRYP7'},34018,
1771,ENSG00000229129,ACTG1P2,{'ACTGP2'},147,
1772,ENSG00000229129,ACTG1P2,{'ACTL2'},147,
1776,ENSG00000224964,TRAPPC2P3,{'SEDLP3'},10712,
1777,ENSG00000226011,OFD1P1Y,{'OFD1P1'},23873,
1778,ENSG00000226011,OFD1P1Y,{'OFDYP1'},23873,
1779,ENSG00000225740,ELOCP6,{'TCEB1P6'},38142,
1782,ENSG00000226116,USP9YP6,{'CDY24P'},38078,
1787,ENSG00000230412,ELOCP12,{'TCEB1P12'},38148,
1788,ENSG00000225895,TRAPPC2P8,{'TRAPPC2P3B'},37731,
1794,ENSG00000236599,ELOCP26,{'TCEB1P26'},38731,
1797,ENSG00000228945,CLUHP2,{'KIAA0664L2'},38453,
1798,ENSG00000228945,CLUHP2,{'KIAA0664P2'},38453,
1799,ENSG00000233522,FAM224A,{'LINC00230A'},37736,
1800,ENSG00000233522,FAM224A,{'NCRNA00230A'},37736,
1802,ENSG00000251953,RNA5SP522,{'RN5S522'},43422,
1803,ENSG00000252667,RNA5SP523,{'RN5S523'},43423,
1805,ENSG00000225716,ELOCP13,{'TCEB1P13'},38149,
1806,ENSG00000229406,OFD1P4Y,{'OFD1P4'},23876,
1807,ENSG00000229406,OFD1P4Y,{'OFD1PY4'},23876,
1808,ENSG00000229406,OFD1P4Y,{'OFDYP4'},23876,
1815,ENSG00000230377,ELOCP7,{'TCEB1P7'},38143,
1818,ENSG00000131007,TTTY9B,{'NCRNA00132'},32425,425057
1820,ENSG00000249606,TRAPPC2P7,{'SEDLP7'},10716,
1821,ENSG00000176728,TTTY14,{'CYORF14'},18495,83869
1822,ENSG00000176728,TTTY14,{'NCRNA00137'},18495,83869
1823,ENSG00000176728,TTTY14,{'NCRNA00185'},18495,83869
1824,ENSG00000176728,TTTY14,{'PRO2834'},18495,83869
1825,ENSG00000176728,TTTY14,{'TTY14'},18495,83869
1829,ENSG00000012817,KDM5D,{'HY'},11115,8284
1830,ENSG00000012817,KDM5D,{'HYA'},11115,8284
1831,ENSG00000012817,KDM5D,{'JARID1D'},11115,8284
1832,ENSG00000012817,KDM5D,{'KIAA0234'},11115,8284
1833,ENSG00000012817,KDM5D,{'SMCY'},11115,8284
1834,ENSG00000172468,HSFY1,{'HSF2L'},18568,86614
1835,ENSG00000172468,HSFY1,{'HSFY'},18568,86614
1839,ENSG00000169800,RBMY1F,{'MGC33094'},23974,159163
1841,ENSG00000182415,CDY2A,{'CDY2'},1810,9426
1842,ENSG00000233126,ZNF736P3Y,{'ZNF381P'},37728,
1843,ENSG00000233126,ZNF736P3Y,{'ZNF736P3'},37728,
1844,ENSG00000227251,TRIM60P9Y,{'TRIM60P9'},38459,
1845,ENSG00000227251,TRIM60P9Y,{'TRIM60PY9'},38459,
1852,ENSG00000233634,GOT2P5,{'GOT2Y'},38439,
1853,ENSG00000237701,ATP5PFP1,{'ATP5JP1'},23933,
1855,ENSG00000232976,TRIM60P10Y,{'TRIM60P10'},38462,
1856,ENSG00000232976,TRIM60P10Y,{'TRIM60PY10'},38462,
1857,ENSG00000226270,ZNF736P2Y,{'ZNF736P2'},37727,
1858,ENSG00000227837,TRIM60P11Y,{'TRIM60P11'},38463,
1859,ENSG00000227837,TRIM60P11Y,{'TRIM60PY11'},38463,
1861,ENSG00000223978,ZNF736P1Y,{'ZNF736P1'},37726,
1864,ENSG00000185894,BPY2C,{'VCY2C'},18225,442868
1865,ENSG00000228296,TTTY4C,{'LINC00125'},31892,474150
1867,ENSG00000129873,CDY2B,{'CDY'},23921,203611
1869,ENSG00000184895,SRY,{'TDF'},11311,6736
1870,ENSG00000237659,RNASEH2CP1,{'AYP1P1'},24117,
1873,ENSG00000129824,RPS4Y1,{'MGC119100'},10425,6192
1874,ENSG00000129824,RPS4Y1,{'MGC5070'},10425,6192
1875,ENSG00000129824,RPS4Y1,{'RPS4Y'},10425,6192
1876,ENSG00000129824,RPS4Y1,{'S4'},10425,6192
1879,ENSG00000067646,ZFY,{'ZNF911'},12870,7544
1880,ENSG00000233070,ZFY-AS1,{'ZFY-AS'},38798,107987337
1881,ENSG00000233070,ZFY-AS1,{'ZFYAS'},38798,107987337
1883,ENSG00000215414,PSMA6P1,{'PSMA6-LIKE'},17460,
1884,ENSG00000215414,PSMA6P1,{'PSMA6P'},17460,
1885,ENSG00000215414,PSMA6P1,{'PSMA6Y'},17460,
1886,ENSG00000224035,SFPQP1,{'SFPQP'},10775,
1888,ENSG00000067048,DDX3Y,{'DBY'},2699,8653
1890,ENSG00000234059,CASKP1,{'CASKP'},1498,
1891,ENSG00000183878,UTY,{'KDM6AL'},12638,7404
1892,ENSG00000183878,UTY,{'KDM6C'},12638,7404
1893,ENSG00000288124,C1RL,{'C1R-LP'},21265,51279
1894,ENSG00000288124,C1RL,{'C1RL1'},21265,51279
1895,ENSG00000288352,C1RL-AS1,{'MATL2963'},27461,283314
1896,ENSG00000288369,RBP5,{'CRBP-III'},15847,83758
1897,ENSG00000288369,RBP5,{'CRBP3'},15847,83758
1898,ENSG00000288369,RBP5,{'CRBPIII'},15847,83758
1901,ENSG00000288427,CLSTN3,{'CDHR14'},18371,9746
1902,ENSG00000288427,CLSTN3,{'CSTN3'},18371,9746
1903,ENSG00000288427,CLSTN3,{'KIAA0726'},18371,9746
1906,ENSG00000288217,PEX5,{'PTS1R'},9719,5830
1907,ENSG00000288217,PEX5,{'PXR1'},9719,5830
1908,ENSG00000154620,TMSB4Y,{'TB4Y'},11882,9087
1909,ENSG00000129864,VCY,{'BPY1'},12668,9084
1910,ENSG00000129864,VCY,{'VCY1'},12668,9084
1911,ENSG00000129864,VCY,{'VCY1A'},12668,9084
1913,ENSG00000188120,DAZ1,{'DAZ'},2682,1617
1914,ENSG00000188120,DAZ1,{'SPGY'},2682,1617
1922,ENSG00000099721,AMELY,{'AMGL'},462,266
1923,ENSG00000092377,TBL1Y,{'TBL1'},18502,90665
1925,ENSG00000232583,GPR143YP,{'GPR143P'},18499,
1926,ENSG00000232583,GPR143YP,{'GPR143Y'},18499,
1927,ENSG00000232583,GPR143YP,{'OA1P'},18499,
1928,ENSG00000205944,DAZ2,{'MGC126442'},15964,57055
1929,ENSG00000205944,DAZ2,{'PDP1678'},15964,57055
1930,ENSG00000226555,AGKP1,{'AGKY1'},37661,
1931,ENSG00000228787,NLGN4Y-AS1,{'NLGN4Y-AS'},38793,100874056
1932,ENSG00000228787,NLGN4Y-AS1,{'NLGN4YAS'},38793,100874056
1934,ENSG00000165246,NLGN4Y,{'KIAA0951'},15529,22829
1939,ENSG00000231535,LINC00278,{'NCRNA00278'},38712,100873962
1940,ENSG00000231535,LINC00278,{'YY1BM'},38712,100873962
1942,ENSG00000232695,ELOCP17,{'TCEB1P17'},38153,
1943,ENSG00000235511,OFD1P18Y,{'71-7A2'},2589,
1944,ENSG00000235511,OFD1P18Y,{'CYORF1'},2589,
1945,ENSG00000235511,OFD1P18Y,{'OFD1P18'},2589,
1946,ENSG00000235511,OFD1P18Y,{'OFD1PY18'},2589,
1947,ENSG00000232914,TRAPPC2P4,{'SEDLP4'},10713,
1954,ENSG00000227867,ELOCP11,{'TCEB1P11'},38147,
1958,ENSG00000234888,OFD1P15Y,{'OFD1P15'},23887,
1959,ENSG00000234888,OFD1P15Y,{'OFD1PY15'},23887,
1960,ENSG00000234888,OFD1P15Y,{'OFDYP15'},23887,
1966,ENSG00000229238,PPP1R12BP1,{'PPP1R12BP'},18498,
1967,ENSG00000229238,PPP1R12BP1,{'PPP1R12BPY1'},18498,
1969,ENSG00000233843,CYCSP48,{'HCP48'},23942,
1972,ENSG00000129862,VCY1B,{'BPY1B'},31751,353513
1975,ENSG00000226611,OFD1P2Y,{'OFD1P2'},23874,
1976,ENSG00000226611,OFD1P2Y,{'OFD1PY2'},23874,
1977,ENSG00000226611,OFD1P2Y,{'OFDYP2'},23874,
1978,ENSG00000240438,OFD1P5Y,{'OFD1P5'},23877,
1979,ENSG00000240438,OFD1P5Y,{'OFD1PY5'},23877,
1980,ENSG00000240438,OFD1P5Y,{'OFDYP5'},23877,
1983,ENSG00000280969,RPS4Y2,{'RPS4Y2P'},18501,140032
1986,ENSG00000229551,GAPDHP17,{'GAPDHP18'},37765,
1993,ENSG00000183146,PRORY,{'CYORF17'},38732,
1997,ENSG00000169849,TSPY14P,{'TSPYP4'},23906,
1998,ENSG00000169811,RBMY1HP,{'RBMY1H'},9916,
2001,ENSG00000184991,TTTY13,{'NCRNA00136'},18494,83868
2002,ENSG00000184991,TTTY13,{'TTY13'},18494,83868
2011,ENSG00000227915,ELOCP16,{'TCEB1P16'},38152,
2017,ENSG00000232845,TRAPPC2P9,{'TRAPPC2P4B'},37733,
2018,ENSG00000237302,OFD1P11Y,{'OFD1P11'},23883,
2019,ENSG00000237302,OFD1P11Y,{'OFD1PY11'},23883,
2020,ENSG00000237302,OFD1P11Y,{'OFDYP11'},23883,
2029,ENSG00000099715,PCDH11Y,{'PCDH22'},15813,27328
2030,ENSG00000099715,PCDH11Y,{'PCDHY'},15813,27328
2033,ENSG00000225466,OFD1P10Y,{'OFD1P10'},23882,
2034,ENSG00000225466,OFD1P10Y,{'OFD1PY10'},23882,
2035,ENSG00000225466,OFD1P10Y,{'OFDYP10'},23882,
2036,ENSG00000231540,ELOCP9,{'TCEB1P9'},38145,
2041,ENSG00000280961,TTTY3B,{'LNCRNA00122'},31888,474148
2045,ENSG00000228465,TRAPPC2P10,{'TRAPPC2P5B'},37732,
2046,ENSG00000232585,OFD1P12Y,{'OFD1P12'},23884,
2047,ENSG00000232585,OFD1P12Y,{'OFD1PY12'},23884,
2048,ENSG00000232585,OFD1P12Y,{'OFDYP12'},23884,
2049,ENSG00000234081,ELOCP10,{'TCEB1P10'},38146,
2056,ENSG00000223698,GOLGA6L11P,{'GOLGA6L15P'},23958,
2057,ENSG00000242854,DNM1P24,{'DNM1DN15-1'},35171,
2058,ENSG00000242854,DNM1P24,{'DNM1DN15@'},35171,
2060,ENSG00000244231,CSPG4P2Y,{'CSPG4LYP2'},32424,
2061,ENSG00000244231,CSPG4P2Y,{'CSPG4P2'},32424,
2062,ENSG00000172342,CSPG4P3Y,{'CSPG4P3'},38111,
2063,ENSG00000172342,CSPG4P3Y,{'CSPG4P6Y'},38111,
2066,ENSG00000225491,UBE2Q2P4Y,{'UBE2Q2PY1'},38429,
2067,ENSG00000224827,LINC00265-2P,{'NCRNA00265-2P'},38523,
2068,ENSG00000224827,LINC00265-2P,{'NCRNA00265B'},38523,
2070,ENSG00000248792,SEPTIN14P22,{'SEPT14P22'},51708,
2073,ENSG00000227439,TTTY17B,{'NCRNA00141'},31889,474151
2075,ENSG00000224210,TRIM60P5Y,{'TRIM60P5'},38430,
2076,ENSG00000224210,TRIM60P5Y,{'TRIM60PY5'},38430,
2078,ENSG00000235412,TTTY4B,{'LINC00124'},31891,474149
2079,ENSG00000183795,BPY2B,{'VCY2B'},25449,442867
2083,ENSG00000223641,TTTY17C,{'NCRNA00142'},31890,
2087,ENSG00000233944,LINC00265-3P,{'NCRNA00265-3P'},38536,
2088,ENSG00000233944,LINC00265-3P,{'NCRNA00265C'},38536,
2089,ENSG00000223636,UBE2Q2P5Y,{'UBE2Q2PY2'},38466,
2090,ENSG00000172297,GOLGA2P3Y,{'GOLGA2LY2'},32426,
2091,ENSG00000172297,GOLGA2P3Y,{'GOLGA2P3'},32426,
2094,ENSG00000172294,CSPG4P4Y,{'CSPG4P4'},38535,
2095,ENSG00000172294,CSPG4P4Y,{'CSPG4P7Y'},38535,
2096,ENSG00000240450,CSPG4P1Y,{'CSPG4LYP1'},16478,114758
2097,ENSG00000240450,CSPG4P1Y,{'CSPG4P1'},16478,114758
2106,ENSG00000270535,ELOCP34,{'TCEB1P34'},49175,
2107,ENSG00000225287,OFD1P13Y,{'OFD1P13'},23885,
2108,ENSG00000225287,OFD1P13Y,{'OFD1PY13'},23885,
2109,ENSG00000225287,OFD1P13Y,{'OFDYP13'},23885,
2110,ENSG00000225256,TRAPPC2P5,{'SEDLP5'},10714,
2114,ENSG00000231141,TTTY3,{'LINC00121'},16480,114760
2115,ENSG00000231141,TTTY3,{'TTTY3A'},16480,114760
2116,ENSG00000231141,TTTY3,{'TTY3'},16480,114760
2121,ENSG00000224240,CYCSP49,{'CYCSP54'},23943,
2122,ENSG00000224240,CYCSP49,{'HCP49'},23943,
2123,ENSG00000227629,SLC25A15P1,{'SLC25A15P'},18497,
2124,ENSG00000227629,SLC25A15P1,{'SLC25A15PY1'},18497,
2125,ENSG00000237917,PARP4P1,{'ADPRTL1P'},18500,
2126,ENSG00000237917,PARP4P1,{'PARP4P'},18500,
2127,ENSG00000237917,PARP4P1,{'PARP4PY1'},18500,
2128,ENSG00000231514,CCNQP2,{'FAM58AP1'},38436,
2129,ENSG00000231514,CCNQP2,{'FAM58CP'},38436,
2130,ENSG00000231514,CCNQP2,{'FAM58Y'},38436,
2131,ENSG00000172288,CDY1,{'CDY1A'},1809,9085
2135,ENSG00000234414,RBMY1A1,{'RBM1'},9912,5940
2136,ENSG00000234414,RBMY1A1,{'RBM2'},9912,5940
2137,ENSG00000234414,RBMY1A1,{'YRRM1'},9912,5940
2138,ENSG00000234414,RBMY1A1,{'YRRM2'},9912,5940
2144,ENSG00000290323,TTTY16,{'NCRNA00139'},18840,
2145,ENSG00000243040,RBMY2FP,{'MGC26641'},23891,
2149,ENSG00000224657,RBMY2BP,{'RBMY2B'},9918,
2151,ENSG00000180910,TTTY11,{'NCRNA00134'},18492,
2152,ENSG00000180910,TTTY11,{'TTY11'},18492,
2155,ENSG00000224060,ARSLP1,{'ARSEP'},720,
2156,ENSG00000224060,ARSLP1,{'ARSEP1'},720,
2158,ENSG00000242153,OFD1P6Y,{'OFD1P2'},13657,
2159,ENSG00000242153,OFD1P6Y,{'OFD1P6'},13657,
2160,ENSG00000242153,OFD1P6Y,{'OFD1PY6'},13657,
2161,ENSG00000242153,OFD1P6Y,{'OFDYP6'},13657,
2162,ENSG00000290716,TTTY9A,{'NCRNA00131'},18490,83864
2163,ENSG00000290716,TTTY9A,{'TTTY9'},18490,83864
2164,ENSG00000290716,TTTY9A,{'TTY9'},18490,83864
2165,ENSG00000250868,XKRY,{'XKRY1'},18571,
2167,ENSG00000244646,XKRYP7,{'XKRY2'},23922,
2170,ENSG00000290840,XGY2,{'XGPY2'},34022,100132596
2171,ENSG00000227289,HSFY3P,{'HSFYP2'},37119,
2175,ENSG00000241859,ANOS2P,{'ADMLY'},6214,
2176,ENSG00000241859,ANOS2P,{'KAL-Y'},6214,
2177,ENSG00000241859,ANOS2P,{'KALP'},6214,
2181,ENSG00000239533,GOLGA2P2Y,{'GOLGA2LY1'},16479,
2182,ENSG00000239533,GOLGA2P2Y,{'GOLGA2P2'},16479,
2189,ENSG00000131002,TXLNGY,{'CYORF15A'},18473,
2190,ENSG00000131002,TXLNGY,{'CYORF15B'},18473,
2191,ENSG00000131002,TXLNGY,{'TXLNG2P'},18473,
2192,ENSG00000291033,TXLNGY,{'CYorf15A'},,246126
2193,ENSG00000291033,TXLNGY,{'CYorf15B'},,246126
2195,ENSG00000206159,GYG2P1,{'GYG2P'},4701,
2214,ENSG00000188656,TSPY7P,{'TSPYP7'},34040,
2220,ENSG00000228927,TSPY3,{'CT78'},33876,728137
2261,ENSG00000099725,PRKY,{'PRKXP3'},9444,
2262,ENSG00000099725,PRKY,{'PRKYP'},9444,
2265,ENSG00000228786,SEPTIN14P23,{'LINC00266-4P'},51709,107126290
2266,ENSG00000228786,SEPTIN14P23,{'NCRNA00266-4P'},51709,107126290
2267,ENSG00000228786,SEPTIN14P23,{'NCRNA00266D'},51709,107126290
2268,ENSG00000228786,SEPTIN14P23,{'NCRNA00266Y2'},51709,107126290
2269,ENSG00000228786,SEPTIN14P23,{'SEPT14P23'},51709,107126290
2272,ENSG00000291031,BCORP1,{'BCORL2'},,286554
2275,ENSG00000215580,BCORP1,{'FLJ39821'},23953,
2277,ENSG00000290330,FAM197Y5,{'FAM197Y5P'},37467,100289150
2279,ENSG00000258992,TSPY1,{'CT78'},12381,7258
2280,ENSG00000258992,TSPY1,{'TSPY'},12381,7258
2366,ENSG00000270073,TSPY6P,{'TSPYP6'},34039,
2400,ENSG00000224336,FAM197Y1,{'FAM197Y1P'},37464,
2408,ENSG00000183385,TTTY8,{'LINC00130'},18489,84673
2409,ENSG00000183385,TTTY8,{'NCRNA00130'},18489,84673
2410,ENSG00000183385,TTTY8,{'TTY8'},18489,84673
2411,ENSG00000147761,TTTY7B,{'NCRNA00215'},37463,252953
2413,ENSG00000212855,TTTY2,{'LINC00109'},14023,
2414,ENSG00000212855,TTTY2,{'TTY2'},14023,
2415,ENSG00000129845,TTTY1,{'LINC00033'},14022,50858
2416,ENSG00000129845,TTTY1,{'NCRNA00033'},14022,50858
2417,ENSG00000129845,TTTY1,{'TTY1'},14022,50858
2418,ENSG00000224075,TTTY22,{'NCRNA00147'},18846,252954
2423,ENSG00000187657,TSPY13P,{'TSPYP3'},23905,
2424,ENSG00000239225,TTTY23,{'NCRNA00148'},18847,252955
2430,ENSG00000225685,TSPY5P,{'TSPYP5'},23907,
2432,ENSG00000251766,RNA5SP518,{'RN5S518'},43418,
2433,ENSG00000252289,RNA5SP519,{'RN5S519'},43419,
2438,ENSG00000251705,RNA5-8SP6,{'RN5-8S6'},41960,124907582
2442,ENSG00000168757,TSPY2,{'TSPYQ1'},23924,64591
2445,ENSG00000238235,TSPY11P,{'TSPYP1'},23903,
2450,ENSG00000229643,LINC00280,{'NCRNA00280'},38803,100873964
2454,ENSG00000147753,TTTY7,{'LINC00129'},18488,246122
2455,ENSG00000147753,TTTY7,{'TTTY7A'},18488,246122
2458,ENSG00000185700,TTTY8B,{'NCRNA00217'},37622,100101118
2461,ENSG00000280963,SERTAD4-AS1,{'C1ORF133'},32019,
2462,ENSG00000281230,SERTAD4,{'DJ667H12.2'},25236,56256
2465,ENSG00000285063,FRG2,{'FRG2A'},19136,448831
2466,ENSG00000280680,HHAT,{'FLJ10724'},18270,55733
2467,ENSG00000280680,HHAT,{'GUP2'},18270,55733
2468,ENSG00000280680,HHAT,{'MART-2'},18270,55733
2469,ENSG00000280680,HHAT,{'MART2'},18270,55733
2470,ENSG00000280680,HHAT,{'RASP'},18270,55733
2471,ENSG00000280680,HHAT,{'SIT'},18270,55733
2472,ENSG00000280680,HHAT,{'SKI'},18270,55733
2473,ENSG00000280680,HHAT,{'SKN'},18270,55733
2474,ENSG00000283153,FRG1,{'FRG1A'},3954,2483
2475,ENSG00000283153,FRG1,{'FSG1'},3954,2483
2478,ENSG00000283593,TUBB7P,{'TUBB4Q'},12413,
2479,ENSG00000283700,RNA5SP174,{'RN5S174'},43074,
2480,ENSG00000283581,RNA5SP175,{'RN5S175'},43075,
2496,ENSG00000283363,DUX4L8,{'DUX2'},38670,
2501,ENSG00000280937,BPNT2P1,{'BPNT2P'},54752,
2502,ENSG00000280584,OBP2B,{'HOBPIIB'},23381,29989
2503,ENSG00000280584,OBP2B,{'LCN14'},23381,29989
2504,ENSG00000280820,LCN1P1,{'BA430N14.2'},23412,
2505,ENSG00000280820,LCN1P1,{'LCN1L1'},23412,
2507,ENSG00000281430,LCN1P2,{'BA244N20.11'},23680,3933
2508,ENSG00000281430,LCN1P2,{'LCN1L2'},23680,3933
2509,ENSG00000281309,SURF6,{'FLJ30322'},11478,6838
2510,ENSG00000281309,SURF6,{'RRP14'},11478,6838
2512,ENSG00000281022,MED22,{'MED24'},11477,6837
2513,ENSG00000281022,MED22,{'SRB6'},11477,6837
2514,ENSG00000281022,MED22,{'SURF5'},11477,6837
2516,ENSG00000280858,RPL7A,{'EL8'},10364,6130
2517,ENSG00000280858,RPL7A,{'L7A'},10364,6130
2518,ENSG00000280858,RPL7A,{'SURF3'},10364,6130
2519,ENSG00000280858,RPL7A,{'TRUP'},10364,6130
2520,ENSG00000280889,SNORD24,{'RNU24'},10146,26820
2521,ENSG00000280889,SNORD24,{'U24'},10146,26820
2522,ENSG00000281243,SNORD36B,{'RNU36B'},10164,
2523,ENSG00000281243,SNORD36B,{'U36B'},10164,
2524,ENSG00000281907,SNORD36A,{'RNU36A'},10163,26815
2525,ENSG00000281907,SNORD36A,{'U36A'},10163,26815
2527,ENSG00000281541,SNORD36C,{'RNU36C'},10165,26813
2528,ENSG00000281541,SNORD36C,{'U36C'},10165,26813
2529,ENSG00000280627,SURF1,{'SHY1'},11474,6834
2532,ENSG00000278678,CYCSP41,{'CYC1LP4'},2580,
2533,ENSG00000278678,CYCSP41,{'HCP41'},2580,
2537,ENSG00000179381,OR4K11P,{'OR21-1'},15402,
2541,ENSG00000280951,SURF4,{'ERV29'},11476,6836
2542,ENSG00000280951,SURF4,{'FLJ22993'},11476,6836
2543,ENSG00000280951,SURF4,{'MGC102753'},11476,6836
2551,ENSG00000240770,C21orf91-OT1,{'D21S2089E'},16729,246312
2552,ENSG00000240770,C21orf91-OT1,{'NCRNA00285'},16729,246312
2557,ENSG00000233676,FDPSP6,{'FDPSP'},3637,
2560,ENSG00000281245,STKLD1,{'C9ORF96'},28669,169436
2561,ENSG00000281245,STKLD1,{'MGC43306'},28669,169436
2562,ENSG00000281245,STKLD1,{'SGK071'},28669,169436
2568,ENSG00000198618,PPIAP22,{'PPIA3L'},17236,
2569,ENSG00000198618,PPIAP22,{'PPIAL3'},17236,
2570,ENSG00000226818,SLC6A6P1,{'SLC6A6P'},11053,
2574,ENSG00000280706,REXO4,{'HPMC2'},12820,57109
2575,ENSG00000280706,REXO4,{'XPMC2H'},12820,57109
2576,ENSG00000231755,CHODL-AS1,{'C21ORF39'},1279,
2577,ENSG00000231755,CHODL-AS1,{'NCRNA00157'},1279,
2579,ENSG00000237569,TUBAP1,{'TUBAP'},12411,
2582,ENSG00000154646,TMPRSS15,{'ENTK'},9490,5651
2583,ENSG00000154646,TMPRSS15,{'MGC133046'},9490,5651
2584,ENSG00000154646,TMPRSS15,{'PRSS7'},9490,5651
2585,ENSG00000281244,ADAMTS13,{'C9ORF8'},1366,11093
2586,ENSG00000281244,ADAMTS13,{'DKFZP434C2322'},1366,11093
2587,ENSG00000281244,ADAMTS13,{'FLJ42993'},1366,11093
2588,ENSG00000281244,ADAMTS13,{'MGC118899'},1366,11093
2589,ENSG00000281244,ADAMTS13,{'MGC118900'},1366,11093
2590,ENSG00000281244,ADAMTS13,{'TTP'},1366,11093
2591,ENSG00000281244,ADAMTS13,{'VWF-CP'},1366,11093
2592,ENSG00000281244,ADAMTS13,{'VWFCP'},1366,11093
2593,ENSG00000275592,VN1R7P,{'ORLP1'},8496,
2594,ENSG00000219368,ZNF299P,{'ZNF299'},13088,
2595,ENSG00000219368,ZNF299P,{'ZNF299P1'},13088,
2598,ENSG00000228184,SNX19P1,{'SNX19P'},16765,
2604,ENSG00000215326,GPX1P2,{'GPXL1'},4561,
2605,ENSG00000215326,GPX1P2,{'GPXL2'},4561,
2606,ENSG00000215326,GPX1P2,{'GPXP2'},4561,
2607,ENSG00000215326,GPX1P2,{'GPXP2P'},4561,
2611,ENSG00000154639,CXADR,{'CAR'},2559,1525
2612,ENSG00000277282,IGHV1OR21-1,{'IGHV1/OR21-1'},38040,
2614,ENSG00000215005,HSPD1P7,{'HSPD1-22P'},5268,
2615,ENSG00000215005,HSPD1P7,{'HSPDP7'},5268,
2620,ENSG00000215353,C1QBPP1,{'C1QBPP'},1244,
2623,ENSG00000217026,RPL10P1,{'RPL10P'},10300,
2624,ENSG00000238265,LINC00317,{'C21ORF117'},23126,378828
2625,ENSG00000238265,LINC00317,{'NCRNA00317'},23126,378828
2626,ENSG00000238265,LINC00317,{'PRED89'},23126,378828
2632,ENSG00000226935,LINC00161,{'C21ORF100'},17138,118421
2633,ENSG00000226935,LINC00161,{'NCRNA00161'},17138,118421
2635,ENSG00000224832,LINC01689,{'AP000469.2'},52476,101927869
2641,ENSG00000234439,KRT18P2,{'OTTHUMG00000078062'},6435,
2645,ENSG00000142207,URB1,{'C21ORF108'},17344,9875
2646,ENSG00000142207,URB1,{'KIAA0539'},17344,9875
2647,ENSG00000142207,URB1,{'NPA1'},17344,9875
2648,ENSG00000280479,CACFD1,{'C9ORF7'},1365,11094
2649,ENSG00000280479,CACFD1,{'D9S2135'},1365,11094
2650,ENSG00000280479,CACFD1,{'FLOWER'},1365,11094
2651,ENSG00000281165,SLC2A6,{'GLUT6'},11011,11182
2652,ENSG00000281165,SLC2A6,{'GLUT9'},11011,11182
2653,ENSG00000281165,SLC2A6,{'HSA011372'},11011,11182
2655,ENSG00000232263,KRTAP25-1,{'KAP25.1'},34003,100131902
2659,ENSG00000154721,JAM2,{'C21ORF43'},14686,58494
2660,ENSG00000154721,JAM2,{'CD322'},14686,58494
2661,ENSG00000154721,JAM2,{'JAM-2'},14686,58494
2662,ENSG00000154721,JAM2,{'JAM-B'},14686,58494
2663,ENSG00000154721,JAM2,{'JAMB'},14686,58494
2664,ENSG00000154721,JAM2,{'VE-JAM'},14686,58494
2665,ENSG00000281879,ABO,{'A3GALNT'},79,28
2666,ENSG00000281879,ABO,{'A3GALT1'},79,28
2669,ENSG00000223822,EEF1A1P1,{'EEF1A1P'},3191,
2682,ENSG00000156282,CLDN17,{'MGC126552'},2038,26285
2683,ENSG00000156282,CLDN17,{'MGC126554'},2038,26285
