,HGNC_ID,alias_symbol,NCBI_ID,ENSG_ID,gene_symbol
62675,12343,{'tRNA-Arg-TCT-2-1'},7230,,TRR-TCT2-1
62676,34670,{'tRNA-Arg-TCT-3-1'},100189109,,TRR-TCT3-1
62677,34677,{'tRNA-Arg-TCT-3-2'},100189115,,TRR-TCT3-2
62678,34728,{'tRNA-Arg-TCT-4-1'},100189166,,TRR-TCT4-1
62679,34571,{'tRNA-Arg-TCT-5-1'},100189012,,TRR-TCT5-1
62680,12347,{'TR-AP'},8295,ENSG00000196367,TRRAP
62681,12347,{'PAF400'},8295,ENSG00000196367,TRRAP
62682,12347,{'Tra1'},8295,ENSG00000196367,TRRAP
62683,35102,{'tRNA-Ser-ACT-1-1'},100189526,,TRS-ACT1-1
62684,34920,{'tRNA-Ser-AGA-1-1'},100189352,,TRS-AGA1-1
62685,34950,{'tRNA-Ser-AGA-2-1'},100189382,,TRS-AGA2-1
62686,34637,{'tRNA-Ser-AGA-2-2'},100189077,,TRS-AGA2-2
62687,16293,{'TRNS'},23437,,TRS-AGA2-3
62688,16293,{'tRNA-Ser-AGA-2-3'},23437,,TRS-AGA2-3
62689,34810,{'tRNA-Ser-AGA-2-4'},100189247,,TRS-AGA2-4
62690,34811,{'tRNA-Ser-AGA-2-5'},100189248,,TRS-AGA2-5
62691,34747,{'tRNA-Ser-AGA-2-6'},100189184,,TRS-AGA2-6
62692,33201,{'tRNA-Ser-AGA-3-1'},790951,,TRS-AGA3-1
62693,34629,{'tRNA-Ser-AGA-4-1'},100189070,,TRS-AGA4-1
62694,35001,{'tRNA-Ser-AGA-5-1'},100189432,,TRS-AGA5-1
62695,34989,{'tRNA-Ser-AGA-6-1'},100189420,,TRS-AGA6-1
62696,35060,{'tRNA-Ser-AGA-7-1'},100189487,,TRS-AGA7-1
62697,34596,{'tRNA-Ser-CGA-1-1'},100189037,,TRS-CGA1-1
62698,34600,{'tRNA-Ser-CGA-2-1'},100189041,,TRS-CGA2-1
62699,34768,{'tRNA-Ser-CGA-3-1'},100189205,,TRS-CGA3-1
62700,34714,{'tRNA-Ser-CGA-4-1'},100189152,,TRS-CGA4-1
62701,34719,{'tRNA-Ser-GCT-1-1'},100189157,,TRS-GCT1-1
62702,34559,{'tRNA-Ser-GCT-2-1'},100189002,,TRS-GCT2-1
62703,34851,{'tRNA-Ser-GCT-3-1'},100189285,,TRS-GCT3-1
62704,34788,{'tRNA-Ser-GCT-4-1'},100189225,,TRS-GCT4-1
62705,34792,{'tRNA-Ser-GCT-4-2'},100189229,,TRS-GCT4-2
62706,34898,{'tRNA-Ser-GCT-4-3'},100189331,,TRS-GCT4-3
62707,34721,{'tRNA-Ser-GCT-5-1'},100189159,,TRS-GCT5-1
62708,34781,{'tRNA-Ser-GCT-6-1'},100189218,,TRS-GCT6-1
62709,34845,{'tRNA-Ser-TGA-1-1'},100189279,,TRS-TGA1-1
62710,16292,{'tRNA-Ser-TGA-2-1'},94017,,TRS-TGA2-1
62711,34999,{'tRNA-Ser-TGA-3-1'},100189430,,TRS-TGA3-1
62712,16294,{'tRNA-Ser-TGA-4-1'},23540,,TRS-TGA4-1
62713,34995,{'tRNA-Sup-CTA-1-1'},100189426,,TRSUP-CTA1-1
62714,35012,{'tRNA-Sup-CTA-2-1'},100189442,,TRSUP-CTA2-1
62715,35043,{'tRNA-Sup-CTA-3-1'},100189470,,TRSUP-CTA3-1
62716,34640,{'tRNA-Sup-TTA-1-1'},100189080,,TRSUP-TTA1-1
62717,34897,{'tRNA-Sup-TTA-2-1'},100189330,,TRSUP-TTA2-1
62718,35024,{'tRNA-Sup-TTA-3-1'},100189453,,TRSUP-TTA3-1
62719,34750,{'tRNA-Thr-AGT-1-1'},100189187,,TRT-AGT1-1
62720,34785,{'tRNA-Thr-AGT-1-2'},100189222,,TRT-AGT1-2
62721,34563,{'tRNA-Thr-AGT-1-3'},100189006,,TRT-AGT1-3
62722,34886,{'tRNA-Thr-AGT-2-1'},100189319,,TRT-AGT2-1
62723,34908,{'tRNA-Thr-AGT-2-2'},100189340,,TRT-AGT2-2
62724,35003,{'tRNA-Thr-AGT-3-1'},100189433,,TRT-AGT3-1
62725,34942,{'tRNA-Thr-AGT-4-1'},100189374,,TRT-AGT4-1
62726,35008,{'tRNA-Thr-AGT-5-1'},100189438,,TRT-AGT5-1
62727,34705,{'tRNA-Thr-AGT-6-1'},100189143,,TRT-AGT6-1
62728,12352,{'tRNA-Thr-AGT-7-1'},7238,,TRT-AGT7-1
62729,34594,{'tRNA-Thr-CGT-1-1'},100189035,,TRT-CGT1-1
62730,34646,{'tRNA-Thr-CGT-2-1'},100189086,,TRT-CGT2-1
62731,34928,{'tRNA-Thr-CGT-3-1'},100189360,,TRT-CGT3-1
62732,34808,{'tRNA-Thr-CGT-4-1'},100189245,,TRT-CGT4-1
62733,34866,{'tRNA-Thr-CGT-5-1'},100189300,,TRT-CGT5-1
62734,34821,{'tRNA-Thr-CGT-6-1'},100189258,,TRT-CGT6-1
62735,34912,{'tRNA-Thr-TGT-1-1'},100189344,,TRT-TGT1-1
62736,34946,{'tRNA-Thr-TGT-2-1'},100189378,,TRT-TGT2-1
62737,12351,{'tRNA-Thr-TGT-3-1'},7237,,TRT-TGT3-1
62738,34988,{'tRNA-Thr-TGT-4-1'},100189419,,TRT-TGT4-1
62739,34826,{'tRNA-Thr-TGT-5-1'},100189263,,TRT-TGT5-1
62740,12350,{'tRNA-Thr-TGT-6-1'},7236,,TRT-TGT6-1
62741,12348,{'tRNA(Sec)'},7234,,TRU-TCA1-1
62742,12348,{'tRNA-SeC-TCA-1-1'},7234,,TRU-TCA1-1
62743,12349,{'TRSP2'},7235,,TRU-TCA2-1
62744,12349,{'tRNA-SeC-TCA-2-1'},7235,,TRU-TCA2-1
62745,34525,{'tRNA-SeC-TCA-3-1'},100188989,,TRU-TCA3-1
62746,16060,{'PUS4'},142940,ENSG00000165832,TRUB1
62747,17170,{'CLONE24922'},26995,ENSG00000167112,TRUB2
62748,50813,{'tRNA-Und-NNN-1-1'},103482529,,TRUND-NNN1-1
62749,50814,{'tRNA-Und-NNN-2-1'},103482523,,TRUND-NNN2-1
62750,50815,{'tRNA-Und-NNN-3-1'},103482527,,TRUND-NNN3-1
62751,50816,{'tRNA-Und-NNN-4-1'},103482530,,TRUND-NNN4-1
62752,50817,{'tRNA-Und-NNN-5-1'},103482524,,TRUND-NNN5-1
62758,34885,{'tRNA-Val-AAC-1-1'},100189318,,TRV-AAC1-1
62759,34542,{'tRNA-Val-AAC-1-2'},100188990,,TRV-AAC1-2
62760,12355,{'tRNA-Val-AAC-1-3'},7241,,TRV-AAC1-3
62761,12353,{'tRNA-Val-AAC-1-4'},7239,,TRV-AAC1-4
62762,33246,{'HtV1'},791230,,TRV-AAC1-5
62763,33246,{'tRNA-Val-AAC-1-5'},791230,,TRV-AAC1-5
62764,34543,{'tRNA-Val-AAC-2-1'},100188992,,TRV-AAC2-1
62765,33247,{'HtV2'},791231,,TRV-AAC3-1
62766,33247,{'tRNA-Val-AAC-3-1'},791231,,TRV-AAC3-1
62767,34723,{'tRNA-Val-AAC-4-1'},100189161,,TRV-AAC4-1
62768,34573,{'tRNA-Val-AAC-5-1'},100189014,,TRV-AAC5-1
62769,34740,{'tRNA-Val-AAC-6-1'},100189178,,TRV-AAC6-1
62770,34973,{'tRNA-Val-AAC-7-1'},100189404,,TRV-AAC7-1
62771,34941,{'tRNA-Val-CAC-1-1'},100189373,,TRV-CAC1-1
62772,12354,{'tRNA-Val-CAC-1-2'},7240,,TRV-CAC1-2
62773,33248,{'HtV3'},791232,,TRV-CAC1-3
62774,33248,{'tRNA-Val-CAC-1-3'},791232,,TRV-CAC1-3
62775,34541,{'tRNA-Val-CAC-1-4'},100189541,,TRV-CAC1-4
62776,33245,{'tRNA-Val-CAC-1-5'},100049614,,TRV-CAC1-5
62777,34790,{'tRNA-Val-CAC-1-6'},100189227,,TRV-CAC1-6
62778,54846,{'tRNA-Val-CAC-1-7'},100189228,,TRV-CAC1-7
62779,34931,{'tRNA-Val-CAC-2-1'},100189363,,TRV-CAC2-1
62780,34985,{'tRNA-Val-CAC-3-1'},100189416,,TRV-CAC3-1
62781,34893,{'tRNA-Val-CAC-4-1'},100189326,,TRV-CAC4-1
62782,34791,{'tRNA-Val-CAC-5-1'},107985749,,TRV-CAC5-1
62783,34936,{'tRNA-Val-CAC-6-1'},100189368,,TRV-CAC6-1
62784,34662,{'tRNA-Val-CAC-7-1'},100189101,,TRV-CAC7-1
62785,34704,{'tRNA-Val-CAC-8-1'},100189142,,TRV-CAC8-1
62786,34759,{'tRNA-Val-CAC-9-1'},100189196,,TRV-CAC9-1
62787,38576,{'tRNA-Val-CAC-10-1'},100873876,,TRV-CAC10-1
62788,38578,{'tRNA-Val-CAC-11-1'},100189486,,TRV-CAC11-1
62789,35052,{'tRNA-Val-CAC-11-2'},100189479,,TRV-CAC11-2
62790,34632,{'tRNA-Val-CAC-12-1'},100189073,,TRV-CAC12-1
62791,35075,{'tRNA-Val-CAC-13-1'},100189500,,TRV-CAC13-1
62792,35050,{'tRNA-Val-CAC-14-1'},100189477,,TRV-CAC14-1
62793,34544,{'tRNA-Val-TAC-1-1'},100188993,,TRV-TAC1-1
62794,34754,{'tRNA-Val-TAC-1-2'},100189191,,TRV-TAC1-2
62795,34849,{'tRNA-Val-TAC-2-1'},100189283,,TRV-TAC2-1
62796,34910,{'tRNA-Val-TAC-3-1'},100189342,,TRV-TAC3-1
62797,34977,{'tRNA-Val-TAC-4-1'},100189408,,TRV-TAC4-1
62798,34685,{'tRNA-Trp-CCA-1-1'},100189123,,TRW-CCA1-1
62799,34766,{'tRNA-Trp-CCA-2-1'},100189203,,TRW-CCA2-1
62800,35006,{'tRNA-Trp-CCA-3-1'},100189436,,TRW-CCA3-1
62801,34607,{'tRNA-Trp-CCA-3-2'},100189048,,TRW-CCA3-2
62802,34674,{'tRNA-Trp-CCA-3-3'},100189112,,TRW-CCA3-3
62803,34733,{'tRNA-Trp-CCA-4-1'},100189171,,TRW-CCA4-1
62804,34753,{'tRNA-Trp-CCA-5-1'},100189190,,TRW-CCA5-1
62805,34876,{'tRNA-Trp-CCA-6-1'},100189309,,TRW-CCA6-1
62806,12360,{'tRNA-Trp-CCA-7-1'},,,TRW-CCA7-1
62807,34574,{'tRNA-iMet-CAT-1-1'},100189015,,TRX-CAT1-1
62808,12318,{'tRNA-iMet-CAT-1-2'},7210,,TRX-CAT1-2
62809,34655,{'tRNA-iMet-CAT-1-3'},100189094,,TRX-CAT1-3
62810,34599,{'tRNA-iMet-CAT-1-4'},100189040,,TRX-CAT1-4
62811,34913,{'tRNA-iMet-CAT-1-5'},100189345,,TRX-CAT1-5
62812,34863,{'tRNA-iMet-CAT-1-6'},100189297,,TRX-CAT1-6
62813,34882,{'tRNA-iMet-CAT-1-7'},100189315,,TRX-CAT1-7
62814,34818,{'tRNA-iMet-CAT-1-8'},100189255,,TRX-CAT1-8
62815,12322,{'tRNA-iMet-CAT-2-1'},7212,,TRX-CAT2-1
62816,34749,{'tRNA-iMet-CAT-3-1'},100189186,,TRX-CAT3-1
62817,34816,{'tRNA-Tyr-ATA-1-1'},100189253,,TRY-ATA1-1
62818,34835,{'tRNA-Tyr-GTA-1-1'},100189272,,TRY-GTA1-1
62819,34581,{'tRNA-Tyr-GTA-2-1'},100189022,,TRY-GTA2-1
62820,34724,{'tRNA-Tyr-GTA-3-1'},100189162,,TRY-GTA3-1
62821,34974,{'tRNA-Tyr-GTA-4-1'},100189405,,TRY-GTA4-1
62822,35007,{'tRNA-Tyr-GTA-5-1'},100189437,,TRY-GTA5-1
62823,34663,{'tRNA-Tyr-GTA-5-2'},100189102,,TRY-GTA5-2
62824,34993,{'tRNA-Tyr-GTA-5-3'},100189424,,TRY-GTA5-3
62825,33250,{'tRNA-Tyr-GTA-5-4'},100009602,,TRY-GTA5-4
62826,34558,{'tRNA-Tyr-GTA-5-5'},100189001,,TRY-GTA5-5
62827,34782,{'tRNA-Tyr-GTA-6-1'},100189219,,TRY-GTA6-1
62828,33249,{'tRNA-Tyr-GTA-7-1'},100009601,,TRY-GTA7-1
62829,34905,{'tRNA-Tyr-GTA-8-1'},100189337,,TRY-GTA8-1
62830,34616,{'tRNA-Tyr-GTA-9-1'},100189057,,TRY-GTA9-1
62831,34842,{'tRNA-Tyr-GTA-10-1'},100189278,,TRY-GTA10-1
62832,35082,{'tRNA-Tyr-GTA-11-1'},100189507,,TRY-GTA11-1
62833,35071,{'tRNA-Tyr-GTA-12-1'},100189496,,TRY-GTA12-1
62834,30636,{'SSTK-IP'},128229,ENSG00000163467,TSACC
62835,30636,{'SIP'},128229,ENSG00000163467,TSACC
62836,13922,{'TSBP'},10665,ENSG00000204296,TSBP1
62837,39756,{'XXbac-BPG154L12.4'},101929163,ENSG00000225914,TSBP1-AS1
62838,12362,{'KIAA0243'},7248,ENSG00000165699,TSC1
62839,12362,{'LAM'},7248,ENSG00000165699,TSC1
62840,12362,{'hamartin'},7248,ENSG00000165699,TSC1
62841,12363,{'tuberin'},7249,ENSG00000103197,TSC2
62842,12363,{'LAM'},7249,ENSG00000103197,TSC2
62843,12363,{'PPP1R160'},7249,ENSG00000103197,TSC2
62845,16826,{'TSC22'},8848,ENSG00000102804,TSC22D1
62846,16826,{'MGC17597'},8848,ENSG00000102804,TSC22D1
62848,29095,{'KIAA0669'},9819,ENSG00000196428,TSC22D2
62849,29095,{'TILZ4a'},9819,ENSG00000196428,TSC22D2
62850,29095,{'TILZ4b'},9819,ENSG00000196428,TSC22D2
62851,29095,{'TILZ4c'},9819,ENSG00000196428,TSC22D2
62852,3051,{'DIP'},1831,ENSG00000157514,TSC22D3
62853,3051,{'GILZ'},1831,ENSG00000157514,TSC22D3
62854,3051,{'TSC-22R'},1831,ENSG00000157514,TSC22D3
62855,3051,{'hDIP'},1831,ENSG00000157514,TSC22D3
62856,21696,{'THG-1'},81628,ENSG00000166925,TSC22D4
62857,21696,{'TILZ2'},81628,ENSG00000166925,TSC22D4
62858,28422,{'SEN2'},80746,ENSG00000154743,TSEN2
62859,28422,{'SEN2L'},80746,ENSG00000154743,TSEN2
62860,28422,{'MGC2776'},80746,ENSG00000154743,TSEN2
62866,15506,{'SEN34'},79042,ENSG00000170892,TSEN34
62867,15506,{'SEN34L'},79042,ENSG00000170892,TSEN34
62868,27561,{'SEN54'},283989,ENSG00000182173,TSEN54
62869,27561,{'SEN54L'},283989,ENSG00000182173,TSEN54
62870,12367,{'EF-Tsmt'},10102,ENSG00000123297,TSFM
62871,12367,{'EF-TS'},10102,ENSG00000123297,TSFM
62872,15971,{'VPS23'},7251,ENSG00000074319,TSG101
62873,14927,{'CEP4L'},80705,ENSG00000135951,TSGA10
62874,14927,{'CT79'},80705,ENSG00000135951,TSGA10
62875,26555,{'FLJ32880'},254187,ENSG00000175513,TSGA10IP
62876,26555,{'FAM161C'},254187,ENSG00000175513,TSGA10IP
62879,12373,{'LGR3'},7253,ENSG00000165409,TSHR
62883,10669,{'NY-CO-33'},10194,ENSG00000179981,TSHZ1
62884,10669,{'TSH1'},10194,ENSG00000179981,TSHZ1
62885,13010,{'ZABC2'},128553,ENSG00000182463,TSHZ2
62886,13010,{'OVC10-2'},128553,ENSG00000182463,TSHZ2
62887,13010,{'TSH2'},128553,ENSG00000182463,TSHZ2
62888,30700,{'KIAA1474'},57616,ENSG00000121297,TSHZ3
62889,30700,{'TSH3'},57616,ENSG00000121297,TSHZ3
62891,12377,{'NCRNA00013'},9383,ENSG00000270641,TSIX
62892,12377,{'XIST-AS1'},9383,ENSG00000270641,TSIX
62893,12377,{'LINC00013'},9383,ENSG00000270641,TSIX
62894,30719,{'TSSKS'},60385,ENSG00000126467,TSKS
62895,30719,{'PPP1R161'},60385,ENSG00000126467,TSKS
62896,28850,{'E2IG4'},25987,ENSG00000182704,TSKU
62897,28850,{'TSK'},25987,ENSG00000182704,TSKU
62900,12379,{'TRSLN'},7247,ENSG00000211460,TSN
62901,12379,{'BCLF-1'},7247,ENSG00000211460,TSN
62902,12379,{'REHF-1'},7247,ENSG00000211460,TSN
62903,26437,{'FLJ31164'},203062,ENSG00000171045,TSNARE1
62904,12380,{'TRAX'},7257,ENSG00000116918,TSNAX
62905,12380,{'C3PO'},7257,ENSG00000116918,TSNAX
62907,18586,{'TXI1'},55815,ENSG00000102904,TSNAXIP1
62908,20657,{'TSPAN-1'},10103,ENSG00000117472,TSPAN1
62909,20657,{'NET-1'},10103,ENSG00000117472,TSPAN1
62910,20659,{'TSPAN-2'},10100,ENSG00000134198,TSPAN2
62911,20659,{'TSN2'},10100,ENSG00000134198,TSPAN2
62912,20659,{'FLJ12082'},10100,ENSG00000134198,TSPAN2
62913,17752,{'TM4-A'},10099,ENSG00000140391,TSPAN3
62914,17752,{'TSPAN-3'},10099,ENSG00000140391,TSPAN3
62915,11859,{'NAG-2'},7106,ENSG00000214063,TSPAN4
62916,11859,{'TSPAN-4'},7106,ENSG00000214063,TSPAN4
62917,11859,{'TETRASPAN'},7106,ENSG00000214063,TSPAN4
62918,17753,{'Tspan-5'},10098,ENSG00000168785,TSPAN5
62919,17753,{'NET-4'},10098,ENSG00000168785,TSPAN5
62921,11858,{'T245'},7105,ENSG00000000003,TSPAN6
62922,11858,{'TSPAN-6'},7105,ENSG00000000003,TSPAN6
62923,11854,{'DXS1692E'},7102,ENSG00000156298,TSPAN7
62924,11854,{'TALLA-1'},7102,ENSG00000156298,TSPAN7
62925,11854,{'A15'},7102,ENSG00000156298,TSPAN7
62926,11854,{'CD231'},7102,ENSG00000156298,TSPAN7
62927,11855,{'CO-029'},7103,ENSG00000127324,TSPAN8
62928,21640,{'NET-5'},10867,ENSG00000011105,TSPAN9
62930,29942,{'OCSP'},83882,ENSG00000182612,TSPAN10
62933,21641,{'NET-2'},23554,ENSG00000106025,TSPAN12
62934,21643,{'NET-6'},27075,ENSG00000106537,TSPAN13
62935,23303,{'DC-TM4F2'},81619,ENSG00000108219,TSPAN14
62936,23303,{'MGC11352'},81619,ENSG00000108219,TSPAN14
62938,23298,{'NET-7'},23555,ENSG00000099282,TSPAN15
62939,30725,{'TM4-B'},26526,ENSG00000130167,TSPAN16
62940,30725,{'TM-8'},26526,ENSG00000130167,TSPAN16
62941,13594,{'FBX23'},26262,ENSG00000048140,TSPAN17
62942,20660,{'TSPAN'},90139,ENSG00000157570,TSPAN18
62947,28743,{'MGC50844'},340348,ENSG00000158457,TSPAN33
62948,28743,{'Penumbra'},340348,ENSG00000158457,TSPAN33
62949,1268,{'MGC11251'},54084,ENSG00000175894,TSPEAR
62950,1268,{'TSP-EAR'},54084,ENSG00000175894,TSPEAR
62953,1158,{'PBR'},706,ENSG00000100300,TSPO
62954,1158,{'MBR'},706,ENSG00000100300,TSPO
62955,1158,{'PKBS'},706,ENSG00000100300,TSPO
62956,1158,{'mDRC'},706,ENSG00000100300,TSPO
62957,1158,{'DBI'},706,ENSG00000100300,TSPO
62958,1158,{'IBP'},706,ENSG00000100300,TSPO
62959,1158,{'pk18'},706,ENSG00000100300,TSPO
62960,1158,{'TSPO1'},706,ENSG00000100300,TSPO
62961,21256,{'dJ34B21.2'},222642,ENSG00000112212,TSPO2
62962,16831,{'PRAX-1'},9256,ENSG00000005379,TSPOAP1
62963,16831,{'KIAA0612'},9256,ENSG00000005379,TSPOAP1
62964,16831,{'RIM-BP1'},9256,ENSG00000005379,TSPOAP1
62965,16831,{'RIMBP1'},9256,ENSG00000005379,TSPOAP1
62967,12381,{'CT78'},7258,ENSG00000258992,TSPY1
62968,23924,{'TSPYQ1'},64591,ENSG00000168757,TSPY2
62969,33876,{'CT78'},728137,ENSG00000228927,TSPY3
62992,16256,{'bA392M18.1'},128854,ENSG00000235217,TSPY26P
62994,24358,{'SE20-4'},64061,ENSG00000184205,TSPYL2
62995,24358,{'HRIHFB2216'},64061,ENSG00000184205,TSPYL2
62996,24358,{'CTCL'},64061,ENSG00000184205,TSPYL2
62997,24358,{'DENTT'},64061,ENSG00000184205,TSPYL2
62998,24358,{'CDA1'},64061,ENSG00000184205,TSPYL2
62999,24358,{'CINAP'},64061,ENSG00000184205,TSPYL2
63000,24358,{'TSPX'},64061,ENSG00000184205,TSPYL2
63001,21559,{'dJ486I3.2'},23270,ENSG00000187189,TSPYL4
63002,21559,{'KIAA0721'},23270,ENSG00000187189,TSPYL4
63003,29367,{'KIAA1750'},85453,ENSG00000180543,TSPYL5
63005,25542,{'FLJ10534'},55720,ENSG00000167721,TSR1
63006,25455,{'DT1P1A10'},90121,ENSG00000158526,TSR2
63007,25455,{'RP1-112K5.2'},90121,ENSG00000158526,TSR2
63008,25455,{'WGG1'},90121,ENSG00000158526,TSR2
63009,14175,{'MGC24381'},115939,ENSG00000007520,TSR3
63012,11400,{'TSSK1'},23752,ENSG00000231086,TSSK1A
63013,11400,{'SPOGA1'},23752,ENSG00000231086,TSSK1A
63014,11400,{'TSSK1AP'},23752,ENSG00000231086,TSSK1A
63015,14968,{'SPOGA4'},83942,ENSG00000212122,TSSK1B
63016,14968,{'FKSG81'},83942,ENSG00000212122,TSSK1B
63017,11401,{'SPOGA2'},23617,ENSG00000206203,TSSK2
63018,11401,{'FLJ38613'},23617,ENSG00000206203,TSSK2
63019,15473,{'SPOGA3'},81629,ENSG00000162526,TSSK3
63021,31931,{'TSSKps1'},648630,ENSG00000227473,TSSK5P
63022,30410,{'SSTK'},83983,ENSG00000178093,TSSK6
63023,30410,{'FLJ24002'},83983,ENSG00000178093,TSSK6
63024,30410,{'CT72'},83983,ENSG00000178093,TSSK6
63025,12388,{'RDS'},7263,ENSG00000128311,TST
63026,35410,{'KAT'},100131187,ENSG00000215845,TSTD1
63027,30087,{'PP4189'},158427,ENSG00000136925,TSTD2
63029,19140,{'KIAA1855'},84630,ENSG00000146216,TTBK1
63030,19141,{'KIAA0847'},146057,ENSG00000128881,TTBK2
63032,12391,{'TPR1'},7265,ENSG00000113312,TTC1
63033,12393,{'TPRD'},7267,ENSG00000182670,TTC3
63034,12393,{'TPRDI'},7267,ENSG00000182670,TTC3
63035,12393,{'DCRR1'},7267,ENSG00000182670,TTC3
63036,12393,{'TPRDII'},7267,ENSG00000182670,TTC3
63037,12393,{'TPRDIII'},7267,ENSG00000182670,TTC3
63038,12393,{'RNF105'},7267,ENSG00000182670,TTC3
63040,23318,{'RNF105L'},286495,ENSG00000215105,TTC3P1
63041,12394,{'MGC5097'},7268,ENSG00000243725,TTC4
63042,12394,{'FLJ41930'},7268,ENSG00000243725,TTC4
63043,12394,{'CNS1'},7268,ENSG00000243725,TTC4
63045,19274,{'Strap'},91875,ENSG00000136319,TTC5
63047,19750,{'KIAA1140'},57217,ENSG00000068724,TTC7A
63050,20087,{'BBS8'},123016,ENSG00000165533,TTC8
63051,20087,{'RP51'},123016,ENSG00000165533,TTC8
63052,20267,{'KIAA0227'},23508,ENSG00000133985,TTC9
63053,20267,{'TTC9A'},23508,ENSG00000133985,TTC9
63055,26395,{'FLJ30373'},148014,ENSG00000174521,TTC9B
63056,28432,{'MGC29649'},283237,ENSG00000162222,TTC9C
63057,23700,{'FLJ13859'},54970,ENSG00000149292,TTC12
63058,23700,{'FLJ20535'},54970,ENSG00000149292,TTC12
63059,23700,{'TPARM'},54970,ENSG00000149292,TTC12
63061,26204,{'FLJ22584'},79573,ENSG00000143643,TTC13
63062,24697,{'FLJ00166'},151613,ENSG00000163728,TTC14
63063,24697,{'KIAA1980'},151613,ENSG00000163728,TTC14
63065,26536,{'FLJ32780'},158248,ENSG00000167094,TTC16
63066,25596,{'FLJ10890'},55761,ENSG00000052841,TTC17
63067,26006,{'FLJ20343'},54902,ENSG00000011295,TTC19
63068,26006,{'MGC19520'},54902,ENSG00000011295,TTC19
63069,30761,{'STI2'},199223,ENSG00000168026,TTC21A
63070,30761,{'IFT139A'},199223,ENSG00000168026,TTC21A
63071,30761,{'Thm2'},199223,ENSG00000168026,TTC21A
63072,25660,{'FLJ11457'},79809,ENSG00000123607,TTC21B
63073,25660,{'JBTS11'},79809,ENSG00000123607,TTC21B
63074,25660,{'NPHP12'},79809,ENSG00000123607,TTC21B
63075,25660,{'IFT139B'},79809,ENSG00000123607,TTC21B
63076,25660,{'THM1'},79809,ENSG00000123607,TTC21B
63077,25660,{'FAP60'},79809,ENSG00000123607,TTC21B
63078,25660,{'FLA17'},79809,ENSG00000123607,TTC21B
63079,25660,{'IFT139'},79809,ENSG00000123607,TTC21B
63080,25660,{'CFAP60'},79809,ENSG00000123607,TTC21B
63082,26067,{'FLJ20619'},55001,ENSG00000006555,TTC22
63083,25730,{'FLJ12572'},64927,ENSG00000103852,TTC23
63084,25730,{'HCC-8'},64927,ENSG00000103852,TTC23
63085,56675,{'AC036108.3'},128193289,ENSG00000261616,TTC23-AS1
63086,26355,{'FLJ25439'},153657,ENSG00000205838,TTC23L
63089,25986,{'FLJ20272'},55622,ENSG00000018699,TTC27
63090,29179,{'KIAA1043'},23331,ENSG00000100154,TTC28
63091,29336,{'KIAA1648'},284900,ENSG00000235954,TTC28-AS1
63092,29936,{'NYD-SP14'},83894,ENSG00000137473,TTC29
63093,25759,{'FLJ12788'},64427,ENSG00000115282,TTC31
63096,29959,{'OSRF'},23548,ENSG00000113638,TTC33
63098,33708,{'HBP21'},143941,ENSG00000172425,TTC36
63100,26082,{'FLJ20699'},55020,ENSG00000075234,TTC38
63101,18657,{'KIAA0452'},22996,ENSG00000085831,TTC39A
63102,18657,{'DEME-6'},22996,ENSG00000085831,TTC39A
63104,23704,{'FLJ33868'},158219,ENSG00000155158,TTC39B
63105,26595,{'FLJ33761'},125488,ENSG00000168234,TTC39C
63106,26595,{'HsT2697'},125488,ENSG00000168234,TTC39C
63110,49210,{'GNNP'},253724,ENSG00000214198,TTC41P
63112,12398,{'HuF2'},8458,ENSG00000116830,TTF2
63113,12398,{'ZGRF6'},8458,ENSG00000116830,TTF2
63114,29029,{'smg-10'},9675,ENSG00000101407,TTI1
63115,26262,{'FLJ23263'},80185,ENSG00000129696,TTI2
63117,12401,{'MPS1'},7272,ENSG00000112742,TTK
63118,12401,{'MPS1L1'},7272,ENSG00000112742,TTK
63119,12401,{'CT96'},7272,ENSG00000112742,TTK
63120,12401,{'MPH1'},7272,ENSG00000112742,TTK
63121,21586,{'MGC46235'},150465,ENSG00000114999,TTL
63122,1312,{'PGs3'},25809,ENSG00000100271,TTLL1
63123,1312,{'TPGS3'},25809,ENSG00000100271,TTLL1
63125,21211,{'NYD-TSPG'},83887,ENSG00000120440,TTLL2
63126,21211,{'dJ366N23.3'},83887,ENSG00000120440,TTLL2
63127,24483,{'DKFZP434B103'},26140,ENSG00000214021,TTLL3
63128,24483,{'HOTTL'},26140,ENSG00000214021,TTLL3
63129,28976,{'KIAA0173'},9654,ENSG00000135912,TTLL4
63130,19963,{'STAMP'},23093,ENSG00000119685,TTLL5
63131,26664,{'FLJ35808'},284076,ENSG00000170703,TTLL6
63132,26242,{'FLJ23033'},79739,ENSG00000137941,TTLL7
63135,16118,{'dJ310O13.1'},164395,ENSG00000131044,TTLL9
63136,26693,{'FLJ36119'},254173,ENSG00000162571,TTLL10
63138,18113,{'bA244O19.1'},158135,ENSG00000175764,TTLL11
63139,28974,{'KIAA0153'},23170,ENSG00000100304,TTLL12
63140,32484,{'FLJ46079'},440307,ENSG00000213471,TTLL13
63141,32484,{'MGC33417'},440307,ENSG00000213471,TTLL13
63142,12403,{'CMPD4'},7273,ENSG00000155657,TTN
63143,12403,{'FLJ32040'},7273,ENSG00000155657,TTN
63144,12403,{'TMD'},7273,ENSG00000155657,TTN
63145,12403,{'CMH9'},7273,ENSG00000155657,TTN
