,ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,aliases,collision_symbol,source
3768,ENSG00000110427,KIAA1549L,24836,25758,"G2, MGC34830",G2,HGNC
39377,ENSG00000275113,GAGE2E,31960,26749,GAGE8,GAGE8,HGNC
42169,,GAGE2D,31959,729408,GAGE8,GAGE8,HGNC
14499,ENSG00000178934,LGALS7B,34447,653499,GAL7,GAL7,HGNC
19357,ENSG00000205076,LGALS7,6568,3963,"GAL7, PIG1, TP53I1, LGALS7A",GAL7,HGNC
505,ENSG00000033800,PIAS1,2752,8554,"GBP, GU/RH-II, ZMIZ3",GBP,HGNC
2183,ENSG00000100097,LGALS1,6561,3956,GBP,GBP,HGNC
124,ENSG00000006118,TMEM132A,31092,54972,"GBP, FLJ20539",GBP,HGNC
1639,ENSG00000084754,HADHA,4801,3030,"GBP, LCEH, LCHAD, MTPA",GBP,HGNC
645,ENSG00000048545,GUCA1A,4678,2978,"GCAP, GCAP1, COD3, dJ139D8.6, CORD14, GCAP-I, GCAP-1",GCAP,HGNC
10929,ENSG00000163286,ALPG,441,251,GCAP,GCAP,HGNC
4385,ENSG00000115271,GCA,15990,25801,GCL,GCL,HGNC
31671,ENSG00000244234,GMCL2,19717,64396,GCL,GCL,HGNC
8,ENSG00000001084,GCLC,4311,2729,GCS,GCS,HGNC
9024,ENSG00000148154,UGCG,12524,7357,GCS,GCS,HGNC
3699,ENSG00000109814,UGDH,12525,7358,"GDH, UDPGDH, UDP-GlcDH, UGD",GDH,HGNC
11567,ENSG00000165475,CRYL1,18246,51084,"GDH, lambda-CRY, MGC149525, MGC149526",GDH,HGNC
9092,ENSG00000148672,GLUD1,4335,2746,"GDH, GDH1, hGDH1",GDH,HGNC
1730,ENSG00000087250,MT3,7408,4504,GIF,GIF,HGNC
30595,ENSG00000240972,MIF,7097,4282,GIF,GIF,HGNC
8265,ENSG00000142871,CCN1,2654,3491,GIG1,GIG1,HGNC
3086,ENSG00000105374,NKG7,7830,4818,"GIG1, GMP-17",GIG1,HGNC
4381,ENSG00000115263,GCG,4191,2641,"GLP1, GLP2, GRPP, GLP-1",GLP1,HGNC
22384,ENSG00000220201,ZGLP1,37245,100125288,"GLP1, GLP-1, GATAD3",GLP1,HGNC
7586,ENSG00000138095,LRPPRC,15714,10128,"GP130, LRP130",GP130,HGNC
6870,ENSG00000134352,IL6ST,6021,3572,"GP130, CD130, sGP130, IL-6RB",GP130,HGNC
4168,ENSG00000113389,NPR3,7945,4883,"GUCY2B, FLJ14054",GUCY2B,HGNC
10367,ENSG00000159899,NPR2,7944,4882,"GUCY2B, ANPb, GC-B",GUCY2B,HGNC
1396,ENSG00000077782,FGFR1,3688,2260,"H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331",H2,HGNC
3374,ENSG00000107014,RLN2,10027,6019,"H2, RLXH2, bA12D24.1.1, bA12D24.1.2",H2,HGNC
39857,ENSG00000277745,H2AB3,14455,83740,H2A.B.1,H2A.B.1,HGNC
39875,ENSG00000277858,H2AB2,18298,474381,H2A.B.1,H2A.B.1,HGNC
23210,ENSG00000223609,HBD,4829,3045,HBK,HBK,HGNC
19600,ENSG00000206177,HBM,4826,3042,HBK,HBK,HGNC
4460,ENSG00000115677,HDLBP,4857,3069,HBP,HBP,HGNC
11153,ENSG00000163950,SLBP,10904,7884,HBP,HBP,HGNC
15228,ENSG00000182782,HCAR2,24827,338442,"HCA2, HM74A, PUMAG, Puma-g, NIACR1",HCA2,HGNC
11580,ENSG00000165509,MAGEC3,23798,139081,"HCA2, MAGE-C3, CT7.2",HCA2,HGNC
34949,ENSG00000255398,HCAR3,16824,8843,"HCA3, HM74",HCA3,HGNC
16187,ENSG00000186675,MAGEE2,24935,139599,HCA3,HCA3,HGNC
7036,ENSG00000135346,CGA,1885,1081,"HCG, GPHa, GPHA1, FSHA, LHA, TSHA, GPA1",HCG,HGNC
16740,ENSG00000189052,CGB5,16452,93659,HCG,HCG,HGNC
1342,ENSG00000076351,SLC46A1,30521,113235,"HCP1, MGC9564, PCFT, HsPCFT, hPCFT",HCP1,HGNC
25778,ENSG00000229357,CYCSP51,24383,343045,HCP1,HCP1,HGNC
5805,ENSG00000126457,PRMT1,5187,3276,"HCP1, ANM1",HCP1,HGNC
19397,ENSG00000205268,PDE7A,8791,5150,HCP1,HCP1,HGNC
19179,ENSG00000204536,CCHCR1,13930,54535,HCR,HCR,HGNC
5186,ENSG00000121797,CCRL2,1612,9034,"HCR, CRAM-B, CKRX, CRAM-A, ACKR5",HCR,HGNC
13175,ENSG00000172115,CYCS,19986,54205,"HCS, CYC",HCS,HGNC
10299,ENSG00000159267,HLCS,4976,3141,HCS,HCS,HGNC
14391,ENSG00000178287,SPAG11A,33342,653423,"HE2, EDDM2A",HE2,HGNC
11427,ENSG00000164871,SPAG11B,14534,10407,"HE2, EP2, EP2C, EP2D, EDDM2B",HE2,HGNC
41884,,ERVK3,3456,,HERV-K,HERV-K,HGNC
41883,,ERVK2,3455,,HERV-K,HERV-K,HGNC
15132,ENSG00000182333,LIPF,6622,8513,"HGL, HLAL",HGL,HGNC
1224,ENSG00000073350,LLGL2,6629,3993,"HGL, Hugl-2",HGL,HGNC
38492,ENSG00000270503,YTHDF2P1,19865,400209,"HGRG8, NY-REN-2",HGRG8,HGNC
17590,ENSG00000198492,YTHDF2,31675,51441,"HGRG8, NY-REN-2, CAHL",HGRG8,HGNC
13158,ENSG00000172016,REG3A,8601,5068,"HIP, REG-III, REG3, PBCGF, PAP1",HIP,HGNC
10665,ENSG00000162244,RPL29,10331,6159,"HIP, HUMRPL29, L29, eL29",HIP,HGNC
11234,ENSG00000164161,HHIP,14866,64399,"HIP, FLJ20992",HIP,HGNC
45477,,VIS1,12696,7435,"HIS1, HIS-1",HIS1,HGNC
5816,ENSG00000126550,HTN1,5283,3346,HIS1,HIS1,HGNC
1053,ENSG00000068796,KIF2A,6318,3796,HK2,HK2,HGNC
2013,ENSG00000095066,HOOK2,19885,29911,HK2,HK2,HGNC
4680,ENSG00000117305,HMGCL,5005,3155,"HL, HMGCL1",HL,HGNC
11710,ENSG00000166035,LIPC,6619,3990,"HL, HTGL",HL,HGNC
13534,ENSG00000173805,HAP1,4812,9001,"HLP, hHLP1, HIP5",HLP,HGNC
19106,ENSG00000204351,SKIC2,10898,6499,"HLP, DDX13, SKI2W, 170A, SKIV2L1, SKI2",HLP,HGNC
1337,ENSG00000076242,MLH1,7127,4292,"HNPCC, FCC2, HNPCC2, MLH-1",HNPCC,HGNC
2010,ENSG00000095002,MSH2,7325,4436,"HNPCC, HNPCC1, MSH-2",HNPCC,HGNC
5567,ENSG00000124782,RREB1,10449,6239,HNT,HNT,HGNC
15206,ENSG00000182667,NTM,17941,50863,"HNT, NTRI, IGLON2, CEPU-1",HNT,HGNC
10942,ENSG00000163346,PBXIP1,21199,57326,HPIP,HPIP,HGNC
2760,ENSG00000103145,HCFC1R1,21198,54985,"HPIP, FLJ20568",HPIP,HGNC
3626,ENSG00000109103,UNC119,12565,9094,"HRG4, POC7, POC7A",HRG4,HGNC
12622,ENSG00000169752,NRG4,29862,145957,HRG4,HRG4,HGNC
6858,ENSG00000134308,YWHAQ,12854,10971,"HS1, 14-3-3",HS1,HGNC
14765,ENSG00000180353,HCLS1,4844,3059,"HS1, CTTNL",HS1,HGNC
3577,ENSG00000108786,HSD17B1,5210,3292,"HSD17, MGC138140, SDR28C1",HSD17,HGNC
1702,ENSG00000086696,HSD17B2,5211,3294,"HSD17, SDR9C2",HSD17,HGNC
31546,ENSG00000243896,OR2A7,8234,401427,HSDJ0798C17,HSDJ0798C17,HGNC
25601,ENSG00000228960,OR2A9P,8236,441295,HSDJ0798C17,HSDJ0798C17,HGNC
14969,ENSG00000181523,SGSH,10818,6448,"HSS, MPS3A, SFMD",HSS,HGNC
5918,ENSG00000127554,GFER,4236,2671,"HSS, ERV1, ALR, HERV1, HPO1, HPO2",HSS,HGNC
5693,ENSG00000125779,PANK2,15894,80025,"HSS, FLJ11729, PKAN, HARP",HSS,HGNC
211,ENSG00000008294,SPAG9,14524,9043,"HSS, SYD1, KIAA0516, MGC14967, MGC74461, MGC117291, JLP, PHET, HLC4, FLJ13450, FLJ14006, FLJ26141, FLJ34602, CT89, JIP4, JIP-4, PIG6",HSS,HGNC
16003,ENSG00000185947,ZNF267,13060,10308,HZF2,HZF2,HGNC
45584,,ZNF126,12909,,"HZF2, HZF-2",HZF2,HGNC
45583,,ZNF125,12908,,"HZF3, HZF-3",HZF3,HGNC
1887,ENSG00000090612,ZNF268,13061,10795,HZF3,HZF3,HGNC
10933,ENSG00000163295,ALPI,437,248,IAP,IAP,HGNC
17076,ENSG00000196776,CD47,1682,961,"IAP, OA3",IAP,HGNC
1252,ENSG00000074201,CLNS1A,2080,1207,ICln,ICln,HGNC
21145,ENSG00000213335,CLNS1AP1,2081,1204,ICln,ICln,HGNC
42460,,IGHVOR16@,5712,,"IGHV, OR16",IGHV,HGNC
42459,,IGHVOR15@,5711,,"IGHV, OR15",IGHV,HGNC
42453,,IGHV4-30-4,5648,28397,"IGHV4-3, IGHV4304",IGHV4-3,HGNC
42452,,IGHV4-30-2,5647,28398,"IGHV4-3, IGHV4302",IGHV4-3,HGNC
17223,ENSG00000197272,IL27,19157,246778,"IL-27, p28, IL27p28, IL-27A, IL27A, MGC71873",IL-27,HGNC
13264,ENSG00000172458,IL17D,5984,53342,"IL-27, IL-17D, IL27, FLJ30846",IL-27,HGNC
5948,ENSG00000127946,HIP1,4913,3092,ILWEQ,ILWEQ,HGNC
7383,ENSG00000137076,TLN1,11845,7094,ILWEQ,ILWEQ,HGNC
10112,ENSG00000157837,SPPL3,30424,121665,"IMP2, PSL4, MGC90402, MGC126674, MGC126676, DKFZP586C1324",IMP2,HGNC
15730,ENSG00000184903,IMMP2L,14598,83943,IMP2,IMP2,HGNC
20540,ENSG00000211690,TRGJ1,12277,6968,J1,J1,HGNC
20482,ENSG00000211597,IGKJ1,5719,28950,J1,J1,HGNC
20537,ENSG00000211687,TRGJ2,12278,6969,J2,J2,HGNC
20481,ENSG00000211596,IGKJ2,5720,28949,J2,J2,HGNC
5884,ENSG00000127314,RAP1B,9857,5908,"K-REV, RAL1B, DKFZp586H0723",K-REV,HGNC
5607,ENSG00000125249,RAP2A,9861,5911,K-REV,K-REV,HGNC
16315,ENSG00000187242,KRT12,6414,3859,K12,K12,HGNC
8121,ENSG00000141574,SECTM1,10707,6398,K12,K12,HGNC
7073,ENSG00000135480,KRT7,6445,3855,"K7, CK7, CK-7, K2C7, SCL",K7,HGNC
43600,,RBPJP4,13687,58163,K7,K7,HGNC
6652,ENSG00000132854,KANK4,27263,163782,KIAA0172,KIAA0172,HGNC
3381,ENSG00000107104,KANK1,19309,23189,"KIAA0172, KANK",KIAA0172,HGNC
907,ENSG00000064999,ANKS1A,20961,23294,KIAA0229,KIAA0229,HGNC
5552,ENSG00000124678,TCP11,11658,6954,"KIAA0229, FPPR",KIAA0229,HGNC
12541,ENSG00000169375,SIN3A,19353,25942,"KIAA0700, DKFZP434K2235",KIAA0700,HGNC
5909,ENSG00000127511,SIN3B,19354,23309,KIAA0700,KIAA0700,HGNC
1305,ENSG00000075407,ZNF37A,13102,7587,"KOX21, ZNF37",KOX21,HGNC
28082,ENSG00000234420,ZNF37BP,13103,100129482,"KOX21, FLJ23327",KOX21,HGNC
9333,ENSG00000151093,OXSM,26063,54995,"KS, FLJ20604, FASN2D, CEM1",KS,HGNC
15249,ENSG00000182871,COL18A1,2195,80781,"KS, KNO1",KS,HGNC
1407,ENSG00000078081,LAMP3,14582,27074,"LAMP, TSC403, DC-LAMP, DCLAMP, CD208",LAMP,HGNC
15900,ENSG00000185565,LSAMP,6705,4045,"LAMP, IGLON3",LAMP,HGNC
13202,ENSG00000172216,CEBPB,1834,1051,"LAP, CRP2, NFIL6, IL6DBP, C/EBP-beta",LAP,HGNC
6907,ENSG00000134575,ACP2,123,53,LAP,LAP,HGNC
2785,ENSG00000103257,SLC7A5,11063,8140,"LAT1, E16, D16S469E, MPE16, CD98",LAT1,HGNC
21292,ENSG00000213658,LAT,18874,27040,LAT1,LAT1,HGNC
107,ENSG00000005844,ITGAL,6148,3683,"LFA-1, LFA1A",LFA-1,HGNC
10427,ENSG00000160255,ITGB2,6155,3689,"LFA-1, MAC-1",LFA-1,HGNC
22085,ENSG00000216740,ANXA2P3,540,305,LIP2,LIP2,HGNC
15217,ENSG00000182718,ANXA2,537,302,LIP2,LIP2,HGNC
10808,ENSG00000162836,ACP6,29609,51205,"LPAP, ACPL1",LPAP,HGNC
21176,ENSG00000213402,PTPRCAP,9667,5790,"LPAP, CD45-AP",LPAP,HGNC
12223,ENSG00000168028,RPSA,6502,3921,"LRP, 37LRP, p40, SA, uS2",LRP,HGNC
6614,ENSG00000132670,PTPRA,9664,5786,"LRP, HLPR, HPTPA, RPTPA",LRP,HGNC
5365,ENSG00000123384,LRP1,6692,4035,"LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R",LRP,HGNC
330,ENSG00000013364,MVP,7531,9961,"LRP, VAULT1",LRP,HGNC
400,ENSG00000020426,MNAT1,7181,4331,"MAT1, RNF66",MAT1,HGNC
28585,ENSG00000235531,MSC-AS1,48724,100132891,MAT1,MAT1,HGNC
2203,ENSG00000100156,SLC16A8,16270,23539,"MCT3, REMP",MCT3,HGNC
8107,ENSG00000141526,SLC16A3,10924,9123,"MCT3, MCT4",MCT3,HGNC
3154,ENSG00000105664,COMP,2227,1311,"MED, THBS5, TSP5, TSP-5",MED,HGNC
651,ENSG00000049089,COL9A2,2218,1298,MED,MED,HGNC
31714,ENSG00000244355,LY6G6D,13935,58530,"MEGT1, Ly6-D, G6D, LY6-D, NG25",MEGT1,HGNC
32882,ENSG00000250641,LY6G6F-LY6G6D,38821,110599563,"MEGT1, MEGT-1, G6F-LY6G6D",MEGT1,HGNC
11914,ENSG00000166840,GLYATL1,30519,92292,"MGC15397, FLJ34646",MGC15397,HGNC
11134,ENSG00000163900,TMEM41A,30544,90407,MGC15397,MGC15397,HGNC
10286,ENSG00000159214,CCDC24,28688,149473,MGC45441,MGC45441,HGNC
14313,ENSG00000177868,SVBP,29204,374969,MGC45441,MGC45441,HGNC
22017,ENSG00000215914,MMP23A,7170,8511,MIFR,MIFR,HGNC
16825,ENSG00000189409,MMP23B,7171,8510,"MIFR, MIFR-1",MIFR,HGNC
461,ENSG00000027001,MIPEP,7104,4285,MIP,MIP,HGNC
1591,ENSG00000083312,TNPO1,6401,3842,"MIP, TRN, IPO2, MIP1",MIP,HGNC
7846,ENSG00000139697,SBNO1,22973,55206,"MOP3, FLJ10701, FLJ10833, Sno",MOP3,HGNC
6772,ENSG00000133794,BMAL1,701,406,"MOP3, JAP3, PASD3, bHLHe5, ARNTL1",MOP3,HGNC
3647,ENSG00000109270,LAMTOR3,15606,8649,"MP1, MAPBP, Ragulator3",MP1,HGNC
3471,ENSG00000107959,PITRM1,17663,10531,"MP1, KIAA1104, hMP1, PreP",MP1,HGNC
5898,ENSG00000127415,IDUA,5391,3425,"MPS1, MPSI",MPS1,HGNC
4092,ENSG00000112742,TTK,12401,7272,"MPS1, MPS1L1, CT96, MPH1",MPS1,HGNC
6819,ENSG00000134138,MEIS2,7001,4212,"MRG1, HsT18361",MRG1,HGNC
22218,ENSG00000218283,MORF4L1P1,20400,326591,MRG1,MRG1,HGNC
11323,ENSG00000164442,CITED2,1987,10370,MRG1,MRG1,HGNC
14574,ENSG00000179277,MEIS3P1,7002,4213,MRG2,MRG2,HGNC
3099,ENSG00000105419,MEIS3,29537,56917,"MRG2, DKFZp547H236",MRG2,HGNC
14736,ENSG00000180209,MYL11,29824,29895,"MRLC2, HUMMLC2B",MRLC2,HGNC
4824,ENSG00000118680,MYL12B,29827,103910,MRLC2,MRLC2,HGNC
6224,ENSG00000130299,GTPBP3,14880,84705,"MSS1, THDF1, GTPBG3, MTGP1, FLJ14700",MSS1,HGNC
10546,ENSG00000161057,PSMC2,9548,5701,"MSS1, S7, Nbla10058, RPT1",MSS1,HGNC
6317,ENSG00000130758,MAP3K10,6849,4294,"MST, MEKK10",MST,HGNC
5994,ENSG00000128309,MPST,7223,4357,"MST, TST2, TUM1",MST,HGNC
26277,ENSG00000230444,TFAMP1,11636,260341,MTTF1,MTTF1,HGNC
34669,ENSG00000254798,TFAMP2,11638,260340,MTTF1,MTTF1,HGNC
6825,ENSG00000134184,GSTM1,4632,2944,"MU, H-B",MU,HGNC
16583,ENSG00000188428,BLOC1S5,18561,63915,"MU, dJ303A1.3",MU,HGNC
3324,ENSG00000106588,PSMA2,9531,5683,"MU, HC3, PMSA2",MU,HGNC
9426,ENSG00000151779,NBAS,15625,51594,NAG,NAG,HGNC
3575,ENSG00000108784,NAGLU,7632,4669,NAG,NAG,HGNC
10994,ENSG00000163512,AZI2,24002,64343,"NAP1, FLJ21939, AZ2",NAP1,HGNC
6424,ENSG00000131400,NAPSA,13395,9476,"NAP1, NAPA, Kdap, KAP",NAP1,HGNC
680,ENSG00000050438,SLC4A8,11034,9498,NBC3,NBC3,HGNC
506,ENSG00000033867,SLC4A7,11033,9497,"NBC3, SBC2",NBC3,HGNC
8937,ENSG00000147403,RPL10,10298,6134,"NOV, QM, DXS648E, DXS648, FLJ23544, L10, uL16",NOV,HGNC
4291,ENSG00000114554,PLXNA1,9099,5361,NOV,NOV,HGNC
15185,ENSG00000182575,NXPH3,8077,11248,NPH3,NPH3,HGNC
4233,ENSG00000113971,NPHP3,7907,27031,"NPH3, KIAA2000, FLJ30691, FLJ36696, MKS7, SLSN3, CFAP31",NPH3,HGNC
2079,ENSG00000099250,NRP1,8004,8829,"NRP, VEGF165R, CD304",NRP,HGNC
16287,ENSG00000187109,NAP1L1,7637,4673,"NRP, NAP1, NAP1L, MGC8688, MGC23410",NRP,HGNC
8902,ENSG00000147133,TAF1,11535,6872,"NSCL2, TAFII250, KAT4, DYT3/TAF1",NSCL2,HGNC
14249,ENSG00000177551,NHLH2,7818,4808,"NSCL2, bHLHa34",NSCL2,HGNC
10849,ENSG00000162981,LRATD1,20743,151354,"NSE1, FLJ35392",NSE1,HGNC
12493,ENSG00000169189,NSMCE1,29897,197370,NSE1,NSE1,HGNC
7544,ENSG00000137936,BCAR3,973,8412,"NSP2, SH2D3B, AND-34, MIG7",NSP2,HGNC
5687,ENSG00000125744,RTN2,10468,6253,"NSP2, NSPL1",NSP2,HGNC
12935,ENSG00000171119,NRTN,8007,4902,NTN,NTN,HGNC
128,ENSG00000006210,CX3CL1,10647,6376,"NTN, C3Xkine, ABCD-3, CXC3C, CXC3",NTN,HGNC
9227,ENSG00000149742,SLC22A9,16261,114571,"OAT4, FLJ23666, UST3, OAT7",OAT4,HGNC
12232,ENSG00000168065,SLC22A11,18120,55867,OAT4,OAT4,HGNC
8311,ENSG00000143190,POU2F1,9212,5451,OCT1,OCT1,HGNC
13751,ENSG00000175003,SLC22A1,10963,6580,OCT1,OCT1,HGNC
470,ENSG00000028277,POU2F2,9213,5452,OCT2,OCT2,HGNC
4060,ENSG00000112499,SLC22A2,10966,6582,OCT2,OCT2,HGNC
19177,ENSG00000204531,POU5F1,9221,5460,"OCT3, Oct4, MGC22487, OCT-4, Oct3/4",OCT3,HGNC
8827,ENSG00000146477,SLC22A3,10967,6581,"OCT3, EMT",OCT3,HGNC
4640,ENSG00000116985,BMP8B,1075,656,OP-2,OP-2,HGNC
15449,ENSG00000183682,BMP8A,21650,353500,"OP-2, Op2",OP-2,HGNC
14217,ENSG00000177400,OR7E8P,8458,346708,OR11-11a,OR11-11a,HGNC
34882,ENSG00000255261,OR7E4P,8424,8585,OR11-11a,OR11-11a,HGNC
7418,ENSG00000137252,HCRTR2,4849,3062,"OX2R, OXR2, ORXR2",OX2R,HGNC
11031,ENSG00000163606,CD200R1,24235,131450,"OX2R, HCRTR2, CD200R",OX2R,HGNC
4355,ENSG00000115128,SF3B6,30096,51639,"P14, SF3B14a, Ht006, CGI-110, SAP14a",P14,HGNC
11064,ENSG00000163684,RPP14,30327,11102,P14,P14,HGNC
10916,ENSG00000163220,S100A9,10499,6280,"P14, MIF, NIF, LIAG, MRP14, MAC387, 60B8AG, CGLB, MRP-14, S100-A9",P14,HGNC
9004,ENSG00000147883,CDKN2B,1788,1030,"P15, MTS2, INK4B, TP15, CDK4I, p15INK4b",P15,HGNC
6611,ENSG00000132661,NXT1,15913,29107,"P15, MTR2",P15,HGNC
17596,ENSG00000198517,MAFK,6782,7975,"P18, NFE2U",P18,HGNC
16130,ENSG00000186448,ZNF197,12988,10168,"P18, D3S1363E, ZKSCAN9, ZSCAN41",P18,HGNC
12405,ENSG00000168824,NSG1,18790,27065,"P21, D4S234E, NEEP21",P21,HGNC
5562,ENSG00000124762,CDKN1A,1784,1026,"P21, CIP1, WAF1, SDI1, CAP20, p21CIP1, p21Cip1/Waf1, p21",P21,HGNC
4497,ENSG00000115956,PLEK,9070,5341,"P47, PLEK1",P47,HGNC
3109,ENSG00000105472,CLEC11A,10576,6320,"P47, LSLCL, CLECSF3",P47,HGNC
2683,ENSG00000102580,DNAJC3,9439,5611,"P58, P58IPK, HP58, ERdj6, p58(IPK)",P58,HGNC
11966,ENSG00000167004,PDIA3,4606,2923,"P58, ERp61, ERp57, ERp60, GRP57, PI-PLC, HsT17083",P58,HGNC
8398,ENSG00000143546,S100A8,10498,6279,"P8, MRP8, MRP-8, 60B8AG, CGLA, S100-A8",P8,HGNC
15840,ENSG00000185290,NUPR2,44164,389493,P8,P8,HGNC
26835,ENSG00000231707,PABPC1P1,8558,26980,PABP1,PABP1,HGNC
1126,ENSG00000070756,PABPC1,8554,26986,"PABP1, PABPL1",PABP1,HGNC
9434,ENSG00000151846,PABPC3,8556,5042,"PABP3, tPABP",PABP3,HGNC
26388,ENSG00000230673,PABPC1P3,8560,26978,PABP3,PABP3,HGNC
12789,ENSG00000170476,MZB1,30125,51237,"PACAP, MGC29506, HSPC190, pERp1, MEDA-7",PACAP,HGNC
8083,ENSG00000141433,ADCYAP1,241,116,PACAP,PACAP,HGNC
8708,ENSG00000145730,PAM,8596,5066,"PAL, PHM, PAM-1",PAL,HGNC
9085,ENSG00000148602,LRIT1,23404,26103,"PAL, DKFZP434K091, FIGLER9",PAL,HGNC
1861,ENSG00000090060,PAPOLA,14981,10914,PAP,PAP,HGNC
4121,ENSG00000112996,MRPS30,8769,10884,"PAP, mL65",PAP,HGNC
9619,ENSG00000153317,ASAP1,2720,50807,"PAP, KIAA1249, ZG14P, CENTB4",PAP,HGNC
9078,ENSG00000148498,PARD3,16051,56288,"PAR3, PARD3A, Bazooka, Baz, ASIP, PPP1R118",PAR3,HGNC
11257,ENSG00000164220,F2RL2,3539,2151,PAR3,PAR3,HGNC
43558,,PWAR4,29998,347745,"PAR4, PAR-4",PAR4,HGNC
5916,ENSG00000127533,F2RL3,3540,9002,PAR4,PAR4,HGNC
224,ENSG00000008710,PKD1,9008,5310,"PBP, Pc-1, TRPP1",PBP,HGNC
5675,ENSG00000125686,MED1,9234,5469,"PBP, TRAP220, RB18A, DRIP230, CRSP200, CRSP1",PBP,HGNC
148,ENSG00000006652,IFRD1,5456,3475,"PC4, TIS7",PC4,HGNC
4380,ENSG00000115257,PCSK4,8746,54760,"PC4, SPC5, DKFZp434B217, MGC34749",PC4,HGNC
4167,ENSG00000113387,SUB1,19985,10923,"PC4, p15, p14",PC4,HGNC
13734,ENSG00000174943,KCTD13,22234,253980,"PDIP1, FKSG86, POLDIP1",PDIP1,HGNC
6276,ENSG00000130589,HELZ2,30021,85441,"PDIP1, PRIC285, KIAA1769",PDIP1,HGNC
10377,ENSG00000160014,CALM3,1449,808,"PHKD, PHKD3",PHKD,HGNC
8467,ENSG00000143933,CALM2,1445,805,"PHKD, PHKD2, CAMII",PHKD,HGNC
562,ENSG00000039650,PNKP,9154,11284,PNK,PNK,HGNC
10414,ENSG00000160209,PDXK,8819,8566,"PNK, PKH, FLJ21324, PRED79, FLJ31940, MGC15873",PNK,HGNC
40008,ENSG00000278570,NR2E3,7974,10002,"PNR, rd7, RP37",PNR,HGNC
7089,ENSG00000135569,TAAR5,30236,9038,PNR,PNR,HGNC
5509,ENSG00000124429,POF1B,13711,79983,"POF, FLJ22792",POF,HGNC
8916,ENSG00000147202,DIAPH2,2877,1730,"POF, DIA, POF2, DIA2",POF,HGNC
5163,ENSG00000121577,POPDC2,17648,64091,POP2,POP2,HGNC
34156,ENSG00000253548,PYDC2,33512,152138,POP2,POP2,HGNC
41181,ENSG00000289721,PYDC5,53781,107181291,POP3,POP3,HGNC
6565,ENSG00000132429,POPDC3,17649,64208,"POP3, MGC22671, bA355M14.1",POP3,HGNC
17092,ENSG00000196834,POTEI,37093,653269,POTE2beta,POTE2beta,HGNC
22695,ENSG00000222038,POTEJ,37094,653781,POTE2beta,POTE2beta,HGNC
3194,ENSG00000105825,TFPI2,11761,7980,"PP5, TFPI-2, REF1",PP5,HGNC
302,ENSG00000011485,PPP5C,9322,5536,PP5,PP5,HGNC
6985,ENSG00000135069,PSAT1,19129,29968,"PSA, PSAT",PSA,HGNC
8058,ENSG00000141279,NPEPPS,7900,9520,"PSA, MP100",PSA,HGNC
8217,ENSG00000142515,KLK3,6364,354,PSA,PSA,HGNC
6394,ENSG00000131153,GINS2,24575,51659,"PSF2, Pfs2",PSF2,HGNC
19077,ENSG00000204267,TAP2,44,6891,"PSF2, RING11, D6S217E",PSF2,HGNC
4410,ENSG00000115386,REG1A,9951,5967,"PSP, PTP, PSPS, PSPS1",PSP,HGNC
5668,ENSG00000125650,PSPN,9579,5623,PSP,PSP,HGNC
11638,ENSG00000165731,RET,9967,5979,"PTC, CDHF12, RET51, CDHR16",PTC,HGNC
3483,ENSG00000108091,CCDC6,18782,8030,"PTC, TPC, H4, PTC1",PTC,HGNC
39248,ENSG00000274391,TPTE,12023,7179,"PTEN2, CT44, TPTE1",PTEN2,HGNC
29689,ENSG00000237984,PTENP1,9589,11191,"PTEN2, psiPTEN, PTH2, PTEN-rs, PTENpg1",PTEN2,HGNC
16267,ENSG00000187024,PTRH1,27039,138428,PTH1,PTH1,HGNC
9486,ENSG00000152266,PTH,9606,5741,PTH1,PTH1,HGNC
6622,ENSG00000132693,CRP,2367,1401,PTX1,PTX1,HGNC
1062,ENSG00000069011,PITX1,9004,5307,"PTX1, POTX",PTX1,HGNC
1748,ENSG00000087502,ERGIC2,30208,51290,"PTX1, Erv41",PTX1,HGNC
9954,ENSG00000156467,UQCRB,12582,7381,"QP-C, QCR7, UQCR6",QP-C,HGNC
11314,ENSG00000164405,UQCRQ,29594,27089,"QP-C, QCR8, UQCR7",QP-C,HGNC
13866,ENSG00000175595,ERCC4,3436,2072,"RAD1, FANCQ",RAD1,HGNC
12550,ENSG00000169413,RNASE6,10048,6039,"RAD1, RNaseK6",RAD1,HGNC
42588,,LINC00914,48604,,RAGE,RAGE,HGNC
19091,ENSG00000204305,AGER,320,177,"RAGE, SCARJ1, sRAGE",RAGE,HGNC
2982,ENSG00000104881,PPP1R13L,18838,10848,"RAI, IASPP",RAI,HGNC
423,ENSG00000023191,RNH1,10074,6050,RAI,RAI,HGNC
9137,ENSG00000149090,PAMR1,24554,25891,"RAMP, DKFZP586H2123",RAMP,HGNC
8381,ENSG00000143476,DTL,30288,51514,"RAMP, L2DTL, DCAF2, CDT2",RAMP,HGNC
5176,ENSG00000121741,ZMYM2,12989,7750,"RAMP, FIM, MYM",RAMP,HGNC
2869,ENSG00000104093,DMXL2,2938,23312,"RC3, KIAA0856, DFNA71",RC3,HGNC
9699,ENSG00000154146,NRGN,8000,4900,RC3,RC3,HGNC
