gene_symbol,alias_symbol,ENSG_ID,collision,source
MRPL32,"BL32M,BMRP-59B,HSPC283,L32MT,MRP-L32",ENSG00000106591,MRP-L32,ENSG
ABCC1,"GS-X,MRP,MRP1",ENSG00000278183,MRP1,ENSG
MSH3,"DUP,MRP1",ENSG00000113318,MRP1,ENSG
KLHL1,"FLJ30047,KIAA1490,MRP2",ENSG00000150361,MRP2,ENSG
SYCE1L,MRP2,ENSG00000205078,MRP2,ENSG
ABCC2,"CMOAT,CMRP,DJS,MRP2",ENSG00000023839,MRP2,ENSG
ABCC6,"ARA,EST349056,MLP1,MRP6,PXE,URG7",ENSG00000275331,MRP6,ENSG
S100A12,"CAAF1,CAGC,CGRP,ENRAGE,MRP6,P6",ENSG00000163221,MRP6,ENSG
ABCC10,"EST182763,MRP7,SIMRP7",ENSG00000124574,MRP7,ENSG
CFTR,"ABC35,ABCC7,CF,CFTR/MRP,DJ760C5.1,MRP7,TNR-CFTR",ENSG00000001626,MRP7,ENSG
S100A8,"60B8AG,CAGA,CFAG,CGLA,MRP-8,MRP8,P8,S100-A8",ENSG00000143546,MRP8,ENSG
ABCC8,"ABC36,HHF1,HI,HRINS,MRP8,PHHI,SUR,SUR1,TNDM2",ENSG00000006071,MRP8,ENSG
ABCC11,MRP8,ENSG00000121270,MRP8,ENSG
MS4A8,"CD20L5,MS4A4,MS4A8B",ENSG00000166959,MS4A4,ENSG
MS4A4A,"CD20L1,MS4A4,MS4A7",ENSG00000110079,MS4A4,ENSG
FN1,"CIG,FINC,GFND2,LETS,LNC-ABCA12-8,MSF",ENSG00000115414,MSF,ENSG
PRG4,"BG174L6.2,CACP,FLJ32635,HAPO,JCAP,MSF,SZP",ENSG00000116690,MSF,ENSG
SEPTIN9,"AF17Q25,KIAA0991,MSF,MSF1,PNUTL4,SEPT9,SEPTD1",ENSG00000282302,MSF,ENSG
MSX2,"CRS2,FPP,HOX8,MSH,PFM,PFM1",ENSG00000120149,MSH,ENSG
POMC,"ACTH,CLIP,LPH,MSH,NPP,POC",ENSG00000115138,MSH,ENSG
CSPG4,"CSPG4A,HMW-MAA,MCSP,MCSPG,MEL-CSPG,MSK16,NG2",ENSG00000173546,MSK16,ENSG
ACAN,"AGC1,CSPG1,CSPGCP,MSK16",ENSG00000157766,MSK16,ENSG
MST1,"D3F15S2,DNF15S2,HGFL,MSP,NF15S2",ENSG00000173531,MSP,ENSG
MSMB,"IGBF,MSP,MSPB,PN44,PRPS,PSP,PSP-94,PSP57,PSP94",ENSG00000263639,MSP,ENSG
LMLN,"GP63,LMNL1,MSP",ENSG00000185621,MSP,ENSG
GTPBP3,"FLJ14700,GTPBG3,MSS1,MTGP1,THDF1",ENSG00000130299,MSS1,ENSG
PSMC2,"MSS1,NBLA10058,RPT1,S7",ENSG00000161057,MSS1,ENSG
RABIF,"MSS4,RASGRF3",ENSG00000183155,MSS4,ENSG
PIP5K1B,"MSS4,STM7",ENSG00000107242,MSS4,ENSG
MAP3K10,"MEKK10,MLK2,MST",ENSG00000130758,MST,ENSG
MPST,"MST,TST2,TUM1",ENSG00000128309,MST,ENSG
MSTO1,"FLJ10504,LST005,MISATO,MST",ENSG00000125459,MST,ENSG
MT1A,"MT1,MT1S",ENSG00000205362,MT1,ENSG
MT1M,"MT1,MT1K",ENSG00000205364,MT1,ENSG
MT1B,"MT1,MT1Q",ENSG00000169688,MT1,ENSG
MT1H,MT1,ENSG00000205358,MT1,ENSG
MT1G,"MT1,MT1K",ENSG00000125144,MT1,ENSG
MT1X,"MT-1L,MT1",ENSG00000187193,MT1,ENSG
MT1JP,"MT1,MT1J,MT1NP,MTB",ENSG00000255986,MT1,ENSG
MT1F,MT1,ENSG00000198417,MT1,ENSG
MT1IP,"MT1,MT1I,MTE",ENSG00000275691,MT1,ENSG
MT1L,"MT1,MT1R,MTF",ENSG00000260549,MT1,ENSG
MT1E,"MT1,MTD",ENSG00000169715,MT1,ENSG
MT1M,"MT1,MT1K",ENSG00000205364,MT1K,ENSG
MT1G,"MT1,MT1K",ENSG00000125144,MT1K,ENSG
MT2A,MT2,ENSG00000125148,MT2,ENSG
TMPRSS6,"FLJ30744,MT2",ENSG00000187045,MT2,ENSG
MT1JP,"MT1,MT1J,MT1NP,MTB",ENSG00000255986,MTB,ENSG
NCAPG2,"CAP-G2,FLJ20311,HCAP-G2,LUZP5,MTB",ENSG00000146918,MTB,ENSG
SH2D1A,"DSHP,EBVS,IMD5,LYP,MTCP1,SAP,XLP,XLPD",ENSG00000183918,MTCP1,ENSG
CMC4,"MTCP1,MTCP1NB,P8,P8MTCP1",ENSG00000182712,MTCP1,ENSG
MT1L,"MT1,MT1R,MTF",ENSG00000260549,MTF,ENSG
MELTF,"CD228,FLJ38863,MAP97,MFI2,MGC4856,MTF,MTF1",ENSG00000163975,MTF,ENSG
FTMT,MTF,ENSG00000181867,MTF,ENSG
MYT1,"MTF1,MYTI,NZF2,PLPB1,ZC2H2C1,ZC2HC4A",ENSG00000276876,MTF1,ENSG
MELTF,"CD228,FLJ38863,MAP97,MFI2,MGC4856,MTF,MTF1",ENSG00000163975,MTF1,ENSG
CMTR1,"FTSJD2,ISG95,KIAA0082,MTR1",ENSG00000137200,MTR1,ENSG
TRPM5,"LTRPC5,MTR1",ENSG00000070985,MTR1,ENSG
CMTR2,"AFT,FLJ11171,FTSJD1,MTR2",ENSG00000292378,MTR2,ENSG
NXT1,"MTR2,P15",ENSG00000132661,MTR2,ENSG
S100A4,"18A2,42A,CAPL,FSP1,MTS1,P9KA,PEL98",ENSG00000196154,MTS1,ENSG
CDKN2A,"ARF,CAI2,CDK4I,CDKN2,CMM2,INK4,INK4A,MLM,MTS1,P14,P14ARF,P16,P16-INK4A,P16INK4A,P19,P19ARF",ENSG00000147889,MTS1,ENSG
TFAMP1,"MTTF1,TCF6L1",ENSG00000230444,MTTF1,ENSG
TFAMP2,"MTTF1,TCF6L3",ENSG00000254798,MTTF1,ENSG
PSMA2,"HC3,MU,PMSA2",ENSG00000106588,MU,ENSG
BLOC1S5,"DJ303A1.3,MU,MUTED",ENSG00000188428,MU,ENSG
GSTM1,"GST1,H-B,MU",ENSG00000134184,MU,ENSG
AP2M1,"AP50,CLAPM1,MU2",ENSG00000161203,MU2,ENSG
AP1M2,"AP1-MU2,HSMU1B,MU2",ENSG00000129354,MU2,ENSG
MUC5AC,MUC5,ENSG00000215182,MUC5,ENSG
MUC5B,"MG1,MUC-5B,MUC5",ENSG00000117983,MUC5,ENSG
IRF4,"LSIRF,MUM1",ENSG00000137265,MUM1,ENSG
PWWP3A,"EXPAND1,MUM-1,MUM1",ENSG00000160953,MUM1,ENSG
WTAP,"KIAA0105,MGC3925,MUM2",ENSG00000146457,MUM2,ENSG
TRAPPC1,"BET5,MUM2",ENSG00000170043,MUM2,ENSG
ZMYM3,"DXS6673E,KIAA0385,MYM,ZNF198L2,ZNF261",ENSG00000147130,MYM,ENSG
ZMYM5,"MYM,ZNF198L1,ZNF237",ENSG00000132950,MYM,ENSG
ZMYM4,"KIAA0425,MYM,ZNF198L3,ZNF262",ENSG00000146463,MYM,ENSG
ZMYM2,"FIM,MYM,RAMP,ZNF198",ENSG00000121741,MYM,ENSG
ZMYM1,"FLJ23151,MYM",ENSG00000197056,MYM,ENSG
ZMYM6,"BUSTER2,KIAA1353,MYM,ZBED7,ZNF198L4,ZNF258",ENSG00000163867,MYM,ENSG
SLC4A11,"BTR1,CDPD1,CHED2,DJ794I6.2,FECD4,NABC1",ENSG00000088836,NABC1,ENSG
BCAS1,"AIBC1,NABC1,PMES-2",ENSG00000064787,NABC1,ENSG
NLRP1,"CARD7,CLR17.1,DEFCAP,DKFZP586O1822,KIAA0926,NAC,NALP1,SLEV1,VAMAS1",ENSG00000091592,NAC,ENSG
XK,"KX,,NAC,X1K,XKR1",ENSG00000047597,NAC,ENSG
NACC1,"BEND8,BTBD14B,BTBD30,NAC-1,NAC1",ENSG00000160877,NAC1,ENSG
SCN1A,"FEB3,GEFSP2,HBSCI,NAC1,NAV1.1,SCN1,SMEI",ENSG00000144285,NAC1,ENSG
NAGLU,NAG,ENSG00000108784,NAG,ENSG
NBAS,NAG,ENSG00000151779,NAG,ENSG
SCN7A,"NAG,NAV2.1,NAV2.2,SCN6A",ENSG00000136546,NAG,ENSG
NAPSA,"KAP,KDAP,NAP1,NAPA",ENSG00000131400,NAP1,ENSG
NAP1L1,"MGC23410,MGC8688,NAP1,NAP1L,NRP",ENSG00000187109,NAP1,ENSG
CXCL8,"3-10C,AMCF-I,B-ENAP,GCP-1,GCP1,IL-8,IL8,K60,LECT,LUCT,LYNAP,MDNCF,MONAP,NAF,NAP-1,NAP1,SCYB8,TSG-1",ENSG00000169429,NAP1,ENSG
ACOT8,"HACTE-III,HTE,NAP1,PTE-2,PTE1",ENSG00000101473,NAP1,ENSG
AZI2,"AZ2,FLJ21939,NAP1",ENSG00000163512,NAP1,ENSG
NCKAP1,"HEM2,NAP1,NAP125",ENSG00000061676,NAP1,ENSG
NAP1L1,"MGC23410,MGC8688,NAP1,NAP1L,NRP",ENSG00000187109,NAP1L,ENSG
NAPSB,"NAP1L,NAP2,NAPB,NAPSBP",ENSG00000131401,NAP1L,ENSG
NAP1L4,NAP2,ENSG00000273562,NAP2,ENSG
NAPSB,"NAP1L,NAP2,NAPB,NAPSBP",ENSG00000131401,NAP2,ENSG
SLC6A2,"NAT1,NET,NET1,SLC6A5",ENSG00000103546,NAT1,ENSG
EIF4G2,"DAP5,NAT1,P97",ENSG00000110321,NAT1,ENSG
SLC38A4,"ATA3,NAT3,PAAT,SNAT4",ENSG00000139209,NAT3,ENSG
NAA20,"DJ1002M8.1,NAT3,NAT5",ENSG00000173418,NAT3,ENSG
NAA20,"DJ1002M8.1,NAT3,NAT5",ENSG00000173418,NAT5,ENSG
NAA50,"FLJ13194,MAK3,NAT13,NAT5,SAN",ENSG00000121579,NAT5,ENSG
SLC4A7,"NBC3,SBC2,SLC4A6",ENSG00000033867,NBC3,ENSG
SLC4A8,NBC3,ENSG00000050438,NBC3,ENSG
TP63,"EEC3,KET,NBP,OFC8,P40,P51,P53CP,P63,P73H,P73L,SHFM4,TP53CP,TP53L,TP73L",ENSG00000073282,NBP,ENSG
COASY,"DPCK,NBP,PPAT",ENSG00000068120,NBP,ENSG
ARHGEF16,"GEF16,NBR",ENSG00000130762,NBR,ENSG
EXD3,"FLJ20433,LOC54932,MUT-7,NBR",ENSG00000187609,NBR,ENSG
NLRP2,"CLR19.9,FLJ20510,NALP2,NBS1,PAN1,PYPAF2",ENSG00000274638,NBS1,ENSG
NBN,"AT-V1,AT-V2,ATV,NBS,NBS1",ENSG00000104320,NBS1,ENSG
MT-ND1,"MTND1,NAD1,ND1",ENSG00000198888,ND1,ENSG
IVNS1ABP,"ARA3,HSPC068,KIAA0850,KLHL39,ND1,NS-1,NS1-BP",ENSG00000116679,ND1,ENSG
STK38,"NDR,NDR1",ENSG00000112079,NDR,ENSG
HEMGN,"CT155,EDAG,NDR",ENSG00000136929,NDR,ENSG
NDRG1,"CAP43,DRG1,NDR1,RTP,TDD5",ENSG00000104419,NDR1,ENSG
STK38,"NDR,NDR1",ENSG00000112079,NDR1,ENSG
MME,"CALLA,CD10,NEP",ENSG00000196549,NEP,ENSG
DDR1,"CAK,CD167,EDDR1,NEP,NTRK4,PTK3A,RTK6",ENSG00000229767,NEP,ENSG
SLC6A2,"NAT1,NET,NET1,SLC6A5",ENSG00000103546,NET,ENSG
ELK3,"ERP,NET,SAP2",ENSG00000111145,NET,ENSG
SLC6A2,"NAT1,NET,NET1,SLC6A5",ENSG00000103546,NET1,ENSG
SLC6A5,"GLYT-2,GLYT2,NET1",ENSG00000165970,NET1,ENSG
NTN1,"NET1,NTN1L",ENSG00000065320,NET1,ENSG
PRPF38B,"FLJ10330,NET1",ENSG00000134186,NET1,ENSG
NEU1,NEU,ENSG00000204386,NEU,ENSG
ERBB2,"C-ERB-2,C-ERB2,CD340,HER-2,HER2,MLN-19,NEU,NGL,P185(ERBB2)",ENSG00000141736,NEU,ENSG
OPN5,"DJ402H5.1,NEUROPSIN,TMEM13",ENSG00000124818,NEUROPSIN,ENSG
KLK8,"HNP,NEUROPSIN,OVASIN,PRSS19,TADG14",ENSG00000129455,NEUROPSIN,ENSG
YY1,"DELTA,INO80S,NF-E1,UCRBP,YIN-YANG-1",ENSG00000100811,NF-E1,ENSG
GATA1,"ERYF1,GATA-1,GF1,NF-E1,NFE1",ENSG00000102145,NF-E1,ENSG
NF1P2,NF1HHS,ENSG00000290539,NF1HHS,ENSG
NF1P1,NF1HHS,ENSG00000270831,NF1HHS,ENSG
CSPG4,"CSPG4A,HMW-MAA,MCSP,MCSPG,MEL-CSPG,MSK16,NG2",ENSG00000173546,NG2,ENSG
RNF5,"G16,NG2,RING5,RMA1",ENSG00000223767,NG2,ENSG
MAP4K4,"FLH21957,HGK,NIK",ENSG00000071054,NIK,ENSG
MAP3K14,"FTDCR1B,HS,HSNIK,NIK",ENSG00000282637,NIK,ENSG
GIPC1,"C19ORF3,GIPC,GLUT1CBP,HS.6454,NIP,RGS19IP1,SEMCAP,SYNECTIN,TIP-2",ENSG00000123159,NIP,ENSG
CRPPA,"HCG_1745121,ISPD,NIP",ENSG00000214960,NIP,ENSG
DUOXA1,"FLJ32334,MOL,NIP,NUMBIP",ENSG00000140254,NIP,ENSG
NCBP2,"CBC2,CBP20,NIP1",ENSG00000114503,NIP1,ENSG
BNIP1,"NIP1,SEC20",ENSG00000113734,NIP1,ENSG
NECAB3,"APBA2BP,DJ63M2.4,DJ63M2.5,EFCBP3,NIP1,SYTIP2,XB51",ENSG00000125967,NIP1,ENSG
IL17B,"IL-17B,IL-20,MGC138900,MGC138901,NIRF,ZCYTO7",ENSG00000127743,NIRF,ENSG
UHRF2,"MGC33463,NIRF,RNF107,TDRD23,URF2",ENSG00000147854,NIRF,ENSG
GLDC,"GCSP,NKH",ENSG00000178445,NKH,ENSG
AMT,"GCST,NKH",ENSG00000145020,NKH,ENSG
CD300LF,"CD300F,CLM1,IGSF13,IREM1,NKIR",ENSG00000186074,NKIR,ENSG
TACR1,"NK1R,NKIR,SPR,TAC1R",ENSG00000115353,NKIR,ENSG
TACR3,"NK3R,NKR,TAC3R",ENSG00000169836,NKR,ENSG
KLRB1,"CD161,CLEC5B,HNKR-P1A,NKR,NKR-P1,NKR-P1A",ENSG00000111796,NKR,ENSG
NKX6-2,"GTX,NKX6.1,NKX6B",ENSG00000148826,NKX6.1,ENSG
NKX6-1,"NKX6.1,NKX6A",ENSG00000163623,NKX6.1,ENSG
MMEL1,"MMEL2,NEPII,NL1,NL2,SEP",ENSG00000142606,NL2,ENSG
ANGPTL4,"ARP4,FIAF,HFARP,NL2,PGAR,PP1158",ENSG00000167772,NL2,ENSG
NLGN1,"KIAA1070,NLG1",ENSG00000169760,NLG1,ENSG
KIRREL2,"DKFZP564A1164,FILTRIN,MGC15718,NEPH3,NLG1",ENSG00000126259,NLG1,ENSG
EMC8,"C16ORF2,C16ORF4,COX4NB,FAM158B,NOC4",ENSG00000131148,NOC4,ENSG
NOC4L,"MGC3162,NET49,NOC4,UTP19",ENSG00000288146,NOC4,ENSG
NR4A3,"CHN,CSMF,MINOR,NOR1",ENSG00000119508,NOR1,ENSG
OSCP1,"C1ORF102,NOR1",ENSG00000116885,NOR1,ENSG
NOS2,"HEP-NOS,INOS,NOS,NOS2A",ENSG00000007171,NOS,ENSG
NOS1,"NNOS,NOS",ENSG00000089250,NOS,ENSG
PLXNA1,"NOV,PLXN1",ENSG00000114554,NOV,ENSG
CCN3,"IGFBP9,NOV",ENSG00000136999,NOV,ENSG
RPL10,"DXS648,DXS648E,FLJ23544,L10,NOV,QM,UL16",ENSG00000147403,NOV,ENSG
ZNF384,"CAGH1A,CIZ,NMP4,NP,TNRC1",ENSG00000126746,NP,ENSG
PNP,"NP,PUNP",ENSG00000291814,NP,ENSG
CTF2P,NP,ENSG00000230447,NP,ENSG
NXPH3,NPH3,ENSG00000182575,NPH3,ENSG
NPHP3,"CFAP31,FLJ30691,FLJ36696,KIAA2000,MKS7,NPH3,SLSN3",ENSG00000113971,NPH3,ENSG
NAP1L3,"MB20,MGC26312,NPL3",ENSG00000186310,NPL3,ENSG
TAF15,"HTAFII68,NPL3,RBP56,TAF2N",ENSG00000276833,NPL3,ENSG
CXCR4,"CD184,D2S201E,FUSIN,HM89,HSY3RR,LESTR,NPY3R,NPYR,NPYY3R",ENSG00000121966,NPYR,ENSG
NPY1R,NPYR,ENSG00000164128,NPYR,ENSG
NDOR1,"BA350O14.9,CIAE1,NR1",ENSG00000188566,NR1,ENSG
GRIN1,"GLUN1,NMDAR1,NR1",ENSG00000176884,NR1,ENSG
NFE2L2,"NRF-2,NRF2",ENSG00000116044,NRF2,ENSG
GABPA,"E4TF1-60,E4TF1A,NFT2,NRF2,NRF2A",ENSG00000154727,NRF2,ENSG
NEK4,"NRK2,PP12301,STK2",ENSG00000114904,NRK2,ENSG
NMRK2,"ITGB1BP3,MIBP,NRK2",ENSG00000077009,NRK2,ENSG
NAP1L1,"MGC23410,MGC8688,NAP1,NAP1L,NRP",ENSG00000187109,NRP,ENSG
NRP1,"CD304,NRP,VEGF165R",ENSG00000099250,NRP,ENSG
OPTN,"FIP-2,FIP2,GLC1E,HIP7,HYPL,NRP,TFIIIA-INTP",ENSG00000123240,NRP,ENSG
CNTNAP1,"CASPR,CNTNAP,NRXN4,P190",ENSG00000108797,NRXN4,ENSG
CNTNAP2,"CASPR2,KIAA0868,NRXN4",ENSG00000174469,NRXN4,ENSG
GNL3,"C77032,E2IG3,MGC800,NS,NUG1",ENSG00000163938,NS,ENSG
SPINK5,"DKFZP686K19184,FLJ21544,FLJ97536,FLJ97596,FLJ99794,LEKTI,LETKI,NETS,NS,VAKTI",ENSG00000133710,NS,ENSG
TAF1,"BA2R,CCG1,CCGS,DYT3,DYT3/TAF1,KAT4,NSCL2,TAF2A,TAFII250",ENSG00000147133,NSCL2,ENSG
NHLH2,"BHLHA34,HEN2,NSCL2",ENSG00000177551,NSCL2,ENSG
LRATD1,"FAM84A,FLJ35392,NSE1",ENSG00000162981,NSE1,ENSG
NSMCE1,NSE1,ENSG00000169189,NSE1,ENSG
LRATD2,"BCMP101,FAM84B,NSE2",ENSG00000168672,NSE2,ENSG
NSMCE2,"C8ORF36,FLJ32440,MMS21,NSE2,ZMIZ7",ENSG00000156831,NSE2,ENSG
RTN1,NSP,ENSG00000139970,NSP,ENSG
SPECC1,"CYTSB,FLJ36955,HCMOGT-1,NSP",ENSG00000128487,NSP,ENSG
BCAR3,"AND-34,MIG7,NSP2,SH2D3B",ENSG00000137936,NSP2,ENSG
RTN2,"NSP2,NSPL1,SPG12",ENSG00000125744,NSP2,ENSG
NRTN,NTN,ENSG00000171119,NTN,ENSG
CX3CL1,"ABCD-3,C3XKINE,CXC3,CXC3C,NTN,SCYD1",ENSG00000006210,NTN,ENSG
YTHDF2P1,"HGRG8,NY-REN-2,YTHDF2P",ENSG00000270503,NY-REN-2,ENSG
YTHDF2,"CAHL,HGRG8,NY-REN-2",ENSG00000198492,NY-REN-2,ENSG
SLC22A11,OAT4,ENSG00000168065,OAT4,ENSG
SLC22A9,"FLJ23666,OAT4,OAT7,UST3",ENSG00000149742,OAT4,ENSG
SLC22A16,"CT2,FLIPT2,OAT6,OKB1",ENSG00000004809,OAT6,ENSG
SLC22A20P,"FLJ16331,OAT6,SLC22A20",ENSG00000197847,OAT6,ENSG
OAZ1,"AZ1,AZI,MGC138338,OAZ",ENSG00000104904,OAZ,ENSG
ZNF423,"EBFAZ,HOAZ,JBTS19,KIAA0760,NPHP14,OAZ,ZFP104",ENSG00000102935,OAZ,ENSG
CDH11,"CAD11,OB",ENSG00000140937,OB,ENSG
LEP,"OB,OBS",ENSG00000174697,OB,ENSG
C12ORF75,,ENSG00000235162,OCC-1,ENSG
FSTL1,"FRP,FSL1,OCC-1,OCC1,TSC36",ENSG00000163430,OCC-1,ENSG
FSTL1,"FRP,FSL1,OCC-1,OCC1,TSC36",ENSG00000163430,OCC1,ENSG
C12ORF75,,ENSG00000235162,OCC1,ENSG
BTF3P11,"BTF3L1,HUMBTFB,OCIF,OPG,TNFRSF11B",ENSG00000118903,OCIF,ENSG
TNFRSF11B,"OCIF,OPG,TR1",ENSG00000164761,OCIF,ENSG
SKP1P1,"EMC19,OCP2,TCEB1L,TCEB1P",ENSG00000231234,OCP2,ENSG
SKP1,"EMC19,MGC34403,OCP-II,OCP2,P19A,SKP1A,TCEB1L",ENSG00000113558,OCP2,ENSG
SLC22A1,OCT1,ENSG00000175003,OCT1,ENSG
POU2F1,"OCT1,OTF1",ENSG00000143190,OCT1,ENSG
SLC22A2,OCT2,ENSG00000112499,OCT2,ENSG
POU2F2,"OCT2,OTF2",ENSG00000028277,OCT2,ENSG
POU5F1,"MGC22487,OCT-4,OCT3,OCT3/4,OCT4,OTF3",ENSG00000237582,OCT3,ENSG
SLC22A3,"EMT,OCT3",ENSG00000146477,OCT3,ENSG
ODC1,ODC,ENSG00000115758,ODC,ENSG
SLC25A21,"ODC,ODC1",ENSG00000183032,ODC,ENSG
AZIN1,"OAZI,OAZIN,ODC1L",ENSG00000155096,ODC1L,ENSG
AZIN2,"ADC,KIAA1945,ODC-P,ODC1L,ODCP",ENSG00000142920,ODC1L,ENSG
OSR1,ODD,ENSG00000143867,ODD,ENSG
GJA1,"CX43,GJAL,ODD,ODDD,ODOD,SDTY3",ENSG00000152661,ODD,ENSG
TENM1,"ODZ1,ODZ3,TEN-M1,TEN1,TNM",ENSG00000009694,ODZ3,ENSG
TENM3,"KIAA1455,ODZ3,TEN-M3,TEN3",ENSG00000218336,ODZ3,ENSG
SPI1,"OF,PU.1,SFPI1,SPI-1,SPI-A",ENSG00000066336,OF,ENSG
BRIP1,"BACH1,FANCJ,OF",ENSG00000136492,OF,ENSG
OFD1P17,"71-7A3,71-7A5,C5ORF1,OFD1P1",ENSG00000228212,OFD1P1,ENSG
OFD1P1Y,"OFD1P1,OFDYP1",ENSG00000226011,OFD1P1,ENSG
OFD1P2Y,"OFD1P2,OFD1PY2,OFDYP2",ENSG00000226611,OFD1P2,ENSG
OFD1P6Y,"OFD1P2,OFD1P6,OFD1PY6,OFDYP6",ENSG00000242153,OFD1P2,ENSG
COL1A1,OI4,ENSG00000108821,OI4,ENSG
COL1A2,OI4,ENSG00000164692,OI4,ENSG
OR5I1,"HSOLF1,OLF1",ENSG00000167825,OLF1,ENSG
EBF1,"COE1,EBF,OLF1",ENSG00000164330,OLF1,ENSG
OR7A2P,"HG1003,OLF4P,OR19-18,OR7A2,OR7A7",ENSG00000172148,OLF4P,ENSG
OR7A1P,"HG513,OLF4P,OR19-3,OR7A6P",ENSG00000268834,OLF4P,ENSG
BMP8B,"BMP8,OP-2",ENSG00000116985,OP-2,ENSG
BMP8A,"OP-2,OP2",ENSG00000183682,OP-2,ENSG
TNFRSF11B,"OCIF,OPG,TR1",ENSG00000164761,OPG,ENSG
BTF3P11,"BTF3L1,HUMBTFB,OCIF,OPG,TNFRSF11B",ENSG00000118903,OPG,ENSG
OR7E126P,"HG500,OR11-1",ENSG00000254593,OR11-1,ENSG
OR7E10P,OR11-1,ENSG00000285315,OR11-1,ENSG
OR7E4P,"OR11-11A,OR7F4P",ENSG00000255261,OR11-11A,ENSG
OR7E8P,OR11-11A,ENSG00000284822,OR11-11A,ENSG
OR7C2,"OR19-18,OR7C3",ENSG00000127529,OR19-18,ENSG
OR7A2P,"HG1003,OLF4P,OR19-18,OR7A2,OR7A7",ENSG00000172148,OR19-18,ENSG
OR4F17,"OR4F11P,OR4F18,OR4F19",ENSG00000176695,OR4F18,ENSG
OR4F4,OR4F18,ENSG00000288513,OR4F18,ENSG
OR7E110P,"HG523,HG674,OR7E68P,OR7E71P,OR7E72P,OR7E73P,OR7E74P,OR7E75P,OR912-108,OR912-109,OR912-110,OR912-46",ENSG00000235623,OR7E68P,ENSG
OR7E26P,"OR1-51,OR1-72,OR1-73,OR7E67P,OR7E68P,OR7E69P,OR7E70P,OR912-95",ENSG00000228547,OR7E68P,ENSG
AHI1,"FLJ20069,JBTS3,ORF1",ENSG00000135541,ORF1,ENSG
NCKIPSD,"AF3P21,DIP1,ORF1,SPIN90,WASLBP,WISH",ENSG00000213672,ORF1,ENSG
WDR19,"CFAP66,DYF-2,FAP66,FLJ23127,IFT144,KIAA1638,NPHP13,ORF26,OSEG6,PWDMP",ENSG00000157796,ORF26,ENSG
SHISA8,"C22ORF17,ORF26",ENSG00000234965,ORF26,ENSG
OSBPL1A,"ORP-1,ORP1,OSBPL1B",ENSG00000141447,ORP1,ENSG
RP1,"DCDC4A,ORP1",ENSG00000104237,ORP1,ENSG
ATP5PO,"ATP5O,ATPO,OSCP",ENSG00000241837,OSCP,ENSG
ITGBL1,"OSCP,TIED",ENSG00000198542,OSCP,ENSG
OXSR1,"KIAA1101,OSR1",ENSG00000172939,OSR1,ENSG
OSER1,"C20ORF111,DJ1183I21.1,HSPC207,OSR1,PERIT1",ENSG00000132823,OSR1,ENSG
MCF2L,"ARHGEF14,DBS,KIAA0362,OST",ENSG00000126217,OST,ENSG
DDOST,"KIAA0115,OST,OST48,WBP1",ENSG00000244038,OST,ENSG
DMBX1,"ATX,MBX,OTX3,PAXB",ENSG00000197587,OTX3,ENSG
CRX,"CORD2,CRD,LCA7,OTX3",ENSG00000105392,OTX3,ENSG
HCRTR2,"ORXR2,OX2R,OXR2",ENSG00000137252,OX2R,ENSG
CD200R1,"CD200R,HCRTR2,MOX2R,OX2R",ENSG00000163606,OX2R,ENSG
MPZ,"CMT1,CMT1B,CMT2I,CMT2J,HMSNIB,P0",ENSG00000158887,P0,ENSG
RPLP0,"L10E,LP0,P0,PRLP0,RPP0,UL10",ENSG00000089157,P0,ENSG
CRYGFP,"CRYG6,CRYGFP1,P1",ENSG00000232799,P1,ENSG
A4GALT,"A14GALT,GB3S,P(K),P1",ENSG00000128274,P1,ENSG
RPLP1,"LP1,P1",ENSG00000137818,P1,ENSG
PRF1,"HPLH2,P1,PFP",ENSG00000180644,P1,ENSG
SND1,"P100,TDRD11,TSN",ENSG00000197157,P100,ENSG
TPX2,"C20ORF1,C20ORF2,DIL-2,FLS353,HCA519,P100",ENSG00000088325,P100,ENSG
NFKB1,"KBF1,NF-KAPPAB,NF-KB1,NFKAPPAB,NFKB-P50,P105,P50",ENSG00000109320,P105,ENSG
SCYL1,"GKLP,HT019,MGC78454,NKTL,NTKL,P105,TAPK,TEIF,TRAP",ENSG00000142186,P105,ENSG
NFKB2,"LYT-10,NF-KB2,P105,P49/P100,P52",ENSG00000077150,P105,ENSG
EXOSC6,"EAP4,HMTR3P,MTR3,MTR3P,P11",ENSG00000223496,P11,ENSG
ENDOU,"P11,PP11,PRSS26",ENSG00000111405,P11,ENSG
S100A10,"42C,ANX2LG,CAL1L,CLP11,P11",ENSG00000197747,P11,ENSG
ARHGAP4,"C1,KIAA0131,P115,RHOGAP4,SRGAP4",ENSG00000089820,P115,ENSG
USO1,"P115,TAP,VDP",ENSG00000138768,P115,ENSG
POLD4,"P12,POLDS",ENSG00000175482,P12,ENSG
POLE4,P12,ENSG00000115350,P12,ENSG
H3P5,P12,ENSG00000231712,P12,ENSG
RASA1,"CM-AVM,GAP,P120,P120GAP,P120RASGAP,RASA",ENSG00000145715,P120,ENSG
NOP2,"NOL1,NOP120,NSUN1,P120",ENSG00000111641,P120,ENSG
CTNND1,"CTNND,KIAA0384,P120,P120CAS,P120CTN",ENSG00000198561,P120,ENSG
BRD8,"P120,SMAP",ENSG00000112983,P120,ENSG
