,collision,gene_symbol,ENSG_ID,source,gene_symbol_count
1497,HE2,"['SPAG11B', ' SPAG11A']","ENSG00000164871, ENSG00000178287",NCBI,2
1496,HE,"['EPB41', ' CYTIP']","ENSG00000159023, ENSG00000115165",NCBI,2
1495,HDMX,"['MDM2', ' MDM4']","ENSG00000135679, ENSG00000198625",NCBI,2
1494,HDLC1,"['DYNLL1', ' HDLCQ1']","ENSG00000088986, nan",NCBI,2
1516,HH1,"['ANOS1', ' SCN5A']","ENSG00000011201, ENSG00000183873",NCBI,2
1518,HHG,"['NR0B1', ' LHCGR']","ENSG00000169297, ENSG00000138039",NCBI,2
1544,HL,"['LIPC', ' HMGCL']","ENSG00000166035, ENSG00000117305",NCBI,2
1519,HHL,"['HES1', ' RABGAP1L']","ENSG00000114315, ENSG00000152061",NCBI,2
1543,HKPX1,"['GPHN', ' GLRA1']","ENSG00000171723, ENSG00000145888",NCBI,2
1542,HK4,"['GCK', ' KCNA2']","ENSG00000106633, ENSG00000177301",NCBI,2
1541,HK3,"['KLK3', ' HOOK3']","ENSG00000142515, ENSG00000168172",NCBI,2
1537,HIST2H2BD,"['H2BC20P', ' H2BC19P']","ENSG00000261716, ENSG00000220323",NCBI,2
1536,HIST1H2BI,"['H2BC5', ' H2BC10']","ENSG00000158373, ENSG00000278588",NCBI,2
1535,HIST1H2BG,"['H2BC5', ' H2BC8']","ENSG00000158373, ENSG00000273802",NCBI,2
1534,HIST1H2BF,"['H2BC5', ' H2BC7']","ENSG00000158373, ENSG00000277224",NCBI,2
1533,HIST1H2BE,"['H2BC6', ' H2BC5']","ENSG00000274290, ENSG00000158373",NCBI,2
1532,HIST1H2BC,"['H2BC4', ' H2BC5']","ENSG00000180596, ENSG00000158373",NCBI,2
1530,HIS,"['AKR1B10', ' HAL']","ENSG00000198074, ENSG00000084110",NCBI,2
1529,HIP3,"['ZDHHC17', ' HIP1R']","ENSG00000186908, ENSG00000130787",NCBI,2
1527,HIN1,"['OTUD4', ' SCGB3A1']","ENSG00000164164, ENSG00000161055",NCBI,2
1526,HIG1,"['HIGD1AP1', ' HIGD1A']","nan, ENSG00000181061",NCBI,2
1525,HIF-PH1,"['EGLN2', ' RAB4B-EGLN2']","ENSG00000269858, nan",NCBI,2
1524,HIES6,"['INO80C', ' STAT6']","ENSG00000153391, ENSG00000166888",NCBI,2
1523,HIES2,"['DOCK8', ' INO80B']","ENSG00000107099, ENSG00000115274",NCBI,2
1522,HI,"['AKAP4', ' ABCC8']","ENSG00000147081, ENSG00000006071",NCBI,2
1521,HHS,"['GALNT3', ' APCDD1']","ENSG00000115339, ENSG00000154856",NCBI,2
1520,HHM,"['CCNDBP1', ' PTHLH']","ENSG00000166946, ENSG00000087494",NCBI,2
1599,HP-1,"['DEFA1', ' DEFA1B']","ENSG00000206047, ENSG00000240247",NCBI,2
1602,HPC2,"['PCAP', ' ELAC2']","nan, ENSG00000006744",NCBI,2
1710,IGL,"['IGLL5', ' BMS1P20']","ENSG00000254709, nan",NCBI,2
1679,IDD,"['COL9A3', ' DGCR2']","ENSG00000092758, ENSG00000070413",NCBI,2
1677,ICLN,"['CLNS1A', ' CLNS1AP1']","ENSG00000074201, ENSG00000213335",NCBI,2
1676,ICIS,"['MTUS1', ' MTUS2']","ENSG00000129422, ENSG00000132938",NCBI,2
1675,ICE,"['CASP1', ' CES2']","ENSG00000137752, ENSG00000172831",NCBI,2
1674,ICBP90,"['BLTP3A', ' UHRF1']","ENSG00000065060, ENSG00000276043",NCBI,2
1673,IBP1,"['IGFBP1', ' IGBP1']","ENSG00000146678, ENSG00000089289",NCBI,2
1671,IBD1,"['GALM', ' NOD2']","ENSG00000143891, ENSG00000167207",NCBI,2
1669,IAN6,"['GIMAP6', ' GIMAP8']","ENSG00000133561, ENSG00000171115",NCBI,2
1668,IAN2,"['GIMAP6', ' GIMAP1']","ENSG00000133561, ENSG00000213203",NCBI,2
1667,IA4,"['ITGA4', ' CD82']","ENSG00000115232, ENSG00000085117",NCBI,2
1666,I1,"['CDIP1', ' PPP1R1A']","ENSG00000089486, ENSG00000135447",NCBI,2
1665,HZF1,"['ZNF16', ' ZNF266']","ENSG00000170631, ENSG00000174652",NCBI,2
1664,HZF,"['ZNF385A', ' RNF39']","ENSG00000161642, ENSG00000204618",NCBI,2
1663,HYPP,"['KCNE3', ' SCN4A']","ENSG00000175538, ENSG00000007314",NCBI,2
1662,HYPF,"['FGF23', ' PSMD8']","ENSG00000118972, ENSG00000099341",NCBI,2
1661,HXBL,"['TNXB', ' TNXA']","ENSG00000168477, nan",NCBI,2
1659,HUB1,"['ZNF282', ' UBL5']","ENSG00000170265, ENSG00000198258",NCBI,2
1658,HU-2,"['HOXB6', ' RPS6KA2']","ENSG00000108511, ENSG00000071242",NCBI,2
1657,HU-1,"['RPS6KA1', ' HOXB5']","ENSG00000117676, ENSG00000120075",NCBI,2
1656,HTR3,"['CCT6A', ' HTR3A']","ENSG00000146731, ENSG00000166736",NCBI,2
1678,ICR,"['PERCC1', ' ICAM4-AS1']","ENSG00000284395, ENSG00000267607",NCBI,2
1680,IDDM1,"['INS', ' HLA-DQB1']","ENSG00000254647, ENSG00000179344",NCBI,2
1654,HSTF1,"['FGF4', ' HSF1']","ENSG00000075388, ENSG00000185122",NCBI,2
1681,IDDM20,"['HNF1A', ' SH2B3']","ENSG00000135100, ENSG00000111252",NCBI,2
1708,IGHV@,"['IGH', ' LOC102724971']","nan, nan",NCBI,2
1707,IGHV4-B,"['IGHV4-38-2', ' LOC102723407']","nan, nan",NCBI,2
1705,IGHV4,"['LOC102723407', ' LOC102724971']","nan, nan",NCBI,2
1704,IGHV3-3,"['IGHV3-30-5', ' IGHV3-30-3']","nan, nan",NCBI,2
1702,IGHER,"['PHF11', ' MS4A2']","ENSG00000136147, ENSG00000149534",NCBI,2
1701,IGHD1B,"['GHRHR', ' GH1']","ENSG00000106128, ENSG00000259384",NCBI,2
1696,IGFBP3R,"['TMEM219', ' LRP1']","ENSG00000149932, ENSG00000123384",NCBI,2
1695,IGFBP-3R,"['TMEM219', ' LRP1']","ENSG00000149932, ENSG00000123384",NCBI,2
1694,IGER,"['MS4A2', ' PHF11']","ENSG00000149534, ENSG00000136147",NCBI,2
1693,IGEL,"['MS4A2', ' PHF11']","ENSG00000149534, ENSG00000136147",NCBI,2
1691,IFP1,"['TRIM34', ' TRIM6-TRIM34']","ENSG00000258659, ENSG00000258588",NCBI,2
1690,IFNT1,"['IFNE', ' IFNK']","ENSG00000184995, ENSG00000147896",NCBI,2
1688,IFN-ALPHAI,"['IFNA17', ' IFNA21']","ENSG00000234829, ENSG00000137080",NCBI,2
1687,IFN-ALPHA-REC,"['IFNAR1', ' IFNAR2']","ENSG00000142166, ENSG00000159110",NCBI,2
1686,IFITMD8,"['TMEM265', ' PRRT1B']","ENSG00000281991, ENSG00000283526",NCBI,2
1685,IFI-4,"['ADAR', ' OAS1']","ENSG00000160710, ENSG00000089127",NCBI,2
1684,IF,"['CBLIF', ' CFI']","ENSG00000134812, ENSG00000205403",NCBI,2
1683,IDP,"['IDH1', ' IDH2']","ENSG00000138413, ENSG00000182054",NCBI,2
1682,IDH,"['IDH2', ' IDH1']","ENSG00000182054, ENSG00000138413",NCBI,2
1655,HTR,"['TERC', ' F2R']","ENSG00000277925, ENSG00000181104",NCBI,2
1653,HST16992,"['JMJD7-PLA2G4B', ' PLA2G4B']","ENSG00000168970, ENSG00000243708",NCBI,2
1603,HPC8,"['PCAP', ' AGR2']","nan, ENSG00000106541",NCBI,2
1628,HSD3B,"['HSD3B2', ' HSD3B1']","ENSG00000203859, ENSG00000203857",NCBI,2
1626,HSD2,"['HSD11B2', ' RNU1-4']","ENSG00000176387, ENSG00000207389",NCBI,2
1624,HSD11,"['KNSTRN', ' HSD11B1']","ENSG00000128944, ENSG00000117594",NCBI,2
1621,HRMT1L3,"['PRMT3', ' PRMT8']","ENSG00000185238, ENSG00000111218",NCBI,2
1620,HRH1,"['DHX8', ' DHX34']","ENSG00000067596, ENSG00000134815",NCBI,2
1619,HRG4,"['UNC119', ' NRG4']","ENSG00000109103, ENSG00000169752",NCBI,2
1618,HRG1,"['SLC48A1', ' NRG1']","ENSG00000211584, ENSG00000157168",NCBI,2
1617,HRG,"['NRG1', ' SLC48A1']","ENSG00000157168, ENSG00000211584",NCBI,2
1616,HRES-1,"['RAB4A', ' HRES1']","ENSG00000168118, nan",NCBI,2
1615,HREP,"['FBXW10B', ' FBXW10']","ENSG00000241322, ENSG00000171931",NCBI,2
1614,HRCA1,"['VHL', ' RNF139']","ENSG00000134086, ENSG00000170881",NCBI,2
1613,HRAS1,"['RASSF7', ' HRAS']","ENSG00000099849, ENSG00000174775",NCBI,2
1612,HPS2,"['TFF1', ' AP3B1']","ENSG00000160182, ENSG00000132842",NCBI,2
1610,HPR1,"['THOC1', ' HPSE']","ENSG00000079134, ENSG00000173083",NCBI,2
1609,HPP1,"['TMEFF2', ' NAE1']","ENSG00000144339, ENSG00000159593",NCBI,2
1608,HPP,"['HPP1', ' SPTA1']","nan, ENSG00000163554",NCBI,2
1607,HPIP,"['HCFC1R1', ' PBXIP1']","ENSG00000103145, ENSG00000163346",NCBI,2
1606,HPH2,"['PHC2', ' EGLN1']","ENSG00000134686, ENSG00000135766",NCBI,2
1605,HPH-3,"['RAB4B-EGLN2', ' EGLN2']","nan, ENSG00000269858",NCBI,2
1604,HPH-1,"['RAB4B-EGLN2', ' EGLN2']","nan, ENSG00000269858",NCBI,2
1627,HSD3,"['HSD11B1L', ' SPATA7']","ENSG00000167733, ENSG00000042317",NCBI,2
1629,HSDJ0798C17,"['OR2A9P', ' OR2A7']","nan, ENSG00000243896",NCBI,2
1652,HST,"['SULT2A1', ' FGF4']","ENSG00000105398, ENSG00000075388",NCBI,2
1630,HSF2L,"['HSFY2', ' HSFY1']","ENSG00000169953, ENSG00000172468",NCBI,2
1651,HSST2,"['NDST2', ' SULT2B1']","ENSG00000166507, ENSG00000088002",NCBI,2
1649,HSPG,"['HSPG2', ' SDC2']","ENSG00000142798, ENSG00000169439",NCBI,2
1648,HSPCAL1,"['HSP90AA3P', ' HSP90AA1']","nan, ENSG00000080824",NCBI,2
1647,HSPCA,"['HSP90AA2P', ' HSP90AA1']","nan, ENSG00000080824",NCBI,2
1646,HSPC105,"['SDR42E1', ' KNL1']","ENSG00000184860, ENSG00000137812",NCBI,2
1645,HSPA1,"['HSPA1B', ' HSPA1A']","ENSG00000204388, ENSG00000204389",NCBI,2
1644,HSP72,"['HSPA1B', ' HSPA1A']","ENSG00000204388, ENSG00000204389",NCBI,2
1643,HSP70.2,"['HSPA1A', ' HSPA1B']","ENSG00000204389, ENSG00000204388",NCBI,2
1642,HSP70.1,"['HSPA1A', ' HSPA1B']","ENSG00000204389, ENSG00000204388",NCBI,2
1640,HSP70-1,"['HSPA1A', ' HSPA1B']","ENSG00000204389, ENSG00000204388",NCBI,2
1639,HSP70,"['HSPA1A', ' HSPA4']","ENSG00000204389, ENSG00000170606",NCBI,2
1638,HSP40,"['DNAJB1', ' DNAJB1P1']","ENSG00000132002, nan",NCBI,2
1637,HSP27,"['HSPB1', ' HSPB2']","ENSG00000106211, ENSG00000170276",NCBI,2
1636,HSMAD2,"['SMAD2', ' MAD2L1']","ENSG00000175387, ENSG00000164109",NCBI,2
1635,HSM,"['NFYC', ' LRRC4B']","ENSG00000066136, ENSG00000131409",NCBI,2
1634,HSK1,"['KCNN1', ' CDC7']","ENSG00000105642, ENSG00000097046",NCBI,2
1633,HSJ2,"['DNAJA1', ' DNAJB6']","ENSG00000086061, ENSG00000105993",NCBI,2
1632,HSJ-2,"['DNAJB6', ' DNAJA1']","ENSG00000105993, ENSG00000086061",NCBI,2
1631,HSFY,"['HSFY2', ' HSFY1']","ENSG00000169953, ENSG00000172468",NCBI,2
1938,LPH,"['LCT', ' POMC']","ENSG00000115850, ENSG00000115138",NCBI,2
1939,LPLAT,"['MBOAT7', ' MBOAT1']","ENSG00000125505, ENSG00000172197",NCBI,2
1940,LPP1,"['VANGL2', ' PLPP1']","ENSG00000162738, ENSG00000067113",NCBI,2
2247,NDPP1,"['ENAH', ' CARD8']","ENSG00000154380, ENSG00000105483",NCBI,2
2245,NCRNA00086,"['SMIM10L2A', ' SMIM10L2B']","ENSG00000178947, ENSG00000196972",NCBI,2
2244,NCC3,"['CCL15-CCL14', ' CCL15']","nan, ENSG00000275718",NCBI,2
2243,NCC-3,"['CCL15-CCL14', ' CCL15']","nan, ENSG00000275718",NCBI,2
2242,NCA,"['CEACAM6', ' CEACAM4']","ENSG00000086548, ENSG00000105352",NCBI,2
2241,NC,"['NEK9', ' CHN1']","ENSG00000119638, ENSG00000128656",NCBI,2
2240,NBS1,"['NBN', ' NLRP2']","ENSG00000104320, ENSG00000022556",NCBI,2
2239,NBS,"['NME1', ' NBN']","ENSG00000239672, ENSG00000104320",NCBI,2
2238,NBR,"['ARHGEF16', ' EXD3']","ENSG00000130762, ENSG00000187609",NCBI,2
2237,NBPF,"['NBPF14', ' NBPF1']","ENSG00000270629, ENSG00000219481",NCBI,2
2236,NBP1,"['ATP6V1H', ' NUBP1']","ENSG00000047249, ENSG00000103274",NCBI,2
2234,NBIA4,"['C19ORF12', ' WDR45']","ENSG00000131943, ENSG00000196998",NCBI,2
2233,NBIA3,"['C19ORF12', ' FTL']","ENSG00000131943, ENSG00000087086",NCBI,2
2232,NBC3,"['SLC4A7', ' SLC4A8']","ENSG00000033867, ENSG00000050438",NCBI,2
2231,NBC2,"['SLC4A4', ' SLC4A7']","ENSG00000080493, ENSG00000033867",NCBI,2
2230,NB,"['NBL1', ' NME1']","ENSG00000158747, ENSG00000239672",NCBI,2
2229,NATF,"['NAA60', ' ZNF644']","ENSG00000122390, ENSG00000122482",NCBI,2
2228,NATD,"['NAA10', ' NAA40']","ENSG00000102030, ENSG00000110583",NCBI,2
2227,NAT6,"['NAA80', ' HYAL1']","ENSG00000243477, ENSG00000114378",NCBI,2
2226,NAT5P,"['NAA50', ' NAA20']","ENSG00000121579, ENSG00000173418",NCBI,2
2246,NCRNA00087,"['SMIM10L2A', ' SMIM10L2B']","ENSG00000178947, ENSG00000196972",NCBI,2
2248,NDR,"['STK38', ' HEMGN']","ENSG00000112079, ENSG00000136929",NCBI,2
2224,NAT3,"['SLC38A4', ' NAA20']","ENSG00000139209, ENSG00000173418",NCBI,2
2249,NDR1,"['NDRG1', ' STK38']","ENSG00000104419, ENSG00000112079",NCBI,2
2271,NF1L6,"['NF1P6', ' NF1P4']","nan, nan",NCBI,2
2270,NF1L4,"['NF1P4', ' NF1P6']","nan, nan",NCBI,2
2269,NF1HHS,"['NF1P2', ' NF1P1']","nan, ENSG00000270831",NCBI,2
2268,NF-E1,"['YY1', ' GATA1']","ENSG00000100811, ENSG00000102145",NCBI,2
2266,NET7,"['TSPAN15', ' NOC2L']","ENSG00000099282, ENSG00000188976",NCBI,2
2265,NET6,"['NOL9', ' TSPAN13']","ENSG00000162408, ENSG00000106537",NCBI,2
2264,NET5,"['TSPAN9', ' TMEM201']","ENSG00000011105, ENSG00000188807",NCBI,2
2263,NET4,"['TMEM53', ' TSPAN5']","ENSG00000126106, ENSG00000168785",NCBI,2
2262,NET3,"['TSPAN2', ' NDC1']","ENSG00000134198, ENSG00000058804",NCBI,2
2261,NET2,"['SRSF11', ' TSPAN12']","ENSG00000116754, ENSG00000106025",NCBI,2
2258,NEPPK,"['KRT1', ' KRT16']","ENSG00000167768, ENSG00000186832",NCBI,2
2257,NEP,"['DDR1', ' MME']","ENSG00000204580, ENSG00000196549",NCBI,2
2256,NEM2,"['NEB', ' ACTA1']","ENSG00000183091, ENSG00000143632",NCBI,2
2255,NEM1,"['ACTA1', ' TPM3']","ENSG00000143632, ENSG00000143549",NCBI,2
2254,NEDSMBA,"['PPFIBP1', ' UBE3C']","ENSG00000110841, ENSG00000009335",NCBI,2
2253,NEDMEBA,"['TRAPPC6B', ' SMPD4']","ENSG00000182400, ENSG00000136699",NCBI,2
2252,NEDF,"['CHMP3', ' RNF103-CHMP3']","ENSG00000115561, ENSG00000249884",NCBI,2
2251,NEDBA,"['MAPK8IP3', ' ODC1']","ENSG00000138834, ENSG00000115758",NCBI,2
2250,NECC1,"['JAKMIP2', ' HOPX']","ENSG00000176049, ENSG00000171476",NCBI,2
2225,NAT5,"['NAA50', ' NAA20']","ENSG00000121579, ENSG00000173418",NCBI,2
2222,NAT-1,"['NAT1', ' SLC38A6']","ENSG00000171428, ENSG00000139974",NCBI,2
2273,NG23,"['SAPCD1', ' MSH5']","ENSG00000228727, ENSG00000204410",NCBI,2
2193,MTTK,"['TK2', ' TRNK']","ENSG00000166548, nan",NCBI,2
2189,MTR2,"['NXT1', ' CMTR2']","ENSG00000132661, ENSG00000180917",NCBI,2
2188,MTR1,"['TRPM5', ' CMTR1']","ENSG00000070985, ENSG00000137200",NCBI,2
2187,MTP,"['MTTP', ' MT1B']","ENSG00000138823, ENSG00000169688",NCBI,2
2186,MTF1,"['MYT1', ' MELTF']","ENSG00000196132, ENSG00000163975",NCBI,2
2184,MTCP1,"['CMC4', ' SH2D1A']","ENSG00000182712, ENSG00000183918",NCBI,2
2183,MTCO2,"['COX2', ' MTCO2P12']","nan, ENSG00000229344",NCBI,2
2182,MTC,"['NTRK1', ' MT1A']","ENSG00000198400, ENSG00000205362",NCBI,2
2181,MTB,"['MT1JP', ' NCAPG2']","ENSG00000290662, ENSG00000146918",NCBI,2
2179,MT1K,"['MT1M', ' MT1G']","ENSG00000205364, ENSG00000125144",NCBI,2
2177,MT-A70,"['METTL3', ' PCIF1']","ENSG00000165819, ENSG00000100982",NCBI,2
2175,MSSP,"['RTTN', ' RBMS1']","ENSG00000176225, ENSG00000153250",NCBI,2
2174,MSS4,"['PIP5K1B', ' RABIF']","ENSG00000107242, ENSG00000183155",NCBI,2
2173,MSS1,"['GTPBP3', ' PSMC2']","ENSG00000130299, ENSG00000161057",NCBI,2
2172,MSR,"['PAQR7', ' MTRR']","ENSG00000182749, ENSG00000124275",NCBI,2
2171,MSPS,"['TMPRSS13', ' CKAP5']","ENSG00000137747, ENSG00000175216",NCBI,2
2169,MSK16,"['CSPG4', ' ACAN']","ENSG00000173546, ENSG00000157766",NCBI,2
2168,MSH,"['POMC', ' MSX2']","ENSG00000115138, ENSG00000120149",NCBI,2
2166,MSAP,"['CNPY2', ' MTAP']","ENSG00000257727, ENSG00000099810",NCBI,2
2165,MS4A4,"['MS4A8', ' MS4A4A']","ENSG00000166959, ENSG00000110079",NCBI,2
2190,MTS,"['MLRL', ' TIMM8A']","nan, ENSG00000126953",NCBI,2
2195,MU2,"['AP2M1', ' AP1M2']","ENSG00000161203, ENSG00000129354",NCBI,2
2221,NAPOR,"['CELF1', ' CELF2']","ENSG00000149187, ENSG00000048740",NCBI,2
2197,MUC5,"['MUC5AC', ' MUC5B']","ENSG00000215182, ENSG00000117983",NCBI,2
2220,NAPB,"['NAPSB', ' SEPTIN9']","ENSG00000291230, ENSG00000184640",NCBI,2
2219,NAP2,"['NAP1L4', ' NAPSB']","ENSG00000205531, ENSG00000291230",NCBI,2
2218,NAP1L,"['NAP1L1', ' NAPSB']","ENSG00000187109, ENSG00000291230",NCBI,2
2216,NALD,"['PEX13', ' PEX10']","ENSG00000162928, ENSG00000157911",NCBI,2
2214,NACT,"['SLC13A2', ' SLC13A5']","ENSG00000007216, ENSG00000141485",NCBI,2
2213,NACHRA7,"['CHRNA7', ' CHRFAM7A']","ENSG00000175344, ENSG00000166664",NCBI,2
2212,NAC3,"['SLC13A3', ' SCN3A']","ENSG00000158296, ENSG00000153253",NCBI,2
2211,NAC1,"['SCN1A', ' NACC1']","ENSG00000144285, ENSG00000160877",NCBI,2
2210,NAC,"['NLRP1', ' XK']","ENSG00000091592, ENSG00000047597",NCBI,2
2209,NABC1,"['SLC4A11', ' BCAS1']","ENSG00000088836, ENSG00000064787",NCBI,2
2208,NAAGS,"['RIMKLA', ' RIMKLB']","ENSG00000177181, ENSG00000166532",NCBI,2
2207,NA88A,"['VENTX', ' VENTXP1']","ENSG00000151650, ENSG00000293226",NCBI,2
2205,MZF-1,"['ZSCAN1', ' MZF1']","ENSG00000152467, ENSG00000099326",NCBI,2
2203,MYD88-4,"['TICAM2', ' TMED7-TICAM2']","ENSG00000243414, ENSG00000251201",NCBI,2
2202,MURF2,"['TRIM55', ' TRIM63']","ENSG00000147573, ENSG00000158022",NCBI,2
2201,MUM2,"['WTAP', ' TRAPPC1']","ENSG00000146457, ENSG00000170043",NCBI,2
2200,MUM1,"['IRF4', ' PWWP3A']","ENSG00000137265, ENSG00000160953",NCBI,2
2199,MUHH,"['HR', ' HRURF']","ENSG00000168453, ENSG00000288677",NCBI,2
2198,MUC9,"['MUC5B', ' OVGP1']","ENSG00000117983, ENSG00000085465",NCBI,2
2272,NG2-6,"['NPM1P3', ' NPM1P2']","nan, nan",NCBI,2
2274,NGBR,"['NUS1', ' NUS1P3']","ENSG00000153989, nan",NCBI,2
2163,MRX99,"['USP9X', ' TEX28']","ENSG00000124486, ENSG00000278057",NCBI,2
2354,OCA8,"['DCT', ' ACO2']","ENSG00000080166, ENSG00000100412",NCBI,2
2352,OBP,"['OBP2A', ' KIF22']","ENSG00000122136, ENSG00000079616",NCBI,2
2351,OB1,"['ZNF717', ' HOPX']","ENSG00000227124, ENSG00000171476",NCBI,2
2350,OB,"['CDH11', ' LEP']","ENSG00000140937, ENSG00000174697",NCBI,2
2349,OAZ,"['ZNF423', ' OAZ1']","ENSG00000102935, ENSG00000104904",NCBI,2
2348,OATP1,"['SLCO1C1', ' SLCO4A1']","ENSG00000139155, ENSG00000101187",NCBI,2
2347,OAT6,"['SLC22A16', ' SLC22A20P']","ENSG00000004809, ENSG00000293475",NCBI,2
2346,OAT4,"['SLC22A11', ' SLC22A9']","ENSG00000168065, ENSG00000149742",NCBI,2
2345,OAT1,"['SLC22A6', ' KCNK3']","ENSG00000197901, ENSG00000171303",NCBI,2
2344,NY-REN-2,"['YTHDF2P1', ' YTHDF2']","nan, ENSG00000198492",NCBI,2
2343,NY-ESO-1,"['CTAG1B', ' CTAG1A']","ENSG00000184033, ENSG00000268651",NCBI,2
2342,NUP358,"['RGPD2', ' RANBP2']","ENSG00000185304, ENSG00000153201",NCBI,2
2341,NTN,"['NRTN', ' CX3CL1']","ENSG00000171119, ENSG00000006210",NCBI,2
2340,NTE,"['PNPLA6', ' NT5E']","ENSG00000032444, ENSG00000135318",NCBI,2
2338,NT3,"['SORT1', ' NTF3']","ENSG00000134243, ENSG00000185652",NCBI,2
2337,NT,"['NT5E', ' NTS']","ENSG00000135318, ENSG00000133636",NCBI,2
2336,NSR1,"['SCARF2', ' NCL']","ENSG00000244486, ENSG00000115053",NCBI,2
2335,NSPLII,"['RTN3P1', ' RTN3']","nan, ENSG00000133318",NCBI,2
2334,NSP2,"['BCAR3', ' RTN2']","ENSG00000137936, ENSG00000125744",NCBI,2
2332,NSE2,"['LRATD2', ' NSMCE2']","ENSG00000168672, ENSG00000156831",NCBI,2
2353,OBTP,"['PRICKLE4', ' TOMM6']","ENSG00000278224, ENSG00000214736",NCBI,2
2355,OCC-1,"['FSTL1', ' C12ORF75']","ENSG00000163430, ENSG00000235162",NCBI,2
2330,NSCL2,"['TAF1', ' NHLH2']","ENSG00000147133, ENSG00000177551",NCBI,2
2356,OCC1,"['C12ORF75', ' FSTL1']","ENSG00000235162, ENSG00000163430",NCBI,2
2380,OLF4P,"['OR7A1P', ' OR7A2P']","ENSG00000268834, nan",NCBI,2
2379,OLF1,"['OR5I1', ' EBF1']","ENSG00000167825, ENSG00000164330",NCBI,2
2378,OI6,"['SERPINF1', ' FKBP10']","ENSG00000132386, ENSG00000141756",NCBI,2
2377,OI4,"['COL1A2', ' COL1A1']","ENSG00000164692, ENSG00000108821",NCBI,2
2376,OI12,"['SERPINF1', ' SP7']","ENSG00000132386, ENSG00000170374",NCBI,2
2375,OI11,"['FKBP10', ' SP7']","ENSG00000141756, ENSG00000170374",NCBI,2
2374,OFD1P2,"['OFD1P6Y', ' OFD1P2Y']","ENSG00000242153, ENSG00000226611",NCBI,2
2373,OFD1P1,"['OFD1P1Y', ' OFD1P17']","ENSG00000226011, ENSG00000228212",NCBI,2
2371,ODZ3,"['TENM1', ' TENM3']","ENSG00000009694, ENSG00000218336",NCBI,2
2370,ODF,"['TNFSF11', ' ODF1']","ENSG00000120659, ENSG00000155087",NCBI,2
2369,ODC1L,"['AZIN2', ' AZIN1']","ENSG00000142920, ENSG00000155096",NCBI,2
2368,ODC,"['ODC1', ' SLC25A21']","ENSG00000115758, ENSG00000183032",NCBI,2
2367,ODA6,"['DNAI2', ' DNAI1']","ENSG00000171595, ENSG00000122735",NCBI,2
2366,OCTD,"['FBN1', ' OTC']","ENSG00000166147, ENSG00000036473",NCBI,2
2365,OCT6,"['POU3F1', ' SLC22A16']","ENSG00000185668, ENSG00000004809",NCBI,2
2362,OCT2,"['POU2F2', ' SLC22A2']","ENSG00000028277, ENSG00000112499",NCBI,2
2361,OCT1,"['SLC22A1', ' POU2F1']","ENSG00000175003, ENSG00000143190",NCBI,2
2358,OCP2,"['SKP1P1', ' SKP1']","nan, ENSG00000113558",NCBI,2
2357,OCIF,"['TNFRSF11B', ' BTF3P11']","ENSG00000164761, nan",NCBI,2
2331,NSE1,"['LRATD1', ' NSMCE1']","ENSG00000162981, ENSG00000169189",NCBI,2
2329,NS3TP1,"['ASNSD1', ' ASDURF']","ENSG00000138381, ENSG00000286053",NCBI,2
2275,NIF,"['S100A8', ' S100A9']","ENSG00000143546, ENSG00000163220",NCBI,2
2298,NOC4,"['NOC4L', ' EMC8']","ENSG00000184967, ENSG00000131148",NCBI,2
2296,NOC,"['NOCT', ' PRR12']","ENSG00000151014, ENSG00000126464",NCBI,2
2295,NNX3,"['URI1', ' GNA12']","ENSG00000105176, ENSG00000146535",NCBI,2
2294,NMTC1,"['NKX2-1', ' NMTC3']","ENSG00000136352, nan",NCBI,2
2293,NLS1,"['PHGDH', ' MFSD2A']","ENSG00000092621, ENSG00000168389",NCBI,2
2292,NLG1,"['KIRREL2', ' NLGN1']","ENSG00000126259, ENSG00000169760",NCBI,2
2291,NLF1,"['NALF1', ' C2CD4A']","ENSG00000204442, ENSG00000198535",NCBI,2
2290,NL2,"['ANGPTL4', ' MMEL1']","ENSG00000167772, ENSG00000142606",NCBI,2
2289,NL1,"['NLGN1', ' MMEL1']","ENSG00000169760, ENSG00000142606",NCBI,2
2288,NKX-1.1,"['NKX1-2', ' NKX1-1']","ENSG00000229544, ENSG00000235608",NCBI,2
2287,NKR,"['KLRB1', ' TACR3']","ENSG00000111796, ENSG00000169836",NCBI,2
2286,NKIR,"['TACR1', ' CD300LF']","ENSG00000115353, ENSG00000186074",NCBI,2
2285,NKHC,"['KIF5A', ' KIF5C']","ENSG00000155980, ENSG00000168280",NCBI,2
2284,NKH,"['AMT', ' GCSH']","ENSG00000145020, ENSG00000140905",NCBI,2
2283,NKAT,"['KIR2DL3', ' KIR2DL1']","ENSG00000243772, ENSG00000125498",NCBI,2
2282,NK3,"['TACR3', ' TAC3']","ENSG00000169836, ENSG00000166863",NCBI,2
2281,NK1,"['B3GAT1', ' CD160']","ENSG00000109956, ENSG00000117281",NCBI,2
2280,NIRF,"['IL17B', ' UHRF2']","ENSG00000127743, ENSG00000147854",NCBI,2
2277,NIK,"['MAP4K4', ' MAP3K14']","ENSG00000071054, ENSG00000006062",NCBI,2
2276,NIFU,"['NFU1', ' ISCU']","ENSG00000169599, ENSG00000136003",NCBI,2
2297,NOC2,"['DAGLA', ' RPH3AL']","ENSG00000134780, ENSG00000181031",NCBI,2
