,NCBI_ID,gene_symbol,aliases,HGNC_ID,ENSG_ID,collision_symbol,source
16930,112744,IL17F,CANDF6|IL-17F|IL17A|ML-1|ML1,16404,ENSG00000112116,ML-1,NCBI
13507,57192,MCOLN1,LECD|MG-2|ML1|ML4|MLIV|MST080|MSTP080|TRP-ML1|TRPM-L1|TRPML1,13356,ENSG00000090674,ML1,NCBI
16930,112744,IL17F,CANDF6|IL-17F|IL17A|ML-1|ML1,16404,ENSG00000112116,ML1,NCBI
3637,4633,MYL2,CMH10|MFM12|MLC-2|MLC-2s/v|MLC-2v|MLC2,7583,ENSG00000111245,MLC2,NCBI
8126,10398,MYL9,LC20|MLC-2C|MLC2|MMIHS4|MRLC1|MYRL2,15754,ENSG00000101335,MLC2,NCBI
11196,29895,MYL11,DA1C|HUMMLC2B|MLC2B|MRLC2|MYLPF,29824,ENSG00000180209,MLC2B,NCBI
19891,220296,HEPACAM,GlialCAM|HEPN1|MLC2A|MLC2B,26361,ENSG00000165478,MLC2B,NCBI
3642,4638,MYLK,AAT7|KRP|MLCK|MLCK1|MLCK108|MLCK210|MMIHS|MMIHS1|MSTP083|MYLK-L|MYLK1|smMLCK,7590,ENSG00000065534,MLCK,NCBI
16661,91807,MYLK3,MLCK|MLCK2|caMLCK,29826,ENSG00000140795,MLCK,NCBI
16318,85366,MYLK2,KMLC|MLCK|MLCK2|skMLCK,16243,ENSG00000101306,MLCK,NCBI
16661,91807,MYLK3,MLCK|MLCK2|caMLCK,29826,ENSG00000140795,MLCK2,NCBI
16318,85366,MYLK2,KMLC|MLCK|MLCK2|skMLCK,16243,ENSG00000101306,MLCK2,NCBI
345,410,ARSA,ASA|MLD,713,ENSG00000100299,MLD,NCBI
6633,8560,DEGS1,DEGS|DEGS-1|DES1|Des-1|FADS7|HLD18|MIG15|MLD,13709,ENSG00000143753,MLD,NCBI
6308,8085,KMT2D,AAD10|ALR|BCAHH|CAGL114|KABUK1|KMS|MLL2|MLL4|TNRC21,7133,ENSG00000167548,MLL2,NCBI
7572,9757,KMT2B,CXXC10|DYT28|HRX2|MLL1B|MLL2|MLL4|MRD68|TRX2|WBP-7|WBP7,15840,ENSG00000272333,MLL2,NCBI
6308,8085,KMT2D,AAD10|ALR|BCAHH|CAGL114|KABUK1|KMS|MLL2|MLL4|TNRC21,7133,ENSG00000167548,MLL4,NCBI
7572,9757,KMT2B,CXXC10|DYT28|HRX2|MLL1B|MLL2|MLL4|MRD68|TRX2|WBP-7|WBP7,15840,ENSG00000272333,MLL4,NCBI
850,1029,CDKN2A,ARF|CAI2|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16,1787,ENSG00000147889,MLM,NCBI
1008,1243,CMM,CMM1|DNS|FAMMM|MLM,,,MLM,NCBI
6294,8048,CSRP3,CLP|CMD1M|CMH12|CRP3|LMO4|MLP,2472,ENSG00000129170,MLP,NCBI
14366,65108,MARCKSL1,F52|MACMARCKS|MLP|MLP1|MRP,7142,ENSG00000175130,MLP,NCBI
3596,4583,MUC2,MLP|MUC-2|SMUC,7512,ENSG00000198788,MLP,NCBI
14366,65108,MARCKSL1,F52|MACMARCKS|MLP|MLP1|MRP,7142,ENSG00000175130,MLP1,NCBI
309,368,ABCC6,ABC34|ARA|EST349056|GACI2|MLP1|MOAT-E|MOATE|MRP6|PXE|PXE1|URG7,57,ENSG00000091262,MLP1,NCBI
8530,10892,MALT1,IMD12|MLT|MLT1|PCASP1,6819,ENSG00000172175,MLT,NCBI
11928,51776,MAP3K20,AZK|CNM6|MLK7|MLT|MLTK|MLTKalpha|MLTKbeta|MRK|SFMMP|ZAK|mlklak|pk,17797,ENSG00000091436,MLT,NCBI
4095,5204,PFDN5,MM-1|MM1|PFD5,8869,ENSG00000123349,MM1,NCBI
9566,23654,PLXNB2,MM1|Nbla00445|PLEXB2|dJ402G11.3|lncFAL,9104,ENSG00000196576,MM1,NCBI
6412,8291,DYSF,FER1L1|LGMD2B|LGMDR2|MMD1,3097,ENSG00000135636,MMD1,NCBI
9467,23531,MMD,MMA|MMD1|PAQR11,7153,ENSG00000108960,MMD1,NCBI
19612,200205,IBA57,C1orf69|MMDS3|SPG74,27302,ENSG00000181873,MMDS3,NCBI
18352,143187,VTI1A,MMDS3|MVti1|VTI1RP2|Vti1-rp2,17792,ENSG00000151532,MMDS3,NCBI
7485,9659,PDE4DIP,CMYA2|MMGL,15580,ENSG00000178104,MMGL,NCBI
38853,100996724,PDE4DIPP2,CMYA2|MMGL|Myomegalin|PDE4DIP,55081,,MMGL,NCBI
14526,79148,MMP28,EPILYSIN|MM28|MMP-25|MMP-28|MMP25,14366,ENSG00000271447,MMP-25,NCBI
14161,64386,MMP25,MMP-25|MMP20|MMP20A|MMPL1|MT-MMP 6|MT-MMP6|MT6-MMP|MT6MMP|MTMMP6,14246,ENSG00000008516,MMP-25,NCBI
8531,10893,MMP24,MMP-24|MMP25|MT-MMP 5|MT-MMP5|MT5-MMP|MT5MMP|MTMMP5,7172,ENSG00000125966,MMP25,NCBI
14526,79148,MMP28,EPILYSIN|MM28|MMP-25|MMP-28|MMP25,14366,ENSG00000271447,MMP25,NCBI
626,768,CA9,CAIX|MN,1383,ENSG00000107159,MN,NCBI
2430,2993,GYPA,CD235a|GPA|GPErik|GPSAT|HGpMiV|HGpMiXI|HGpSta(C)|MN|MNS|PAS-2,4702,ENSG00000170180,MN,NCBI
2430,2993,GYPA,CD235a|GPA|GPErik|GPSAT|HGpMiV|HGpMiXI|HGpSta(C)|MN|MNS|PAS-2,4702,ENSG00000170180,MNS,NCBI
2433,2996,GYPE,GPE|GYPA|MNS|MiIX,4705,ENSG00000197465,MNS,NCBI
2431,2994,GYPB,CD235b|GPB|GYP|GYPA|MNS|PAS-3|SS,4703,ENSG00000250361,MNS,NCBI
1862,2316,FLNA,ABP-280|ABPX|CSBS|CVD1|FGS2|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD,3754,ENSG00000196924,MNS,NCBI
20377,259230,SGMS1,MOB|MOB1|SMS1|TMEM23|hmob33,29799,ENSG00000198964,MOB1,NCBI
9713,25843,MOB4,2C4D|CGI-95|MOB1|MOB3|MOBKL3|PHOCN|PREI3,17261,ENSG00000115540,MOB1,NCBI
12651,55233,MOB1A,C2orf6|MABKL1B|MATS1|MOB1|MOBK1B|MOBKL1B|Mob4B,16015,ENSG00000114978,MOB1,NCBI
16888,94233,OPN4,MOP,14449,ENSG00000122375,MOP,NCBI
3918,4988,OPRM1,LMOR|M-OR-1|MOP|MOR|MOR1|OPRM,8156,ENSG00000112038,MOP,NCBI
13603,57486,NLN,AGTBP|EP24.16|MEP|MOP,16058,ENSG00000123213,MOP,NCBI
341,406,BMAL1,ARNTL|ARNTL1|BMAL1c|JAP3|MOP3|PASD3|TIC|bHLHe5,701,ENSG00000133794,MOP3,NCBI
12626,55206,SBNO1,MOP3|Sno,22973,ENSG00000139697,MOP3,NCBI
3918,4988,OPRM1,LMOR|M-OR-1|MOP|MOR|MOR1|OPRM,8156,ENSG00000112038,MOR1,NCBI
3375,4191,MDH2,DEE51|EIEE51|M-MDH|MDH|MGC:3559|MOR1,6971,ENSG00000146701,MOR1,NCBI
21047,285527,FRYL,AF4p12|KIAA0826|MOR2,29127,ENSG00000075539,MOR2,NCBI
3374,4190,MDH1,DEE88|EIEE88|HEL-S-32|KAR|MDH-s|MDHA|MGC:1375|MOR2,6970,ENSG00000014641,MOR2,NCBI
21381,326594,MORF4L1P2,MORF4LP2|MORF4LP4|MRG5,20401,,MORF4LP4,NCBI
26061,643915,MORF4L2P1,MORF4LP4|MRG4,20403,,MORF4LP4,NCBI
17106,114971,PTPMT1,DUSP23|MOSP|PLIP|PNAS-129,26965,ENSG00000110536,MOSP,NCBI
12401,54935,DUSP23,DUSP25|LDP-3|LDP3|MOSP|VHZ,21480,ENSG00000158716,MOSP,NCBI
10268,27035,NOX1,GP91-2|MOX1|NOH-1|NOH-1L|NOH1,7889,ENSG00000007952,MOX1,NCBI
3485,4345,CD200,MOX1|MOX2|MRC|OX-2,7203,ENSG00000091972,MOX1,NCBI
3398,4222,MEOX1,KFS2|MOX1,7013,ENSG00000005102,MOX1,NCBI
3485,4345,CD200,MOX1|MOX2|MRC|OX-2,7203,ENSG00000091972,MOX2,NCBI
3399,4223,MEOX2,GAX|MOX2,7014,ENSG00000106511,MOX2,NCBI
8238,10531,PITRM1,MP1|PreP|SCAR30,17663,ENSG00000107959,MP1,NCBI
6704,8649,LAMTOR3,MAP2K1IP1|MAPBP|MAPKSP1|MP1|PRO0633|Ragulator3,15606,ENSG00000109270,MP1,NCBI
13621,57509,MTUS1,ATBP|ATIP|ATIP3|ICIS|MP44|MTSG1,29789,ENSG00000129422,MP44,NCBI
17837,129401,NUP35,MP-44|MP44|NP44|NUP53,29797,ENSG00000163002,MP44,NCBI
2177,2703,GJA8,CAE|CAE1|CTRCT1|CX50|CZP1|MP70,4281,ENSG00000121634,MP70,NCBI
8251,10548,TM9SF1,HMP70|MP70,11864,ENSG00000100926,MP70,NCBI
28332,767558,LUZP6,MPD6|MTPNUT,33955,,MPD6,NCBI
72,88,ACTN2,CMD1AA|CMH23|CMYP8|MPD6|MYOCOZ,164,ENSG00000077522,MPD6,NCBI
3495,4359,MPZ,CHM|CHN2|CMT1|CMT1B|CMT2I|CMT2J|CMT4E|CMTDI3|CMTDID|DSS|HMSNIB|MPP|P0,7225,ENSG00000158887,MPP,NCBI
7955,10200,MPHOSPH6,MPP|MPP-6|MPP6,7214,ENSG00000135698,MPP,NCBI
10250,27000,DNAJC2,MPHOSPH11|MPP11|ZRF1|ZUO1,13192,ENSG00000105821,MPP11,NCBI
7363,9512,PMPCB,Beta-MPP|MAS1|MPP11|MPPB|MPPP52|P-52,9119,ENSG00000105819,MPP11,NCBI
11879,51678,PALS2,MPP6|VAM-1|VAM1|p55T,18167,ENSG00000105926,MPP6,NCBI
7955,10200,MPHOSPH6,MPP|MPP-6|MPP6,7214,ENSG00000135698,MPP6,NCBI
7783,10000,AKT3,MPPH|MPPH2|PKB-GAMMA|PKBG|PRKBG|RAC-PK-gamma|RAC-gamma|STK-2,393,ENSG00000117020,MPPH,NCBI
4170,5296,PIK3R2,MPPH|MPPH1|P85B|p85|p85-BETA|p85beta,8980,ENSG00000105647,MPPH,NCBI
5821,7272,TTK,CT96|ESK|MPH1|MPS1|MPS1L1|PYT,12401,ENSG00000112742,MPS1,NCBI
2772,3425,IDUA,IDA|MPS1|MPSI,5391,ENSG00000127415,MPS1,NCBI
19860,219972,MPEG1,IMD77|MPG1|MPS1|Mpg-1|P-2,29619,ENSG00000197629,MPS1,NCBI
4924,6232,RPS27,DBA17|MPS-1|MPS1|S27|eS27,10416,ENSG00000177954,MPS1,NCBI
22073,348174,CLEC18A,MRCL|MRCL1|MRLP2,30388,ENSG00000157322,MRCL,NCBI
20751,283971,CLEC18C,MRCL|MRCL3,28538,ENSG00000157335,MRCL,NCBI
20751,283971,CLEC18C,MRCL|MRCL3,28538,ENSG00000157335,MRCL3,NCBI
8321,10627,MYL12A,HEL-S-24|MLC-2B|MLCB|MRCL3|MRLC3|MYL2B,16701,ENSG00000101608,MRCL3,NCBI
9078,23036,ZNF292,MRD63|MRD64|Nbla00365|ZFP292|ZN-16|Zn-15|bA393I2.3,18410,ENSG00000188994,MRD63,NCBI
5767,7204,TRIO,ARHGEF23|MEBAS|MRD44|MRD63|tgat,12303,ENSG00000038382,MRD63,NCBI
3497,4361,MRE11,ATLD|HNGS1|MRE11A|MRE11B,7230,ENSG00000020922,MRE11B,NCBI
3498,4362,MRE11P1,MRE11B|hMRE11B,7231,,MRE11B,NCBI
8506,10865,ARID5A,MRF-1|MRF1|RP11-363D14,17361,ENSG00000196843,MRF1,NCBI
7447,9617,MTRF1,MRF1|MTTRF1|RF1,7469,ENSG00000120662,MRF1,NCBI
21238,286827,TRIM59,IFT80L|MRF1|RNF104|TRIM57|TSBF1,30834,ENSG00000213186,MRF1,NCBI
17213,116511,MAS1L,MAS-L|MRG|dJ994E9.2,13961,ENSG00000204687,MRG,NCBI
1736,2173,FABP7,B-FABP|BLBP|FABPB|MRG,3562,ENSG00000164434,MRG,NCBI
8105,10370,CITED2,ASD8|MRG-1|MRG1|P35SRJ|VSD2,1987,ENSG00000164442,MRG1,NCBI
21379,326591,MORF4L1P1,MORF4LP1|MRG1,20400,,MRG1,NCBI
3390,4212,MEIS2,CPCMR|HsT18361|MRG1,7001,ENSG00000134138,MRG1,NCBI
3490,4354,MPP1,AAG12|DXS552E|EMP55|MRG1|PEMP,7219,ENSG00000130830,MRG1,NCBI
3391,4213,MEIS3P1,MEIS3|MEIS4|MRG2,7002,,MRG2,NCBI
13323,56917,MEIS3,MRG2,29537,ENSG00000105419,MRG2,NCBI
11928,51776,MAP3K20,AZK|CNM6|MLK7|MLT|MLTK|MLTKalpha|MLTKbeta|MRK|SFMMP|ZAK|mlklak|pk,17797,ENSG00000091436,MRK,NCBI
8941,22858,CILK1,ECO|EJM10|ICK|LCK2|MRK|hICK,21219,ENSG00000112144,MRK,NCBI
11196,29895,MYL11,DA1C|HUMMLC2B|MLC2B|MRLC2|MYLPF,29824,ENSG00000180209,MRLC2,NCBI
16911,103910,MYL12B,MLC-B|MRLC2,29827,ENSG00000118680,MRLC2,NCBI
3499,4363,ABCC1,ABC29|ABCC|DFNA77|GS-X|MRP|MRP1,51,ENSG00000103222,MRP,NCBI
14366,65108,MARCKSL1,F52|MACMARCKS|MLP|MLP1|MRP,7142,ENSG00000175130,MRP,NCBI
14980,79971,WLS,C1orf139|EVI|GPR177|MRP|ZKS|mig-14,30238,ENSG00000116729,MRP,NCBI
14323,64928,MRPL14,L14mt|L32mt|MRP-L14|MRP-L32|MRPL32|RMPL32|RPML32|uL14m,14279,ENSG00000180992,MRP-L14,NCBI
11467,51069,MRPL2,CGI-22|MRP-L14|RPML14|uL2m,14056,ENSG00000112651,MRP-L14,NCBI
11113,29088,MRPL15,HSPC145|L15mt|MRP-L15|MRP-L7|RPML7|uL15m,14054,ENSG00000137547,MRP-L15,NCBI
7610,9801,MRPL19,L15mt|L19mt|MRP-L15|MRP-L19|MRPL15|RLX1|RPML15|bL19m,14052,ENSG00000115364,MRP-L15,NCBI
11102,29074,MRPL18,HSPC071|L18mt|MRP-L18|uL18m,14477,ENSG00000112110,MRP-L18,NCBI
14683,79590,MRPL24,L24mt|MRP-L18|MRP-L24|uL24m,14037,ENSG00000143314,MRP-L18,NCBI
14336,64976,MRPL40,L40mt|MRP-L22|MRP-L40|MRPL22|NLVCF|URIM|mL40,14491,ENSG00000185608,MRP-L22,NCBI
11118,29093,MRPL22,HSPC158|L22mt|MRP-L22|MRP-L25|RPML25|uL22m,14480,ENSG00000082515,MRP-L22,NCBI
14323,64928,MRPL14,L14mt|L32mt|MRP-L14|MRP-L32|MRPL32|RMPL32|RPML32|uL14m,14279,ENSG00000180992,MRP-L32,NCBI
14340,64983,MRPL32,HSPC283|L32mt|MRP-L32|bL32m|bMRP-59b,14035,ENSG00000106591,MRP-L32,NCBI
13950,60488,MRPS35,HDCMD11P|MDS023|MRP-S28|MRPS28|mS35,16635,ENSG00000061794,MRP-S28,NCBI
11054,28957,MRPS28,COXPD47|HSPC007|MRP-S28|MRP-S35|MRPS35,14513,ENSG00000147586,MRP-S28,NCBI
3514,4437,MSH3,DUP|FAP4|MRP1,7326,ENSG00000113318,MRP1,NCBI
3499,4363,ABCC1,ABC29|ABCC|DFNA77|GS-X|MRP|MRP1,51,ENSG00000103222,MRP1,NCBI
3378,4194,MDM4,BMFS6|HDMX|MDMX|MRP1,6974,ENSG00000198625,MRP1,NCBI
1009,1244,ABCC2,ABC30|CMOAT|DJS|MRP2|cMRP,53,ENSG00000023839,MRP2,NCBI
29884,100130958,SYCE1L,MRP2,37236,ENSG00000205078,MRP2,NCBI
13719,57626,KLHL1,MRP2,6352,ENSG00000150361,MRP2,NCBI
4963,6283,S100A12,CAAF1|CAGC|CGRP|ENRAGE|MRP-6|MRP6|p6,10489,ENSG00000163221,MRP6,NCBI
309,368,ABCC6,ABC34|ARA|EST349056|GACI2|MLP1|MOAT-E|MOATE|MRP6|PXE|PXE1|URG7,57,ENSG00000091262,MRP6,NCBI
16418,89845,ABCC10,EST182763|MRP7|SIMRP7,52,ENSG00000124574,MRP7,NCBI
889,1080,CFTR,ABC35|ABCC7|CF|CFTR/MRP|MRP7|TNR-CFTR|dJ760C5.1,1884,ENSG00000001626,MRP7,NCBI
5432,6833,ABCC8,ABC36|HHF1|HI|HRINS|MRP8|PHHI|PNDM3|SUR|SUR1|SUR1delta2|TNDM2,59,ENSG00000006071,MRP8,NCBI
4959,6279,S100A8,60B8AG|CAGA|CFAG|CGLA|CP-10|L1Ag|MA387|MIF|MRP8|NIF|P8|S100-A8,10498,ENSG00000143546,MRP8,NCBI
16301,85320,ABCC11,EWWD|MRP8|WW,14639,ENSG00000121270,MRP8,NCBI
1355,1667,DEFA1,DEF1|DEFA2|HNP-1|HP-1|HP1|MRS,2761,ENSG00000206047,MRS,NCBI
6276,8011,MROS,MRS,,,MRS,NCBI
18652,148398,SAMD11,MRS,28706,ENSG00000187634,MRS,NCBI
3335,4141,MARS1,CMT2U|ILFS2|ILLD|MARS|METRS|MRS|MTRNS|SPG70|TTD9,6898,ENSG00000166986,MRS,NCBI
15453,81609,SNX27,MRT1|MY014,20073,ENSG00000143376,MRT1,NCBI
6568,8492,PRSS12,BSSP-3|BSSP3|MRT1,9477,ENSG00000164099,MRT1,NCBI
1398,1741,DLG3,MRX|MRX90|NEDLG|PPP1R82|SAP102|XLID90|XLMR,2902,ENSG00000082458,MRX,NCBI
7298,9429,ABCG2,ABC15|ABCP|BCRP|BCRP1|BMDP|CD338|CDw338|CDw388|EST157481|GOUT1|MRX|MXR|MXR-1|MXR1|UAQTL1,74,ENSG00000118777,MRX,NCBI
2458,3028,HSD17B10,17b-HSD10|ABAD|CAMR|DUPXp11.22|ERAB|HADH2|HCD2|HSD10MD|MHBD|MRPP2|MRX17|MRX31|MRXS10|SCHAD|SDR5C1,4800,ENSG00000072506,MRX17,NCBI
42175,103753528,DUPXP11.22,MRX17|MRX31,,,MRX17,NCBI
1877,2334,AFF2,FMR2|FMR2P|FRAXE|MRX2|OX19|XLID109,3776,ENSG00000155966,MRX2,NCBI
7855,10084,PQBP1,MRX2|MRX55|MRXS3|MRXS8|NPW38|RENS1|SHS,9330,ENSG00000102103,MRX2,NCBI
42175,103753528,DUPXP11.22,MRX17|MRX31,,,MRX31,NCBI
2458,3028,HSD17B10,17b-HSD10|ABAD|CAMR|DUPXp11.22|ERAB|HADH2|HCD2|HSD10MD|MHBD|MRPP2|MRX17|MRX31|MRXS10|SCHAD|SDR5C1,4800,ENSG00000072506,MRX31,NCBI
1243,1527,TEX28,CXorf2|MRX99|TEX28P1|TEX28P2|fTEX,2563,ENSG00000278057,MRX99,NCBI
6388,8239,USP9X,DFFRX|FAF|FAF-X|FAM|MRX99|MRXS99F|XLID99|hFAM,12632,ENSG00000124486,MRX99,NCBI
10423,27316,RBMX,HNRNPG|HNRPG|MRXS11|MRXSG|MRXSH|RBMXP1|RBMXRT|RNMX|hnRNP-G,9910,ENSG00000147274,MRXSH,NCBI
7922,10159,ATP6AP2,APT6M8-9|ATP6IP2|ATP6M8-9|CDG2R|ELDF10|HT028|M8-9|MRXE|MRXSH|MSTP009|PRR|RENR|XMRE|XPDS,18305,ENSG00000182220,MRXSH,NCBI
11689,51338,MS4A4A,4SPAN1|CD20-L1|CD20L1|HDCME31P|MS4A4|MS4A7,13371,ENSG00000110079,MS4A4,NCBI
15613,83661,MS4A8,4SPAN4|CD20L5|MS4A4|MS4A8B,13380,ENSG00000166959,MS4A4,NCBI
8073,10330,CNPY2,HP10390|MSAP|TMEM4|ZSIG9,13529,ENSG00000257727,MSAP,NCBI
3540,4507,MTAP,BDMF|DMSFH|DMSMFH|HEL-249|LGMBF|MSAP|c86fus,7413,ENSG00000099810,MSAP,NCBI
7971,10216,PRG4,CACP|HAPO|JCAP|MSF|SZP,9364,ENSG00000116690,MSF,NCBI
1878,2335,FN1,CIG|ED-B|FINC|FN|FNZ|GFND|GFND2|LETS|MSF|SMDCF,3778,ENSG00000115414,MSF,NCBI
8453,10801,SEPTIN9,AF17q25|MSF|MSF1|NAPB|PNUTL4|SEPT9|SINT1|SeptD1,7323,ENSG00000184640,MSF,NCBI
4284,5443,POMC,ACTH|CLIP|LPH|MSH|NPP|OBAIRH|POC,9201,ENSG00000115138,MSH,NCBI
3526,4488,MSX2,CRS2|FPP|HOX8|MSH|PFM|PFM1,7392,ENSG00000120149,MSH,NCBI
151,176,ACAN,AGC1|AGCAN|CSPG1|CSPGCP|MSK16|SEDK|SSOAOD,319,ENSG00000157766,MSK16,NCBI
1186,1464,CSPG4,CSPG4A|HMW-MAA|MCSP|MCSPG|MEL-CSPG|MSK16|NG2,2466,ENSG00000173546,MSK16,NCBI
3518,4477,MSMB,HPC13|IGBF|MSP|MSPB|PN44|PRPS|PSP|PSP-94|PSP57|PSP94,7372,ENSG00000263639,MSP,NCBI
16405,89782,LMLN,GP63|INV|IX14|LMNL1|MSP,15991,ENSG00000185621,MSP,NCBI
15730,84000,TMPRSS13,MSP|MSPL|MSPS|TMPRSS11,29808,ENSG00000137747,MSP,NCBI
3523,4485,MST1,D3F15S2|DNF15S2|HGFL|MSP|NF15S2,7380,ENSG00000173531,MSP,NCBI
15730,84000,TMPRSS13,MSP|MSPL|MSPS|TMPRSS11,29808,ENSG00000137747,MSPS,NCBI
7605,9793,CKAP5,CHTOG|MSPS|TOG|TOGp|ch-TOG,28959,ENSG00000175216,MSPS,NCBI
16085,84705,GTPBP3,COXPD23|GTPBG3|MSS1|MTGP1|THDF1,14880,ENSG00000130299,MSS1,NCBI
4500,5701,PSMC2,MSS1|Nbla10058|RPT1|S7,9548,ENSG00000161057,MSS1,NCBI
4632,5877,RABIF,MSS4|RASGFR3|RASGRF3,9797,ENSG00000183155,MSS4,NCBI
6494,8395,PIP5K1B,MSS4|STM7,8995,ENSG00000107242,MSS4,NCBI
9762,25914,RTTN,MSSP,18654,ENSG00000176225,MSSP,NCBI
4689,5937,RBMS1,C2orf12|HCC-4|MSSP|MSSP-1|MSSP-2|MSSP-3|SCR2|YC1,9907,ENSG00000153250,MSSP,NCBI
6368,8205,TAM,MST,,,MST,NCBI
12581,55154,MSTO1,LST005|MMYAT|MST,29678,ENSG00000125459,MST,NCBI
3445,4294,MAP3K10,MEKK10|MLK2|MST,6849,ENSG00000130758,MST,NCBI
3493,4357,MPST,MST|TST2|TUM1,7223,ENSG00000128309,MST,NCBI
13228,56339,METTL3,IME4|M6A|MT-A70|Spo8|hMETTL3,17563,ENSG00000165819,MT-A70,NCBI
14030,63935,PCIF1,C20orf67|CAPAM|MT-A70|PPP1R121|hCAPAM|hPCIF1,16200,ENSG00000100982,MT-A70,NCBI
3527,4489,MT1A,MT-1A|MT-IA|MT1|MT1S|MTC,7393,ENSG00000205362,MT1,NCBI
3528,4490,MT1B,MT-1B|MT-IB|MT1|MT1Q|MTP,7394,ENSG00000169688,MT1,NCBI
3534,4499,MT1M,MT-1M|MT-IM|MT1|MT1K,14296,ENSG00000205364,MT1,NCBI
3565,4543,MTNR1A,MEL-1A-R|MT1,7463,ENSG00000168412,MT1,NCBI
3536,4501,MT1X,MT-1l|MT1,7405,ENSG00000187193,MT1,NCBI
3529,4493,MT1E,MT-1E|MT-IE|MT1|MTD,7397,ENSG00000169715,MT1,NCBI
3530,4494,MT1F,MT1,7398,ENSG00000198417,MT1,NCBI
3531,4495,MT1G,MT1|MT1K,7399,ENSG00000125144,MT1,NCBI
3532,4496,MT1H,MT-0|MT-1H|MT-IH|MT1,7400,ENSG00000205358,MT1,NCBI
3535,4500,MT1L,MT1|MT1R|MTF,7404,ENSG00000291105,MT1,NCBI
26169,644314,MT1IP,MT1|MT1I|MTE,7401,,MT1,NCBI
3533,4498,MT1JP,MT1|MT1J|MT1NP|MTB,7402,ENSG00000290662,MT1,NCBI
3531,4495,MT1G,MT1|MT1K,7399,ENSG00000125144,MT1K,NCBI
3534,4499,MT1M,MT-1M|MT-IM|MT1|MT1K,14296,ENSG00000205364,MT1K,NCBI
3537,4502,MT2A,MT-2|MT-II|MT2,7406,ENSG00000125148,MT2,NCBI
3566,4544,MTNR1B,FGQTL2|MEL-1B-R|MT2,7464,ENSG00000134640,MT2,NCBI
19270,164656,TMPRSS6,IRIDA|MT2,16517,ENSG00000187045,MT2,NCBI
12365,54892,NCAPG2,3KS|CAP-G2|CAPG2|LUZP5|MTB|hCAP-G2,21904,ENSG00000146918,MTB,NCBI
3533,4498,MT1JP,MT1|MT1J|MT1NP|MTB,7402,ENSG00000290662,MTB,NCBI
3862,4914,NTRK1,MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA,8031,ENSG00000198400,MTC,NCBI
3527,4489,MT1A,MT-1A|MT-IA|MT1|MT1S|MTC,7393,ENSG00000205362,MTC,NCBI
52123,107075310,MTCO2P12,COII|COX2|COXII|MT-CO2|MTCO2,52028,ENSG00000229344,MTCO2,NCBI
3545,4513,COX2,COII|MTCO2,7421,,MTCO2,NCBI
32346,100272147,CMC4,C6.1B|MTCP1|MTCP1B|MTCP1NB|p8|p8MTCP1,35428,ENSG00000182712,MTCP1,NCBI
3274,4068,SH2D1A,DSHP|EBVS|IMD5|LYP|MTCP1|SAP|SAP/SH2D1A|XLP|XLPD|XLPD1,10820,ENSG00000183918,MTCP1,NCBI
16857,94033,FTMT,MTF,17345,ENSG00000181867,MTF,NCBI
3535,4500,MT1L,MT1|MT1R|MTF,7404,ENSG00000291105,MTF,NCBI
3662,4661,MYT1,C20orf36|MTF1|MYTI|NZF2|PLPB1|ZC2H2C1|ZC2HC4A,7622,ENSG00000196132,MTF1,NCBI
3410,4241,MELTF,CD228|MAP97|MFI2|MTF1|MTf,7037,ENSG00000163975,MTF1,NCBI
3528,4490,MT1B,MT-1B|MT-IB|MT1|MT1Q|MTP,7394,ENSG00000169688,MTP,NCBI
3567,4547,MTTP,ABL|MTP,7467,ENSG00000138823,MTP,NCBI
6365,8201,MLRL,MLRG|MTS,,,MTS,NCBI
1366,1678,TIMM8A,DDP|DDP1|DFN1|MTS|TIM8,11817,ENSG00000126953,MTS,NCBI
4955,6275,S100A4,18A2|42A|CAPL|FSP1|MTS1|P9KA|PEL98,10494,ENSG00000196154,MTS1,NCBI
850,1029,CDKN2A,ARF|CAI2|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16,1787,ENSG00000147889,MTS1,NCBI
4976,6298,SAI1,MTS1|TFS1,,,MTS1,NCBI
20414,260341,TFAMP1,MTTF1|TCF6L1,11636,,MTTF1,NCBI
20413,260340,TFAMP2,MTTF1|TCF6L3,11638,,MTTF1,NCBI
5597,7019,TFAM,MTDPS15|MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3,11741,ENSG00000108064,MTTF1,NCBI
5657,7084,TK2,MTDPS2|MTTK|PEOB3|SCA31|TK2-EXT,11831,ENSG00000166548,MTTK,NCBI
3579,4566,TRNK,MTTK,7489,,MTTK,NCBI
2385,2944,GSTM1,GST1|GSTM1-1|GSTM1a-1a|GSTM1b-1b|GTH4|GTM1|H-B|MU|MU-1,4632,ENSG00000134184,MU,NCBI
14014,63915,BLOC1S5,BLOS5|HPS11|MU|MUTED,18561,ENSG00000188428,MU,NCBI
