,alias_symbol,gene_symbol,ENSG_ID,source,gene_symbol_count
1834,MDS,"GNB1, PAFAH1B1, YWHAE, SF3B1, TET2, ASXL1","ENSG00000078369, ENSG00000007168, ENSG00000108953, ENSG00000115524, ENSG00000168769, ENSG00000171456",NCBI Info,41
2202,P1,"PRF1, A4GALT, RPLP1, PMEL, PRM1, B3GALNT1","ENSG00000180644, ENSG00000128274, ENSG00000137818, ENSG00000185664, ENSG00000175646, ENSG00000169255",NCBI Info,41
2907,ST1A3,"SULT1A1, SULT1A4, SULT1A3, SLX1A-SULT1A3","ENSG00000196502, ENSG00000213648, ENSG00000261052, ENSG00000213599",NCBI Info,40
929,U13,"SNORD13P3, SNORD13P2, SNORD13P1, SNORD13","ENSG00000239128, nan, ENSG00000238498, ENSG00000239039",HGNC,40
1871,MIR17HG,"MIR20A, MIR19B1, MIR19A, MIR92A1, MIR18A","ENSG00000283762, ENSG00000284375, ENSG00000284204, ENSG00000283705, ENSG00000283815",NCBI Info,40
568,MYM,"ZMYM5, ZMYM4, ZMYM3, ZMYM2, ZMYM1, ZMYM6","ENSG00000132950, ENSG00000146463, ENSG00000147130, ENSG00000121741, ENSG00000197056, ENSG00000163867",HGNC,40
4433,IGLC,"IGLC6, IGLC5, IGLC4, IGLC3, IGLC2, IGLC1","ENSG00000222037, ENSG00000254030, ENSG00000254029, ENSG00000211679, ENSG00000211677, ENSG00000211675",ENSG,40
3199,U13,"SNORD13P2, SNORD13P3, SNORD13P1, SNORD13","nan, ENSG00000239128, ENSG00000238498, ENSG00000239039",NCBI Info,40
1978,MYM,"ZMYM1, ZMYM2, ZMYM6, ZMYM3, ZMYM4, ZMYM5","ENSG00000197056, ENSG00000121741, ENSG00000163867, ENSG00000147130, ENSG00000146463, ENSG00000132950",NCBI Info,40
3026,TCRB,"TRB, TRBC1, TRBV7-9, TRBV20OR9-2, TRBV16","nan, ENSG00000211751, ENSG00000278030, ENSG00000205274, ENSG00000275243",NCBI Info,40
1550,IGLC,"IGLC5, IGLC3, IGLC1, IGLC2, IGLC4, IGLC6","ENSG00000254030, ENSG00000211679, ENSG00000211675, ENSG00000211677, ENSG00000254029, ENSG00000222037",NCBI Info,40
3349,hUG-BR1,"UGT1A8, UGT1A7, UGT1A6, UGT1A4, UGT1A10","ENSG00000242366, ENSG00000244122, ENSG00000167165, ENSG00000244474, ENSG00000242515",NCBI Info,39
3116,TR,"F2R, TXNRD1, TXNRD2, TERC, TFRC, TMEFF2","ENSG00000181104, ENSG00000198431, ENSG00000184470, ENSG00000277925, ENSG00000072274, ENSG00000144339",NCBI Info,39
1832, PAP,"ACP3, ASAP1, TUSC2, PDAP1, REG3A, ASAP2","ENSG00000014257, ENSG00000153317, ENSG00000114383, ENSG00000106244, ENSG00000172016, ENSG00000151693",ENSG,39
3239,UGT1A1,"UGT1A10, UGT1A8, UGT1A7, UGT1A6, UGT1A4","ENSG00000242515, ENSG00000242366, ENSG00000244122, ENSG00000167165, ENSG00000244474",NCBI Info,39
3234,UGT1-01,"UGT1A8, UGT1A6, UGT1A4, UGT1A7, UGT1A10","ENSG00000242366, ENSG00000167165, ENSG00000244474, ENSG00000244122, ENSG00000242515",NCBI Info,39
3236,UGT1.1,"UGT1A6, UGT1A4, UGT1A7, UGT1A10, UGT1A8","ENSG00000167165, ENSG00000244474, ENSG00000244122, ENSG00000242515, ENSG00000242366",NCBI Info,39
1699,LAP,"PDON2, LAP3, PICALM, ACP2, CENPJ, TGFB1","nan, ENSG00000002549, ENSG00000073921, ENSG00000134575, ENSG00000151849, ENSG00000105329",NCBI Info,39
3231,UGT-1A,"UGT1A10, UGT1A4, UGT1A8, UGT1A7, UGT1A6","ENSG00000242515, ENSG00000244474, ENSG00000242366, ENSG00000244122, ENSG00000167165",NCBI Info,39
3119,TR2,"TAS1R2, TXNRD3, TNFRSF14, DEPDC7, NR2C1","ENSG00000179002, ENSG00000197763, ENSG00000157873, ENSG00000121690, ENSG00000120798",NCBI Info,39
3159,TRP1,"TRPC1, TYRP1, TRP-AGG2-5, PRSS1, RANBP2","ENSG00000144935, ENSG00000107165, nan, ENSG00000204983, ENSG00000153201",NCBI Info,39
3366,p17,"POLE3, FAM72A, FAM72B, RPL29P31, H3P11","ENSG00000148229, ENSG00000196550, ENSG00000188610, nan, ENSG00000230111",NCBI Info,38
2575, TFIIH,"GTF2H4, GTF2H1, GTF2H5, GTF2H2, GTF2H3","ENSG00000236895, ENSG00000288114, ENSG00000272047, ENSG00000145736, ENSG00000111358",ENSG,38
887,TFIIH,"GTF2H3, GTF2H4, GTF2H2, GTF2H1, GTF2H5","ENSG00000111358, ENSG00000213780, ENSG00000145736, ENSG00000110768, ENSG00000272047",HGNC,38
1023,FBP,"RAB14, ECB2, FOLR2, FUBP1, FOLR1, FBP1","ENSG00000119396, nan, ENSG00000165457, ENSG00000162613, ENSG00000110195, ENSG00000165140",NCBI Info,38
2483,PRR20,"PRR20E, PRR20D, PRR20B, PRR20C, PRR20A","ENSG00000234278, ENSG00000227151, ENSG00000204918, ENSG00000229665, ENSG00000204919",NCBI Info,38
192,ARP1,"ANGPTL1, PITX2, NR2F2, ACTR1A, APOBEC2","ENSG00000116194, ENSG00000164093, ENSG00000185551, ENSG00000138107, ENSG00000124701",NCBI Info,38
3097, p62,"SQSTM1, DCTN4, NUP62, IGF2BP2, KHDRBS1","ENSG00000284099, ENSG00000132912, ENSG00000213024, ENSG00000073792, ENSG00000121774",ENSG,38
3210,U7,"RNU7-55P, RNU7-24P, RNU7-86P, RNU7-68P","ENSG00000239078, ENSG00000239081, nan, ENSG00000251707",NCBI Info,38
2581,RD,"DNAAF4, DYX1, NELFE, PEX7, PHYH, ERMAP","ENSG00000256061, nan, ENSG00000204356, ENSG00000112357, ENSG00000107537, ENSG00000164010",NCBI Info,38
628,CR,"PPHLN1, CR2, CD55, CALB2, DHRS4, TDGF1","ENSG00000134283, ENSG00000117322, ENSG00000196352, ENSG00000172137, ENSG00000157326, ENSG00000241186",NCBI Info,38
100,BTF2,"ERCC3, GTF2H1, GTF2H2, BTN2A2, GTF2H3","ENSG00000163161, ENSG00000110768, ENSG00000145736, ENSG00000124508, ENSG00000111358",HGNC,37
3375,p23,"TPT1, TMED10P1, H3P17, TMED10, CDK5R1","ENSG00000133112, nan, nan, ENSG00000170348, ENSG00000176749",NCBI Info,37
3069, p18,"TPPP2, H3P12, ATRAID, CDKN2C, LAMTOR1","ENSG00000179636, ENSG00000230618, ENSG00000138085, ENSG00000123080, ENSG00000149357",ENSG,37
331,BTF2,"BTN2A2, ERCC3, GTF2H1, GTF2H3, GTF2H2","ENSG00000124508, ENSG00000163161, ENSG00000110768, ENSG00000111358, ENSG00000145736",NCBI Info,37
1146,GGT,"GGTLC3, GGTLC5P, GGT1, GGTLC4P, GGT2P","ENSG00000274252, ENSG00000276160, ENSG00000286070, ENSG00000230712, nan",NCBI Info,37
991,p18,"CDKN2C, H3P12, ATRAID, TPPP2, LAMTOR1","ENSG00000123080, ENSG00000230618, ENSG00000138085, ENSG00000179636, ENSG00000149357",HGNC,37
3358,p100,"SND1, OAS3, TPX2, ASCC2, NFKB2, CUX1","ENSG00000197157, ENSG00000111331, ENSG00000088325, ENSG00000100325, ENSG00000077150, ENSG00000257923",NCBI Info,36
876,E2,"DLAT, DBT, SNORD12C, SNORA62, CST12P","ENSG00000150768, ENSG00000137992, ENSG00000209042, ENSG00000202363, ENSG00000226344",NCBI Info,36
986,p14,"LAMTOR2, CDKN2A, H3P8, CDK2AP2, SUB1","ENSG00000116586, ENSG00000147889, ENSG00000270915, ENSG00000167797, ENSG00000113387",HGNC,36
1475,HSD17,"ZNF383, HSD17B1, HSD17B1P1, HSD17B2","ENSG00000188283, ENSG00000108786, nan, ENSG00000086696",NCBI Info,35
2233,P58,"IFIT5, DNAJC3, RAD23B, PDIA3, PSMD3","ENSG00000152778, ENSG00000102580, ENSG00000119318, ENSG00000167004, ENSG00000108344",NCBI Info,35
31,ALP,"CCL27, PDLIM3, ASRGL1, ATRNL1, SLPI","ENSG00000213927, ENSG00000154553, ENSG00000162174, ENSG00000107518, ENSG00000124107",HGNC,35
2125,OCT3,"POU5F1, POU5F1P3, SLC22A3, POU5F1P4","ENSG00000204531, ENSG00000235602, ENSG00000146477, ENSG00000237872",NCBI Info,35
1836,MED,"SCN8A, COL9A3, COL9A2, COL9A1, COMP","ENSG00000196876, ENSG00000092758, ENSG00000049089, ENSG00000112280, ENSG00000105664",NCBI Info,35
1095,GAGE-12B,"GAGE12B, GAGE12C, GAGE12E, GAGE12D","ENSG00000275113, ENSG00000237671, ENSG00000216649, ENSG00000227488",NCBI Info,34
447,CBP,"PAG1, CREBBP, EIF4E, PCBP4, OPN1LW","ENSG00000076641, ENSG00000005339, ENSG00000151247, ENSG00000090097, ENSG00000102076",NCBI Info,34
834,DNM1DN8@,"DNM1P36, DNM1P34, DNM1P49, DNM1P35","nan, nan, ENSG00000261820, nan",NCBI Info,34
3388,p38,"MAPK1, MAPK14, AHSA1, POLDIP2, CRK","ENSG00000100030, ENSG00000112062, ENSG00000100591, ENSG00000004142, ENSG00000167193",NCBI Info,34
2781, U2,"RNU2-3P, RNU2-2P, RNU2-5P, RNU2-4P","ENSG00000222076, ENSG00000222328, ENSG00000222465, ENSG00000277084",ENSG,34
1546,IGHV4-3,"IGHV4-30-2, IGHV4-30-4, IGHV4-30-1","ENSG00000231475, nan, nan",NCBI Info,34
3158,TRNP1,"TRP-AGG2-6, TRP-AGG2-5, TRL-AAG2-3","nan, nan, nan",NCBI Info,34
1334,HCC-2,"MRPS11, CCL15, CCL15-CCL14, TXNDC5","ENSG00000181991, ENSG00000275718, nan, ENSG00000239264",NCBI Info,34
3405,p58,"KIR2DL3, PKM, H3P20, CDK11B, PRIM2","ENSG00000243772, ENSG00000067225, ENSG00000250351, ENSG00000248333, ENSG00000146143",NCBI Info,34
2211,P18,"TPPP2, MAFK, UBE2I, EEF1E1, ZNF197","ENSG00000179636, ENSG00000198517, ENSG00000103275, ENSG00000124802, ENSG00000186448",NCBI Info,34
1034,p85,"PPP1R13B, PIK3R2, PIK3R1, PPP1R12C","ENSG00000088808, ENSG00000105647, ENSG00000145675, ENSG00000125503",HGNC,34
718,PPIase,"PPIB, FKBP6, FKBP5, FKBP1B, FKBP2","ENSG00000166794, ENSG00000077800, ENSG00000096060, ENSG00000119782, ENSG00000173486",HGNC,33
571,NAP1,"CXCL8, ACOT8, AZI2, NAP1L1, NAPSA","ENSG00000169429, ENSG00000101473, ENSG00000163512, ENSG00000187109, ENSG00000131400",HGNC,33
3203,U2,"RNU2-1, RNU2-3P, RNU2-4P, RNU2-2P","ENSG00000274585, ENSG00000222076, ENSG00000277084, nan",NCBI Info,33
1220,GST2,"GSTA1, CHST2, GSTA2, GSPT2, MGST2","ENSG00000243955, ENSG00000175040, ENSG00000244067, ENSG00000189369, ENSG00000085871",NCBI Info,33
1547, NAP1,"AZI2, NAPSA, CXCL8, ACOT8, NAP1L1","ENSG00000163512, ENSG00000131400, ENSG00000169429, ENSG00000101473, ENSG00000187109",ENSG,33
1956, PPIase,"FKBP5, FKBP6, FKBP1B, PPIB, FKBP2","ENSG00000096060, ENSG00000077800, ENSG00000119782, ENSG00000166794, ENSG00000173486",ENSG,33
2494,PSA,"PSAT1, KLK3, PROS1, PLAG1, NPEPPS","ENSG00000135069, ENSG00000142515, ENSG00000184500, ENSG00000181690, ENSG00000141279",NCBI Info,33
1024,p55,"ERG, H3P44, PIK3R3, FSCN1, PSMD12","ENSG00000157554, ENSG00000226881, ENSG00000117461, ENSG00000075618, ENSG00000197170",HGNC,33
2700,S14,"RPS14, PSMD8, LOC107228383, THRSP","ENSG00000164587, ENSG00000099341, nan, ENSG00000151365",NCBI Info,33
431,CAS,"CTNND1, CSE1L, BCAR1, TMX2-CTNND1","ENSG00000198561, ENSG00000124207, ENSG00000050820, ENSG00000288534",NCBI Info,33
1521, MYM,"ZMYM4, ZMYM2, ZMYM3, ZMYM1, ZMYM6","ENSG00000146463, ENSG00000121741, ENSG00000147130, ENSG00000197056, ENSG00000163867",ENSG,33
3381,p27,"H3P23, TMED7, PSMD9, ZNRD2, DCTN6","nan, ENSG00000134970, ENSG00000110801, ENSG00000173465, ENSG00000104671",NCBI Info,33
232,ATP5A,"ATP5PF, ATP5MC2, ATP5MC1, ATP5F1A","ENSG00000154723, ENSG00000135390, ENSG00000159199, ENSG00000152234",NCBI Info,33
3127,TRAP,"TRAF2, ACP5, TDRD7, CD40LG, SCYL1","ENSG00000127191, ENSG00000102575, ENSG00000196116, ENSG00000102245, ENSG00000142186",NCBI Info,33
1671,L19,"RPL19, IGKV1-12, IGKV1D-12, SIK3","ENSG00000108298, ENSG00000243290, ENSG00000278857, ENSG00000160584",NCBI Info,32
683,CT4.7,"GAGE12G, GAGE12I, GAGE12F, GAGE7","ENSG00000215269, nan, ENSG00000236362, nan",NCBI Info,32
675,CT11.3,"SPANXC, SPANXA1, SPANXD, SPANXA2","ENSG00000198573, ENSG00000198021, ENSG00000196406, ENSG00000203926",NCBI Info,32
104,AL4,"GAGE12F, GAGE12I, GAGE7, GAGE12G","ENSG00000236362, nan, nan, ENSG00000215269",NCBI Info,32
2301,PC3,"PCSK1, KRT6A, CBX8, BTG2, ACTR1B","ENSG00000175426, ENSG00000205420, ENSG00000141570, ENSG00000159388, ENSG00000115073",NCBI Info,32
1012,p40,"ARMH1, RPSA, TP63, H3P28, LANCL1","ENSG00000198520, ENSG00000168028, ENSG00000073282, ENSG00000220347, ENSG00000115365",HGNC,32
357,HARP,"ANKS4B, ANGPTL2, PANK2, SMARCAL1","ENSG00000175311, ENSG00000136859, ENSG00000125779, ENSG00000138375",HGNC,32
2271,PAP1,"REG3A, RP9, LPIN1, METTL9, PDAP1","ENSG00000172016, ENSG00000164610, ENSG00000134324, ENSG00000197006, ENSG00000106244",NCBI Info,32
885,EB1,"MAPRE1, MAPRE2, COX7A2L, ANKS1B","ENSG00000101367, ENSG00000166974, ENSG00000115944, ENSG00000185046",NCBI Info,31
735,PSP,"MSMB, RIDA, PSPN, REG1A, BPIFA2","ENSG00000263639, ENSG00000132541, ENSG00000125650, ENSG00000115386, ENSG00000131050",HGNC,31
1308,HAST3,"SULT1A3, SULT1A4, SLX1A-SULT1A3","ENSG00000261052, ENSG00000213648, ENSG00000213599",NCBI Info,31
1539,IGH@,"IGH, LOC102724971, LOC102723407","nan, nan, nan",NCBI Info,31
3074,TIM,"TPI1, TIMELESS, ARHGEF5, HAVCR1","ENSG00000111669, ENSG00000111602, ENSG00000050327, ENSG00000113249",NCBI Info,31
878,E3,"SNORA63, SNORD12C, ALDH9A1, DLD","ENSG00000200320, ENSG00000209042, ENSG00000143149, ENSG00000091140",NCBI Info,31
2927,STM,"SULT1A3, SLX1A-SULT1A3, SULT1A4","ENSG00000261052, ENSG00000213599, ENSG00000213648",NCBI Info,31
854,DRP1,"UTRN, CRMP1, DENR, DNM1L, DAPK2","ENSG00000152818, ENSG00000072832, ENSG00000139726, ENSG00000087470, ENSG00000035664",NCBI Info,31
2300,PC2,"PKD2, KRT17, KRT6B, PCSK2, CBX4","ENSG00000118762, ENSG00000128422, ENSG00000185479, ENSG00000125851, ENSG00000141582",NCBI Info,31
2032,NET1,"SLC6A5, PRPF38B, TSPAN1, SLC6A2","ENSG00000165970, ENSG00000134186, ENSG00000117472, ENSG00000103546",NCBI Info,31
1983,N2N,"NOTCH2NLC, NOTCH2NLA, NOTCH2NLB","ENSG00000286219, ENSG00000264343, ENSG00000286019",NCBI Info,31
2072,NOTCH2NL,"NOTCH2NLB, NOTCH2NLA, NOTCH2NLC","ENSG00000286019, ENSG00000264343, ENSG00000286219",NCBI Info,31
18,A4,"IGKV1D-27, SGCG, PLP2, ATP6V0A4","nan, ENSG00000102683, ENSG00000102007, ENSG00000105929",NCBI Info,31
56,ARP1,"ANGPTL1, PITX2, APOBEC2, ACTR1A","ENSG00000116194, ENSG00000164093, ENSG00000124701, ENSG00000138107",HGNC,31
3080,TL-PST,"SULT1A3, SLX1A-SULT1A3, SULT1A4","ENSG00000261052, ENSG00000213599, ENSG00000213648",NCBI Info,31
1775,M-PST,"SLX1A-SULT1A3, SULT1A3, SULT1A4","ENSG00000213599, ENSG00000261052, ENSG00000213648",NCBI Info,31
3376,p24,"CHP1, NRSN1, H3P19, TMED2, TPPP","ENSG00000187446, ENSG00000152954, ENSG00000271296, ENSG00000086598, ENSG00000171368",NCBI Info,31
2405,PMS2L11,"PMS2P11, DTX2P1-UPK3BP1-PMS2P11","nan, ENSG00000265479",NCBI Info,31
811,DIP,"PIAS2, NCKIPSD, GRAMD4, TSC22D3","ENSG00000078043, ENSG00000213672, ENSG00000075240, ENSG00000157514",NCBI Info,31
1030,p62,"KHDRBS1, IGF2BP2, NUP62, SQSTM1","ENSG00000121774, ENSG00000073792, ENSG00000213024, ENSG00000161011",HGNC,31
2630,RN5-8S1,"RNA5-8SN5, RNA5-8SN4, RNA5-8S5","nan, nan, nan",NCBI Info,30
2488,PRR20E,"PRR20A, PRR20D, PRR20B, PRR20C","ENSG00000204919, ENSG00000227151, ENSG00000204918, ENSG00000229665",NCBI Info,30
1555,II,"TAF8, GCNT2, CD74, TCN2, VIPR1","ENSG00000137413, ENSG00000111846, ENSG00000019582, ENSG00000185339, ENSG00000114812",NCBI Info,30
1924,MRG1,"MEIS2, MPP1, CITED2, MORF4L1P1","ENSG00000134138, ENSG00000130830, ENSG00000164442, nan",NCBI Info,30
1249,H2AC17,"H2AC13, H2AC16, H2AC15, H2AC11","ENSG00000196747, ENSG00000276903, ENSG00000275221, ENSG00000196787",NCBI Info,30
924,EIF2B,"EIF2B4, EIF2B2, EIF2S2, EIF2B1","ENSG00000115211, ENSG00000119718, ENSG00000125977, ENSG00000111361",NCBI Info,30
2487,PRR20D,"PRR20E, PRR20B, PRR20C, PRR20A","ENSG00000234278, ENSG00000204918, ENSG00000229665, ENSG00000204919",NCBI Info,30
2485,PRR20B,"PRR20E, PRR20D, PRR20A, PRR20C","ENSG00000234278, ENSG00000227151, ENSG00000204919, ENSG00000229665",NCBI Info,30
2809,SIP1,"SLC9A3R2, GEMIN2, SCAF11, ZEB2","ENSG00000065054, ENSG00000092208, ENSG00000139218, ENSG00000169554",NCBI Info,30
2295,PBP,"PPBP, MED1, PKD1, DOCK3, PEBP1","ENSG00000163736, ENSG00000125686, ENSG00000008710, ENSG00000088538, ENSG00000089220",NCBI Info,30
3235,AIP1,"PDCD6IP, ARL6IP1, WDR1, ACTRT1","ENSG00000170248, ENSG00000170540, ENSG00000071127, ENSG00000123165",ENSG,30
1665,L13,"MRPL13, RNF135, IGKV2-4, RPL13","ENSG00000172172, ENSG00000181481, ENSG00000253435, ENSG00000167526",NCBI Info,30
1248,H2AC16,"H2AC17, H2AC11, H2AC13, H2AC15","ENSG00000278677, ENSG00000196787, ENSG00000196747, ENSG00000275221",NCBI Info,30
1346,HCP1,"SLC46A1, CYCSP51, PDE7A, PRMT1","ENSG00000076351, nan, ENSG00000205268, ENSG00000126457",NCBI Info,30
2486,PRR20C,"PRR20B, PRR20E, PRR20A, PRR20D","ENSG00000204918, ENSG00000234278, ENSG00000204919, ENSG00000227151",NCBI Info,30
1247,H2AC15,"H2AC17, H2AC13, H2AC11, H2AC16","ENSG00000278677, ENSG00000196747, ENSG00000196787, ENSG00000276903",NCBI Info,30
2364,PI3K,"PIK3CB, PIK3CD, PIK3CG, PIK3CA","ENSG00000051382, ENSG00000171608, ENSG00000105851, ENSG00000121879",NCBI Info,30
1119,GBP,"TMEM132A, PIAS1, LGALS1, HADHA","ENSG00000006118, ENSG00000033800, ENSG00000100097, ENSG00000084754",NCBI Info,30
375,HCP1,"SLC46A1, CYCSP51, PDE7A, PRMT1","ENSG00000076351, ENSG00000229357, ENSG00000205268, ENSG00000126457",HGNC,30
1246,H2AC13,"H2AC17, H2AC11, H2AC16, H2AC15","ENSG00000278677, ENSG00000196787, ENSG00000276903, ENSG00000275221",NCBI Info,30
3367,p18,"H3P12, LAMTOR1, CDKN2C, ATRAID","nan, ENSG00000149357, ENSG00000123080, ENSG00000138085",NCBI Info,30
249,EIF-2B,"EIF2B5, EIF2B3, EIF2B4, EIF2B1","ENSG00000145191, ENSG00000070785, ENSG00000115211, ENSG00000111361",HGNC,30
990,p17,"RPL29P31, FAM72A, H3P11, POLE3","nan, ENSG00000196550, ENSG00000230111, ENSG00000148229",HGNC,30
2518,PTC,"CCDC6, PTCH1, F9, TAS2R38, RET","ENSG00000108091, ENSG00000185920, ENSG00000101981, ENSG00000257138, ENSG00000165731",NCBI Info,30
1245,H2AC11,"H2AC16, H2AC13, H2AC15, H2AC17","ENSG00000276903, ENSG00000196747, ENSG00000275221, ENSG00000278677",NCBI Info,30
308,GBP,"TMEM132A, HADHA, PIAS1, LGALS1","ENSG00000006118, ENSG00000084754, ENSG00000033800, ENSG00000100097",HGNC,30
825,SIP,"TSACC, TP53INP1, RBM14, CACYBP","ENSG00000163467, ENSG00000164938, ENSG00000239306, ENSG00000116161",HGNC,30
2310, SIP,"TP53INP1, RBM14, CACYBP, TSACC","ENSG00000164938, ENSG00000239306, ENSG00000116161, ENSG00000163467",ENSG,30
2484,PRR20A,"PRR20B, PRR20E, PRR20C, PRR20D","ENSG00000204918, ENSG00000234278, ENSG00000229665, ENSG00000227151",NCBI Info,30
2769, U13,"SNORD13P1, SNORD13P3, SNORD13","ENSG00000238498, ENSG00000239128, ENSG00000239039",ENSG,29
3413,p68,"ANXA6, KHDRBS1, DDX5, GATAD2B","ENSG00000197043, ENSG00000121774, ENSG00000108654, ENSG00000143614",NCBI Info,29
511,CG1,"EPB41L4B, NUP42, KTN1, MAMLD1","ENSG00000095203, ENSG00000136243, ENSG00000126777, ENSG00000013619",NCBI Info,29
546,CL2,"ADGRL2, CCDC80, DCLK2, ERVW-5","ENSG00000117114, ENSG00000091986, ENSG00000170390, nan",NCBI Info,29
709,CTF,"NFIX, ESCO1, NFIC, NFIB, NFIA","ENSG00000008441, ENSG00000141446, ENSG00000141905, ENSG00000147862, ENSG00000162599",NCBI Info,29
3148,TRN,"TNPO1, TRN-GTT2-1, TRN-GTT2-7","ENSG00000083312, nan, nan",NCBI Info,29
3414,BTF2,"GTF2H1, GTF2H2, ERCC3, GTF2H3","ENSG00000288114, ENSG00000276910, ENSG00000163161, ENSG00000111358",ENSG,29
1700,LAP1,"ANPEP, TRAF3, TOR1AIP1, HSPA8","ENSG00000166825, ENSG00000131323, ENSG00000143337, ENSG00000109971",NCBI Info,29
2252,PAC1,"DUSP2, KLF6, PSMG1, ADCYAP1R1","ENSG00000158050, ENSG00000067082, ENSG00000183527, ENSG00000078549",NCBI Info,29
633,P40,"IL9, EBNA1BP2, PSMD7, ARHGEF2","ENSG00000145839, ENSG00000117395, ENSG00000103035, ENSG00000116584",HGNC,29
255,B1,"MS4A1, BBS9, IGKV7-3, SPANXB1","ENSG00000156738, ENSG00000122507, nan, ENSG00000227234",NCBI Info,29
2815,SKIP,"SNW1, INPP5K, SPHKAP, PLEKHM2","ENSG00000100603, ENSG00000132376, ENSG00000153820, ENSG00000116786",NCBI Info,29
1683,L6,"RPL6, TM4SF1, IGKV3-11, MED10","ENSG00000089009, ENSG00000169908, ENSG00000241351, ENSG00000133398",NCBI Info,29
1513,IAP,"ALPI, MAGT1, IAPP, CD47, ALPP","ENSG00000163295, ENSG00000102158, ENSG00000121351, ENSG00000196776, ENSG00000163283",NCBI Info,29
2948,T1,"IL1RL1, SLC25A4, TRAPPC9, CD5","ENSG00000115602, ENSG00000151729, ENSG00000167632, ENSG00000110448",NCBI Info,29
3147,TRM1,"TRX-CAT1-2, TRMT1, TRX-CAT2-1","nan, ENSG00000104907, nan",NCBI Info,29
2225,P40,"EBNA1BP2, PSMD7, ARHGEF2, IL9","ENSG00000117395, ENSG00000103035, ENSG00000116584, ENSG00000145839",NCBI Info,29
627,P14,"SF3B6, S100A9, CTNNBL1, RPP14","ENSG00000115128, ENSG00000163220, ENSG00000132792, ENSG00000163684",HGNC,29
2447, T1,"CD5, IL1RL1, TRAPPC9, SLC25A4","ENSG00000110448, ENSG00000115602, ENSG00000167632, ENSG00000151729",ENSG,29
863,T1,"SLC25A4, IL1RL1, TRAPPC9, CD5","ENSG00000151729, ENSG00000115602, ENSG00000167632, ENSG00000110448",HGNC,29
1132,GCP2,"CXCL6, TUBGCP2, GOLGA4, FOLH1","ENSG00000124875, ENSG00000130640, ENSG00000144674, ENSG00000086205",NCBI Info,29
1677,L3,"HEXIM2, CERS2, IGKV2-14, RPL3","ENSG00000168517, ENSG00000143418, nan, ENSG00000100316",NCBI Info,29
1803, P40,"ARHGEF2, EBNA1BP2, PSMD7, IL9","ENSG00000116584, ENSG00000117395, ENSG00000103035, ENSG00000145839",ENSG,29
3245,ALP,"CCL27, PDLIM3, ATRNL1, ASRGL1","ENSG00000213927, ENSG00000154553, ENSG00000107518, ENSG00000162174",ENSG,29
338,C1,"TRGC1, PFDN4, ARHGAP4, HNRNPC","ENSG00000211689, ENSG00000101132, ENSG00000089820, ENSG00000092199",NCBI Info,29
2745,SCCMS,"CHRNA1, CHRNB1, CHRND, CHRNE","ENSG00000138435, ENSG00000170175, ENSG00000135902, ENSG00000108556",NCBI Info,28
957,Vma10,"ATP6V1G1, ATP6V1G2, ATP6V1G3","ENSG00000136888, ENSG00000213760, ENSG00000151418",HGNC,28
2845, Vph1,"ATP6V0A4, ATP6V0A1, ATP6V0A2","ENSG00000105929, ENSG00000033627, ENSG00000185344",ENSG,28
636,P58,"RAD23B, DNAJC3, PDIA3, PSMD3","ENSG00000119318, ENSG00000102580, ENSG00000167004, ENSG00000108344",HGNC,28
787,DEFB109,"DEFB109A, DEFB109B, DEFB109C","nan, nan, ENSG00000205989",NCBI Info,28
578,CMS2A,"CHRNA1, CHRNE, CHRNB1, CHRND","ENSG00000138435, ENSG00000108556, ENSG00000170175, ENSG00000135902",NCBI Info,28
2843, Vma10,"ATP6V1G2, ATP6V1G3, ATP6V1G1","ENSG00000213760, ENSG00000263014, ENSG00000136888",ENSG,28
405,CALM,"PICALM, CALM2, SNAP91, CALM3","ENSG00000073921, ENSG00000143933, ENSG00000065609, ENSG00000160014",NCBI Info,28
3385,p34,"ZC3H12D, LRRC59, AAGAB, CCNH","ENSG00000178199, ENSG00000108829, ENSG00000103591, ENSG00000134480",NCBI Info,28
399,CAF1,"CHAF1A, CHAF1B, CNOT8, CNOT7","ENSG00000167670, ENSG00000159259, ENSG00000155508, ENSG00000198791",NCBI Info,28
138,AN,"DIAPH3, CCDC102B, PAX6, ELP4","ENSG00000139734, ENSG00000150636, ENSG00000007372, ENSG00000109911",NCBI Info,28
280,BBP,"TMEM158, SF1, TP53BP2, TM2D1","ENSG00000249992, ENSG00000168066, ENSG00000143514, ENSG00000162604",NCBI Info,28
959,Vph1,"ATP6V0A4, ATP6V0A1, ATP6V0A2","ENSG00000105929, ENSG00000033627, ENSG00000185344",HGNC,28
3363,p14,"CDK2AP2, H3P8, SUB1, LAMTOR2","ENSG00000167797, nan, ENSG00000113387, ENSG00000116586",NCBI Info,28
862,Stv1,"ATP6V0A2, ATP6V0A4, ATP6V0A1","ENSG00000185344, ENSG00000105929, ENSG00000033627",HGNC,28
967,ESG,"TLE3, TLE2, TLE4, SGCE, TLE1","ENSG00000140332, ENSG00000065717, ENSG00000106829, ENSG00000127990, ENSG00000196781",NCBI Info,28
2995,TCRA,"TRAJ60, TRA, TRAC, TRAV29DV5","ENSG00000249446, nan, ENSG00000277734, ENSG00000211810",NCBI Info,28
