HGNC ID	Approved symbol	Gene group ID
HGNC:2404	CRYG4	
HGNC:2405	CRYG5	
HGNC:2406	CRYG6	
HGNC:2407	CRYG8	
HGNC:2408	CRYGA	1359
HGNC:2409	CRYGB	1359
HGNC:2410	CRYGC	1359
HGNC:2411	CRYGD	1359
HGNC:2412	CRYGEP	1359
HGNC:2413	CRYGFP	1359
HGNC:2414	CRYGGP	1359
HGNC:20458	CRYGN	1359|1691
HGNC:2415	CRYGP1	
HGNC:2416	CRYGP2	
HGNC:2417	CRYGS	1359
HGNC:18246	CRYL1	1691
HGNC:2418	CRYM	
HGNC:2419	CRYZ	
HGNC:2420	CRYZL1	2246
HGNC:52164	CRYZL2P	
HGNC:53757	CRYZL2P-SEC16B	
HGNC:2421	CRYZP1	
HGNC:49203	CRYZP2	
HGNC:2422	CS	
HGNC:18966	CSAD	
HGNC:24294	CSAG1	1851
HGNC:16847	CSAG2	1851|2293
HGNC:26237	CSAG3	1851|2293
HGNC:28516	CSAG3B	
HGNC:20923	CSAG4	1851
HGNC:2423	CSBP1	
HGNC:2424	CSBP2	
HGNC:2425	CSD1	
HGNC:2426	CSD2	
HGNC:2427	CSD3	
HGNC:30359	CSDC2	
HGNC:29905	CSDE1	
HGNC:2430	CSE	
HGNC:2431	CSE1L	547
HGNC:51232	CSE1L-DT	1990
HGNC:2432	CSF1	
HGNC:2433	CSF1R	321|471|594
HGNC:2434	CSF2	
HGNC:2435	CSF2RA	471|715
HGNC:2436	CSF2RB	555|471
HGNC:2437	CSF2RBP1	
HGNC:2438	CSF3	542
HGNC:2439	CSF3R	555|471
HGNC:24290	CSGALNACT1	425
HGNC:24292	CSGALNACT2	425
HGNC:55174	CSGALNACT2-DT	1990
HGNC:55033	CSGALNACT2P1	
HGNC:55034	CSGALNACT2P2	
HGNC:2440	CSH1	1175
HGNC:2441	CSH2	1175
HGNC:2442	CSHL1	1175
HGNC:2443	CSHP1	
HGNC:2444	CSK	741|1460
HGNC:33113	CSKMT	1835|2056
HGNC:14026	CSMD1	1179|694|1639
HGNC:19290	CSMD2	1639|1179
HGNC:40882	CSMD2-AS1	1987
HGNC:19291	CSMD3	1179|1639
HGNC:2445	CSN1S1	2245
HGNC:20230	CSN1S2AP	2245
HGNC:20227	CSN1S2BP	2245
HGNC:2447	CSN2	2245
HGNC:2446	CSN3	2245
HGNC:2448	CSNB1	
HGNC:2449	CSNB2	
HGNC:2450	CSNB4	
HGNC:2451	CSNK1A1	1330
HGNC:20289	CSNK1A1L	1330
HGNC:30446	CSNK1A1P1	
HGNC:30445	CSNK1A1P2	
HGNC:38669	CSNK1A1P3	
HGNC:2452	CSNK1D	1330
HGNC:2453	CSNK1E	1330
HGNC:2454	CSNK1G1	1330
HGNC:2455	CSNK1G2	1330
HGNC:28604	CSNK1G2-AS1	1987
HGNC:49739	CSNK1G2P1	
HGNC:2456	CSNK1G3	1330
HGNC:2457	CSNK2A1	
HGNC:2459	CSNK2A2	
HGNC:53637	CSNK2A2IP	
HGNC:2458	CSNK2A3	
HGNC:2460	CSNK2B	
HGNC:2461	CSNU3	
HGNC:54777	CSP1	
HGNC:54779	CSP2	
HGNC:54780	CSP3	
HGNC:2462	CSPB	
HGNC:2463	CSPG1	
HGNC:2466	CSPG4	570
HGNC:51505	CSPG4BP	
HGNC:16478	CSPG4P1Y	
HGNC:32424	CSPG4P2Y	
HGNC:38111	CSPG4P3Y	
HGNC:38535	CSPG4P4Y	
HGNC:29403	CSPG4P5	
HGNC:38611	CSPG4P6Y	
HGNC:38612	CSPG4P7Y	
HGNC:48359	CSPG4P8	
HGNC:48360	CSPG4P9	
HGNC:48361	CSPG4P10	
HGNC:48363	CSPG4P11	
HGNC:48362	CSPG4P12	
HGNC:49195	CSPG4P13	
HGNC:2467	CSPG5	
HGNC:26193	CSPP1	
HGNC:14300	CSRNP1	
HGNC:16006	CSRNP2	694
HGNC:30729	CSRNP3	694
HGNC:2469	CSRP1	1218
HGNC:55856	CSRP1-AS1	1987
HGNC:2470	CSRP2	1218
HGNC:2471	CSRP2P1	
HGNC:56524	CSRP2P2	
HGNC:2472	CSRP3	1218
HGNC:54183	CSRP3-AS1	1987
HGNC:2473	CST1	965
HGNC:2474	CST2	965
HGNC:45042	CST2P1	
HGNC:2475	CST3	965
HGNC:2476	CST4	965
HGNC:2477	CST5	965
HGNC:2478	CST6	965
HGNC:2479	CST7	965
HGNC:2480	CST8	965
HGNC:13261	CST9	965
HGNC:16233	CST9L	965
HGNC:39552	CST9LP1	965
HGNC:44337	CST9LP2	965
HGNC:15959	CST11	965
HGNC:31920	CST12P	965
HGNC:44335	CST13P	965
HGNC:2481	CSTA	966
HGNC:2482	CSTB	966
HGNC:56380	CSTBP1	
HGNC:2483	CSTF1	362|1449
HGNC:2484	CSTF2	1449|725
HGNC:17086	CSTF2T	725|1449
HGNC:2485	CSTF3	1449
HGNC:27882	CSTF3-DT	1990
HGNC:15958	CSTL1	965
HGNC:2486	CSTP1	
HGNC:2487	CSTP2	
HGNC:28720	CSTPP1	
HGNC:33267	CT45A1	1849
HGNC:28400	CT45A2	1849
HGNC:33268	CT45A3	1849
HGNC:33269	CT45A4	
HGNC:33270	CT45A5	1849
HGNC:33271	CT45A6	1849
HGNC:51260	CT45A7	1849
HGNC:51261	CT45A8	1849
HGNC:51262	CT45A9	1849
HGNC:51263	CT45A10	1849
HGNC:51336	CT45A11P	1849
HGNC:33580	CT45B1P	1849
HGNC:33282	CT47A1	2293|1850
HGNC:33283	CT47A2	1850|2293
HGNC:33284	CT47A3	2293|1850
HGNC:33285	CT47A4	1850|2293
HGNC:33286	CT47A5	2293|1850
HGNC:33287	CT47A6	1850|2293
HGNC:33288	CT47A7	2293|1850
HGNC:33289	CT47A8	1850|2293
HGNC:33290	CT47A9	2293|1850
HGNC:33291	CT47A10	1850|2293
HGNC:27397	CT47A11	2293|1850
HGNC:33292	CT47A12	2293|1850
HGNC:33293	CT47B1	1850
HGNC:53820	CT47C1	1850
HGNC:26047	CT55	
HGNC:27286	CT62	1992
HGNC:54198	CT66	1992
HGNC:37196	CT69	1992
HGNC:37195	CT70	1992
HGNC:37174	CT75	1992
HGNC:33494	CT83	
HGNC:2489	CTAA1	
HGNC:2490	CTAA2	
HGNC:13522	CTAG	
HGNC:24198	CTAG1A	2293
HGNC:2491	CTAG1B	2293
HGNC:2492	CTAG2	
HGNC:24346	CTAGE1	907
HGNC:24348	CTAGE3P	907
HGNC:24772	CTAGE4	907
HGNC:7057	CTAGE5	
HGNC:28644	CTAGE6	907
HGNC:25111	CTAGE7P	907
HGNC:37294	CTAGE8	907
HGNC:37275	CTAGE9	907
HGNC:37288	CTAGE10P	907
HGNC:37293	CTAGE11P	907
HGNC:37297	CTAGE12P	907
HGNC:37298	CTAGE13P	907
HGNC:37299	CTAGE14P	907
HGNC:37295	CTAGE15	907
HGNC:41967	CTAGE16P	907
HGNC:29651	CTAGEP	
HGNC:2493	CTB	
HGNC:2494	CTBP1	
HGNC:48337	CTBP1-AS	1987
HGNC:28307	CTBP1-DT	1990
HGNC:2495	CTBP2	1691
HGNC:23940	CTBP2P1	
HGNC:45194	CTBP2P2	
HGNC:45195	CTBP2P3	
HGNC:45196	CTBP2P4	
HGNC:45197	CTBP2P5	
HGNC:45198	CTBP2P6	
HGNC:45199	CTBP2P7	
HGNC:45200	CTBP2P8	
HGNC:54511	CTBP2P9	
HGNC:54512	CTBP2P10	
HGNC:54513	CTBP2P11	
HGNC:2496	CTBS	816
HGNC:26169	CTC1	1343
HGNC:13723	CTCF	28|1491
HGNC:55409	CTCF-DT	1990
HGNC:16234	CTCFL	28
HGNC:2497	CTD	
HGNC:19085	CTDNEP1	1041
HGNC:56481	CTDNEP1P1	
HGNC:56482	CTDNEP1P2	
HGNC:2498	CTDP1	1041
HGNC:26370	CTDP1-DT	1990
HGNC:21614	CTDSP1	1041|1691
HGNC:17077	CTDSP2	1691|1041
HGNC:16890	CTDSPL	1041|1691
HGNC:26936	CTDSPL2	1041
HGNC:55415	CTDSPL2-DT	1990
HGNC:55031	CTDSPL2P1	
HGNC:55042	CTDSPL2P2	
HGNC:2499	CTF1	1264
HGNC:33173	CTF2P	1264
HGNC:23461	CTGLF8P	
HGNC:2501	CTH	
HGNC:2502	CTHM	
HGNC:18831	CTHRC1	
HGNC:50463	CTHRC1P1	
HGNC:23925	CTIF	1691|2128
HGNC:2503	CTLA1	
HGNC:2504	CTLA3	
HGNC:2505	CTLA4	471|590
HGNC:2506	CTLA8	
HGNC:2507	CTLN2	
HGNC:2508	CTM	
HGNC:2509	CTNNA1	1543
HGNC:55535	CTNNA1-AS1	1987
HGNC:2513	CTNNA1P1	
HGNC:2510	CTNNA2	1543
HGNC:40165	CTNNA2-AS1	1987
HGNC:2511	CTNNA3	1543|1691
HGNC:2512	CTNNAL1	
HGNC:2514	CTNNB1	1542|1677|409
HGNC:16913	CTNNBIP1	
HGNC:15879	CTNNBL1	1361|1492|1510
HGNC:54948	CTNNBL1P1	
HGNC:2515	CTNND1	409|1539
HGNC:2516	CTNND2	1539|409
HGNC:2517	CTNNG	
HGNC:2518	CTNS	2215
HGNC:56090	CTNS-AS1	1987
HGNC:30997	CTPL1	
HGNC:2519	CTPS1	1408
HGNC:2520	CTPS2	1408|1691
HGNC:16850	CTR9	769|1029
HGNC:2521	CTRB1	2288
HGNC:2522	CTRB2	2288
HGNC:2523	CTRC	2288
HGNC:2524	CTRL	2288
HGNC:2525	CTRN2	
HGNC:2526	CTS1	
HGNC:9251	CTSA	470
HGNC:2527	CTSB	470
HGNC:2528	CTSC	470
HGNC:2529	CTSD	470|1928
HGNC:2530	CTSE	1928|470
HGNC:2531	CTSF	470
HGNC:2532	CTSG	470|542|1636
HGNC:2533	CTSGL1	
HGNC:2534	CTSGL2	
HGNC:2535	CTSH	470|870
HGNC:2536	CTSK	470
HGNC:2537	CTSL	470
HGNC:33132	CTSL3P	
HGNC:2539	CTSLP1	
HGNC:2540	CTSLP2	
HGNC:2541	CTSLP3	
HGNC:23645	CTSLP4	
HGNC:23580	CTSLP5	
HGNC:23611	CTSLP6	
HGNC:23635	CTSLP7	
HGNC:39084	CTSLP8	
HGNC:2542	CTSO	470
HGNC:2543	CTSO1	
HGNC:2544	CTSO2	
HGNC:2545	CTSS	470
HGNC:2538	CTSV	470
HGNC:2546	CTSW	470
HGNC:2547	CTSZ	470
HGNC:3338	CTTN	
HGNC:55592	CTTN-DT	1990
HGNC:15679	CTTNBP2	1371|403
HGNC:25330	CTTNBP2NL	1371
HGNC:29590	CTU1	
HGNC:28005	CTU2	
HGNC:31108	CTXN1	
HGNC:31109	CTXN2	
HGNC:55426	CTXN2-AS1	1987
HGNC:31110	CTXN3	
HGNC:50507	CTXND1	
HGNC:53440	CTXND2	
HGNC:2548	CUBN	
HGNC:44983	CUBNP1	
HGNC:44984	CUBNP2	
HGNC:44985	CUBNP3	
HGNC:31350	CUEDC1	
HGNC:28352	CUEDC2	
HGNC:2551	CUL1	1032|2126
HGNC:49567	CUL1P1	
HGNC:2552	CUL2	1032|1691
HGNC:2553	CUL3	1032
HGNC:2554	CUL4A	1032|1691
HGNC:44027	CUL4AP1	
HGNC:2555	CUL4B	1032
HGNC:2556	CUL5	1032
HGNC:21024	CUL7	1032
HGNC:15982	CUL9	1032|1492|1391
HGNC:54490	CUPIN1P	
HGNC:21101	CUTA	
HGNC:27367	CUTALP	
HGNC:24271	CUTC	
HGNC:2557	CUX1	1084|527
HGNC:19347	CUX2	527|1691
HGNC:33694	CUX2P1	527
HGNC:33695	CUX2P2	527
HGNC:17937	CUZD1	
HGNC:26939	CWC15	1498|1361|1510
HGNC:29322	CWC22	1498|1508|1516|2128|1510
HGNC:25989	CWC25	1498|1508
HGNC:10664	CWC27	909|1510|1498|1508|1516
HGNC:25613	CWF19L1	1835
HGNC:26508	CWF19L2	
HGNC:26133	CWH43	
HGNC:10647	CX3CL1	483
HGNC:2558	CX3CR1	1093
HGNC:2559	CXADR	1414|590
HGNC:23770	CXADRP1	
HGNC:33973	CXADRP2	
HGNC:33974	CXADRP3	
HGNC:2560	CXB3S	
HGNC:4602	CXCL1	483
HGNC:10641	CXCL1P1	
HGNC:4603	CXCL2	483
HGNC:4604	CXCL3	483
HGNC:10642	CXCL5	483
HGNC:10643	CXCL6	483
HGNC:6025	CXCL8	483|601
HGNC:7098	CXCL9	483
HGNC:10637	CXCL10	483
HGNC:10638	CXCL11	483
HGNC:10672	CXCL12	483
HGNC:10639	CXCL13	483
HGNC:10640	CXCL14	483
HGNC:16642	CXCL16	483|1253
HGNC:19232	CXCL17	483
HGNC:6026	CXCR1	1094|602|471
HGNC:6027	CXCR2	602|471|1094
HGNC:6028	CXCR2P1	
HGNC:4540	CXCR3	471|1094
HGNC:2561	CXCR4	1094|471
HGNC:1060	CXCR5	471|1094
HGNC:16647	CXCR6	1094|471
HGNC:24343	CXXC1	136|88
HGNC:27864	CXXC1P1	
HGNC:24593	CXXC4	136
HGNC:41054	CXXC4-AS1	1987
HGNC:26943	CXXC5	136
HGNC:53009	CXXC5-AS1	1987
HGNC:37738	CXYorf12	
HGNC:2564	CXorf3	
HGNC:2565	CXorf4	
HGNC:2566	CXorf4P	
HGNC:8123	CXorf5	
HGNC:15976	CXorf10	
HGNC:28546	CXorf22	
HGNC:27298	CXorf30	
HGNC:26030	CXorf35	
HGNC:28589	CXorf38	
HGNC:26240	CXorf45	
HGNC:30891	CXorf49	2293
HGNC:34229	CXorf49B	2293
HGNC:30533	CXorf51A	
HGNC:42787	CXorf51B	
HGNC:26356	CXorf58	
HGNC:33713	CXorf65	
HGNC:33743	CXorf66	
HGNC:2570	CYB5A	
HGNC:2572	CYB5AP1	
HGNC:2573	CYB5AP2	
HGNC:2574	CYB5AP3	
HGNC:2575	CYB5AP4	
HGNC:2576	CYB5AP5	
HGNC:24374	CYB5B	
HGNC:26516	CYB5D1	
HGNC:28471	CYB5D2	1282
HGNC:13397	CYB5R1	2258
HGNC:24376	CYB5R2	2258
HGNC:2873	CYB5R3	2258
HGNC:20147	CYB5R4	2258
HGNC:32220	CYB5RL	2258
HGNC:2571	CYB561	497
HGNC:23014	CYB561A3	497
HGNC:26804	CYB561D1	497
HGNC:30253	CYB561D2	497
HGNC:2577	CYBA	
HGNC:2578	CYBB	2258
HGNC:28672	CYBC1	
HGNC:20797	CYBRD1	497
HGNC:2579	CYC1	1341|642
HGNC:19986	CYCS	
HGNC:20095	CYCSP1	
HGNC:24410	CYCSP2	
HGNC:24395	CYCSP3	
HGNC:24413	CYCSP4	
HGNC:24416	CYCSP5	
HGNC:24421	CYCSP6	
HGNC:24422	CYCSP7	
HGNC:24423	CYCSP8	
HGNC:24384	CYCSP10	
HGNC:24385	CYCSP11	
HGNC:24386	CYCSP12	
HGNC:24387	CYCSP13	
HGNC:24388	CYCSP14	
HGNC:24389	CYCSP16	
HGNC:24390	CYCSP17	
HGNC:24391	CYCSP18	
HGNC:24392	CYCSP19	
HGNC:24394	CYCSP20	
HGNC:24396	CYCSP22	
HGNC:24397	CYCSP23	
HGNC:24398	CYCSP24	
HGNC:24399	CYCSP25	
HGNC:24400	CYCSP26	
HGNC:24401	CYCSP27	
HGNC:24402	CYCSP28	
HGNC:24403	CYCSP29	
HGNC:24405	CYCSP30	
HGNC:24406	CYCSP32	
HGNC:24407	CYCSP33	
HGNC:24408	CYCSP34	
HGNC:24409	CYCSP35	
HGNC:24411	CYCSP38	
HGNC:24412	CYCSP39	
HGNC:24414	CYCSP40	
HGNC:2580	CYCSP41	
HGNC:2581	CYCSP42	
HGNC:24417	CYCSP43	
HGNC:24418	CYCSP44	
HGNC:24419	CYCSP45	
HGNC:23941	CYCSP46	
HGNC:23942	CYCSP48	
HGNC:23943	CYCSP49	
HGNC:24383	CYCSP51	
HGNC:24393	CYCSP52	
HGNC:24404	CYCSP53	
HGNC:23944	CYCSP54	
HGNC:21252	CYCSP55	
HGNC:56573	CYCSP56	
HGNC:24424	CYCTP	
HGNC:13759	CYFIP1	1793
HGNC:13760	CYFIP2	1793
HGNC:16505	CYGB	
HGNC:2582	CYLC1	
HGNC:2583	CYLC2	
HGNC:2584	CYLD	1691|366
HGNC:55352	CYLD-AS1	1987
HGNC:56848	CYLD-AS2	1987
HGNC:2585	CYLD1	
HGNC:2587	CYMD	
HGNC:2588	CYMP	1928
HGNC:52509	CYMP-AS1	1987
HGNC:2595	CYP1A1	1000
HGNC:2596	CYP1A2	1000
HGNC:2597	CYP1B1	1000
HGNC:28543	CYP1B1-AS1	1987
HGNC:39968	CYP1D1P	1000
HGNC:2607	CYP2A	
HGNC:2609	CYP2A3	
HGNC:2610	CYP2A6	1001
HGNC:2611	CYP2A7	1001
HGNC:2612	CYP2A7P1	1001
HGNC:2613	CYP2A7P2	
HGNC:2608	CYP2A13	1001
HGNC:39975	CYP2AB1P	1001
HGNC:39976	CYP2AC1P	1001
HGNC:2614	CYP2B	
HGNC:2615	CYP2B6	1001
HGNC:2616	CYP2B7P	1001
HGNC:2617	CYP2C	
HGNC:2622	CYP2C8	1001
HGNC:2623	CYP2C9	1001
HGNC:2618	CYP2C10	
HGNC:2619	CYP2C17	
HGNC:2620	CYP2C18	1001
HGNC:2621	CYP2C19	1001
HGNC:39970	CYP2C23P	1001
HGNC:39971	CYP2C56P	1001
HGNC:39969	CYP2C58P	1001
HGNC:42406	CYP2C59P	1001
HGNC:42410	CYP2C60P	1001
HGNC:39972	CYP2C61P	1001
HGNC:42411	CYP2C63P	1001
HGNC:39974	CYP2C64P	1001
HGNC:42405	CYP2C115P	1001
HGNC:2625	CYP2D6	1001
HGNC:2624	CYP2D7	1001
HGNC:2627	CYP2D7P2	
HGNC:2628	CYP2D8P	1001
HGNC:2626	CYP2D8P2	
HGNC:2629	CYP2DL1	
HGNC:2630	CYP2DP1	
HGNC:2631	CYP2E1	1001
HGNC:2632	CYP2F1	1001
HGNC:18851	CYP2F2P	1001
HGNC:2633	CYP2G1P	1001
HGNC:15653	CYP2G2P	1001
HGNC:2634	CYP2J2	1001
HGNC:20580	CYP2R1	1001
HGNC:15654	CYP2S1	1001
HGNC:18852	CYP2T1P	1001
HGNC:18853	CYP2T3P	1001
HGNC:20582	CYP2U1	1001
HGNC:54817	CYP2U1-AS1	1987
HGNC:20243	CYP2W1	1001
HGNC:2635	CYP3A	
HGNC:2636	CYP3A3	
HGNC:2637	CYP3A4	1002
HGNC:58107	CYP3A4-AS1	1987
HGNC:2638	CYP3A5	1002
HGNC:2639	CYP3A5P1	
HGNC:18850	CYP3A5P2	
HGNC:2640	CYP3A7	1002
HGNC:51504	CYP3A7-CYP3A51P	
HGNC:17450	CYP3A43	1002
HGNC:42418	CYP3A51P	1002
HGNC:42412	CYP3A52P	1002
HGNC:42413	CYP3A54P	1002
HGNC:42419	CYP3A137P	1002
HGNC:2643	CYP4A2	
HGNC:2642	CYP4A11	1003
HGNC:20575	CYP4A22	1003
HGNC:43715	CYP4A22-AS1	1987
HGNC:39980	CYP4A26P	1003
HGNC:42414	CYP4A27P	1003
HGNC:42417	CYP4A43P	1003
HGNC:42416	CYP4A44P	1003
HGNC:2644	CYP4B1	1003
HGNC:2645	CYP4F2	1003
HGNC:2646	CYP4F3	1003
HGNC:2648	CYP4F8	1003
HGNC:39940	CYP4F9P	1003
HGNC:39943	CYP4F10P	1003
HGNC:13265	CYP4F11	1003
HGNC:18857	CYP4F12	1003
HGNC:26820	CYP4F22	1003
HGNC:39944	CYP4F23P	1003
HGNC:39945	CYP4F24P	1003
HGNC:39949	CYP4F25P	1003
HGNC:39948	CYP4F26P	1003
HGNC:39946	CYP4F27P	1003
HGNC:2647	CYP4F29P	1003
HGNC:25270	CYP4F30P	1003
HGNC:39955	CYP4F31P	1003
HGNC:39951	CYP4F32P	1003
HGNC:39952	CYP4F33P	1003
HGNC:39953	CYP4F34P	1003
HGNC:39954	CYP4F35P	1003
HGNC:42407	CYP4F36P	1003
HGNC:39957	CYP4F44P	1003
HGNC:39950	CYP4F45P	1003
HGNC:39947	CYP4F59P	1003
HGNC:42468	CYP4F60P	1003
HGNC:42469	CYP4F61P	1003
HGNC:39956	CYP4F62P	1003
HGNC:23198	CYP4V2	1003
HGNC:20244	CYP4X1	1003
HGNC:20583	CYP4Z1	1003
HGNC:24426	CYP4Z2P	1003
HGNC:2650	CYP7	
HGNC:2651	CYP7A1	1005
HGNC:2652	CYP7B1	1005
HGNC:2653	CYP8B1	1006
HGNC:2590	CYP11A1	1007
HGNC:2591	CYP11B1	1007
HGNC:2592	CYP11B2	1007
HGNC:2593	CYP17A1	1008
HGNC:31671	CYP17A1-AS1	1987
HGNC:2594	CYP19A1	1009|1691
HGNC:20576	CYP20A1	1010
HGNC:2598	CYP21	
HGNC:2599	CYP21A1P	1011
HGNC:2600	CYP21A2	1011
HGNC:2601	CYP21P	
HGNC:2602	CYP24A1	1012
HGNC:2603	CYP26A1	1013
HGNC:20581	CYP26B1	1013
HGNC:20577	CYP26C1	1013
HGNC:55836	CYP26C1-DT	1990
HGNC:2604	CYP27	
HGNC:2605	CYP27A1	1014
HGNC:2606	CYP27B1	1014
HGNC:33480	CYP27C1	1014
HGNC:17449	CYP39A1	1015
HGNC:2641	CYP46A1	1016
HGNC:42349	CYP46A4P	1016
HGNC:2649	CYP51A1	1017
HGNC:50694	CYP51A1-AS1	1987
HGNC:20245	CYP51A1P1	1017
HGNC:20251	CYP51A1P2	1017
HGNC:41991	CYP51A1P3	1017
HGNC:22432	CYREN	
HGNC:25373	CYRIA	
HGNC:25216	CYRIB	1691
HGNC:2655	CYRN1	
HGNC:2656	CYRN2	
HGNC:2657	CYRP	
HGNC:18525	CYS1	
HGNC:17451	CYSLTR1	204
HGNC:18274	CYSLTR2	204
HGNC:30529	CYSRT1	
HGNC:30239	CYSTM1	
HGNC:9501	CYTH1	682|1946
HGNC:54900	CYTH1P1	
HGNC:9502	CYTH2	1946|682
HGNC:9504	CYTH3	682|1946
HGNC:9505	CYTH4	1946|682
HGNC:9506	CYTIP	1220
HGNC:24435	CYTL1	
HGNC:28717	CYTOR	1992
HGNC:16274	CYYR1	
HGNC:39560	CYYR1-AS1	1987
HGNC:18577	CYorf15B	
HGNC:26059	CZIB	
HGNC:55408	CZIB-DT	1990
HGNC:2658	CZP1	
HGNC:2659	CZP2	
HGNC:2660	CZP3	
HGNC:28358	D2HGDH	2258
HGNC:18142	DAAM1	2006|1492
HGNC:18143	DAAM2	2006|1492
HGNC:40830	DAAM2-AS1	1987
HGNC:2661	DAB1	
HGNC:49443	DAB1-AS1	1987
HGNC:2662	DAB2	
HGNC:17294	DAB2IP	830
HGNC:2663	DACH1	
HGNC:16814	DACH2	
HGNC:51902	DACOR1	1992
HGNC:17748	DACT1	2033
HGNC:21231	DACT2	2033
HGNC:30745	DACT3	2033
HGNC:44120	DACT3-AS1	1987
HGNC:2664	DAD1	445
HGNC:18295	DAD1P1	
HGNC:2666	DAG1	
HGNC:2667	DAGK1	
HGNC:2668	DAGK2	
HGNC:2669	DAGK3	
HGNC:2670	DAGK4	
HGNC:1165	DAGLA	464
HGNC:28923	DAGLB	464
HGNC:51429	DALIR	1992
HGNC:25536	DALRD3	1691
HGNC:28964	DANCR	1839|1688|1992
HGNC:26780	DAND5	1246
HGNC:50863	DANT1	1992
HGNC:50862	DANT2	1992
HGNC:2671	DAO	2258
HGNC:21191	DAOA	
HGNC:30243	DAOA-AS1	1987
HGNC:2672	DAP	
HGNC:55214	DAP-DT	1990
HGNC:2673	DAP3	646
HGNC:17624	DAP3P1	
HGNC:29762	DAP3P2	
HGNC:2674	DAPK1	1021|1421|403
HGNC:43591	DAPK1-IT1	1989
HGNC:2675	DAPK2	1021
HGNC:2676	DAPK3	1021|1691
HGNC:21490	DAPL1	
HGNC:16500	DAPP1	741|682
HGNC:2677	DAR	
HGNC:2678	DARS1	132
HGNC:40170	DARS1-AS1	1987
HGNC:25538	DARS2	132
HGNC:2679	DAT1	
HGNC:26383	DAW1	1627|362
HGNC:2681	DAXX	
HGNC:2682	DAZ1	725|1579
HGNC:15964	DAZ2	725|1579
HGNC:15965	DAZ3	1579|725
HGNC:15966	DAZ4	725|1579
HGNC:2683	DAZAP1	725
HGNC:2684	DAZAP2	
HGNC:43869	DAZAP2P1	
HGNC:2685	DAZL	725|1579
HGNC:2686	DAZLA	
HGNC:2688	DBCCR1	
HGNC:43904	DBET	1992
HGNC:17364	DBF4	75
HGNC:17883	DBF4B	75
HGNC:45059	DBF4P1	
HGNC:45060	DBF4P2	
HGNC:45061	DBF4P3	
HGNC:2689	DBH	
HGNC:24155	DBH-AS1	1987
HGNC:2690	DBI	
HGNC:2693	DBIL3	
HGNC:2694	DBIL4	
HGNC:38519	DBIL5P	
HGNC:38518	DBIL5P2	
HGNC:2692	DBIP1	
HGNC:2691	DBIP2	
HGNC:38517	DBIP3	
HGNC:2695	DBN1	
HGNC:28455	DBNDD1	
HGNC:15881	DBNDD2	
HGNC:2696	DBNL	1691
HGNC:2697	DBP	1248
HGNC:15594	DBR1	
HGNC:2698	DBT	
HGNC:56480	DBTP1	
HGNC:33185	DBX1	519
HGNC:33186	DBX2	519
HGNC:55479	DBX2-AS1	1987
HGNC:30911	DCAF1	498|1492
HGNC:20229	DCAF4	362|498
HGNC:27723	DCAF4L1	362
HGNC:26657	DCAF4L2	362
HGNC:20224	DCAF5	498|362
HGNC:30002	DCAF6	362|1691|498
HGNC:30915	DCAF7	362|498
HGNC:24891	DCAF8	362|498
HGNC:55792	DCAF8-DT	1990
HGNC:31810	DCAF8L1	362
HGNC:31811	DCAF8L2	362
HGNC:23686	DCAF10	362|498
HGNC:20258	DCAF11	498|362
HGNC:19911	DCAF12	362|498
HGNC:58097	DCAF12-AS1	1987
HGNC:29395	DCAF12L1	362
HGNC:32950	DCAF12L2	362
HGNC:24535	DCAF13	1484|498|362
HGNC:43866	DCAF13P1	
HGNC:43867	DCAF13P2	
HGNC:43868	DCAF13P3	
HGNC:25095	DCAF15	498
HGNC:25987	DCAF16	498
HGNC:25784	DCAF17	498
HGNC:26238	DCAKD	
HGNC:24459	DCANP1	
HGNC:21479	DCBLD1	
HGNC:24627	DCBLD2	
HGNC:2701	DCC	555|1691|593
HGNC:14669	DCD	
HGNC:20625	DCDC1	1369
HGNC:18141	DCDC2	1369
HGNC:32576	DCDC2B	1369
HGNC:32696	DCDC2C	1369
HGNC:24799	DCDC5	
HGNC:2702	DCE	
HGNC:13681	DCHS1	24
HGNC:40650	DCHS1-AS1	1987
HGNC:23111	DCHS2	24
HGNC:2704	DCK	1699
HGNC:2700	DCLK1	1369
HGNC:19002	DCLK2	1369
HGNC:19005	DCLK3	1369
HGNC:17660	DCLRE1A	2035
HGNC:17641	DCLRE1B	2035
HGNC:17642	DCLRE1C	2035
HGNC:44877	DCLRE1CP1	
HGNC:2705	DCN	573
HGNC:2706	DCOH	
HGNC:13558	DCP1	
HGNC:18714	DCP1A	
HGNC:24451	DCP1B	
HGNC:24452	DCP2	667
HGNC:29812	DCPS	1811
HGNC:2708	DCR	
HGNC:26539	DCST1	58
HGNC:41147	DCST1-AS1	1987
HGNC:26562	DCST2	
HGNC:18549	DCSTAMP	
HGNC:2709	DCT	
HGNC:2710	DCTD	
HGNC:2711	DCTN1	943
HGNC:44151	DCTN1-AS1	1987
HGNC:2712	DCTN2	943
HGNC:2713	DCTN3	943
HGNC:15518	DCTN4	943
HGNC:24594	DCTN5	943
HGNC:16964	DCTN6	943
HGNC:55241	DCTN6-DT	1990
HGNC:28777	DCTPP1	
HGNC:18184	DCUN1D1	
HGNC:20328	DCUN1D2	
HGNC:39889	DCUN1D2-AS	1987
HGNC:39888	DCUN1D2-AS1	
HGNC:28734	DCUN1D3	
